% Sweep Step 127/200  Vcmd=3.7000V  CW 
% Vg_offset=1.338069V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]             Omega[rad/s]
        0.0065425000         3.7000000000         1.3429439823         1.2017860896         0.1269907893
        0.0072194000         3.7000000000         1.3327346748         1.1966823347        -0.1389585076
        0.0105627000         3.7000000000         1.3403916554         1.1966823347         0.0605034650
        0.0156619000         3.7000000000         1.3378393285         1.1941304572        -0.0059838592
        0.0205678000         3.7000000000         1.3454963091         1.1992342121         0.1934781135
        0.0255548000         3.7000000000         1.5241591891         1.2043379670         4.8475908094
        0.0307415000         3.7000000000         1.5828627068         1.2273048642         6.3767992666
        0.0356864000         3.7000000000         1.5088452279         1.2400642515         4.4486668640
        0.0406989000         3.7000000000         1.5649964188         1.2681349035         5.9113879970
        0.0456263000         3.7000000000         1.6313569170         1.2962055556         7.6400584269
        0.0507126000         3.7000000000         1.6032813216         1.3191724527         6.9086978604
        0.0556040000         3.7000000000         1.6109383022         1.3446912273         7.1081598331
        0.0606550000         3.7000000000         1.7130313764         1.3829693892         9.7676528021
        0.0655370000         3.7000000000         1.6288045902         1.4059362863         7.5735711027
        0.0705187000         3.7000000000         1.6619848393         1.4493182031         8.4379063176
        0.0755785000         3.7000000000         1.6849557810         1.4748369777         9.0362922356
        0.0805456000         3.7000000000         1.6645371662         1.5080113847         8.5043936418
        0.0854913000         3.7000000000         1.6951650884         1.5386339142         9.3022415326
        0.0905056000         3.7000000000         1.6849557810         1.5718083211         9.0362922356
        0.0955419000         3.7000000000         1.7028220690         1.6151902379         9.5017035052
        0.1005494000         3.7000000000         1.7028220690         1.6458127674         9.5017035052
        0.1056607000         3.7000000000         1.7206883570         1.6789871744         9.9671147748
        0.1105890000         3.7000000000         1.7002697422         1.7096097039         9.4352161810
        0.1156512000         3.7000000000         1.7283453376         1.7529916207        10.1665767475
        0.1205550000         3.7000000000         1.7257930107         1.7963735375        10.1000894233
        0.1256225000         3.7000000000         1.7283453376         1.8295479445        10.1665767475
        0.1305533000         3.7000000000         1.7334499913         1.8652742289        10.2995513960
        0.1355351000         3.7000000000         1.7436592987         1.9112080232        10.5655006929
        0.1405449000         3.7000000000         1.7334499913         1.9494861851        10.2995513960
        0.1456454000         3.7000000000         1.7487639524         1.9826605920        10.6984753413
        0.1505602000         3.7000000000         1.7615255867         2.0311462638        11.0309119624
        0.1555489000         3.7000000000         1.7589732599         2.0796319355        10.9644246382
        0.1604896000         3.7000000000         1.7717348941         2.1230138523        11.2968612594
        0.1655621000         3.7000000000         1.7717348941         2.1536363818        11.2968612594
        0.1706335000         3.7000000000         1.7717348941         2.2046739310        11.2968612594
        0.1755580000         3.7000000000         1.8151244507         2.2404002154        12.4271457712
        0.1805952000         3.7000000000         1.7717348941         2.2939896420        11.2968612594
        0.1855733000         3.7000000000         1.7717348941         2.3271640490        11.2968612594
        0.1905559000         3.7000000000         1.7742872210         2.3730978433        11.3633485836
        0.1955290000         3.7000000000         1.7870488553         2.4292391474        11.6957852047
        0.2005536000         3.7000000000         1.7717348941         2.4649654318        11.2968612594
        0.2054995000         3.7000000000         1.7896011821         2.5160029810        11.7622725289
        0.2106746000         3.7000000000         1.7972581627         2.5644886527        11.9617345016
        0.2155449000         3.7000000000         1.7870488553         2.6078705695        11.6957852047
        0.2205207000         3.7000000000         1.7844965284         2.6512524863        11.6292978805
        0.2254840000         3.7000000000         1.8049151433         2.6997381580        12.1611964743
        0.2304727000         3.7000000000         1.7819442016         2.7354644424        11.5628105563
        0.2354699000         3.7000000000         1.8100197970         2.7941576240        12.2941711228
        0.2406957000         3.7000000000         1.7921535090         2.8324357859        11.8287598532
        0.2455284000         3.7000000000         1.8074674701         2.8834733351        12.2276837985
