% Sweep Step 27/200  Vcmd=2.6400V  CW 
% Vg_offset=1.338069V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]             Omega[rad/s]
        0.0022846000         2.6400000000         1.3454963091         3.3708819297         0.1934781135
        0.0056342000         2.6400000000         1.3378393285         3.3657781748        -0.0059838592
        0.0105308000         2.6400000000         1.3454963091         3.3708819297         0.1934781135
        0.0156359000         2.6400000000         1.3454963091         3.3708819297         0.1934781135
        0.0205533000         2.6400000000         1.3301823480         3.3581225424        -0.2054458319
        0.0255775000         2.6400000000         1.3327346748         3.3606744199        -0.1389585076
        0.0305558000         2.6400000000         1.3429439823         3.3734338072         0.1269907893
        0.0355282000         2.6400000000         1.3429439823         3.3708819297         0.1269907893
        0.0405843000         2.6400000000         1.3352870017         3.3657781748        -0.0724711834
        0.0455180000         2.6400000000         1.3378393285         3.3657781748        -0.0059838592
        0.0505713000         2.6400000000         1.3378393285         3.3632262974        -0.0059838592
        0.0554971000         2.6400000000         1.3327346748         3.3606744199        -0.1389585076
        0.0604693000         2.6400000000         1.3454963091         3.3708819297         0.1934781135
        0.0656338000         2.6400000000         1.3378393285         3.3657781748        -0.0059838592
        0.0705237000         2.6400000000         1.3429439823         3.3708819297         0.1269907893
        0.0754710000         2.6400000000         1.3327346748         3.3606744199        -0.1389585076
        0.0805103000         2.6400000000         1.3454963091         3.3734338072         0.1934781135
        0.0855758000         2.6400000000         1.3582579434         3.3657781748         0.5259147346
        0.0905210000         2.6400000000         1.3378393285         3.3657781748        -0.0059838592
        0.0955128000         2.6400000000         1.3327346748         3.3581225424        -0.1389585076
        0.1005184000         2.6400000000         1.3454963091         3.3708819297         0.1934781135
        0.1054727000         2.6400000000         1.3352870017         3.3606744199        -0.0724711834
        0.1105616000         2.6400000000         1.3454963091         3.3734338072         0.1934781135
        0.1155369000         2.6400000000         1.3352870017         3.3657781748        -0.0724711834
        0.1205111000         2.6400000000         1.3403916554         3.3632262974         0.0605034650
        0.1254602000         2.6400000000         1.3327346748         3.3606744199        -0.1389585076
        0.1304945000         2.6400000000         1.3403916554         3.3734338072         0.0605034650
        0.1354726000         2.6400000000         1.3301823480         3.3606744199        -0.2054458319
        0.1405179000         2.6400000000         1.3378393285         3.3683300523        -0.0059838592
        0.1455790000         2.6400000000         1.3454963091         3.3734338072         0.1934781135
        0.1504793000         2.6400000000         1.3378393285         3.3657781748        -0.0059838592
        0.1555720000         2.6400000000         1.3429439823         3.3683300523         0.1269907893
        0.1605379000         2.6400000000         1.3378393285         3.3708819297        -0.0059838592
        0.1654785000         2.6400000000         1.3301823480         3.3606744199        -0.2054458319
        0.1705562000         2.6400000000         1.3429439823         3.3734338072         0.1269907893
        0.1756290000         2.6400000000         1.3327346748         3.3606744199        -0.1389585076
        0.1825074000         2.6400000000         1.3403916554         3.3683300523         0.0605034650
        0.1855967000         2.6400000000         1.3378393285         3.3657781748        -0.0059838592
        0.1905580000         2.6400000000         1.3454963091         3.3708819297         0.1934781135
        0.1954569000         2.6400000000         1.3378393285         3.3657781748        -0.0059838592
        0.2005262000         2.6400000000         1.3327346748         3.3606744199        -0.1389585076
        0.2055851000         2.6400000000         1.3454963091         3.3734338072         0.1934781135
        0.2105294000         2.6400000000         1.3378393285         3.3657781748        -0.0059838592
        0.2154849000         2.6400000000         1.3403916554         3.3657781748         0.0605034650
        0.2205724000         2.6400000000         1.3403916554         3.3657781748         0.0605034650
        0.2255406000         2.6400000000         1.3454963091         3.3734338072         0.1934781135
        0.2305713000         2.6400000000         1.3659149240         3.3734338072         0.7253767073
        0.2355277000         2.6400000000         1.3378393285         3.3734338072        -0.0059838592
        0.2407237000         2.6400000000         1.3378393285         3.3657781748        -0.0059838592
        0.2456390000         2.6400000000         1.3378393285         3.3657781748        -0.0059838592
        0.2506554000         2.6400000000         1.3633625971         3.3606744199         0.6588893831
        0.2556561000         2.6400000000         1.3429439823         3.3734338072         0.1269907893
        0.2605286000         2.6400000000         1.3352870017         3.3657781748        -0.0724711834
        0.2656487000         2.6400000000         1.3352870017         3.3657781748        -0.0724711834
        0.2706122000         2.6400000000         1.3378393285         3.3683300523        -0.0059838592
        0.2755754000         2.6400000000         1.3352870017         3.3683300523        -0.0724711834
        0.2805495000         2.6400000000         1.3352870017         3.3657781748        -0.0724711834
        0.2855219000         2.6400000000         1.3352870017         3.3734338072        -0.0724711834
        0.2905527000         2.6400000000         1.3429439823         3.3657781748         0.1269907893
        0.2956009000         2.6400000000         1.3403916554         3.3632262974         0.0605034650
        0.3005953000         2.6400000000         1.3429439823         3.3759856847         0.1269907893
        0.3056439000         2.6400000000         1.3301823480         3.3632262974        -0.2054458319
        0.3105179000         2.6400000000         1.3429439823         3.3734338072         0.1269907893
        0.3156167000         2.6400000000         1.3327346748         3.3606744199        -0.1389585076
        0.3206420000         2.6400000000         1.3327346748         3.3632262974        -0.1389585076
        0.3256453000         2.6400000000         1.3454963091         3.3708819297         0.1934781135
        0.3306486000         2.6400000000         1.3327346748         3.3606744199        -0.1389585076
        0.3356210000         2.6400000000         1.3378393285         3.3657781748        -0.0059838592
        0.3405306000         2.6400000000         1.3327346748         3.3632262974        -0.1389585076
        0.3454757000         2.6400000000         1.3301823480         3.3606744199        -0.2054458319
        0.3505529000         2.6400000000         1.3403916554         3.3657781748         0.0605034650
        0.3555525000         2.6400000000         1.3378393285         3.3657781748        -0.0059838592
        0.3604987000         2.6400000000         1.3352870017         3.3657781748        -0.0724711834
        0.3655481000         2.6400000000         1.3378393285         3.3632262974        -0.0059838592
        0.3704853000         2.6400000000         1.3480486360         3.3708819297         0.2599654377
