% Sweep Step 58/200  Vcmd=2.2100V  CCW 
% Vg_offset=1.337508V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]             Omega[rad/s]
        0.0022911000         2.2100000000         1.3378393285         1.7912697826         0.0086433521
        0.0054253000         2.2100000000         1.3378393285         1.7938216601         0.0086433521
        0.0104350000         2.2100000000         1.3454963091         1.7938216601         0.2081053248
        0.0154262000         2.2100000000         1.3378393285         1.7989254150         0.0086433521
        0.0204246000         2.2100000000         1.3429439823         1.7887179052         0.1416180006
        0.0255339000         2.2100000000         1.3327346748         1.7836141502        -0.1243312963
        0.0304426000         2.2100000000         1.3352870017         1.7912697826        -0.0578439721
        0.0354497000         2.2100000000         1.3429439823         1.7938216601         0.1416180006
        0.0404399000         2.2100000000         1.3378393285         1.7912697826         0.0086433521
        0.0454198000         2.2100000000         1.2740311571         1.7938216601        -1.6535397535
        0.0504280000         2.2100000000         1.3148683868         1.7810622728        -0.5897425659
        0.0554465000         2.2100000000         1.2867927914         1.7734066404        -1.3211031324
        0.0604274000         2.2100000000         1.2970020988         1.7759585179        -1.0551538355
        0.0653834000         2.2100000000         1.2842404646         1.7657510080        -1.3875904566
        0.0703936000         2.2100000000         1.2944497720         1.7708547629        -1.1216411597
        0.0754081000         2.2100000000         1.2918974451         1.7631991306        -1.1881284839
        0.0804139000         2.2100000000         1.3072114063         1.7683028855        -0.7892045386
        0.0854181000         2.2100000000         1.2867927914         1.7580953756        -1.3211031324
        0.0904075000         2.2100000000         1.2944497720         1.7478878658        -1.1216411597
        0.0954101000         2.2100000000         1.3021067526         1.7478878658        -0.9221791870
        0.1004018000         2.2100000000         1.2918974451         1.7402322334        -1.1881284839
        0.1054103000         2.2100000000         1.2944497720         1.7376803560        -1.1216411597
        0.1104128000         2.2100000000         1.2970020988         1.7325766011        -1.0551538355
        0.1154019000         2.2100000000         1.3072114063         1.7376803560        -0.7892045386
        0.1204009000         2.2100000000         1.3072114063         1.7376803560        -0.7892045386
        0.1254096000         2.2100000000         1.2995544257         1.7351284785        -0.9886665113
        0.1304010000         2.2100000000         1.2970020988         1.7172653363        -1.0551538355
        0.1354052000         2.2100000000         1.2918974451         1.7147134588        -1.1881284839
        0.1404127000         2.2100000000         1.2995544257         1.7172653363        -0.9886665113
        0.1453982000         2.2100000000         1.3072114063         1.7147134588        -0.7892045386
        0.1503779000         2.2100000000         1.3301823480         1.7070578265        -0.1908186205
        0.1553864000         2.2100000000         1.2995544257         1.7019540715        -0.9886665113
        0.1604136000         2.2100000000         1.3021067526         1.6994021941        -0.9221791870
        0.1654026000         2.2100000000         1.2995544257         1.6968503166        -0.9886665113
        0.1704221000         2.2100000000         1.3021067526         1.6968503166        -0.9221791870
        0.1753994000         2.2100000000         1.3072114063         1.6968503166        -0.7892045386
        0.1804089000         2.2100000000         1.2995544257         1.6866428068        -0.9886665113
        0.1853871000         2.2100000000         1.3097637331         1.6891946843        -0.7227172143
        0.1903967000         2.2100000000         1.3046590794         1.6866428068        -0.8556918628
        0.1953758000         2.2100000000         1.3046590794         1.6815390519        -0.8556918628
        0.2003950000         2.2100000000         1.3021067526         1.6713315420        -0.9221791870
        0.2053990000         2.2100000000         1.3021067526         1.6738834195        -0.9221791870
        0.2104075000         2.2100000000         1.3072114063         1.6789871744        -0.7892045386
        0.2153941000         2.2100000000         1.3097637331         1.6764352970        -0.7227172143
        0.2204243000         2.2100000000         1.2995544257         1.6662277871        -0.9886665113
        0.2253926000         2.2100000000         1.3403916554         1.6662277871         0.0751306764
        0.2304249000         2.2100000000         1.3021067526         1.6585721547        -0.9221791870
        0.2354020000         2.2100000000         1.2944497720         1.6560202773        -1.1216411597
        0.2404138000         2.2100000000         1.3097637331         1.6611240322        -0.7227172143
        0.2453918000         2.2100000000         1.3021067526         1.6509165224        -0.9221791870
        0.2504079000         2.2100000000         1.3021067526         1.6483646449        -0.9221791870
        0.2553895000         2.2100000000         1.3123160600         1.6432608900        -0.6562298901
        0.2604116000         2.2100000000         1.3123160600         1.6483646449        -0.6562298901
        0.2654021000         2.2100000000         1.3174207137         1.6381571351        -0.5232552417
        0.2703909000         2.2100000000         1.3097637331         1.6356052576        -0.7227172143
        0.2754022000         2.2100000000         1.3046590794         1.6253977478        -0.8556918628
        0.2803904000         2.2100000000         1.3072114063         1.6253977478        -0.7892045386
        0.2853889000         2.2100000000         1.3097637331         1.6279496252        -0.7227172143
        0.2904073000         2.2100000000         1.3148683868         1.6330533802        -0.5897425659
