% Sweep Step 43/200  Vcmd=2.7200V  CW 
% Vg_offset=1.337354V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]             Omega[rad/s]
        0.0017640000         2.7200000000         1.3352870017         2.0464575285        -0.0538547326
        0.0054193000         2.7200000000         1.3352870017         2.0464575285        -0.0538547326
        0.0105067000         2.7200000000         1.3378393285         2.0464575285         0.0126325916
        0.0156194000         2.7200000000         1.3378393285         2.0490094060         0.0126325916
        0.0204234000         2.7200000000         1.3352870017         2.0464575285        -0.0538547326
        0.0253998000         2.7200000000         1.3301823480         2.0464575285        -0.1868293811
        0.0304108000         2.7200000000         1.3225253674         2.0490094060        -0.3862913538
        0.0353979000         2.7200000000         1.3429439823         2.0541131609         0.1456072401
        0.0405896000         2.7200000000         1.3429439823         2.0566650383         0.1456072401
        0.0453944000         2.7200000000         1.3403916554         2.0490094060         0.0791199158
        0.0503962000         2.7200000000         1.3454963091         2.0490094060         0.2120945643
        0.0554065000         2.7200000000         1.3608102703         2.0464575285         0.6110185096
        0.0604077000         2.7200000000         1.3684672508         2.0515612834         0.8104804823
        0.0653938000         2.7200000000         1.3582579434         2.0541131609         0.5445311854
        0.0705291000         2.7200000000         1.3633625971         2.0566650383         0.6775058339
        0.0753970000         2.7200000000         1.3633625971         2.0541131609         0.6775058339
        0.0804207000         2.7200000000         1.3582579434         2.0617687933         0.5445311854
        0.0854051000         2.7200000000         1.3506009628         2.0617687933         0.3450692127
        0.0903872000         2.7200000000         1.3659149240         2.0643206707         0.7439931581
        0.0954251000         2.7200000000         1.3608102703         2.0668725482         0.6110185096
        0.1004359000         2.7200000000         1.3531532897         2.0668725482         0.4115565370
        0.1054452000         2.7200000000         1.3582579434         2.0694244256         0.5445311854
        0.1104422000         2.7200000000         1.3582579434         2.0796319355         0.5445311854
        0.1154170000         2.7200000000         1.3659149240         2.0821838129         0.7439931581
        0.1204231000         2.7200000000         1.3608102703         2.0821838129         0.6110185096
        0.1254362000         2.7200000000         1.3608102703         2.0847356904         0.6110185096
        0.1304214000         2.7200000000         1.3506009628         2.0796319355         0.3450692127
        0.1354237000         2.7200000000         1.3480486360         2.0796319355         0.2785818885
        0.1405286000         2.7200000000         1.3506009628         2.0770800580         0.3450692127
        0.1454164000         2.7200000000         1.3506009628         2.0898394453         0.3450692127
        0.1504346000         2.7200000000         1.3454963091         2.0847356904         0.2120945643
        0.1554287000         2.7200000000         1.3378393285         2.0796319355         0.0126325916
        0.1604382000         2.7200000000         1.3429439823         2.0872875679         0.1456072401
        0.1654276000         2.7200000000         1.3429439823         2.0898394453         0.1456072401
        0.1704427000         2.7200000000         1.3352870017         2.0847356904        -0.0538547326
        0.1754458000         2.7200000000         1.3352870017         2.0872875679        -0.0538547326
        0.1804351000         2.7200000000         1.3352870017         2.0898394453        -0.0538547326
        0.1854322000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.1904164000         2.7200000000         1.3403916554         2.0949432002         0.0791199158
        0.1954514000         2.7200000000         1.3403916554         2.0898394453         0.0791199158
        0.2004618000         2.7200000000         1.3429439823         2.0949432002         0.1456072401
        0.2054231000         2.7200000000         1.3403916554         2.0898394453         0.0791199158
        0.2104568000         2.7200000000         1.3378393285         2.0872875679         0.0126325916
        0.2154189000         2.7200000000         1.3327346748         2.0821838129        -0.1203420569
        0.2204002000         2.7200000000         1.3352870017         2.0847356904        -0.0538547326
        0.2254047000         2.7200000000         1.3378393285         2.0898394453         0.0126325916
        0.2304302000         2.7200000000         1.3378393285         2.0898394453         0.0126325916
        0.2354195000         2.7200000000         1.3429439823         2.0949432002         0.1456072401
        0.2404030000         2.7200000000         1.3429439823         2.0898394453         0.1456072401
        0.2454101000         2.7200000000         1.3352870017         2.0898394453        -0.0538547326
        0.2504029000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.2554162000         2.7200000000         1.3352870017         2.0898394453        -0.0538547326
        0.2604140000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.2653967000         2.7200000000         1.3352870017         2.0872875679        -0.0538547326
        0.2704010000         2.7200000000         1.3352870017         2.0872875679        -0.0538547326
        0.2754106000         2.7200000000         1.3352870017         2.0872875679        -0.0538547326
        0.2804008000         2.7200000000         1.3454963091         2.0949432002         0.2120945643
        0.2854095000         2.7200000000         1.3454963091         2.0974950777         0.2120945643
        0.2903841000         2.7200000000         1.3378393285         2.0898394453         0.0126325916
        0.2954029000         2.7200000000         1.3378393285         2.0847356904         0.0126325916
        0.3004096000         2.7200000000         1.3327346748         2.0898394453        -0.1203420569
        0.3053952000         2.7200000000         1.3429439823         2.0974950777         0.1456072401
        0.3104191000         2.7200000000         1.3378393285         2.0872875679         0.0126325916
        0.3154115000         2.7200000000         1.3352870017         2.0898394453        -0.0538547326
        0.3203883000         2.7200000000         1.3761242314         2.0923913228         1.0099424550
        0.3254119000         2.7200000000         1.3403916554         2.0974950777         0.0791199158
        0.3304058000         2.7200000000         1.3429439823         2.0949432002         0.1456072401
        0.3353972000         2.7200000000         1.3378393285         2.0898394453         0.0126325916
        0.3404405000         2.7200000000         1.3378393285         2.0847356904         0.0126325916
        0.3453953000         2.7200000000         1.3429439823         2.0949432002         0.1456072401
        0.3504387000         2.7200000000         1.3378393285         2.0898394453         0.0126325916
        0.3554499000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.3603875000         2.7200000000         1.3403916554         2.0949432002         0.0791199158
        0.3654036000         2.7200000000         1.3378393285         2.0872875679         0.0126325916
        0.3704026000         2.7200000000         1.3301823480         2.0821838129        -0.1868293811
        0.3753958000         2.7200000000         1.3352870017         2.0872875679        -0.0538547326
        0.3803989000         2.7200000000         1.3429439823         2.0974950777         0.1456072401
        0.3854049000         2.7200000000         1.3429439823         2.0872875679         0.1456072401
        0.3903878000         2.7200000000         1.3710195777         2.0898394453         0.8769678065
        0.3954335000         2.7200000000         1.3378393285         2.0898394453         0.0126325916
        0.4004087000         2.7200000000         1.3352870017         2.0821838129        -0.0538547326
        0.4054182000         2.7200000000         1.3327346748         2.0821838129        -0.1203420569
        0.4103961000         2.7200000000         1.3301823480         2.0821838129        -0.1868293811
        0.4154130000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.4204173000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.4254022000         2.7200000000         1.3250776943         2.0898394453        -0.3198040295
        0.4303921000         2.7200000000         1.3403916554         2.0974950777         0.0791199158
        0.4353976000         2.7200000000         1.3429439823         2.0949432002         0.1456072401
        0.4404053000         2.7200000000         1.3429439823         2.0949432002         0.1456072401
        0.4454065000         2.7200000000         1.3429439823         2.0872875679         0.1456072401
        0.4503974000         2.7200000000         1.3352870017         2.0872875679        -0.0538547326
        0.4554039000         2.7200000000         1.3352870017         2.0898394453        -0.0538547326
        0.4603820000         2.7200000000         1.3531532897         2.0872875679         0.4115565370
        0.4654211000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.4704347000         2.7200000000         1.3301823480         2.0821838129        -0.1868293811
        0.4754507000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.4804256000         2.7200000000         1.3352870017         2.0923913228        -0.0538547326
        0.4854136000         2.7200000000         1.3429439823         2.0949432002         0.1456072401
        0.4905205000         2.7200000000         1.3378393285         2.0821838129         0.0126325916
        0.4954147000         2.7200000000         1.3429439823         2.0949432002         0.1456072401
        0.5003983000         2.7200000000         1.3352870017         2.0898394453        -0.0538547326
        0.5054685000         2.7200000000         1.3378393285         2.0872875679         0.0126325916
        0.5104241000         2.7200000000         1.3378393285         2.0898394453         0.0126325916
        0.5154233000         2.7200000000         1.3429439823         2.0872875679         0.1456072401
        0.5204173000         2.7200000000         1.3301823480         2.0821838129        -0.1868293811
        0.5255289000         2.7200000000         1.3429439823         2.0949432002         0.1456072401
        0.5307218000         2.7200000000         1.3327346748         2.0847356904        -0.1203420569
        0.5354450000         2.7200000000         1.3301823480         2.0821838129        -0.1868293811
        0.5404155000         2.7200000000         1.3352870017         2.0872875679        -0.0538547326
        0.5455169000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.5504205000         2.7200000000         1.3352870017         2.0872875679        -0.0538547326
        0.5554151000         2.7200000000         1.3429439823         2.0949432002         0.1456072401
        0.5604100000         2.7200000000         1.3276300211         2.0847356904        -0.2533167053
        0.5654128000         2.7200000000         1.3378393285         2.0872875679         0.0126325916
        0.5704032000         2.7200000000         1.3378393285         2.0898394453         0.0126325916
        0.5754123000         2.7200000000         1.3174207137         2.0847356904        -0.5192660022
        0.5804191000         2.7200000000         1.3403916554         2.0872875679         0.0791199158
        0.5854426000         2.7200000000         1.3378393285         2.0872875679         0.0126325916
        0.5904174000         2.7200000000         1.3429439823         2.0949432002         0.1456072401
        0.5954276000         2.7200000000         1.3378393285         2.0872875679         0.0126325916
        0.6004008000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.6054119000         2.7200000000         1.3378393285         2.0898394453         0.0126325916
        0.6103941000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.6154023000         2.7200000000         1.3378393285         2.0898394453         0.0126325916
        0.6203885000         2.7200000000         1.3378393285         2.0898394453         0.0126325916
        0.6254035000         2.7200000000         1.3352870017         2.0872875679        -0.0538547326
        0.6304041000         2.7200000000         1.3352870017         2.0898394453        -0.0538547326
        0.6353984000         2.7200000000         1.3429439823         2.0949432002         0.1456072401
        0.6404050000         2.7200000000         1.3327346748         2.0821838129        -0.1203420569
        0.6454019000         2.7200000000         1.3378393285         2.0974950777         0.0126325916
        0.6504001000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.6554010000         2.7200000000         1.3301823480         2.0847356904        -0.1868293811
        0.6604116000         2.7200000000         1.3352870017         2.0872875679        -0.0538547326
        0.6653891000         2.7200000000         1.3403916554         2.0872875679         0.0791199158
