% Sweep Step 44/200  Vcmd=2.2800V  CCW 
% Vg_offset=1.337354V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]             Omega[rad/s]
        0.0021705000         2.2800000000         1.3327346748         2.0821838129        -0.1203420569
        0.0054198000         2.2800000000         1.3352870017         2.0898394453        -0.0538547326
        0.0104547000         2.2800000000         1.3429439823         2.0923913228         0.1456072401
        0.0154187000         2.2800000000         1.3301823480         2.0847356904        -0.1868293811
        0.0204106000         2.2800000000         1.3378393285         2.0872875679         0.0126325916
        0.0253943000         2.2800000000         1.3454963091         2.0974950777         0.2120945643
        0.0304272000         2.2800000000         1.3378393285         2.0847356904         0.0126325916
        0.0353876000         2.2800000000         1.3378393285         2.0872875679         0.0126325916
        0.0403908000         2.2800000000         1.3352870017         2.0898394453        -0.0538547326
        0.0454054000         2.2800000000         1.3378393285         2.0974950777         0.0126325916
        0.0504072000         2.2800000000         1.3148683868         2.0923913228        -0.5857533264
        0.0554068000         2.2800000000         1.3046590794         2.0923913228        -0.8517026233
        0.0605012000         2.2800000000         1.3097637331         2.0847356904        -0.7187279749
        0.0654046000         2.2800000000         1.3148683868         2.0872875679        -0.5857533264
        0.0704398000         2.2800000000         1.2995544257         2.0694244256        -0.9846772718
        0.0754379000         2.2800000000         1.2995544257         2.0668725482        -0.9846772718
        0.0804332000         2.2800000000         1.3072114063         2.0668725482        -0.7852152991
        0.0854230000         2.2800000000         1.3046590794         2.0719763031        -0.8517026233
        0.0904157000         2.2800000000         1.3199730405         2.0745281806        -0.4527786780
        0.0954393000         2.2800000000         1.3148683868         2.0643206707        -0.5857533264
        0.1004209000         2.2800000000         1.3148683868         2.0668725482        -0.5857533264
        0.1054306000         2.2800000000         1.3276300211         2.0643206707        -0.2533167053
        0.1104149000         2.2800000000         1.3199730405         2.0541131609        -0.4527786780
        0.1154798000         2.2800000000         1.3225253674         2.0541131609        -0.3862913538
        0.1204328000         2.2800000000         1.3250776943         2.0541131609        -0.3198040295
        0.1254458000         2.2800000000         1.3352870017         2.0566650383        -0.0538547326
        0.1304293000         2.2800000000         1.3327346748         2.0566650383        -0.1203420569
        0.1354394000         2.2800000000         1.3352870017         2.0592169158        -0.0538547326
        0.1404194000         2.2800000000         1.3378393285         2.0592169158         0.0126325916
        0.1454034000         2.2800000000         1.3429439823         2.0643206707         0.1456072401
        0.1503786000         2.2800000000         1.3378393285         2.0490094060         0.0126325916
        0.1554190000         2.2800000000         1.3327346748         2.0541131609        -0.1203420569
        0.1604577000         2.2800000000         1.3352870017         2.0566650383        -0.0538547326
        0.1654113000         2.2800000000         1.3403916554         2.0566650383         0.0791199158
        0.1703973000         2.2800000000         1.3429439823         2.0566650383         0.1456072401
        0.1754041000         2.2800000000         1.3429439823         2.0668725482         0.1456072401
        0.1803968000         2.2800000000         1.3378393285         2.0566650383         0.0126325916
        0.1854448000         2.2800000000         1.3352870017         2.0592169158        -0.0538547326
        0.1904027000         2.2800000000         1.3378393285         2.0566650383         0.0126325916
        0.1954145000         2.2800000000         1.3403916554         2.0566650383         0.0791199158
        0.2003885000         2.2800000000         1.3301823480         2.0515612834        -0.1868293811
        0.2053990000         2.2800000000         1.3378393285         2.0592169158         0.0126325916
        0.2103901000         2.2800000000         1.3378393285         2.0566650383         0.0126325916
        0.2154361000         2.2800000000         1.3352870017         2.0592169158        -0.0538547326
        0.2204110000         2.2800000000         1.3352870017         2.0566650383        -0.0538547326
        0.2254515000         2.2800000000         1.3403916554         2.0566650383         0.0791199158
        0.2304283000         2.2800000000         1.3378393285         2.0566650383         0.0126325916
        0.2354505000         2.2800000000         1.3352870017         2.0515612834        -0.0538547326
        0.2404142000         2.2800000000         1.3608102703         2.0541131609         0.6110185096
        0.2453933000         2.2800000000         1.3429439823         2.0668725482         0.1456072401
        0.2504078000         2.2800000000         1.3378393285         2.0592169158         0.0126325916
        0.2554126000         2.2800000000         1.3378393285         2.0592169158         0.0126325916
        0.2604717000         2.2800000000         1.3301823480         2.0515612834        -0.1868293811
        0.2653767000         2.2800000000         1.3429439823         2.0643206707         0.1456072401
        0.2703957000         2.2800000000         1.3352870017         2.0566650383        -0.0538547326
        0.2754436000         2.2800000000         1.3352870017         2.0643206707        -0.0538547326
        0.2804011000         2.2800000000         1.3378393285         2.0566650383         0.0126325916
        0.2854460000         2.2800000000         1.3403916554         2.0643206707         0.0791199158
        0.2903961000         2.2800000000         1.3378393285         2.0566650383         0.0126325916
        0.2954498000         2.2800000000         1.3301823480         2.0515612834        -0.1868293811
        0.3003990000         2.2800000000         1.3429439823         2.0566650383         0.1456072401
        0.3054403000         2.2800000000         1.3327346748         2.0515612834        -0.1203420569
        0.3104116000         2.2800000000         1.3378393285         2.0515612834         0.0126325916
        0.3153926000         2.2800000000         1.3301823480         2.0541131609        -0.1868293811
        0.3204019000         2.2800000000         1.3301823480         2.0541131609        -0.1868293811
        0.3254595000         2.2800000000         1.3327346748         2.0515612834        -0.1203420569
        0.3303977000         2.2800000000         1.3352870017         2.0566650383        -0.0538547326
        0.3354031000         2.2800000000         1.3429439823         2.0592169158         0.1456072401
        0.3403981000         2.2800000000         1.3352870017         2.0592169158        -0.0538547326
        0.3454002000         2.2800000000         1.3352870017         2.0592169158        -0.0538547326
        0.3504113000         2.2800000000         1.3352870017         2.0617687933        -0.0538547326
        0.3554345000         2.2800000000         1.3378393285         2.0566650383         0.0126325916
        0.3604131000         2.2800000000         1.3378393285         2.0566650383         0.0126325916
        0.3655094000         2.2800000000         1.3352870017         2.0592169158        -0.0538547326
        0.3704640000         2.2800000000         1.3301823480         2.0515612834        -0.1868293811
        0.3754159000         2.2800000000         1.3352870017         2.0566650383        -0.0538547326
        0.3804090000         2.2800000000         1.3403916554         2.0566650383         0.0791199158
        0.3854576000         2.2800000000         1.3429439823         2.0643206707         0.1456072401
        0.3903962000         2.2800000000         1.3276300211         2.0515612834        -0.2533167053
        0.3953838000         2.2800000000         1.3327346748         2.0515612834        -0.1203420569
        0.4004379000         2.2800000000         1.3429439823         2.0617687933         0.1456072401
        0.4054011000         2.2800000000         1.3454963091         2.0643206707         0.2120945643
        0.4104131000         2.2800000000         1.3429439823         2.0617687933         0.1456072401
        0.4153864000         2.2800000000         1.3403916554         2.0668725482         0.0791199158
        0.4204001000         2.2800000000         1.3454963091         2.0643206707         0.2120945643
        0.4253798000         2.2800000000         1.3352870017         2.0592169158        -0.0538547326
        0.4304290000         2.2800000000         1.3429439823         2.0643206707         0.1456072401
        0.4354019000         2.2800000000         1.3352870017         2.0566650383        -0.0538547326
        0.4403898000         2.2800000000         1.3454963091         2.0643206707         0.2120945643
        0.4453968000         2.2800000000         1.3506009628         2.0643206707         0.3450692127
        0.4503995000         2.2800000000         1.3327346748         2.0566650383        -0.1203420569
        0.4554089000         2.2800000000         1.3352870017         2.0592169158        -0.0538547326
        0.4604064000         2.2800000000         1.3301823480         2.0515612834        -0.1868293811
        0.4654509000         2.2800000000         1.3327346748         2.0515612834        -0.1203420569
        0.4704097000         2.2800000000         1.3429439823         2.0617687933         0.1456072401
        0.4754021000         2.2800000000         1.3403916554         2.0592169158         0.0791199158
        0.4804250000         2.2800000000         1.3378393285         2.0566650383         0.0126325916
        0.4854070000         2.2800000000         1.3301823480         2.0515612834        -0.1868293811
        0.4904037000         2.2800000000         1.3352870017         2.0566650383        -0.0538547326
        0.4954074000         2.2800000000         1.3301823480         2.0515612834        -0.1868293811
        0.5004159000         2.2800000000         1.3301823480         2.0515612834        -0.1868293811
        0.5054072000         2.2800000000         1.3378393285         2.0566650383         0.0126325916
