% Sweep Step 158/200  Vcmd=0.5500V  CCW 
% Vg_offset=1.338069V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]             Omega[rad/s]
        0.0053636000         0.5500000000         1.3352870017         0.1172381695        -0.0724711834
        0.0061858000         0.5500000000         1.3352870017         0.1223419244        -0.0724711834
        0.0108725000         0.5500000000         1.3378393285         0.1197900470        -0.0059838592
        0.0156065000         0.5500000000         1.2587171960         0.1146862920        -2.0670909102
        0.0210986000         0.5500000000         0.9320193584         0.0917193949       -10.5774684112
        0.0258265000         0.5500000000         1.0596357012         0.0508893556        -7.2531021999
        0.0342086000         0.5500000000         0.9881705492         0.0228187035        -9.1147472782
        0.0361169000         0.5500000000         0.9218100509         0.0049555613       -10.8434177081
        0.0405953000         0.5500000000         0.8835251481        -0.0001481936       -11.8407275715
        0.0458077000         0.5500000000         0.9116007435         0.0024036839       -11.1093670050
        0.0506313000         0.5500000000         0.8299262841         1.1124703785       -13.2369613803
        0.0602933000         0.5500000000         0.8426879184         5.0117391359       -12.9045247592
        0.0610664000         0.5500000000         0.8222693035         5.0040835035       -13.4364233530
        0.0663045000         0.5500000000         0.7686704396         4.9964278711       -14.8326571617
        0.0775768000         0.5500000000         0.7839844007         4.9402865670       -14.4337332164
        0.0789433000         0.5500000000         0.7508041516         4.8433152236       -15.2980684313
        0.0811187000         0.5500000000         0.7482518247         4.8152445715       -15.3645557555
        0.0857951000         0.5500000000         0.7431471710         4.7565513900       -15.4975304040
        0.0907070000         0.5500000000         0.7431471710         4.6902025760       -15.4975304040
        0.0957126000         0.5500000000         0.7074145950         4.6264056396       -16.4283529432
        0.1007249000         0.5500000000         0.7252808830         4.5600568256       -15.9629416736
        0.1067559000         0.5500000000         0.7099669219         4.5039155215       -16.3618656189
        0.1107132000         0.5500000000         0.6997576144         4.4248073203       -16.6278149159
        0.1154692000         0.5500000000         0.6869959802         4.3610103838       -16.9602515370
        0.1208715000         0.5500000000         0.7150715756         4.2997653248       -16.2288909705
        0.1257549000         0.5500000000         0.6665773653         4.2359683883       -17.4921501308
        0.1332144000         0.5500000000         0.6946529607         4.1645158195       -16.7607895643
        0.1355453000         0.5500000000         0.6640250384         4.1007188830       -17.5586374550
        0.1406102000         0.5500000000         0.6793389996         4.0318181916       -17.1597135097
        0.1455738000         0.5500000000         0.6691296922         3.9629175002       -17.4256628066
        0.1506252000         0.5500000000         0.6716820190         3.9016724412       -17.3591754823
        0.1556826000         0.5500000000         0.6742343459         3.8353236273       -17.2926881581
        0.1609364000         0.5500000000         0.6359494430         3.7587673035       -18.2899980215
        0.1656351000         0.5500000000         0.6767866727         3.6898666121       -17.2262008339
        0.1705259000         0.5500000000         0.6333971162         3.6158621658       -18.3564853457
        0.1756797000         0.5500000000         0.6640250384         3.5546171068       -17.5586374550
        0.1805485000         0.5500000000         0.6410540967         3.4857164154       -18.1570233731
        0.1856595000         0.5500000000         0.6410540967         3.4168157240       -18.1570233731
