% Sweep Step 134/200  Vcmd=1.1500V  CCW 
% Vg_offset=1.338069V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]             Omega[rad/s]
        0.0020910000         1.1500000000         1.3378393285         3.1539723457        -0.0059838592
        0.0055806000         1.1500000000         1.3327346748         3.1488685908        -0.1389585076
        0.0105713000         1.1500000000         1.3327346748         3.1488685908        -0.1389585076
        0.0155557000         1.1500000000         1.3327346748         3.1539723457        -0.1389585076
        0.0205854000         1.1500000000         1.0366647595         3.1335573261        -7.8514881179
        0.0255540000         1.1500000000         1.1208915457         3.1131423064        -5.6574064184
        0.0305624000         1.1500000000         1.1438624875         3.0927272867        -5.0590205004
        0.0356030000         1.1500000000         1.0545310475         3.0748641445        -7.3860768483
        0.0406542000         1.1500000000         1.0596357012         3.0391378601        -7.2531021999
        0.0456395000         1.1500000000         1.0187984715         3.0161709629        -8.3168993875
        0.0505686000         1.1500000000         1.0085891641         2.9778928011        -8.5828486844
        0.0555545000         1.1500000000         0.9932752029         2.9421665166        -8.9817726298
        0.0604765000         1.1500000000         1.0111414909         2.9140958646        -8.5163613602
        0.0655183000         1.1500000000         0.9422286658         2.8707139478       -10.3115191143
        0.0706124000         1.1500000000         0.9728565881         2.8349876633        -9.5136712236
        0.0756733000         1.1500000000         0.9575426269         2.7890538691        -9.9125951690
        0.0806074000         1.1500000000         0.9320193584         2.7507757072       -10.5774684112
        0.0855959000         1.1500000000         0.9243623778         2.7124975453       -10.7769303839
        0.0904811000         1.1500000000         0.9371240121         2.6716675060       -10.4444937628
        0.0955362000         1.1500000000         0.9218100509         2.6384930990       -10.8434177081
        0.1005805000         1.1500000000         0.9218100509         2.5900074273       -10.8434177081
        0.1055537000         1.1500000000         0.9064960898         2.5440736330       -11.2423416535
        0.1110367000         1.1500000000         0.9090484167         2.5006917162       -11.1758543293
        0.1155684000         1.1500000000         0.9090484167         2.4649654318       -11.1758543293
        0.1205842000         1.1500000000         0.9116007435         2.4164797601       -11.1093670050
        0.1255684000         1.1500000000         0.8835251481         2.3705459658       -11.8407275715
        0.1305509000         1.1500000000         0.8937344555         2.3220602941       -11.5747782746
        0.1355699000         1.1500000000         0.8835251481         2.2786783773       -11.8407275715
        0.1405327000         1.1500000000         0.8809728212         2.2429520929       -11.9072148958
        0.1455053000         1.1500000000         0.8835251481         2.1893626662       -11.8407275715
        0.1504174000         1.1500000000         0.8656588601         2.1383251170       -12.3061388411
        0.1554042000         1.1500000000         0.8656588601         2.0898394453       -12.3061388411
        0.1604340000         1.1500000000         0.8835251481         2.0566650383       -11.8407275715
        0.1654737000         1.1500000000         0.8707635138         2.0056274892       -12.1731641927
        0.1704623000         1.1500000000         0.8707635138         1.9545899400       -12.1731641927
        0.1753977000         1.1500000000         0.8528972258         1.9086561457       -12.6385754623
        0.1804244000         1.1500000000         0.8707635138         1.8729298613       -12.1731641927
        0.1854407000         1.1500000000         0.8503448990         1.8116848023       -12.7050627865
        0.1904346000         1.1500000000         0.8528972258         1.7708547629       -12.6385754623
        0.1954046000         1.1500000000         0.8580018795         1.7198172138       -12.5056008138
        0.2005092000         1.1500000000         0.8528972258         1.6789871744       -12.6385754623
        0.2055461000         1.1500000000         0.8503448990         1.6228458703       -12.7050627865
        0.2105957000         1.1500000000         0.8401355915         1.5769120761       -12.9710120834
        0.2155110000         1.1500000000         0.8528972258         1.5309782818       -12.6385754623
        0.2205015000         1.1500000000         0.8401355915         1.4850444875       -12.9710120834
        0.2255511000         1.1500000000         0.8580018795         1.4365588158       -12.5056008138
        0.2305839000         1.1500000000         0.8682111870         1.3804175117       -12.2396515169
        0.2356204000         1.1500000000         0.8528972258         1.3319318400       -12.6385754623
        0.2404991000         1.1500000000         0.8503448990         1.2936536781       -12.7050627865
        0.2454953000         1.1500000000         0.8452402453         1.2426161289       -12.8380374349
        0.2506020000         1.1500000000         0.8605542064         1.2017860896       -12.4391134896
        0.2555532000         1.1500000000         0.8299262841         1.1533004179       -13.2369613803
        0.2605647000         1.1500000000         0.8528972258         1.0971591138       -12.6385754623
        0.2655327000         1.1500000000         0.8324786110         1.0461215646       -13.1704740561
        0.2704848000         1.1500000000         0.8375832647         0.9976358929       -13.0374994076
        0.2754847000         1.1500000000         0.8375832647         0.9491502211       -13.0374994076
        0.2804485000         1.1500000000         0.8452402453         0.9108720593       -12.8380374349
        0.2854468000         1.1500000000         0.8452402453         0.8547307552       -12.8380374349
        0.2904848000         1.1500000000         0.8375832647         0.8062450834       -13.0374994076
        0.2953960000         1.1500000000         0.8528972258         0.7628631666       -12.6385754623
        0.3004703000         1.1500000000         0.8350309378         0.7067218625       -13.1039867318
        0.3054900000         1.1500000000         0.8528972258         0.6582361908       -12.6385754623
        0.3109731000         1.1500000000         0.8299262841         0.5995430093       -13.2369613803
        0.3154654000         1.1500000000         0.8477925721         0.5510573375       -12.7715501107
        0.3204960000         1.1500000000         0.8273739573         0.5000197884       -13.3034487045
        0.3255335000         1.1500000000         0.8401355915         0.4464303617       -12.9710120834
        0.3305049000         1.1500000000         0.8273739573         0.4030484449       -13.3034487045
        0.3354420000         1.1500000000         0.8375832647         0.3392515084       -13.0374994076
        0.3405053000         1.1500000000         0.8222693035         0.2907658367       -13.4364233530
        0.3454705000         1.1500000000         0.8350309378         0.2397282875       -13.1039867318
        0.3504341000         1.1500000000         0.8350309378         0.1835869834       -13.1039867318
        0.3554691000         1.1500000000         0.8350309378         0.1402050666       -13.1039867318
        0.3604714000         1.1500000000         0.8324786110         0.0815118851       -13.1704740561
        0.3655095000         1.1500000000         0.8248216304         0.0304743359       -13.3699360287
        0.3705443000         1.1500000000         0.8171646498        -0.0001481936       -13.5693980014
        0.3754719000         1.1500000000         0.8222693035         0.0024036839       -13.4364233530
        0.3804649000         1.1500000000         0.8248216304         1.1048147461       -13.3699360287
        0.3854249000         1.1500000000         0.8146123230         4.9913241162       -13.6358853257
        0.3904551000         1.1500000000         0.8222693035         5.0066353810       -13.4364233530
        0.3954244000         1.1500000000         0.8324786110         5.0066353810       -13.1704740561
        0.4004241000         1.1500000000         0.8222693035         4.9862203613       -13.4364233530
        0.4054249000         1.1500000000         0.8222693035         4.9224234248       -13.4364233530
        0.4104235000         1.1500000000         0.8018506887         4.8611783658       -13.9683219468
        0.4154233000         1.1500000000         0.8171646498         4.8050370617       -13.5693980014
        0.4204385000         1.1500000000         0.8018506887         4.7591032674       -13.9683219468
        0.4254353000         1.1500000000         0.8299262841         4.7055138408       -13.2369613803
        0.4304194000         1.1500000000         0.8095076693         4.6468206592       -13.7688599741
        0.4354239000         1.1500000000         0.8146123230         4.5881274777       -13.6358853257
        0.4405726000         1.1500000000         0.8171646498         4.5421936834       -13.5693980014
        0.4454683000         1.1500000000         0.7967460350         4.4758448695       -14.1012965952
        0.4504999000         1.1500000000         0.8171646498         4.4197035654       -13.5693980014
        0.4553937000         1.1500000000         0.7865367276         4.3661141388       -14.3672458921
        0.4605150000         1.1500000000         0.8248216304         4.3176284670       -13.3699360287
        0.4654564000         1.1500000000         0.8171646498         4.2716946728       -13.5693980014
        0.4704194000         1.1500000000         0.8222693035         4.2181052461       -13.4364233530
        0.4754764000         1.1500000000         0.7916413813         4.1517564322       -14.2342712437
        0.4806962000         1.1500000000         0.8222693035         4.1134782703       -13.4364233530
        0.4854874000         1.1500000000         0.8018506887         4.0471294564       -13.9683219468
        0.4904335000         1.1500000000         0.7992983618         3.9960919072       -14.0348092710
        0.4954310000         1.1500000000         0.8171646498         3.9450543580       -13.5693980014
        0.5004316000         1.1500000000         0.7916413813         3.8889130539       -14.2342712437
        0.5054782000         1.1500000000         0.8171646498         3.8353236273       -13.5693980014
        0.5104985000         1.1500000000         0.7916413813         3.7791823232       -14.2342712437
        0.5154337000         1.1500000000         0.8095076693         3.7306966515       -13.7688599741
        0.5204278000         1.1500000000         0.7890890544         3.6720034699       -14.3007585679
        0.5253929000         1.1500000000         0.8044030155         3.6184140433       -13.9018346226
        0.5303929000         1.1500000000         0.8222693035         3.5724802490       -13.4364233530
        0.5354639000         1.1500000000         0.8044030155         3.5163389449       -13.9018346226
        0.5404316000         1.1500000000         0.8018506887         3.4576457633       -13.9683219468
        0.5455014000         1.1500000000         0.7941937081         3.3989525818       -14.1677839195
        0.5504163000         1.1500000000         0.8146123230         3.3479150326       -13.6358853257
        0.5555027000         1.1500000000         0.7890890544         3.2917737285       -14.3007585679
        0.5604349000         1.1500000000         0.8095076693         3.2407361793       -13.7688599741
        0.5655111000         1.1500000000         0.7865367276         3.1896986301       -14.3672458921
        0.5704664000         1.1500000000         0.8120599961         3.1361092035       -13.7023726499
        0.5754465000         1.1500000000         0.7992983618         3.0850716543       -14.0348092710
        0.5804347000         1.1500000000         0.8044030155         3.0289303502       -13.9018346226
        0.5853977000         1.1500000000         0.8095076693         2.9727890461       -13.7688599741
        0.5904628000         1.1500000000         0.8044030155         2.9243033744       -13.9018346226
        0.5955246000         1.1500000000         0.8120599961         2.8681620703       -13.7023726499
        0.6004769000         1.1500000000         0.8095076693         2.8171245211       -13.7688599741
        0.6054265000         1.1500000000         0.8171646498         2.7660869720       -13.5693980014
        0.6104267000         1.1500000000         0.7839844007         2.6971862806       -14.4337332164
        0.6154259000         1.1500000000         0.8273739573         2.6512524863       -13.3034487045
        0.6204824000         1.1500000000         0.7967460350         2.6027668146       -14.1012965952
        0.6254357000         1.1500000000         0.8044030155         2.5389698781       -13.9018346226
        0.6304852000         1.1500000000         0.7890890544         2.4853804515       -14.3007585679
        0.6354357000         1.1500000000         0.8018506887         2.4317910248       -13.9683219468
        0.6404343000         1.1500000000         0.8095076693         2.3909609855       -13.7688599741
        0.6454669000         1.1500000000         0.8120599961         2.3297159265       -13.7023726499
        0.6503959000         1.1500000000         0.8044030155         2.2761264998       -13.9018346226
        0.6554364000         1.1500000000         0.7916413813         2.2123295633       -14.2342712437
        0.6604041000         1.1500000000         0.8120599961         2.1714995240       -13.7023726499
        0.6654250000         1.1500000000         0.8095076693         2.1179100974       -13.7688599741
        0.6704317000         1.1500000000         0.8120599961         2.0592169158       -13.7023726499
        0.6754251000         1.1500000000         0.7941937081         2.0081793666       -14.1677839195
        0.6804585000         1.1500000000         0.8044030155         1.9443824302       -13.9018346226
        0.6854247000         1.1500000000         0.7941937081         1.8933448810       -14.1677839195
        0.6904362000         1.1500000000         0.8120599961         1.8499629642       -13.7023726499
