% Sweep Step 143/200  Vcmd=4.1000V  CW 
% Vg_offset=1.338069V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]             Omega[rad/s]
        0.0018063000         4.1000000000         1.3378393285         0.3928409351        -0.0059838592
        0.0055374000         4.1000000000         1.3301823480         0.3877371802        -0.2054458319
        0.0107183000         4.1000000000         1.3378393285         0.3928409351        -0.0059838592
        0.0154880000         4.1000000000         1.3608102703         0.4004965675         0.5924020589
        0.0204712000         4.1000000000         1.6594325125         0.4158078322         8.3714189934
        0.0255065000         4.1000000000         1.5930720142         0.4387747293         6.6427485635
        0.0306196000         4.1000000000         1.6185952828         0.4693972588         7.3076218058
        0.0355233000         4.1000000000         1.6696418199         0.5076754207         8.6373682903
        0.0406001000         4.1000000000         1.7053743959         0.5382979502         9.5681908295
        0.0454919000         4.1000000000         1.7002697422         0.5740242347         9.4352161810
        0.0511444000         4.1000000000         1.7513162793         0.6148542740        10.7649626655
        0.0555736000         4.1000000000         1.7589732599         0.6556843134        10.9644246382
        0.0605651000         4.1000000000         1.7615255867         0.7067218625        11.0309119624
        0.0655855000         4.1000000000         1.8074674701         0.7526556568        12.2276837985
        0.0705916000         4.1000000000         1.7870488553         0.7985894511        11.6957852047
        0.0755961000         4.1000000000         1.8049151433         0.8317638580        12.1611964743
        0.0805392000         4.1000000000         1.8278860850         0.8930089170        12.7595823923
        0.0856009000         4.1000000000         1.8227814313         0.9312870789        12.6266077439
        0.0905546000         4.1000000000         1.8304384118         0.9874283830        12.8260697166
        0.0954522000         4.1000000000         1.8329907387         1.0410178097        12.8925570408
        0.1005342000         4.1000000000         1.8508570267         1.0920553588        13.3579683104
        0.1056660000         4.1000000000         1.8457523730         1.1328853982        13.2249936619
        0.1105650000         4.1000000000         1.8661709878         1.1839229474        13.7568922557
        0.1155816000         4.1000000000         1.8534093535         1.2349604965        13.4244556346
        0.1205798000         4.1000000000         1.8559616804         1.2808942908        13.4909429588
        0.1255863000         4.1000000000         1.8763802953         1.3395874724        14.0228415527
        0.1305775000         4.1000000000         1.8840372758         1.3931768990        14.2223035253
        0.1355798000         4.1000000000         1.8814849490         1.4467663256        14.1558162011
        0.1405703000         4.1000000000         1.8865896027         1.4978038748        14.2887908496
        0.1456190000         4.1000000000         1.8967989101         1.5539451789        14.5547401465
        0.1505578000         4.1000000000         1.8967989101         1.6202939929        14.5547401465
        0.1556032000         4.1000000000         1.9070082175         1.6687796646        14.8206894434
        0.1605927000         4.1000000000         1.8967989101         1.7223690912        14.5547401465
        0.1655681000         4.1000000000         1.9121128712         1.7836141502        14.9536640918
        0.1706223000         4.1000000000         1.9095605444         1.8269960670        14.8871767676
        0.1756112000         4.1000000000         1.9095605444         1.8882411261        14.8871767676
        0.1805888000         4.1000000000         1.9095605444         1.9443824302        14.8871767676
        0.1855143000         4.1000000000         1.9070082175         1.9954199793        14.8206894434
        0.1904509000         4.1000000000         1.9172175250         2.0541131609        15.0866387403
        0.1955242000         4.1000000000         1.9274268324         2.1179100974        15.3525880372
        0.2005712000         4.1000000000         1.9350838130         2.1766032789        15.5520500099
        0.2054897000         4.1000000000         1.9172175250         2.2327445830        15.0866387403
        0.2105412000         4.1000000000         1.9325314861         2.3041971519        15.4855626856
        0.2156038000         4.1000000000         1.9172175250         2.3526828236        15.0866387403
        0.2204968000         4.1000000000         1.9478454472         2.4241353924        15.8844866310
        0.2255807000         4.1000000000         1.9325314861         2.4777248191        15.4855626856
        0.2307796000         4.1000000000         1.9299791592         2.5364180006        15.4190753614
        0.2354445000         4.1000000000         1.9478454472         2.6053186920        15.8844866310
        0.2405853000         4.1000000000         1.9478454472         2.6665637511        15.8844866310
        0.2454534000         4.1000000000         1.9299791592         2.7124975453        15.4190753614
        0.2506055000         4.1000000000         1.9478454472         2.7865019916        15.8844866310
        0.2557444000         4.1000000000         1.9452931204         2.8400914183        15.8179993068
        0.2605085000         4.1000000000         1.9452931204         2.9038883547        15.8179993068
        0.2655059000         4.1000000000         1.9452931204         2.9651334138        15.8179993068
        0.2705475000         4.1000000000         1.9478454472         3.0263784728        15.8844866310
        0.2755162000         4.1000000000         1.9555024278         3.0952791642        16.0839486037
        0.2805269000         4.1000000000         1.9478454472         3.1412129584        15.8844866310
        0.2863217000         4.1000000000         1.9248745055         3.2101136498        15.2861007130
        0.2905273000         4.1000000000         1.9631594084         3.2790143412        16.2834105764
        0.2954832000         4.1000000000         1.9529501009         3.3351556453        16.0174612795
        0.3004651000         4.1000000000         1.9427407935         3.3912969494        15.7515119825
        0.3054443000         4.1000000000         1.9555024278         3.4601976408        16.0839486037
        0.3104586000         4.1000000000         1.9682640621         3.5265464547        16.4163852248
        0.3154827000         4.1000000000         1.9529501009         3.5826877588        16.0174612795
        0.3204696000         4.1000000000         1.9631594084         3.6439328179        16.2834105764
        0.3257095000         4.1000000000         1.9580547547         3.7000741219        16.1504359279
