% f=7.00Hz  Gain=3.2365(10.20dB)  Phase=-68.79deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        2.2250000000        -0.2042957249         2.2006909874         0.9431226942
        2.2300000000        -0.2868407954         2.1584377317         0.4112241003
        2.2350000000        -0.3555697556         2.1227785450        -0.5195984388
        2.2400000000        -0.4071721736         2.0957090592        -0.1206744935
        2.2450000000        -0.4391625429         2.0787964297         0.2117621277
        2.2500000000        -0.4500000000         2.0730437205        -0.1871618177
        2.2550000000        -0.4391625429         2.0787964297         0.0123001550
        2.2600000000        -0.4071721736         2.0957090592        -1.1179843569
        2.2650000000        -0.3555697556         2.1227785450        -2.8466547868
        2.2700000000        -0.2868407954         2.1584377317        -1.0514970326
        2.2750000000        -0.2042957249         2.2006909874        -1.5169083022
        2.2800000000        -0.1119104492         2.2472691881        -1.8493449234
        2.2850000000        -0.0141348416         2.5000000000        -1.5169083022
        2.2900000000         0.0843215916         2.7272892259        -1.1179843569
        2.2950000000         0.1787165508         2.7815222962        -0.9850097084
        2.3000000000         0.2645033635         2.8314669659        -0.3201364662
        2.3050000000         0.3375499813         2.8745066394         0.4112241003
        2.3100000000         0.3943380060         2.9083030237        -0.3201364662
        2.3150000000         0.4321321586         2.9309629392        -0.2536491419
        2.3200000000         0.4491120278         2.9411877384         0.0787874792
        2.3250000000         0.4444597533         2.9383835146        -0.2536491419
        2.3300000000         0.4183994186         2.9227136473        -0.1871618177
        2.3350000000         0.3721862584         2.8950842116         2.3393565029
        2.3400000000         0.3080461977         2.8570649254         1.4085339637
        2.3450000000         0.2290686371         2.8107595399         1.2090719911
        2.3500000000         0.1390576475         2.7586463122         1.6744832606
        2.3550000000         0.0423487410         2.5000000000         1.4750212880
        2.3600000000        -0.0563999551         2.5000000000         1.1425846668
        2.3650000000        -0.1524320641         2.2269297288         1.0096100184
        2.3700000000        -0.2411220577         2.1819161471         0.8766353699
        2.3750000000        -0.3181980515         2.1422233970        -0.3201364662
        2.3800000000        -0.3799475665         2.1100226865        -0.3866237904
        2.3850000000        -0.4233963460         2.0871443917         0.0123001550
        2.3900000000        -0.4464516156         2.0749285652        -0.1206744935
        2.3950000000        -0.4480028841         2.0741047125         0.1452748034
        2.4000000000        -0.4279754323         2.0847223900         0.1452748034
        2.4050000000        -0.3873339122         2.1061463881        -1.1179843569
        2.4100000000        -0.3280358823         2.1371174876        -2.7801674625
        2.4150000000        -0.2529375200         2.1758666348        -1.2509590053
        2.4200000000        -0.1656560487         2.2202616783        -1.7163702749
        2.4250000000        -0.0703955093         2.2679639325        -1.7163702749
        2.4300000000         0.0282557338         2.5000000000        -1.5169083022
        2.4350000000         0.1255459977         2.7508827126        -1.5833956265
        2.4400000000         0.2167891533         2.8036092209        -0.8520350600
        2.4450000000         0.2975903394         2.8509026551        -0.1206744935
        2.4500000000         0.3640576475         2.8902450178         0.3447367761
        2.4550000000         0.4129895816         2.9194688702        -0.3201364662
        2.4600000000         0.4420292628         2.9369193306         0.0123001550
        2.4650000000         0.4497779522         2.9415893042         0.0123001550
        2.4700000000         0.4358624225         2.9332068281        -0.0541871692
        2.4750000000         0.4009529359         2.9122593257         0.0123001550
        2.4800000000         0.3467309592         2.8799503393         2.8047677725
        2.4850000000         0.2758081741         2.8380965832         1.4750212880
        2.4900000000         0.1916006812         2.7889828029         1.1425846668
        2.4950000000         0.0981644586         2.7351961460         1.4750212880
        2.5000000000         0.0000000000         2.5000000000         1.4085339637
        2.5050000000        -0.0981644586         2.2541373296         1.0760973426
        2.5100000000        -0.1916006812         2.2071353313         0.8766353699
        2.5150000000        -0.2758081741         2.1641208887         0.4112241003
        2.5200000000        -0.3467309592         2.1273894194        -0.3201364662
        2.5250000000        -0.4009529359         2.0989852816         0.1452748034
        2.5300000000        -0.4358624225         2.0805458483         0.0123001550
        2.5350000000        -0.4497779522         2.0731617060         0.0123001550
        2.5400000000        -0.4420292628         2.0772758738         0.0123001550
        2.5450000000        -0.4129895816         2.0926410687        -0.6525730873
        2.5500000000        -0.3640576475         2.1183436887        -2.7801674625
        2.5550000000        -0.2975903394         2.1528896025        -1.0514970326
        2.5600000000        -0.2167891533         2.1943351039        -1.4504209780
        2.5650000000        -0.1255459977         2.2404405169        -1.8493449234
        2.5700000000        -0.0282557338         2.5000000000        -1.8493449234
        2.5750000000         0.0703955093         2.7193505720        -1.3839336538
        2.5800000000         0.1656560487         2.7739740854        -1.3839336538
        2.5850000000         0.2529375200         2.8246959675        -0.3866237904
        2.5900000000         0.3280358823         2.8688735555         0.4777114246
        2.5950000000         0.3873339122         2.9041184475         0.0123001550
        2.6000000000         0.4279754323         2.9284640853        -0.1206744935
        2.6050000000         0.4480028841         2.9405189971         0.0123001550
        2.6100000000         0.4464516156         2.9395838824        -0.1206744935
        2.6150000000         0.4233963460         2.9257132345        -0.1206744935
        2.6200000000         0.3799475665         2.8997104714         1.7409705849
        2.6250000000         0.3181980515         2.8630574660         1.8074579091
        2.6300000000         0.2411220577         2.8177909897         1.0760973426
        2.6350000000         0.1524320641         2.7663461016         1.6744832606
        2.6400000000         0.0563999551         2.5000000000         1.8739452333
        2.6450000000        -0.0423487410         2.5000000000         1.4085339637
        2.6500000000        -0.1390576475         2.2336583516         1.0760973426
        2.6550000000        -0.2290686371         2.1880745525         0.8766353699
        2.6600000000        -0.3080461977         2.1474827743        -0.0541871692
        2.6650000000        -0.3721862584         2.1140900617        -0.3201364662
        2.6700000000        -0.4183994186         2.0897850235         0.0787874792
        2.6750000000        -0.4444597533         2.0759860548         0.0123001550
        2.6800000000        -0.4491120278         2.0735155161        -0.1871618177
        2.6850000000        -0.4321321586         2.0825219772        -0.1206744935
        2.6900000000        -0.3943380060         2.1024657851        -0.9185223842
        2.6950000000        -0.3375499813         2.1321709208        -3.1126040837
        2.7000000000        -0.2645033635         2.1699326868        -1.3174463296
        2.7050000000        -0.1787165508         2.2136612152        -1.4504209780
        2.7100000000        -0.0843215916         2.2610379147        -1.9823195718
        2.7150000000         0.0141348416         2.5000000000        -1.5169083022
        2.7200000000         0.1119104492         2.7430633162        -1.3839336538
        2.7250000000         0.2042957249         2.7963477207        -1.1179843569
        2.7300000000         0.2868407954         2.8445775330        -0.1871618177
        2.7350000000         0.3555697556         2.8851984639         0.2117621277
        2.7400000000         0.4071721736         2.9159827298        -0.1206744935
        2.7450000000         0.4391625429         2.9351930813        -0.2536491419
        2.7500000000         0.4500000000         2.9417232131        -0.0541871692
        2.7550000000         0.4391625429         2.9351930813        -0.1871618177
        2.7600000000         0.4071721736         2.9159827298         0.1452748034
        2.7650000000         0.3555697556         2.8851984639         2.8047677725
        2.7700000000         0.2868407954         2.8445775330         1.4750212880
        2.7750000000         0.2042957249         2.7963477207         1.2090719911
        2.7800000000         0.1119104492         2.7430633162         1.5415086122
        2.7850000000         0.0141348416         2.5000000000         1.2090719911
        2.7900000000        -0.0843215916         2.2610379147         1.0096100184
        2.7950000000        -0.1787165508         2.2136612152         1.0760973426
        2.8000000000        -0.2645033635         2.1699326868         0.1452748034
        2.8050000000        -0.3375499813         2.1321709208        -0.3866237904
        2.8100000000        -0.3943380060         2.1024657851         0.1452748034
        2.8150000000        -0.4321321586         2.0825219772        -0.1206744935
        2.8200000000        -0.4491120278         2.0735155161        -0.1871618177
        2.8250000000        -0.4444597533         2.0759860548         0.0123001550
        2.8300000000        -0.4183994186         2.0897850235        -0.2536491419
        2.8350000000        -0.3721862584         2.1140900617        -3.3120660564
        2.8400000000        -0.3080461977         2.1474827743        -1.1179843569
        2.8450000000        -0.2290686371         2.1880745525        -1.4504209780
        2.8500000000        -0.1390576475         2.2336583516        -1.9158322476
