% f=3.00Hz  Gain=4.6723(13.39dB)  Phase=-33.25deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        1.0600000000         0.4071721736         2.9159827298         1.6744832606
        1.0650000000         0.4233963460         2.9257132345         1.4085339637
        1.0700000000         0.4358624225         2.9332068281         1.3420466395
        1.0750000000         0.4444597533         2.9383835146         1.4085339637
        1.0800000000         0.4491120278         2.9411877384         1.6744832606
        1.0850000000         0.4497779522         2.9415893042         1.2090719911
        1.0900000000         0.4464516156         2.9395838824         1.8739452333
        1.0950000000         0.4391625429         2.9351930813         1.6744832606
        1.1000000000         0.4279754323         2.9284640853         1.6744832606
        1.1050000000         0.4129895816         2.9194688702         1.9404325576
        1.1100000000         0.3943380060         2.9083030237         1.8739452333
        1.1150000000         0.3721862584         2.8950842116         2.1398945302
        1.1200000000         0.3467309592         2.8799503393         2.0069198818
        1.1250000000         0.3181980515         2.8630574660         2.1398945302
        1.1300000000         0.2868407954         2.8445775330         1.4085339637
        1.1350000000         0.2529375200         2.8246959675         2.0069198818
        1.1400000000         0.2167891533         2.8036092209         1.7409705849
        1.1450000000         0.1787165508         2.7815222962         1.5415086122
        1.1500000000         0.1390576475         2.7586463122         1.6744832606
        1.1550000000         0.0981644586         2.7351961460         1.6744832606
        1.1600000000         0.0563999551         2.5000000000         1.8074579091
        1.1650000000         0.0141348416         2.5000000000         1.3420466395
        1.1700000000        -0.0282557338         2.5000000000         1.3420466395
        1.1750000000        -0.0703955093         2.2679639325         1.0096100184
        1.1800000000        -0.1119104492         2.2472691881         0.8101480457
        1.1850000000        -0.1524320641         2.2269297288        -0.0541871692
        1.1900000000        -0.1916006812         2.2071353313        -0.1871618177
        1.1950000000        -0.2290686371         2.1880745525         0.0787874792
        1.2000000000        -0.2645033635         2.1699326868        -0.1206744935
        1.2050000000        -0.2975903394         2.1528896025        -0.0541871692
        1.2100000000        -0.3280358823         2.1371174876        -0.2536491419
        1.2150000000        -0.3555697556         2.1227785450        -0.2536491419
        1.2200000000        -0.3799475665         2.1100226865        -0.5860857631
        1.2250000000        -0.4009529359         2.0989852816        -2.1152942203
        1.2300000000        -0.4183994186         2.0897850235        -1.3174463296
        1.2350000000        -0.4321321586         2.0825219772        -2.3147561930
        1.2400000000        -0.4420292628         2.0772758738        -2.1152942203
        1.2450000000        -0.4480028841         2.0741047125        -1.7163702749
        1.2500000000        -0.4500000000         2.0730437205        -1.7828575991
        1.2550000000        -0.4480028841         2.0741047125        -2.0488068960
        1.2600000000        -0.4420292628         2.0772758738        -2.1152942203
        1.2650000000        -0.4321321586         2.0825219772        -1.7828575991
        1.2700000000        -0.4183994186         2.0897850235        -2.3147561930
        1.2750000000        -0.4009529359         2.0989852816        -2.1817815445
        1.2800000000        -0.3799475665         2.1100226865        -2.1817815445
        1.2850000000        -0.3555697556         2.1227785450        -1.9158322476
        1.2900000000        -0.3280358823         2.1371174876        -2.3147561930
        1.2950000000        -0.2975903394         2.1528896025        -2.2482688687
        1.3000000000        -0.2645033635         2.1699326868        -1.9823195718
        1.3050000000        -0.2290686371         2.1880745525        -1.9823195718
        1.3100000000        -0.1916006812         2.2071353313        -1.9158322476
        1.3150000000        -0.1524320641         2.2269297288        -1.8493449234
        1.3200000000        -0.1119104492         2.2472691881        -1.7163702749
        1.3250000000        -0.0703955093         2.2679639325        -1.8493449234
        1.3300000000        -0.0282557338         2.5000000000        -1.1179843569
        1.3350000000         0.0141348416         2.5000000000        -1.5169083022
        1.3400000000         0.0563999551         2.5000000000        -0.0541871692
        1.3450000000         0.0981644586         2.7351961460        -1.0514970326
        1.3500000000         0.1390576475         2.7586463122        -0.5195984388
        1.3550000000         0.1787165508         2.7815222962         0.2117621277
        1.3600000000         0.2167891533         2.8036092209        -0.0541871692
        1.3650000000         0.2529375200         2.8246959675         0.1452748034
        1.3700000000         0.2868407954         2.8445775330        -0.1206744935
        1.3750000000         0.3181980515         2.8630574660         0.1452748034
        1.3800000000         0.3467309592         2.8799503393        -0.1206744935
        1.3850000000         0.3721862584         2.8950842116         0.2117621277
        1.3900000000         0.3943380060         2.9083030237         0.4112241003
        1.3950000000         0.4129895816         2.9194688702         2.0734072060
        1.4000000000         0.4279754323         2.9284640853         1.1425846668
        1.4050000000         0.4391625429         2.9351930813         1.5415086122
        1.4100000000         0.4464516156         2.9395838824         1.5415086122
        1.4150000000         0.4497779522         2.9415893042         1.8739452333
        1.4200000000         0.4491120278         2.9411877384         1.3420466395
        1.4250000000         0.4444597533         2.9383835146         1.8074579091
        1.4300000000         0.4358624225         2.9332068281         2.0069198818
        1.4350000000         0.4233963460         2.9257132345         1.8739452333
        1.4400000000         0.4071721736         2.9159827298         2.2728691787
        1.4450000000         0.3873339122         2.9041184475         1.7409705849
        1.4500000000         0.3640576475         2.8902450178         2.0734072060
        1.4550000000         0.3375499813         2.8745066394         2.3393565029
        1.4600000000         0.3080461977         2.8570649254         1.7409705849
        1.4650000000         0.2758081741         2.8380965832         2.0734072060
        1.4700000000         0.2411220577         2.8177909897         2.0069198818
        1.4750000000         0.2042957249         2.7963477207         1.9404325576
        1.4800000000         0.1656560487         2.7739740854         1.4750212880
        1.4850000000         0.1255459977         2.7508827126         1.6079959364
        1.4900000000         0.0843215916         2.7272892259         1.4085339637
        1.4950000000         0.0423487410         2.5000000000         1.5415086122
        1.5000000000         0.0000000000         2.5000000000         1.4750212880
        1.5050000000        -0.0423487410         2.5000000000         1.0760973426
        1.5100000000        -0.0843215916         2.2610379147         0.8766353699
        1.5150000000        -0.1255459977         2.2404405169         0.4777114246
        1.5200000000        -0.1656560487         2.2202616783        -0.1871618177
        1.5250000000        -0.2042957249         2.2006909874        -0.2536491419
        1.5300000000        -0.2411220577         2.1819161471         0.0123001550
        1.5350000000        -0.2758081741         2.1641208887        -0.1206744935
        1.5400000000        -0.3080461977         2.1474827743         0.1452748034
        1.5450000000        -0.3375499813         2.1321709208        -0.0541871692
        1.5500000000        -0.3640576475         2.1183436887         0.0787874792
        1.5550000000        -0.3873339122         2.1061463881        -1.1844716811
        1.5600000000        -0.4071721736         2.0957090592        -1.9823195718
        1.5650000000        -0.4233963460         2.0871443917        -1.5169083022
        1.5700000000        -0.4358624225         2.0805458483        -1.3839336538
        1.5750000000        -0.4444597533         2.0759860548        -1.9158322476
        1.5800000000        -0.4491120278         2.0735155161        -1.3839336538
        1.5850000000        -0.4497779522         2.0731617060        -1.9158322476
        1.5900000000        -0.4464516156         2.0749285652        -2.1817815445
        1.5950000000        -0.4391625429         2.0787964297        -2.1152942203
        1.6000000000        -0.4279754323         2.0847223900        -1.7828575991
        1.6050000000        -0.4129895816         2.0926410687        -2.1152942203
        1.6100000000        -0.3943380060         2.1024657851        -2.0488068960
        1.6150000000        -0.3721862584         2.1140900617        -1.9158322476
        1.6200000000        -0.3467309592         2.1273894194        -1.5169083022
        1.6250000000        -0.3181980515         2.1422233970        -1.9158322476
        1.6300000000        -0.2868407954         2.1584377317        -1.7163702749
        1.6350000000        -0.2529375200         2.1758666348        -2.2482688687
        1.6400000000        -0.2167891533         2.1943351039        -1.8493449234
        1.6450000000        -0.1787165508         2.2136612152        -1.9158322476
        1.6500000000        -0.1390576475         2.2336583516        -1.6498829507
        1.6550000000        -0.0981644586         2.2541373296        -1.4504209780
        1.6600000000        -0.0563999551         2.5000000000        -1.1844716811
        1.6650000000        -0.0141348416         2.5000000000        -1.3839336538
        1.6700000000         0.0282557338         2.5000000000        -0.9185223842
        1.6750000000         0.0703955093         2.7193505720        -0.9850097084
        1.6800000000         0.1119104492         2.7430633162        -0.3866237904
        1.6850000000         0.1524320641         2.7663461016         0.1452748034
        1.6900000000         0.1916006812         2.7889828029         0.1452748034
        1.6950000000         0.2290686371         2.8107595399         0.0123001550
        1.7000000000         0.2645033635         2.8314669659         0.0787874792
        1.7050000000         0.2975903394         2.8509026551         0.2117621277
        1.7100000000         0.3280358823         2.8688735555         0.1452748034
        1.7150000000         0.3555697556         2.8851984639         0.2117621277
        1.7200000000         0.3799475665         2.8997104714        -0.0541871692
        1.7250000000         0.4009529359         2.9122593257         1.8074579091
        1.7300000000         0.4183994186         2.9227136473         1.4085339637
        1.7350000000         0.4321321586         2.9309629392         1.3420466395
        1.7400000000         0.4420292628         2.9369193306         1.3420466395
        1.7450000000         0.4480028841         2.9405189971         1.7409705849
        1.7500000000         0.4500000000         2.9417232131         1.2090719911
        1.7550000000         0.4480028841         2.9405189971         1.6744832606
        1.7600000000         0.4420292628         2.9369193306         1.7409705849
        1.7650000000         0.4321321586         2.9309629392         1.9404325576
        1.7700000000         0.4183994186         2.9227136473         1.9404325576
        1.7750000000         0.4009529359         2.9122593257         1.6744832606
        1.7800000000         0.3799475665         2.8997104714         1.7409705849
        1.7850000000         0.3555697556         2.8851984639         2.2728691787
        1.7900000000         0.3280358823         2.8688735555         1.7409705849
        1.7950000000         0.2975903394         2.8509026551         1.8739452333
        1.8000000000         0.2645033635         2.8314669659         1.9404325576
        1.8050000000         0.2290686371         2.8107595399         1.8074579091
        1.8100000000         0.1916006812         2.7889828029         1.5415086122
        1.8150000000         0.1524320641         2.7663461016         1.6079959364
        1.8200000000         0.1119104492         2.7430633162         1.4750212880
        1.8250000000         0.0703955093         2.7193505720         1.2090719911
        1.8300000000         0.0282557338         2.5000000000         1.6079959364
        1.8350000000        -0.0141348416         2.5000000000         1.4750212880
        1.8400000000        -0.0563999551         2.5000000000         1.0096100184
        1.8450000000        -0.0981644586         2.2541373296         0.9431226942
        1.8500000000        -0.1390576475         2.2336583516         0.5441987488
        1.8550000000        -0.1787165508         2.2136612152        -0.1206744935
        1.8600000000        -0.2167891533         2.1943351039         0.0787874792
        1.8650000000        -0.2529375200         2.1758666348        -0.1871618177
        1.8700000000        -0.2868407954         2.1584377317        -0.1871618177
        1.8750000000        -0.3181980515         2.1422233970        -0.1871618177
        1.8800000000        -0.3467309592         2.1273894194         0.0787874792
        1.8850000000        -0.3721862584         2.1140900617        -0.1206744935
        1.8900000000        -0.3943380060         2.1024657851        -1.4504209780
        1.8950000000        -0.4129895816         2.0926410687        -1.7163702749
        1.9000000000        -0.4279754323         2.0847223900        -1.6498829507
        1.9050000000        -0.4391625429         2.0787964297        -1.4504209780
        1.9100000000        -0.4464516156         2.0749285652        -1.8493449234
        1.9150000000        -0.4497779522         2.0731617060        -1.2509590053
        1.9200000000        -0.4491120278         2.0735155161        -2.2482688687
        1.9250000000        -0.4444597533         2.0759860548        -2.3812435172
        1.9300000000        -0.4358624225         2.0805458483        -1.7828575991
        1.9350000000        -0.4233963460         2.0871443917        -1.8493449234
        1.9400000000        -0.4071721736         2.0957090592        -2.3812435172
        1.9450000000        -0.3873339122         2.1061463881        -1.7163702749
        1.9500000000        -0.3640576475         2.1183436887        -2.0488068960
        1.9550000000        -0.3375499813         2.1321709208        -1.9158322476
        1.9600000000        -0.3080461977         2.1474827743        -2.1817815445
        1.9650000000        -0.2758081741         2.1641208887        -1.9823195718
        1.9700000000        -0.2411220577         2.1819161471        -2.7136801383
        1.9750000000        -0.2042957249         2.2006909874        -1.6498829507
        1.9800000000        -0.1656560487         2.2202616783        -1.7828575991
        1.9850000000        -0.1255459977         2.2404405169        -1.5833956265
        1.9900000000        -0.0843215916         2.2610379147        -1.4504209780
        1.9950000000        -0.0423487410         2.5000000000        -1.3174463296
        2.0000000000        -0.0000000000         2.5000000000        -1.4504209780
        2.0050000000         0.0423487410         2.5000000000        -1.1844716811
        2.0100000000         0.0843215916         2.7272892259        -0.8520350600
        2.0150000000         0.1255459977         2.7508827126        -0.5195984388
        2.0200000000         0.1656560487         2.7739740854         0.2117621277
        2.0250000000         0.2042957249         2.7963477207         0.0123001550
        2.0300000000         0.2411220577         2.8177909897        -0.1206744935
        2.0350000000         0.2758081741         2.8380965832        -0.0541871692
        2.0400000000         0.3080461977         2.8570649254        -0.1206744935
        2.0450000000         0.3375499813         2.8745066394         0.1452748034
        2.0500000000         0.3640576475         2.8902450178         0.0787874792
        2.0550000000         0.3873339122         2.9041184475         0.3447367761
        2.0600000000         0.4071721736         2.9159827298         2.0734072060
        2.0650000000         0.4233963460         2.9257132345         1.0096100184
        2.0700000000         0.4358624225         2.9332068281         1.4085339637
        2.0750000000         0.4444597533         2.9383835146         1.6079959364
        2.0800000000         0.4491120278         2.9411877384         1.7409705849
        2.0850000000         0.4497779522         2.9415893042         1.5415086122
        2.0900000000         0.4464516156         2.9395838824         1.7409705849
        2.0950000000         0.4391625429         2.9351930813         2.0069198818
        2.1000000000         0.4279754323         2.9284640853         1.7409705849
        2.1050000000         0.4129895816         2.9194688702         1.9404325576
        2.1100000000         0.3943380060         2.9083030237         1.6079959364
        2.1150000000         0.3721862584         2.8950842116         2.2063818545
        2.1200000000         0.3467309592         2.8799503393         2.0069198818
        2.1250000000         0.3181980515         2.8630574660         1.8739452333
        2.1300000000         0.2868407954         2.8445775330         2.0069198818
        2.1350000000         0.2529375200         2.8246959675         1.9404325576
        2.1400000000         0.2167891533         2.8036092209         2.0069198818
        2.1450000000         0.1787165508         2.7815222962         1.7409705849
        2.1500000000         0.1390576475         2.7586463122         1.5415086122
        2.1550000000         0.0981644586         2.7351961460         1.3420466395
        2.1600000000         0.0563999551         2.5000000000         1.4750212880
        2.1650000000         0.0141348416         2.5000000000         1.4750212880
        2.1700000000        -0.0282557338         2.5000000000         1.0096100184
        2.1750000000        -0.0703955093         2.2679639325         1.0096100184
        2.1800000000        -0.1119104492         2.2472691881         0.6106860730
        2.1850000000        -0.1524320641         2.2269297288         0.0787874792
        2.1900000000        -0.1916006812         2.2071353313        -0.0541871692
        2.1950000000        -0.2290686371         2.1880745525         0.0787874792
        2.2000000000        -0.2645033635         2.1699326868        -0.1206744935
        2.2050000000        -0.2975903394         2.1528896025        -0.0541871692
        2.2100000000        -0.3280358823         2.1371174876        -0.1871618177
        2.2150000000        -0.3555697556         2.1227785450        -0.1871618177
        2.2200000000        -0.3799475665         2.1100226865        -0.7190604115
        2.2250000000        -0.4009529359         2.0989852816        -1.9823195718
        2.2300000000        -0.4183994186         2.0897850235        -1.3839336538
        2.2350000000        -0.4321321586         2.0825219772        -1.6498829507
        2.2400000000        -0.4420292628         2.0772758738        -1.9823195718
        2.2450000000        -0.4480028841         2.0741047125        -1.5833956265
        2.2500000000        -0.4500000000         2.0730437205        -1.9158322476
        2.2550000000        -0.4480028841         2.0741047125        -2.1817815445
        2.2600000000        -0.4420292628         2.0772758738        -2.1152942203
        2.2650000000        -0.4321321586         2.0825219772        -1.1844716811
        2.2700000000        -0.4183994186         2.0897850235        -2.3147561930
        2.2750000000        -0.4009529359         2.0989852816        -1.9823195718
        2.2800000000        -0.3799475665         2.1100226865        -1.9823195718
        2.2850000000        -0.3555697556         2.1227785450        -1.9823195718
        2.2900000000        -0.3280358823         2.1371174876        -1.9823195718
        2.2950000000        -0.2975903394         2.1528896025        -1.9823195718
        2.3000000000        -0.2645033635         2.1699326868        -2.0488068960
        2.3050000000        -0.2290686371         2.1880745525        -1.8493449234
