% f=0.20Hz  Gain=6.4698(16.22dB)  Phase=-4.86deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        0.1950000000         0.1091696539         2.7414934472         0.2117621277
        0.2000000000         0.1119104492         2.7430633162         0.4777114246
        0.2050000000         0.1146468266         2.7446312741         0.0787874792
        0.2100000000         0.1173786778         2.7461972570         0.2117621277
        0.2150000000         0.1201058952         2.7477612005         0.2117621277
        0.2200000000         0.1228283710         2.7493230404         0.4112241003
        0.2250000000         0.1255459977         2.7508827126         0.4112241003
        0.2300000000         0.1282586681         2.7524401529         0.2117621277
        0.2350000000         0.1309662751         2.7539952971         0.3447367761
        0.2400000000         0.1336687117         2.7555480812         0.5441987488
        0.2450000000         0.1363658713         2.7570984409         0.4112241003
        0.2500000000         0.1390576475         2.7586463122         0.3447367761
        0.2550000000         0.1417439338         2.7601916311         0.4777114246
        0.2600000000         0.1444246244         2.7617343334         0.3447367761
        0.2650000000         0.1470996133         2.7632743553         0.0787874792
        0.2700000000         0.1497687950         2.7648116326         0.6106860730
        0.2750000000         0.1524320641         2.7663461016         0.5441987488
        0.2800000000         0.1550893154         2.7678776982         0.6106860730
        0.2850000000         0.1577404441         2.7694063587         0.3447367761
        0.2900000000         0.1603853454         2.7709320192         0.4112241003
        0.2950000000         0.1630239150         2.7724546160         0.2782494519
        0.3000000000         0.1656560487         2.7739740854         0.3447367761
        0.3050000000         0.1682816426         2.7754903638         0.2782494519
        0.3100000000         0.1709005930         2.7770033876         0.5441987488
        0.3150000000         0.1735127965         2.7785130932         0.2782494519
        0.3200000000         0.1761181501         2.7800194172         0.3447367761
        0.3250000000         0.1787165508         2.7815222962         0.6106860730
        0.3300000000         0.1813078961         2.7830216669         0.3447367761
        0.3350000000         0.1838920836         2.7845174660         0.5441987488
        0.3400000000         0.1864690114         2.7860096304         0.2782494519
        0.3450000000         0.1890385778         2.7874980971         0.6106860730
        0.3500000000         0.1916006812         2.7889828029         0.5441987488
        0.3550000000         0.1941552206         2.7904636849         0.4777114246
        0.3600000000         0.1967020950         2.7919406804         0.6106860730
        0.3650000000         0.1992412040         2.7934137267         0.8766353699
        0.3700000000         0.2017724472         2.7948827609         0.8101480457
        0.3750000000         0.2042957249         2.7963477207         0.8766353699
        0.3800000000         0.2068109373         2.7978085436         0.8766353699
        0.3850000000         0.2093179851         2.7992651673         0.6771733972
        0.3900000000         0.2118167695         2.8007175294         0.4112241003
        0.3950000000         0.2143071917         2.8021655680         0.4112241003
        0.4000000000         0.2167891533         2.8036092209         0.3447367761
        0.4050000000         0.2192625566         2.8050484264         0.8101480457
        0.4100000000         0.2217273037         2.8064831226         0.8101480457
        0.4150000000         0.2241832974         2.8079132479         0.6106860730
        0.4200000000         0.2266304407         2.8093387408         0.6771733972
        0.4250000000         0.2290686371         2.8107595399         0.8101480457
        0.4300000000         0.2314977902         2.8121755840         0.6771733972
        0.4350000000         0.2339178042         2.8135868119         0.4777114246
        0.4400000000         0.2363285835         2.8149931627         0.9431226942
        0.4450000000         0.2387300329         2.8163945755         0.4777114246
        0.4500000000         0.2411220577         2.8177909897         0.8101480457
        0.4550000000         0.2435045635         2.8191823447         0.9431226942
        0.4600000000         0.2458774560         2.8205685801         0.9431226942
        0.4650000000         0.2482406418         2.8219496357         0.8766353699
        0.4700000000         0.2505940274         2.8233254515         0.9431226942
        0.4750000000         0.2529375200         2.8246959675         1.1425846668
        0.4800000000         0.2552710271         2.8260611240         1.2090719911
        0.4850000000         0.2575944565         2.8274208614         1.0096100184
        0.4900000000         0.2599077165         2.8287751203         0.8101480457
        0.4950000000         0.2622107159         2.8301238415         1.0760973426
        0.5000000000         0.2645033635         2.8314669659         1.0096100184
        0.5050000000         0.2667855691         2.8328044348         1.0760973426
        0.5100000000         0.2690572424         2.8341361893         1.0096100184
        0.5150000000         0.2713182938         2.8354621710         1.0760973426
        0.5200000000         0.2735686340         2.8367823217         1.0760973426
        0.5250000000         0.2758081741         2.8380965832         1.0760973426
        0.5300000000         0.2780368259         2.8394048975         1.3420466395
        0.5350000000         0.2802545012         2.8407072071         1.2090719911
        0.5400000000         0.2824611126         2.8420034543         0.8766353699
        0.5450000000         0.2846565729         2.8432935820         1.1425846668
        0.5500000000         0.2868407954         2.8445775330         1.0760973426
        0.5550000000         0.2890136939         2.8458552504         1.2755593153
        0.5600000000         0.2911751827         2.8471266777         1.2755593153
        0.5650000000         0.2933251764         2.8483917583         1.1425846668
        0.5700000000         0.2954635901         2.8496504361         1.2090719911
        0.5750000000         0.2975903394         2.8509026551         1.3420466395
        0.5800000000         0.2997053403         2.8521483596         1.3420466395
        0.5850000000         0.3018085094         2.8533874940         1.4085339637
        0.5900000000         0.3038997637         2.8546200031         1.2090719911
        0.5950000000         0.3059790204         2.8558458318         1.2755593153
        0.6000000000         0.3080461977         2.8570649254         1.4085339637
        0.6050000000         0.3101012138         2.8582772293         1.4085339637
        0.6100000000         0.3121439876         2.8594826892         1.1425846668
        0.6150000000         0.3141744385         2.8606812511         1.1425846668
        0.6200000000         0.3161924864         2.8618728612         1.4085339637
        0.6250000000         0.3181980515         2.8630574660         1.3420466395
        0.6300000000         0.3201910547         2.8642350122         1.6079959364
        0.6350000000         0.3221714174         2.8654054468         1.2090719911
        0.6400000000         0.3241390612         2.8665687172         1.4750212880
        0.6450000000         0.3260939086         2.8677247708         1.4750212880
        0.6500000000         0.3280358823         2.8688735555         1.4750212880
        0.6550000000         0.3299649058         2.8700150195         1.6079959364
        0.6600000000         0.3318809028         2.8711491110         1.4085339637
        0.6650000000         0.3337837977         2.8722757788         1.5415086122
        0.6700000000         0.3356735154         2.8733949718         1.6079959364
        0.6750000000         0.3375499813         2.8745066394         1.6744832606
        0.6800000000         0.3394131213         2.8756107309         1.6079959364
        0.6850000000         0.3412628619         2.8767071964         1.5415086122
        0.6900000000         0.3430991300         2.8777959859         1.4750212880
        0.6950000000         0.3449218531         2.8788770500         1.6744832606
        0.7000000000         0.3467309592         2.8799503393         1.6744832606
        0.7050000000         0.3485263771         2.8810158050         1.7409705849
        0.7100000000         0.3503080357         2.8820733984         1.5415086122
        0.7150000000         0.3520758648         2.8831230713         1.8074579091
        0.7200000000         0.3538297945         2.8841647757         1.6744832606
        0.7250000000         0.3555697556         2.8851984639         1.8074579091
        0.7300000000         0.3572956794         2.8862240886         1.8074579091
        0.7350000000         0.3590074978         2.8872416028         2.0069198818
        0.7400000000         0.3607051432         2.8882509599         1.8074579091
        0.7450000000         0.3623885486         2.8892521136         1.8739452333
        0.7500000000         0.3640576475         2.8902450178         1.9404325576
        0.7550000000         0.3657123740         2.8912296269         2.0734072060
        0.7600000000         0.3673526628         2.8922058956         1.5415086122
        0.7650000000         0.3689784492         2.8931737789         2.0069198818
        0.7700000000         0.3705896689         2.8941332324         2.0069198818
        0.7750000000         0.3721862584         2.8950842116         2.0734072060
        0.7800000000         0.3737681546         2.8960266728         2.1398945302
        0.7850000000         0.3753352951         2.8969605723         1.9404325576
        0.7900000000         0.3768876180         2.8978858671         2.0734072060
        0.7950000000         0.3784250620         2.8988025143         1.8739452333
        0.8000000000         0.3799475665         2.8997104714         1.8739452333
        0.8050000000         0.3814550712         2.9006096964         2.0069198818
        0.8100000000         0.3829475168         2.9015001477         1.9404325576
        0.8150000000         0.3844248443         2.9023817839         1.6079959364
        0.8200000000         0.3858869953         2.9032545640         2.0734072060
        0.8250000000         0.3873339122         2.9041184475         2.2063818545
        0.8300000000         0.3887655377         2.9049733942         1.9404325576
        0.8350000000         0.3901818155         2.9058193644         2.2728691787
        0.8400000000         0.3915826896         2.9066563187         2.0734072060
        0.8450000000         0.3929681047         2.9074842179         2.1398945302
        0.8500000000         0.3943380060         2.9083030237         2.0069198818
        0.8550000000         0.3956923396         2.9091126976         2.2728691787
        0.8600000000         0.3970310519         2.9099132020         2.2728691787
        0.8650000000         0.3983540901         2.9107044994         2.6053057998
        0.8700000000         0.3996614020         2.9114865529         2.2728691787
        0.8750000000         0.4009529359         2.9122593257         2.3393565029
        0.8800000000         0.4022286409         2.9130227818         2.3393565029
        0.8850000000         0.4034884666         2.9137768854         2.4723311514
        0.8900000000         0.4047323632         2.9145216012         2.0069198818
        0.8950000000         0.4059602817         2.9152568941         2.6053057998
        0.9000000000         0.4071721736         2.9159827298         2.4723311514
        0.9050000000         0.4083679910         2.9166990740         2.2728691787
        0.9100000000         0.4095476868         2.9174058932         2.4723311514
        0.9150000000         0.4107112143         2.9181031541         2.2728691787
        0.9200000000         0.4118585277         2.9187908238         2.2063818545
        0.9250000000         0.4129895816         2.9194688702         2.6053057998
        0.9300000000         0.4141043313         2.9201372611         2.2728691787
        0.9350000000         0.4152027329         2.9207959651         2.4723311514
        0.9400000000         0.4162847431         2.9214449511         2.5388184756
        0.9450000000         0.4173503190         2.9220841886         2.5388184756
        0.9500000000         0.4183994186         2.9227136473         2.4723311514
        0.9550000000         0.4194320006         2.9233332975         2.4723311514
        0.9600000000         0.4204480241         2.9239431099         2.5388184756
        0.9650000000         0.4214474490         2.9245430557         2.4058438271
        0.9700000000         0.4224302359         2.9251331066         2.6053057998
        0.9750000000         0.4233963460         2.9257132345         2.4058438271
        0.9800000000         0.4243457412         2.9262834121         2.6053057998
        0.9850000000         0.4252783838         2.9268436123         2.1398945302
        0.9900000000         0.4261942372         2.9273938085         2.6717931240
        0.9950000000         0.4270932652         2.9279339747         2.4723311514
        1.0000000000         0.4279754323         2.9284640853         2.6717931240
        1.0050000000         0.4288407037         2.9289841151         2.6053057998
        1.0100000000         0.4296890451         2.9294940393         2.6717931240
        1.0150000000         0.4305204232         2.9299938339         2.5388184756
        1.0200000000         0.4313348051         2.9304834749         2.4058438271
        1.0250000000         0.4321321586         2.9309629392         2.6053057998
        1.0300000000         0.4329124522         2.9314322040         2.5388184756
        1.0350000000         0.4336756552         2.9318912469         2.8047677725
        1.0400000000         0.4344217375         2.9323400460         2.5388184756
        1.0450000000         0.4351506695         2.9327785801         2.8047677725
        1.0500000000         0.4358624225         2.9332068281         2.4058438271
        1.0550000000         0.4365569684         2.9336247698         2.5388184756
        1.0600000000         0.4372342798         2.9340323851         2.9377424210
        1.0650000000         0.4378943299         2.9344296547         2.2728691787
        1.0700000000         0.4385370928         2.9348165596         2.7382804483
        1.0750000000         0.4391625429         2.9351930813         2.8712550967
        1.0800000000         0.4397706556         2.9355592019         2.5388184756
        1.0850000000         0.4403614069         2.9359149038         2.8047677725
        1.0900000000         0.4409347736         2.9362601702         2.4058438271
        1.0950000000         0.4414907328         2.9365949844         3.0042297452
        1.1000000000         0.4420292628         2.9369193306         2.7382804483
        1.1050000000         0.4425503422         2.9372331931         2.6717931240
        1.1100000000         0.4430539505         2.9375365571         2.9377424210
        1.1150000000         0.4435400678         2.9378294079         2.7382804483
        1.1200000000         0.4440086749         2.9381117315         2.8712550967
        1.1250000000         0.4444597533         2.9383835146         2.7382804483
        1.1300000000         0.4448932851         2.9386447439         2.8712550967
        1.1350000000         0.4453092534         2.9388954072         2.9377424210
        1.1400000000         0.4457076416         2.9391354922         2.8712550967
        1.1450000000         0.4460884340         2.9393649876         2.9377424210
        1.1500000000         0.4464516156         2.9395838824         2.7382804483
        1.1550000000         0.4467971721         2.9397921660         2.7382804483
        1.1600000000         0.4471250897         2.9399898285         2.8047677725
        1.1650000000         0.4474353557         2.9401768604         3.0042297452
        1.1700000000         0.4477279576         2.9403532528         2.8712550967
        1.1750000000         0.4480028841         2.9405189971         2.9377424210
        1.1800000000         0.4482601241         2.9406740855         3.0707170694
        1.1850000000         0.4484996676         2.9408185105         2.7382804483
        1.1900000000         0.4487215051         2.9409522652         3.0042297452
        1.1950000000         0.4489256279         2.9410753431         2.9377424210
        1.2000000000         0.4491120278         2.9411877384         3.1372043936
        1.2050000000         0.4492806975         2.9412894456         2.7382804483
        1.2100000000         0.4494316305         2.9413804599         3.0042297452
        1.2150000000         0.4495648206         2.9414607769         3.0042297452
        1.2200000000         0.4496802627         2.9415303928         3.1372043936
        1.2250000000         0.4497779522         2.9415893042         2.8047677725
        1.2300000000         0.4498578852         2.9416375083         3.0707170694
        1.2350000000         0.4499200586         2.9416750028         2.6053057998
        1.2400000000         0.4499644699         2.9417017859         2.8712550967
        1.2450000000         0.4499911174         2.9417178562         3.0707170694
        1.2500000000         0.4500000000         2.9417232131         2.9377424210
        1.2550000000         0.4499911174         2.9417178562         3.3366663663
        1.2600000000         0.4499644699         2.9417017859         3.0707170694
        1.2650000000         0.4499200586         2.9416750028         3.2701790421
        1.2700000000         0.4498578852         2.9416375083         3.2036917179
        1.2750000000         0.4497779522         2.9415893042         2.9377424210
        1.2800000000         0.4496802627         2.9415303928         3.2036917179
        1.2850000000         0.4495648206         2.9414607769         3.0707170694
        1.2900000000         0.4494316305         2.9413804599         2.7382804483
        1.2950000000         0.4492806975         2.9412894456         3.2701790421
        1.3000000000         0.4491120278         2.9411877384         3.1372043936
        1.3050000000         0.4489256279         2.9410753431         3.0707170694
        1.3100000000         0.4487215051         2.9409522652         3.2036917179
        1.3150000000         0.4484996676         2.9408185105         3.4031536905
        1.3200000000         0.4482601241         2.9406740855         3.2036917179
        1.3250000000         0.4480028841         2.9405189971         2.9377424210
        1.3300000000         0.4477279576         2.9403532528         3.0707170694
        1.3350000000         0.4474353557         2.9401768604         2.8047677725
        1.3400000000         0.4471250897         2.9399898285         3.1372043936
        1.3450000000         0.4467971721         2.9397921660         3.0707170694
        1.3500000000         0.4464516156         2.9395838824         3.1372043936
        1.3550000000         0.4460884340         2.9393649876         3.0042297452
        1.3600000000         0.4457076416         2.9391354922         3.2701790421
        1.3650000000         0.4453092534         2.9388954072         2.8712550967
        1.3700000000         0.4448932851         2.9386447439         3.1372043936
        1.3750000000         0.4444597533         2.9383835146         3.2701790421
        1.3800000000         0.4440086749         2.9381117315         3.0707170694
        1.3850000000         0.4435400678         2.9378294079         3.2036917179
        1.3900000000         0.4430539505         2.9375365571         2.8712550967
        1.3950000000         0.4425503422         2.9372331931         3.2701790421
        1.4000000000         0.4420292628         2.9369193306         3.0707170694
        1.4050000000         0.4414907328         2.9365949844         3.0707170694
        1.4100000000         0.4409347736         2.9362601702         3.1372043936
        1.4150000000         0.4403614069         2.9359149038         3.1372043936
        1.4200000000         0.4397706556         2.9355592019         3.0707170694
        1.4250000000         0.4391625429         2.9351930813         3.2701790421
        1.4300000000         0.4385370928         2.9348165596         2.7382804483
        1.4350000000         0.4378943299         2.9344296547         2.8712550967
        1.4400000000         0.4372342798         2.9340323851         3.4031536905
        1.4450000000         0.4365569684         2.9336247698         2.9377424210
        1.4500000000         0.4358624225         2.9332068281         3.0707170694
        1.4550000000         0.4351506695         2.9327785801         2.8047677725
        1.4600000000         0.4344217375         2.9323400460         3.2036917179
        1.4650000000         0.4336756552         2.9318912469         2.8047677725
        1.4700000000         0.4329124522         2.9314322040         3.0042297452
        1.4750000000         0.4321321586         2.9309629392         2.8712550967
        1.4800000000         0.4313348051         2.9304834749         2.8712550967
        1.4850000000         0.4305204232         2.9299938339         2.9377424210
        1.4900000000         0.4296890451         2.9294940393         2.9377424210
        1.4950000000         0.4288407037         2.9289841151         2.8047677725
        1.5000000000         0.4279754323         2.9284640853         3.0042297452
        1.5050000000         0.4270932652         2.9279339747         3.1372043936
        1.5100000000         0.4261942372         2.9273938085         2.7382804483
        1.5150000000         0.4252783838         2.9268436123         2.8712550967
        1.5200000000         0.4243457412         2.9262834121         2.7382804483
        1.5250000000         0.4233963460         2.9257132345         2.8712550967
        1.5300000000         0.4224302359         2.9251331066         2.7382804483
        1.5350000000         0.4214474490         2.9245430557         2.7382804483
        1.5400000000         0.4204480241         2.9239431099         3.0042297452
        1.5450000000         0.4194320006         2.9233332975         2.5388184756
        1.5500000000         0.4183994186         2.9227136473         2.5388184756
        1.5550000000         0.4173503190         2.9220841886         2.7382804483
        1.5600000000         0.4162847431         2.9214449511         2.8712550967
        1.5650000000         0.4152027329         2.9207959651         2.8047677725
        1.5700000000         0.4141043313         2.9201372611         2.5388184756
        1.5750000000         0.4129895816         2.9194688702         2.5388184756
        1.5800000000         0.4118585277         2.9187908238         2.9377424210
        1.5850000000         0.4107112143         2.9181031541         2.6717931240
        1.5900000000         0.4095476868         2.9174058932         2.6717931240
        1.5950000000         0.4083679910         2.9166990740         2.6717931240
        1.6000000000         0.4071721736         2.9159827298         2.6717931240
        1.6050000000         0.4059602817         2.9152568941         2.9377424210
        1.6100000000         0.4047323632         2.9145216012         2.6053057998
        1.6150000000         0.4034884666         2.9137768854         2.6053057998
        1.6200000000         0.4022286409         2.9130227818         2.8047677725
        1.6250000000         0.4009529359         2.9122593257         2.6717931240
        1.6300000000         0.3996614020         2.9114865529         2.8047677725
        1.6350000000         0.3983540901         2.9107044994         2.5388184756
        1.6400000000         0.3970310519         2.9099132020         2.6053057998
        1.6450000000         0.3956923396         2.9091126976         2.4058438271
        1.6500000000         0.3943380060         2.9083030237         2.4058438271
        1.6550000000         0.3929681047         2.9074842179         2.8047677725
        1.6600000000         0.3915826896         2.9066563187         2.5388184756
        1.6650000000         0.3901818155         2.9058193644         2.7382804483
        1.6700000000         0.3887655377         2.9049733942         2.5388184756
        1.6750000000         0.3873339122         2.9041184475         2.5388184756
        1.6800000000         0.3858869953         2.9032545640         2.5388184756
        1.6850000000         0.3844248443         2.9023817839         2.6717931240
        1.6900000000         0.3829475168         2.9015001477         2.4723311514
        1.6950000000         0.3814550712         2.9006096964         2.6053057998
        1.7000000000         0.3799475665         2.8997104714         2.6053057998
        1.7050000000         0.3784250620         2.8988025143         2.6053057998
        1.7100000000         0.3768876180         2.8978858671         2.8712550967
        1.7150000000         0.3753352951         2.8969605723         2.3393565029
        1.7200000000         0.3737681546         2.8960266728         2.8047677725
        1.7250000000         0.3721862584         2.8950842116         2.5388184756
        1.7300000000         0.3705896689         2.8941332324         2.8047677725
        1.7350000000         0.3689784492         2.8931737789         2.6717931240
        1.7400000000         0.3673526628         2.8922058956         2.4723311514
        1.7450000000         0.3657123740         2.8912296269         2.6053057998
        1.7500000000         0.3640576475         2.8902450178         2.5388184756
        1.7550000000         0.3623885486         2.8892521136         2.6717931240
        1.7600000000         0.3607051432         2.8882509599         2.3393565029
        1.7650000000         0.3590074978         2.8872416028         2.5388184756
        1.7700000000         0.3572956794         2.8862240886         2.4723311514
        1.7750000000         0.3555697556         2.8851984639         2.4058438271
        1.7800000000         0.3538297945         2.8841647757         2.0734072060
        1.7850000000         0.3520758648         2.8831230713         2.4723311514
        1.7900000000         0.3503080357         2.8820733984         2.2728691787
        1.7950000000         0.3485263771         2.8810158050         2.2728691787
        1.8000000000         0.3467309592         2.8799503393         2.5388184756
        1.8050000000         0.3449218531         2.8788770500         2.5388184756
        1.8100000000         0.3430991300         2.8777959859         2.4058438271
        1.8150000000         0.3412628619         2.8767071964         2.4723311514
        1.8200000000         0.3394131213         2.8756107309         2.2728691787
        1.8250000000         0.3375499813         2.8745066394         2.3393565029
        1.8300000000         0.3356735154         2.8733949718         2.3393565029
        1.8350000000         0.3337837977         2.8722757788         2.0734072060
        1.8400000000         0.3318809028         2.8711491110         2.4058438271
        1.8450000000         0.3299649058         2.8700150195         2.2063818545
        1.8500000000         0.3280358823         2.8688735555         2.2728691787
        1.8550000000         0.3260939086         2.8677247708         2.4058438271
        1.8600000000         0.3241390612         2.8665687172         2.1398945302
        1.8650000000         0.3221714174         2.8654054468         2.5388184756
        1.8700000000         0.3201910547         2.8642350122         2.1398945302
        1.8750000000         0.3181980515         2.8630574660         2.0734072060
        1.8800000000         0.3161924864         2.8618728612         2.0069198818
        1.8850000000         0.3141744385         2.8606812511         2.2063818545
        1.8900000000         0.3121439876         2.8594826892         2.2063818545
        1.8950000000         0.3101012138         2.8582772293         2.2728691787
        1.9000000000         0.3080461977         2.8570649254         2.0069198818
        1.9050000000         0.3059790204         2.8558458318         2.2728691787
        1.9100000000         0.3038997637         2.8546200031         2.2063818545
        1.9150000000         0.3018085094         2.8533874940         2.2728691787
        1.9200000000         0.2997053403         2.8521483596         2.0069198818
        1.9250000000         0.2975903394         2.8509026551         2.0734072060
        1.9300000000         0.2954635901         2.8496504361         1.8739452333
        1.9350000000         0.2933251764         2.8483917583         2.0069198818
        1.9400000000         0.2911751827         2.8471266777         1.9404325576
        1.9450000000         0.2890136939         2.8458552504         1.9404325576
        1.9500000000         0.2868407954         2.8445775330         2.0734072060
        1.9550000000         0.2846565729         2.8432935820         1.9404325576
        1.9600000000         0.2824611126         2.8420034543         1.9404325576
        1.9650000000         0.2802545012         2.8407072071         2.0069198818
        1.9700000000         0.2780368259         2.8394048975         2.0734072060
        1.9750000000         0.2758081741         2.8380965832         1.7409705849
        1.9800000000         0.2735686340         2.8367823217         1.6744832606
        1.9850000000         0.2713182938         2.8354621710         2.0069198818
        1.9900000000         0.2690572424         2.8341361893         1.6079959364
        1.9950000000         0.2667855691         2.8328044348         1.9404325576
        2.0000000000         0.2645033635         2.8314669659         1.6744832606
        2.0050000000         0.2622107159         2.8301238415         1.6744832606
        2.0100000000         0.2599077165         2.8287751203         1.7409705849
        2.0150000000         0.2575944565         2.8274208614         1.8739452333
        2.0200000000         0.2552710271         2.8260611240         1.8074579091
        2.0250000000         0.2529375200         2.8246959675         1.7409705849
        2.0300000000         0.2505940274         2.8233254515         1.8074579091
        2.0350000000         0.2482406418         2.8219496357         1.8074579091
        2.0400000000         0.2458774560         2.8205685801         1.8739452333
        2.0450000000         0.2435045635         2.8191823447         1.8074579091
        2.0500000000         0.2411220577         2.8177909897         2.0069198818
        2.0550000000         0.2387300329         2.8163945755         1.6744832606
        2.0600000000         0.2363285835         2.8149931627         1.4750212880
        2.0650000000         0.2339178042         2.8135868119         1.6079959364
        2.0700000000         0.2314977902         2.8121755840         1.7409705849
        2.0750000000         0.2290686371         2.8107595399         1.7409705849
        2.0800000000         0.2266304407         2.8093387408         1.6744832606
        2.0850000000         0.2241832974         2.8079132479         1.3420466395
        2.0900000000         0.2217273037         2.8064831226         1.6744832606
        2.0950000000         0.2192625566         2.8050484264         1.5415086122
        2.1000000000         0.2167891533         2.8036092209         1.3420466395
        2.1050000000         0.2143071917         2.8021655680         1.5415086122
        2.1100000000         0.2118167695         2.8007175294         1.2090719911
        2.1150000000         0.2093179851         2.7992651673         1.5415086122
        2.1200000000         0.2068109373         2.7978085436         1.1425846668
        2.1250000000         0.2042957249         2.7963477207         1.4750212880
        2.1300000000         0.2017724472         2.7948827609         1.3420466395
        2.1350000000         0.1992412040         2.7934137267         1.6079959364
        2.1400000000         0.1967020950         2.7919406804         1.4750212880
        2.1450000000         0.1941552206         2.7904636849         1.5415086122
        2.1500000000         0.1916006812         2.7889828029         1.0760973426
        2.1550000000         0.1890385778         2.7874980971         1.4750212880
        2.1600000000         0.1864690114         2.7860096304         1.3420466395
        2.1650000000         0.1838920836         2.7845174660         1.4085339637
        2.1700000000         0.1813078961         2.7830216669         1.0760973426
        2.1750000000         0.1787165508         2.7815222962         0.8101480457
        2.1800000000         0.1761181501         2.7800194172         1.0096100184
        2.1850000000         0.1735127965         2.7785130932         1.0096100184
        2.1900000000         0.1709005930         2.7770033876         1.2090719911
        2.1950000000         0.1682816426         2.7754903638         1.0096100184
        2.2000000000         0.1656560487         2.7739740854         1.3420466395
        2.2050000000         0.1630239150         2.7724546160         1.0760973426
        2.2100000000         0.1603853454         2.7709320192         1.2090719911
        2.2150000000         0.1577404441         2.7694063587         1.1425846668
        2.2200000000         0.1550893154         2.7678776982         1.1425846668
        2.2250000000         0.1524320641         2.7663461016         1.3420466395
        2.2300000000         0.1497687950         2.7648116326         0.8101480457
        2.2350000000         0.1470996133         2.7632743553         0.9431226942
        2.2400000000         0.1444246244         2.7617343334         1.0096100184
        2.2450000000         0.1417439338         2.7601916311         0.6771733972
        2.2500000000         0.1390576475         2.7586463122         1.0760973426
        2.2550000000         0.1363658713         2.7570984409         1.0096100184
        2.2600000000         0.1336687117         2.7555480812         0.9431226942
        2.2650000000         0.1309662751         2.7539952971         1.0760973426
        2.2700000000         0.1282586681         2.7524401529         0.8766353699
        2.2750000000         0.1255459977         2.7508827126         0.9431226942
        2.2800000000         0.1228283710         2.7493230404         0.7436607215
        2.2850000000         0.1201058952         2.7477612005         0.6771733972
        2.2900000000         0.1173786778         2.7461972570         0.7436607215
        2.2950000000         0.1146468266         2.7446312741         0.6106860730
        2.3000000000         0.1119104492         2.7430633162         0.4112241003
        2.3050000000         0.1091696539         2.7414934472         0.4112241003
        2.3100000000         0.1064245487         2.7399217315         0.4777114246
        2.3150000000         0.1036752420         2.7383482333         0.4112241003
        2.3200000000         0.1009218424         2.7367730167         0.2782494519
        2.3250000000         0.0981644586         2.7351961460         0.3447367761
        2.3300000000         0.0954031995         2.7336176853         0.4112241003
        2.3350000000         0.0926381739         2.7320376988         0.5441987488
        2.3400000000         0.0898694912         2.7304562507         0.1452748034
        2.3450000000         0.0870972606         2.7288734050         0.3447367761
        2.3500000000         0.0843215916         2.7272892259         0.4777114246
        2.3550000000         0.0815425936         2.7257037776         0.2782494519
        2.3600000000         0.0787603765         2.7241171240         0.1452748034
        2.3650000000         0.0759750501         2.7225293292         0.2117621277
        2.3700000000         0.0731867243         2.7209404572         0.3447367761
        2.3750000000         0.0703955093         2.7193505720         0.2782494519
