% f=1.00Hz  Gain=5.5261(14.85dB)  Phase=-13.99deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        0.5000000000         0.0000000000         2.5000000000         0.6106860730
        0.5050000000        -0.0141348416         2.5000000000         0.6106860730
        0.5100000000        -0.0282557338         2.5000000000         0.5441987488
        0.5150000000        -0.0423487410         2.5000000000         0.2117621277
        0.5200000000        -0.0563999551         2.5000000000         0.0123001550
        0.5250000000        -0.0703955093         2.2679639325        -0.1206744935
        0.5300000000        -0.0843215916         2.2610379147        -0.1206744935
        0.5350000000        -0.0981644586         2.2541373296        -0.1206744935
        0.5400000000        -0.1119104492         2.2472691881         0.1452748034
        0.5450000000        -0.1255459977         2.2404405169         0.2117621277
        0.5500000000        -0.1390576475         2.2336583516        -0.0541871692
        0.5550000000        -0.1524320641         2.2269297288        -0.0541871692
        0.5600000000        -0.1656560487         2.2202616783         0.0123001550
        0.5650000000        -0.1787165508         2.2136612152        -0.0541871692
        0.5700000000        -0.1916006812         2.2071353313        -1.7163702749
        0.5750000000        -0.2042957249         2.2006909874        -0.7190604115
        0.5800000000        -0.2167891533         2.1943351039        -1.1179843569
        0.5850000000        -0.2290686371         2.1880745525        -1.0514970326
        0.5900000000        -0.2411220577         2.1819161471        -1.6498829507
        0.5950000000        -0.2529375200         2.1758666348        -1.3174463296
        0.6000000000        -0.2645033635         2.1699326868        -1.4504209780
        0.6050000000        -0.2758081741         2.1641208887        -1.7163702749
        0.6100000000        -0.2868407954         2.1584377317        -1.5169083022
        0.6150000000        -0.2975903394         2.1528896025        -1.7828575991
        0.6200000000        -0.3080461977         2.1474827743        -1.1844716811
        0.6250000000        -0.3181980515         2.1422233970        -1.3174463296
        0.6300000000        -0.3280358823         2.1371174876        -1.4504209780
        0.6350000000        -0.3375499813         2.1321709208        -1.6498829507
        0.6400000000        -0.3467309592         2.1273894194        -1.7163702749
        0.6450000000        -0.3555697556         2.1227785450        -1.9158322476
        0.6500000000        -0.3640576475         2.1183436887        -1.7828575991
        0.6550000000        -0.3721862584         2.1140900617        -1.3174463296
        0.6600000000        -0.3799475665         2.1100226865        -2.2482688687
        0.6650000000        -0.3873339122         2.1061463881        -1.9823195718
        0.6700000000        -0.3943380060         2.1024657851        -2.0488068960
        0.6750000000        -0.4009529359         2.0989852816        -1.8493449234
        0.6800000000        -0.4071721736         2.0957090592        -2.0488068960
        0.6850000000        -0.4129895816         2.0926410687        -1.9158322476
        0.6900000000        -0.4183994186         2.0897850235        -1.9823195718
        0.6950000000        -0.4233963460         2.0871443917        -2.0488068960
        0.7000000000        -0.4279754323         2.0847223900        -2.2482688687
        0.7050000000        -0.4321321586         2.0825219772        -2.1152942203
        0.7100000000        -0.4358624225         2.0805458483        -2.1817815445
        0.7150000000        -0.4391625429         2.0787964297        -2.1817815445
        0.7200000000        -0.4420292628         2.0772758738        -2.7136801383
        0.7250000000        -0.4444597533         2.0759860548        -2.0488068960
        0.7300000000        -0.4464516156         2.0749285652        -2.2482688687
        0.7350000000        -0.4480028841         2.0741047125        -1.7163702749
        0.7400000000        -0.4491120278         2.0735155161        -2.3147561930
        0.7450000000        -0.4497779522         2.0731617060        -2.0488068960
        0.7500000000        -0.4500000000         2.0730437205        -2.5807054899
        0.7550000000        -0.4497779522         2.0731617060        -2.1152942203
        0.7600000000        -0.4491120278         2.0735155161        -2.0488068960
        0.7650000000        -0.4480028841         2.0741047125        -2.1152942203
        0.7700000000        -0.4464516156         2.0749285652        -1.9823195718
        0.7750000000        -0.4444597533         2.0759860548        -2.0488068960
        0.7800000000        -0.4420292628         2.0772758738        -2.3147561930
        0.7850000000        -0.4391625429         2.0787964297        -1.9823195718
        0.7900000000        -0.4358624225         2.0805458483        -2.4477308414
        0.7950000000        -0.4321321586         2.0825219772        -2.1817815445
        0.8000000000        -0.4279754323         2.0847223900        -2.1152942203
        0.8050000000        -0.4233963460         2.0871443917        -2.2482688687
        0.8100000000        -0.4183994186         2.0897850235        -2.1152942203
        0.8150000000        -0.4129895816         2.0926410687        -2.2482688687
        0.8200000000        -0.4071721736         2.0957090592        -2.3147561930
        0.8250000000        -0.4009529359         2.0989852816        -2.3147561930
        0.8300000000        -0.3943380060         2.1024657851        -2.4477308414
        0.8350000000        -0.3873339122         2.1061463881        -2.5142181656
        0.8400000000        -0.3799475665         2.1100226865        -2.2482688687
        0.8450000000        -0.3721862584         2.1140900617        -2.1152942203
        0.8500000000        -0.3640576475         2.1183436887        -2.3147561930
        0.8550000000        -0.3555697556         2.1227785450        -2.3147561930
        0.8600000000        -0.3467309592         2.1273894194        -2.5807054899
        0.8650000000        -0.3375499813         2.1321709208        -2.1817815445
        0.8700000000        -0.3280358823         2.1371174876        -2.0488068960
        0.8750000000        -0.3181980515         2.1422233970        -2.3147561930
        0.8800000000        -0.3080461977         2.1474827743        -1.9823195718
        0.8850000000        -0.2975903394         2.1528896025        -2.1152942203
        0.8900000000        -0.2868407954         2.1584377317        -1.9823195718
        0.8950000000        -0.2758081741         2.1641208887        -2.0488068960
        0.9000000000        -0.2645033635         2.1699326868        -1.5833956265
        0.9050000000        -0.2529375200         2.1758666348        -2.1152942203
        0.9100000000        -0.2411220577         2.1819161471        -2.0488068960
        0.9150000000        -0.2290686371         2.1880745525        -1.9823195718
        0.9200000000        -0.2167891533         2.1943351039        -1.9823195718
        0.9250000000        -0.2042957249         2.2006909874        -1.7828575991
        0.9300000000        -0.1916006812         2.2071353313        -1.9823195718
        0.9350000000        -0.1787165508         2.2136612152        -1.5833956265
        0.9400000000        -0.1656560487         2.2202616783        -1.5169083022
        0.9450000000        -0.1524320641         2.2269297288        -1.4504209780
        0.9500000000        -0.1390576475         2.2336583516        -1.3839336538
        0.9550000000        -0.1255459977         2.2404405169        -1.2509590053
        0.9600000000        -0.1119104492         2.2472691881        -2.1152942203
        0.9650000000        -0.0981644586         2.2541373296        -1.2509590053
        0.9700000000        -0.0843215916         2.2610379147        -1.4504209780
        0.9750000000        -0.0703955093         2.2679639325        -1.3839336538
        0.9800000000        -0.0563999551         2.5000000000        -0.9850097084
        0.9850000000        -0.0423487410         2.5000000000        -1.1844716811
        0.9900000000        -0.0282557338         2.5000000000        -0.7190604115
        0.9950000000        -0.0141348416         2.5000000000        -0.7855477357
        1.0000000000        -0.0000000000         2.5000000000        -0.1871618177
        1.0050000000         0.0141348416         2.5000000000        -0.1206744935
        1.0100000000         0.0282557338         2.5000000000         0.1452748034
        1.0150000000         0.0423487410         2.5000000000         0.2117621277
        1.0200000000         0.0563999551         2.5000000000        -0.0541871692
        1.0250000000         0.0703955093         2.7193505720         0.1452748034
        1.0300000000         0.0843215916         2.7272892259        -0.0541871692
        1.0350000000         0.0981644586         2.7351961460         0.0123001550
        1.0400000000         0.1119104492         2.7430633162        -0.3201364662
        1.0450000000         0.1255459977         2.7508827126        -0.1871618177
        1.0500000000         0.1390576475         2.7586463122        -0.1206744935
        1.0550000000         0.1524320641         2.7663461016         0.1452748034
        1.0600000000         0.1656560487         2.7739740854         0.0787874792
        1.0650000000         0.1787165508         2.7815222962        -0.1871618177
        1.0700000000         0.1916006812         2.7889828029         0.2782494519
        1.0750000000         0.2042957249         2.7963477207         0.5441987488
        1.0800000000         0.2167891533         2.8036092209         1.1425846668
        1.0850000000         0.2290686371         2.8107595399         0.7436607215
        1.0900000000         0.2411220577         2.8177909897         0.8101480457
        1.0950000000         0.2529375200         2.8246959675         1.0096100184
        1.1000000000         0.2645033635         2.8314669659         0.8766353699
        1.1050000000         0.2758081741         2.8380965832         0.8101480457
        1.1100000000         0.2868407954         2.8445775330         1.1425846668
        1.1150000000         0.2975903394         2.8509026551         0.8101480457
        1.1200000000         0.3080461977         2.8570649254         1.0760973426
        1.1250000000         0.3181980515         2.8630574660         0.9431226942
        1.1300000000         0.3280358823         2.8688735555         1.0760973426
        1.1350000000         0.3375499813         2.8745066394         1.2755593153
        1.1400000000         0.3467309592         2.8799503393         1.2755593153
        1.1450000000         0.3555697556         2.8851984639         1.2090719911
        1.1500000000         0.3640576475         2.8902450178         1.4750212880
        1.1550000000         0.3721862584         2.8950842116         1.9404325576
        1.1600000000         0.3799475665         2.8997104714         1.6744832606
        1.1650000000         0.3873339122         2.9041184475         1.6744832606
        1.1700000000         0.3943380060         2.9083030237         1.6744832606
        1.1750000000         0.4009529359         2.9122593257         1.9404325576
        1.1800000000         0.4071721736         2.9159827298         1.7409705849
        1.1850000000         0.4129895816         2.9194688702         1.7409705849
        1.1900000000         0.4183994186         2.9227136473         1.9404325576
        1.1950000000         0.4233963460         2.9257132345         1.8074579091
        1.2000000000         0.4279754323         2.9284640853         1.9404325576
        1.2050000000         0.4321321586         2.9309629392         1.7409705849
        1.2100000000         0.4358624225         2.9332068281         2.2063818545
        1.2150000000         0.4391625429         2.9351930813         2.0734072060
        1.2200000000         0.4420292628         2.9369193306         2.2728691787
        1.2250000000         0.4444597533         2.9383835146         2.0734072060
        1.2300000000         0.4464516156         2.9395838824         2.2063818545
        1.2350000000         0.4480028841         2.9405189971         2.1398945302
        1.2400000000         0.4491120278         2.9411877384         2.2728691787
        1.2450000000         0.4497779522         2.9415893042         2.2728691787
        1.2500000000         0.4500000000         2.9417232131         2.2728691787
        1.2550000000         0.4497779522         2.9415893042         2.3393565029
        1.2600000000         0.4491120278         2.9411877384         2.5388184756
        1.2650000000         0.4480028841         2.9405189971         2.4058438271
        1.2700000000         0.4464516156         2.9395838824         2.4723311514
        1.2750000000         0.4444597533         2.9383835146         2.3393565029
        1.2800000000         0.4420292628         2.9369193306         2.5388184756
        1.2850000000         0.4391625429         2.9351930813         2.4058438271
        1.2900000000         0.4358624225         2.9332068281         2.5388184756
        1.2950000000         0.4321321586         2.9309629392         2.5388184756
        1.3000000000         0.4279754323         2.9284640853         2.6717931240
        1.3050000000         0.4233963460         2.9257132345         2.4058438271
        1.3100000000         0.4183994186         2.9227136473         2.8712550967
        1.3150000000         0.4129895816         2.9194688702         2.1398945302
        1.3200000000         0.4071721736         2.9159827298         2.5388184756
        1.3250000000         0.4009529359         2.9122593257         2.4058438271
        1.3300000000         0.3943380060         2.9083030237         2.4723311514
        1.3350000000         0.3873339122         2.9041184475         2.6053057998
        1.3400000000         0.3799475665         2.8997104714         2.4723311514
        1.3450000000         0.3721862584         2.8950842116         2.4723311514
        1.3500000000         0.3640576475         2.8902450178         2.4723311514
        1.3550000000         0.3555697556         2.8851984639         2.3393565029
        1.3600000000         0.3467309592         2.8799503393         2.2063818545
        1.3650000000         0.3375499813         2.8745066394         2.3393565029
        1.3700000000         0.3280358823         2.8688735555         2.3393565029
        1.3750000000         0.3181980515         2.8630574660         2.1398945302
        1.3800000000         0.3080461977         2.8570649254         2.2728691787
        1.3850000000         0.2975903394         2.8509026551         2.2728691787
        1.3900000000         0.2868407954         2.8445775330         2.4058438271
        1.3950000000         0.2758081741         2.8380965832         2.1398945302
        1.4000000000         0.2645033635         2.8314669659         2.0734072060
        1.4050000000         0.2529375200         2.8246959675         2.0069198818
        1.4100000000         0.2411220577         2.8177909897         2.3393565029
        1.4150000000         0.2290686371         2.8107595399         2.0734072060
        1.4200000000         0.2167891533         2.8036092209         2.2063818545
        1.4250000000         0.2042957249         2.7963477207         1.8074579091
        1.4300000000         0.1916006812         2.7889828029         2.0069198818
        1.4350000000         0.1787165508         2.7815222962         1.5415086122
        1.4400000000         0.1656560487         2.7739740854         1.6744832606
        1.4450000000         0.1524320641         2.7663461016         1.6744832606
        1.4500000000         0.1390576475         2.7586463122         1.8739452333
        1.4550000000         0.1255459977         2.7508827126         1.5415086122
        1.4600000000         0.1119104492         2.7430633162         1.4750212880
        1.4650000000         0.0981644586         2.7351961460         1.5415086122
        1.4700000000         0.0843215916         2.7272892259         1.6079959364
        1.4750000000         0.0703955093         2.7193505720         1.2755593153
        1.4800000000         0.0563999551         2.5000000000         1.0760973426
        1.4850000000         0.0423487410         2.5000000000         1.4085339637
        1.4900000000         0.0282557338         2.5000000000         0.5441987488
        1.4950000000         0.0141348416         2.5000000000         0.6106860730
        1.5000000000         0.0000000000         2.5000000000         0.6771733972
        1.5050000000        -0.0141348416         2.5000000000         0.1452748034
        1.5100000000        -0.0282557338         2.5000000000         0.4112241003
        1.5150000000        -0.0423487410         2.5000000000         0.1452748034
        1.5200000000        -0.0563999551         2.5000000000         0.0123001550
        1.5250000000        -0.0703955093         2.2679639325         0.1452748034
        1.5300000000        -0.0843215916         2.2610379147        -0.1206744935
        1.5350000000        -0.0981644586         2.2541373296        -0.1871618177
        1.5400000000        -0.1119104492         2.2472691881         0.1452748034
        1.5450000000        -0.1255459977         2.2404405169        -0.1206744935
        1.5500000000        -0.1390576475         2.2336583516        -0.1206744935
        1.5550000000        -0.1524320641         2.2269297288        -0.1871618177
        1.5600000000        -0.1656560487         2.2202616783         0.0123001550
        1.5650000000        -0.1787165508         2.2136612152        -0.3201364662
        1.5700000000        -0.1916006812         2.2071353313        -1.5169083022
        1.5750000000        -0.2042957249         2.2006909874        -1.1844716811
        1.5800000000        -0.2167891533         2.1943351039        -1.1844716811
        1.5850000000        -0.2290686371         2.1880745525        -1.1179843569
        1.5900000000        -0.2411220577         2.1819161471        -1.2509590053
        1.5950000000        -0.2529375200         2.1758666348        -0.9185223842
        1.6000000000        -0.2645033635         2.1699326868        -1.5169083022
        1.6050000000        -0.2758081741         2.1641208887        -1.4504209780
        1.6100000000        -0.2868407954         2.1584377317        -1.2509590053
        1.6150000000        -0.2975903394         2.1528896025        -1.7828575991
        1.6200000000        -0.3080461977         2.1474827743        -1.3839336538
        1.6250000000        -0.3181980515         2.1422233970        -1.3174463296
        1.6300000000        -0.3280358823         2.1371174876        -1.5833956265
        1.6350000000        -0.3375499813         2.1321709208        -1.5169083022
        1.6400000000        -0.3467309592         2.1273894194        -1.4504209780
        1.6450000000        -0.3555697556         2.1227785450        -1.7163702749
        1.6500000000        -0.3640576475         2.1183436887        -1.6498829507
        1.6550000000        -0.3721862584         2.1140900617        -1.7828575991
        1.6600000000        -0.3799475665         2.1100226865        -1.7828575991
        1.6650000000        -0.3873339122         2.1061463881        -1.9823195718
        1.6700000000        -0.3943380060         2.1024657851        -1.7163702749
        1.6750000000        -0.4009529359         2.0989852816        -1.7828575991
        1.6800000000        -0.4071721736         2.0957090592        -1.9823195718
        1.6850000000        -0.4129895816         2.0926410687        -1.8493449234
        1.6900000000        -0.4183994186         2.0897850235        -1.9158322476
        1.6950000000        -0.4233963460         2.0871443917        -2.0488068960
        1.7000000000        -0.4279754323         2.0847223900        -1.8493449234
        1.7050000000        -0.4321321586         2.0825219772        -2.0488068960
        1.7100000000        -0.4358624225         2.0805458483        -1.7163702749
        1.7150000000        -0.4391625429         2.0787964297        -2.1152942203
        1.7200000000        -0.4420292628         2.0772758738        -2.3147561930
        1.7250000000        -0.4444597533         2.0759860548        -2.2482688687
        1.7300000000        -0.4464516156         2.0749285652        -1.9823195718
        1.7350000000        -0.4480028841         2.0741047125        -2.1817815445
        1.7400000000        -0.4491120278         2.0735155161        -2.3147561930
        1.7450000000        -0.4497779522         2.0731617060        -2.2482688687
        1.7500000000        -0.4500000000         2.0730437205        -2.1152942203
        1.7550000000        -0.4497779522         2.0731617060        -2.1817815445
        1.7600000000        -0.4491120278         2.0735155161        -2.0488068960
        1.7650000000        -0.4480028841         2.0741047125        -2.0488068960
        1.7700000000        -0.4464516156         2.0749285652        -2.0488068960
        1.7750000000        -0.4444597533         2.0759860548        -2.0488068960
        1.7800000000        -0.4420292628         2.0772758738        -2.5142181656
        1.7850000000        -0.4391625429         2.0787964297        -2.1152942203
        1.7900000000        -0.4358624225         2.0805458483        -2.2482688687
        1.7950000000        -0.4321321586         2.0825219772        -2.2482688687
        1.8000000000        -0.4279754323         2.0847223900        -2.2482688687
        1.8050000000        -0.4233963460         2.0871443917        -2.2482688687
        1.8100000000        -0.4183994186         2.0897850235        -2.2482688687
        1.8150000000        -0.4129895816         2.0926410687        -2.4477308414
        1.8200000000        -0.4071721736         2.0957090592        -2.1152942203
        1.8250000000        -0.4009529359         2.0989852816        -2.1817815445
        1.8300000000        -0.3943380060         2.1024657851        -1.9823195718
        1.8350000000        -0.3873339122         2.1061463881        -2.1152942203
        1.8400000000        -0.3799475665         2.1100226865        -2.1152942203
        1.8450000000        -0.3721862584         2.1140900617        -2.0488068960
        1.8500000000        -0.3640576475         2.1183436887        -2.2482688687
        1.8550000000        -0.3555697556         2.1227785450        -2.2482688687
        1.8600000000        -0.3467309592         2.1273894194        -2.1152942203
        1.8650000000        -0.3375499813         2.1321709208        -2.1152942203
        1.8700000000        -0.3280358823         2.1371174876        -2.0488068960
        1.8750000000        -0.3181980515         2.1422233970        -2.3812435172
        1.8800000000        -0.3080461977         2.1474827743        -2.1817815445
        1.8850000000        -0.2975903394         2.1528896025        -2.1152942203
        1.8900000000        -0.2868407954         2.1584377317        -1.9823195718
        1.8950000000        -0.2758081741         2.1641208887        -2.5142181656
        1.9000000000        -0.2645033635         2.1699326868        -1.7828575991
        1.9050000000        -0.2529375200         2.1758666348        -2.1152942203
        1.9100000000        -0.2411220577         2.1819161471        -1.7163702749
        1.9150000000        -0.2290686371         2.1880745525        -1.4504209780
        1.9200000000        -0.2167891533         2.1943351039        -1.8493449234
        1.9250000000        -0.2042957249         2.2006909874        -1.8493449234
        1.9300000000        -0.1916006812         2.2071353313        -1.5833956265
        1.9350000000        -0.1787165508         2.2136612152        -1.8493449234
        1.9400000000        -0.1656560487         2.2202616783        -1.5169083022
        1.9450000000        -0.1524320641         2.2269297288        -1.4504209780
        1.9500000000        -0.1390576475         2.2336583516        -1.4504209780
        1.9550000000        -0.1255459977         2.2404405169        -1.3839336538
        1.9600000000        -0.1119104492         2.2472691881        -1.2509590053
        1.9650000000        -0.0981644586         2.2541373296        -1.5169083022
        1.9700000000        -0.0843215916         2.2610379147        -1.0514970326
        1.9750000000        -0.0703955093         2.2679639325        -1.4504209780
        1.9800000000        -0.0563999551         2.5000000000        -0.9185223842
        1.9850000000        -0.0423487410         2.5000000000        -0.7855477357
        1.9900000000        -0.0282557338         2.5000000000        -0.7855477357
        1.9950000000        -0.0141348416         2.5000000000        -0.4531111146
        2.0000000000        -0.0000000000         2.5000000000        -0.3866237904
        2.0050000000         0.0141348416         2.5000000000         0.0123001550
        2.0100000000         0.0282557338         2.5000000000         0.0787874792
        2.0150000000         0.0423487410         2.5000000000        -0.0541871692
        2.0200000000         0.0563999551         2.5000000000         0.0123001550
        2.0250000000         0.0703955093         2.7193505720         0.0787874792
        2.0300000000         0.0843215916         2.7272892259         0.1452748034
        2.0350000000         0.0981644586         2.7351961460        -0.1206744935
        2.0400000000         0.1119104492         2.7430633162        -0.1871618177
        2.0450000000         0.1255459977         2.7508827126        -0.0541871692
        2.0500000000         0.1390576475         2.7586463122        -0.1206744935
        2.0550000000         0.1524320641         2.7663461016         0.0123001550
        2.0600000000         0.1656560487         2.7739740854        -0.1871618177
        2.0650000000         0.1787165508         2.7815222962        -0.0541871692
        2.0700000000         0.1916006812         2.7889828029         0.0123001550
        2.0750000000         0.2042957249         2.7963477207         0.6106860730
        2.0800000000         0.2167891533         2.8036092209         1.0096100184
        2.0850000000         0.2290686371         2.8107595399         1.0096100184
        2.0900000000         0.2411220577         2.8177909897         0.9431226942
        2.0950000000         0.2529375200         2.8246959675         1.1425846668
        2.1000000000         0.2645033635         2.8314669659         0.7436607215
        2.1050000000         0.2758081741         2.8380965832         1.0096100184
        2.1100000000         0.2868407954         2.8445775330         1.1425846668
        2.1150000000         0.2975903394         2.8509026551         1.0760973426
        2.1200000000         0.3080461977         2.8570649254         1.4085339637
        2.1250000000         0.3181980515         2.8630574660         1.6079959364
        2.1300000000         0.3280358823         2.8688735555         1.2755593153
        2.1350000000         0.3375499813         2.8745066394         1.1425846668
        2.1400000000         0.3467309592         2.8799503393         1.5415086122
        2.1450000000         0.3555697556         2.8851984639         1.3420466395
        2.1500000000         0.3640576475         2.8902450178         1.8074579091
        2.1550000000         0.3721862584         2.8950842116         1.4750212880
        2.1600000000         0.3799475665         2.8997104714         1.5415086122
        2.1650000000         0.3873339122         2.9041184475         1.7409705849
        2.1700000000         0.3943380060         2.9083030237         1.9404325576
        2.1750000000         0.4009529359         2.9122593257         1.8074579091
        2.1800000000         0.4071721736         2.9159827298         1.9404325576
        2.1850000000         0.4129895816         2.9194688702         1.8739452333
        2.1900000000         0.4183994186         2.9227136473         2.1398945302
        2.1950000000         0.4233963460         2.9257132345         2.1398945302
        2.2000000000         0.4279754323         2.9284640853         2.2063818545
        2.2050000000         0.4321321586         2.9309629392         2.0069198818
        2.2100000000         0.4358624225         2.9332068281         2.3393565029
        2.2150000000         0.4391625429         2.9351930813         1.9404325576
        2.2200000000         0.4420292628         2.9369193306         2.2728691787
        2.2250000000         0.4444597533         2.9383835146         2.4723311514
        2.2300000000         0.4464516156         2.9395838824         2.1398945302
        2.2350000000         0.4480028841         2.9405189971         2.1398945302
        2.2400000000         0.4491120278         2.9411877384         2.0069198818
        2.2450000000         0.4497779522         2.9415893042         2.4058438271
        2.2500000000         0.4500000000         2.9417232131         2.2728691787
        2.2550000000         0.4497779522         2.9415893042         2.2063818545
        2.2600000000         0.4491120278         2.9411877384         2.4058438271
        2.2650000000         0.4480028841         2.9405189971         2.3393565029
        2.2700000000         0.4464516156         2.9395838824         2.3393565029
        2.2750000000         0.4444597533         2.9383835146         2.2728691787
        2.2800000000         0.4420292628         2.9369193306         2.4058438271
        2.2850000000         0.4391625429         2.9351930813         2.1398945302
        2.2900000000         0.4358624225         2.9332068281         2.4058438271
        2.2950000000         0.4321321586         2.9309629392         2.2728691787
        2.3000000000         0.4279754323         2.9284640853         2.4058438271
        2.3050000000         0.4233963460         2.9257132345         2.4723311514
        2.3100000000         0.4183994186         2.9227136473         2.6053057998
        2.3150000000         0.4129895816         2.9194688702         2.1398945302
