% f=0.50Hz  Gain=6.5416(16.31dB)  Phase=-9.47deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        0.8150000000         0.2470602681         2.8212597592         1.7409705849
        0.8200000000         0.2411220577         2.8177909897         1.8074579091
        0.8250000000         0.2351243541         2.8142906008         1.8074579091
        0.8300000000         0.2290686371         2.8107595399         1.7409705849
        0.8350000000         0.2229564008         2.8071987605         1.5415086122
        0.8400000000         0.2167891533         2.8036092209         1.8074579091
        0.8450000000         0.2105684164         2.7999918849         1.6744832606
        0.8500000000         0.2042957249         2.7963477207         1.6744832606
        0.8550000000         0.1979726264         2.7926777011         1.7409705849
        0.8600000000         0.1916006812         2.7889828029         1.7409705849
        0.8650000000         0.1851814614         2.7852640065         1.6744832606
        0.8700000000         0.1787165508         2.7815222962         1.4750212880
        0.8750000000         0.1722075446         2.7777586591         1.2090719911
        0.8800000000         0.1656560487         2.7739740854         1.3420466395
        0.8850000000         0.1590636797         2.7701695679         1.2755593153
        0.8900000000         0.1524320641         2.7663461016         1.4085339637
        0.8950000000         0.1457628382         2.7625046834         1.2755593153
        0.9000000000         0.1390576475         2.7586463122         1.4085339637
        0.9050000000         0.1323181464         2.7547719882         1.3420466395
        0.9100000000         0.1255459977         2.7508827126         1.3420466395
        0.9150000000         0.1187428725         2.7469794876         1.2090719911
        0.9200000000         0.1119104492         2.7430633162         1.0760973426
        0.9250000000         0.1050504137         2.7391352012         1.0096100184
        0.9300000000         0.0981644586         2.7351961460         1.0760973426
        0.9350000000         0.0912542829         2.7312471534         0.9431226942
        0.9400000000         0.0843215916         2.7272892259         1.0096100184
        0.9450000000         0.0773680951         2.7233233652         0.7436607215
        0.9500000000         0.0703955093         2.7193505720         0.6771733972
        0.9550000000         0.0634055544         2.7153718456         0.4112241003
        0.9600000000         0.0563999551         2.5000000000         0.8766353699
        0.9650000000         0.0493804400         2.5000000000         0.6771733972
        0.9700000000         0.0423487410         2.5000000000         0.4777114246
        0.9750000000         0.0353065931         2.5000000000         0.2117621277
        0.9800000000         0.0282557338         2.5000000000         0.3447367761
        0.9850000000         0.0211979028         2.5000000000        -0.1206744935
        0.9900000000         0.0141348416         2.5000000000        -0.1871618177
        0.9950000000         0.0070682928         2.5000000000        -0.3201364662
        1.0000000000         0.0000000000         2.5000000000        -0.2536491419
        1.0050000000        -0.0070682928         2.5000000000        -0.5195984388
        1.0100000000        -0.0141348416         2.5000000000        -0.3201364662
        1.0150000000        -0.0211979028         2.5000000000        -0.3201364662
        1.0200000000        -0.0282557338         2.5000000000        -0.3201364662
        1.0250000000        -0.0353065931         2.5000000000        -0.3866237904
        1.0300000000        -0.0423487410         2.5000000000        -0.1206744935
        1.0350000000        -0.0493804400         2.5000000000        -0.1206744935
        1.0400000000        -0.0563999551         2.5000000000        -0.5195984388
        1.0450000000        -0.0634055544         2.2714342939        -0.3201364662
        1.0500000000        -0.0703955093         2.2679639325        -0.3201364662
        1.0550000000        -0.0773680951         2.2644981818        -0.3866237904
        1.0600000000        -0.0843215916         2.2610379147        -0.3866237904
        1.0650000000        -0.0912542829         2.2575840053        -0.3866237904
        1.0700000000        -0.0981644586         2.2541373296        -0.3201364662
        1.0750000000        -0.1050504137         2.2506987645        -0.5195984388
        1.0800000000        -0.1119104492         2.2472691881        -0.3201364662
        1.0850000000        -0.1187428725         2.2438494791        -0.2536491419
        1.0900000000        -0.1255459977         2.2404405169        -1.1179843569
        1.0950000000        -0.1323181464         2.2370431811        -1.4504209780
        1.1000000000        -0.1390576475         2.2336583516        -1.1844716811
        1.1050000000        -0.1457628382         2.2302869078        -1.1844716811
        1.1100000000        -0.1524320641         2.2269297288        -1.6498829507
        1.1150000000        -0.1590636797         2.2235876931        -1.1179843569
        1.1200000000        -0.1656560487         2.2202616783        -1.5833956265
        1.1250000000        -0.1722075446         2.2169525607        -1.3174463296
        1.1300000000        -0.1787165508         2.2136612152        -1.4504209780
        1.1350000000        -0.1851814614         2.2103885150        -1.3839336538
        1.1400000000        -0.1916006812         2.2071353313        -1.7163702749
        1.1450000000        -0.1979726264         2.2039025333        -1.7163702749
        1.1500000000        -0.2042957249         2.2006909874        -1.7828575991
        1.1550000000        -0.2105684164         2.1975015574        -1.5833956265
        1.1600000000        -0.2167891533         2.1943351039        -1.3174463296
        1.1650000000        -0.2229564008         2.1911924844        -1.5169083022
        1.1700000000        -0.2290686371         2.1880745525        -1.3839336538
        1.1750000000        -0.2351243541         2.1849821582        -1.4504209780
        1.1800000000        -0.2411220577         2.1819161471        -1.7828575991
        1.1850000000        -0.2470602681         2.1788773605        -1.3839336538
        1.1900000000        -0.2529375200         2.1758666348        -1.7163702749
        1.1950000000        -0.2587523634         2.1728848016        -1.5833956265
        1.2000000000        -0.2645033635         2.1699326868        -1.3174463296
        1.2050000000        -0.2701891014         2.1670111110        -1.7828575991
        1.2100000000        -0.2758081741         2.1641208887        -1.6498829507
        1.2150000000        -0.2813591954         2.1612628283        -1.6498829507
        1.2200000000        -0.2868407954         2.1584377317        -1.5833956265
        1.2250000000        -0.2922516217         2.1556463937        -1.7828575991
        1.2300000000        -0.2975903394         2.1528896025        -1.8493449234
        1.2350000000        -0.3028556311         2.1501681384        -1.9823195718
        1.2400000000        -0.3080461977         2.1474827743        -1.9158322476
        1.2450000000        -0.3131607585         2.1448342750        -1.9158322476
        1.2500000000        -0.3181980515         2.1422233970        -1.9823195718
        1.2550000000        -0.3231568340         2.1396508882        -1.9158322476
        1.2600000000        -0.3280358823         2.1371174876        -1.8493449234
        1.2650000000        -0.3328339927         2.1346239250        -1.8493449234
        1.2700000000        -0.3375499813         2.1321709208        -1.7828575991
        1.2750000000        -0.3421826845         2.1297591854        -1.7828575991
        1.2800000000        -0.3467309592         2.1273894194        -2.0488068960
        1.2850000000        -0.3511936833         2.1250623128        -2.2482688687
        1.2900000000        -0.3555697556         2.1227785450        -2.3812435172
        1.2950000000        -0.3598580963         2.1205387846        -2.1817815445
        1.3000000000        -0.3640576475         2.1183436887        -2.3812435172
        1.3050000000        -0.3681673728         2.1161939031        -1.9158322476
        1.3100000000        -0.3721862584         2.1140900617        -2.3812435172
        1.3150000000        -0.3761133126         2.1120327863        -2.2482688687
        1.3200000000        -0.3799475665         2.1100226865        -2.4477308414
        1.3250000000        -0.3836880740         2.1080603591        -2.1817815445
        1.3300000000        -0.3873339122         2.1061463881        -2.4477308414
        1.3350000000        -0.3908841815         2.1042813442        -2.4477308414
        1.3400000000        -0.3943380060         2.1024657851        -2.2482688687
        1.3450000000        -0.3976945335         2.1007002542        -2.5142181656
        1.3500000000        -0.4009529359         2.0989852816        -2.7136801383
        1.3550000000        -0.4041124091         2.0973213828        -2.4477308414
        1.3600000000        -0.4071721736         2.0957090592        -2.3812435172
        1.3650000000        -0.4101314745         2.0941487972        -2.5807054899
        1.3700000000        -0.4129895816         2.0926410687        -2.4477308414
        1.3750000000        -0.4157457896         2.0911863304        -2.5807054899
        1.3800000000        -0.4183994186         2.0897850235        -2.5807054899
        1.3850000000        -0.4209498139         2.0884375739        -2.9131421110
        1.3900000000        -0.4233963460         2.0871443917        -2.3812435172
        1.3950000000        -0.4257384115         2.0859058711        -2.4477308414
        1.4000000000        -0.4279754323         2.0847223900        -2.5142181656
        1.4050000000        -0.4301068567         2.0835943103        -2.5807054899
        1.4100000000        -0.4321321586         2.0825219772        -2.7136801383
        1.4150000000        -0.4340508383         2.0815057192        -2.5807054899
        1.4200000000        -0.4358624225         2.0805458483        -2.7801674625
        1.4250000000        -0.4375664642         2.0796426592        -2.8466547868
        1.4300000000        -0.4391625429         2.0787964297        -2.7136801383
        1.4350000000        -0.4406502648         2.0780074202        -2.7136801383
        1.4400000000        -0.4420292628         2.0772758738        -2.7801674625
        1.4450000000        -0.4432991968         2.0766020160        -2.7136801383
        1.4500000000        -0.4444597533         2.0759860548        -2.8466547868
        1.4550000000        -0.4455106460         2.0754281804        -2.5142181656
        1.4600000000        -0.4464516156         2.0749285652        -2.9796294352
        1.4650000000        -0.4472824300         2.0744873638        -2.7801674625
        1.4700000000        -0.4480028841         2.0741047125        -2.7801674625
        1.4750000000        -0.4486128002         2.0737807298        -2.7136801383
        1.4800000000        -0.4491120278         2.0735155161        -3.0461167594
        1.4850000000        -0.4495004437         2.0733091535        -3.0461167594
        1.4900000000        -0.4497779522         2.0731617060        -2.7801674625
        1.4950000000        -0.4499444846         2.0730732192        -3.0461167594
        1.5000000000        -0.4500000000         2.0730437205        -3.1126040837
        1.5050000000        -0.4499444846         2.0730732192        -2.6471928141
        1.5100000000        -0.4497779522         2.0731617060        -3.2455787321
        1.5150000000        -0.4495004437         2.0733091535        -2.8466547868
        1.5200000000        -0.4491120278         2.0735155161        -3.1126040837
        1.5250000000        -0.4486128002         2.0737807298        -2.7136801383
        1.5300000000        -0.4480028841         2.0741047125        -3.0461167594
        1.5350000000        -0.4472824300         2.0744873638        -3.1126040837
        1.5400000000        -0.4464516156         2.0749285652        -3.1790914079
        1.5450000000        -0.4455106460         2.0754281804        -3.0461167594
        1.5500000000        -0.4444597533         2.0759860548        -2.9796294352
        1.5550000000        -0.4432991968         2.0766020160        -3.0461167594
        1.5600000000        -0.4420292628         2.0772758738        -2.7801674625
        1.5650000000        -0.4406502648         2.0780074202        -3.1790914079
        1.5700000000        -0.4391625429         2.0787964297        -3.1126040837
        1.5750000000        -0.4375664642         2.0796426592        -3.0461167594
        1.5800000000        -0.4358624225         2.0805458483        -2.6471928141
        1.5850000000        -0.4340508383         2.0815057192        -3.1790914079
        1.5900000000        -0.4321321586         2.0825219772        -3.1790914079
        1.5950000000        -0.4301068567         2.0835943103        -3.1126040837
        1.6000000000        -0.4279754323         2.0847223900        -3.1790914079
        1.6050000000        -0.4257384115         2.0859058711        -3.1126040837
        1.6100000000        -0.4233963460         2.0871443917        -3.1790914079
        1.6150000000        -0.4209498139         2.0884375739        -3.0461167594
        1.6200000000        -0.4183994186         2.0897850235        -2.9131421110
        1.6250000000        -0.4157457896         2.0911863304        -2.9796294352
        1.6300000000        -0.4129895816         2.0926410687        -3.0461167594
        1.6350000000        -0.4101314745         2.0941487972        -3.1126040837
        1.6400000000        -0.4071721736         2.0957090592        -3.0461167594
        1.6450000000        -0.4041124091         2.0973213828        -3.4450407048
        1.6500000000        -0.4009529359         2.0989852816        -2.9796294352
        1.6550000000        -0.3976945335         2.1007002542        -3.0461167594
        1.6600000000        -0.3943380060         2.1024657851        -3.3120660564
        1.6650000000        -0.3908841815         2.1042813442        -2.9796294352
        1.6700000000        -0.3873339122         2.1061463881        -3.2455787321
        1.6750000000        -0.3836880740         2.1080603591        -2.9796294352
        1.6800000000        -0.3799475665         2.1100226865        -2.9131421110
        1.6850000000        -0.3761133126         2.1120327863        -3.3785533806
        1.6900000000        -0.3721862584         2.1140900617        -2.9131421110
        1.6950000000        -0.3681673728         2.1161939031        -3.1126040837
        1.7000000000        -0.3640576475         2.1183436887        -3.0461167594
        1.7050000000        -0.3598580963         2.1205387846        -2.8466547868
        1.7100000000        -0.3555697556         2.1227785450        -2.9131421110
        1.7150000000        -0.3511936833         2.1250623128        -3.3120660564
        1.7200000000        -0.3467309592         2.1273894194        -2.7801674625
        1.7250000000        -0.3421826845         2.1297591854        -2.9796294352
        1.7300000000        -0.3375499813         2.1321709208        -2.7136801383
        1.7350000000        -0.3328339927         2.1346239250        -2.8466547868
        1.7400000000        -0.3280358823         2.1371174876        -2.5807054899
        1.7450000000        -0.3231568340         2.1396508882        -3.1790914079
        1.7500000000        -0.3181980515         2.1422233970        -2.5142181656
        1.7550000000        -0.3131607585         2.1448342750        -3.0461167594
        1.7600000000        -0.3080461977         2.1474827743        -2.8466547868
        1.7650000000        -0.3028556311         2.1501681384        -2.9796294352
        1.7700000000        -0.2975903394         2.1528896025        -2.8466547868
        1.7750000000        -0.2922516217         2.1556463937        -2.7801674625
        1.7800000000        -0.2868407954         2.1584377317        -2.7136801383
        1.7850000000        -0.2813591954         2.1612628283        -1.9823195718
        1.7900000000        -0.2758081741         2.1641208887        -2.9131421110
        1.7950000000        -0.2701891014         2.1670111110        -2.3812435172
        1.8000000000        -0.2645033635         2.1699326868        -2.5142181656
        1.8050000000        -0.2587523634         2.1728848016        -2.3812435172
        1.8100000000        -0.2529375200         2.1758666348        -2.4477308414
        1.8150000000        -0.2470602681         2.1788773605        -2.2482688687
        1.8200000000        -0.2411220577         2.1819161471        -2.3812435172
        1.8250000000        -0.2351243541         2.1849821582        -2.4477308414
        1.8300000000        -0.2290686371         2.1880745525        -2.2482688687
        1.8350000000        -0.2229564008         2.1911924844        -2.5807054899
        1.8400000000        -0.2167891533         2.1943351039        -2.2482688687
        1.8450000000        -0.2105684164         2.1975015574        -1.9823195718
        1.8500000000        -0.2042957249         2.2006909874        -2.1817815445
        1.8550000000        -0.1979726264         2.2039025333        -2.3147561930
        1.8600000000        -0.1916006812         2.2071353313        -1.9823195718
        1.8650000000        -0.1851814614         2.2103885150        -1.9158322476
        1.8700000000        -0.1787165508         2.2136612152        -1.9823195718
        1.8750000000        -0.1722075446         2.2169525607        -2.2482688687
        1.8800000000        -0.1656560487         2.2202616783        -1.9158322476
        1.8850000000        -0.1590636797         2.2235876931        -1.9823195718
        1.8900000000        -0.1524320641         2.2269297288        -2.0488068960
        1.8950000000        -0.1457628382         2.2302869078        -2.0488068960
        1.9000000000        -0.1390576475         2.2336583516        -1.7163702749
        1.9050000000        -0.1323181464         2.2370431811        -1.7828575991
        1.9100000000        -0.1255459977         2.2404405169        -1.5833956265
        1.9150000000        -0.1187428725         2.2438494791        -1.7163702749
        1.9200000000        -0.1119104492         2.2472691881        -1.7163702749
        1.9250000000        -0.1050504137         2.2506987645        -1.7828575991
        1.9300000000        -0.0981644586         2.2541373296        -1.4504209780
        1.9350000000        -0.0912542829         2.2575840053        -1.5833956265
        1.9400000000        -0.0843215916         2.2610379147        -1.5169083022
        1.9450000000        -0.0773680951         2.2644981818        -1.5169083022
        1.9500000000        -0.0703955093         2.2679639325        -1.1844716811
        1.9550000000        -0.0634055544         2.2714342939        -1.3174463296
        1.9600000000        -0.0563999551         2.5000000000        -1.4504209780
        1.9650000000        -0.0493804400         2.5000000000        -1.2509590053
        1.9700000000        -0.0423487410         2.5000000000        -0.9185223842
        1.9750000000        -0.0353065931         2.5000000000        -1.0514970326
        1.9800000000        -0.0282557338         2.5000000000        -0.7855477357
        1.9850000000        -0.0211979028         2.5000000000        -0.3201364662
        1.9900000000        -0.0141348416         2.5000000000        -0.3866237904
        1.9950000000        -0.0070682928         2.5000000000        -0.2536491419
        2.0000000000        -0.0000000000         2.5000000000        -0.3201364662
        2.0050000000         0.0070682928         2.5000000000        -0.3201364662
        2.0100000000         0.0141348416         2.5000000000        -0.2536491419
        2.0150000000         0.0211979028         2.5000000000        -0.1871618177
        2.0200000000         0.0282557338         2.5000000000        -0.3201364662
        2.0250000000         0.0353065931         2.5000000000        -0.3866237904
        2.0300000000         0.0423487410         2.5000000000        -0.1871618177
        2.0350000000         0.0493804400         2.5000000000        -0.5195984388
        2.0400000000         0.0563999551         2.5000000000        -0.3201364662
        2.0450000000         0.0634055544         2.7153718456        -0.3866237904
        2.0500000000         0.0703955093         2.7193505720        -0.3201364662
        2.0550000000         0.0773680951         2.7233233652        -0.2536491419
        2.0600000000         0.0843215916         2.7272892259        -0.3201364662
        2.0650000000         0.0912542829         2.7312471534        -0.3201364662
        2.0700000000         0.0981644586         2.7351961460        -0.3201364662
        2.0750000000         0.1050504137         2.7391352012        -0.3866237904
        2.0800000000         0.1119104492         2.7430633162        -0.1206744935
        2.0850000000         0.1187428725         2.7469794876        -0.1871618177
        2.0900000000         0.1255459977         2.7508827126        -0.3201364662
        2.0950000000         0.1323181464         2.7547719882         0.2117621277
        2.1000000000         0.1390576475         2.7586463122         0.6106860730
        2.1050000000         0.1457628382         2.7625046834         0.4112241003
        2.1100000000         0.1524320641         2.7663461016         0.2782494519
        2.1150000000         0.1590636797         2.7701695679         0.5441987488
        2.1200000000         0.1656560487         2.7739740854         0.3447367761
        2.1250000000         0.1722075446         2.7777586591         0.6771733972
        2.1300000000         0.1787165508         2.7815222962         0.4112241003
        2.1350000000         0.1851814614         2.7852640065         0.4112241003
        2.1400000000         0.1916006812         2.7889828029         0.6106860730
        2.1450000000         0.1979726264         2.7926777011         0.6106860730
        2.1500000000         0.2042957249         2.7963477207         0.5441987488
        2.1550000000         0.2105684164         2.7999918849         0.6771733972
        2.1600000000         0.2167891533         2.8036092209         0.5441987488
        2.1650000000         0.2229564008         2.8071987605         0.6771733972
        2.1700000000         0.2290686371         2.8107595399         0.8101480457
        2.1750000000         0.2351243541         2.8142906008         0.9431226942
        2.1800000000         0.2411220577         2.8177909897         0.6771733972
        2.1850000000         0.2470602681         2.8212597592         0.9431226942
        2.1900000000         0.2529375200         2.8246959675         0.9431226942
        2.1950000000         0.2587523634         2.8280986793         0.2782494519
        2.2000000000         0.2645033635         2.8314669659         1.0760973426
        2.2050000000         0.2701891014         2.8347999054         1.0760973426
        2.2100000000         0.2758081741         2.8380965832         0.9431226942
        2.2150000000         0.2813591954         2.8413560921         0.9431226942
        2.2200000000         0.2868407954         2.8445775330         1.0096100184
        2.2250000000         0.2922516217         2.8477600148         0.8766353699
        2.2300000000         0.2975903394         2.8509026551         1.2090719911
        2.2350000000         0.3028556311         2.8540045801         0.8766353699
        2.2400000000         0.3080461977         2.8570649254         1.2755593153
        2.2450000000         0.3131607585         2.8600828358         1.5415086122
        2.2500000000         0.3181980515         2.8630574660         1.2090719911
        2.2550000000         0.3231568340         2.8659879808         1.4750212880
        2.2600000000         0.3280358823         2.8688735555         1.4085339637
        2.2650000000         0.3328339927         2.8717133761         1.2755593153
        2.2700000000         0.3375499813         2.8745066394         1.4750212880
        2.2750000000         0.3421826845         2.8772525538         1.4085339637
        2.2800000000         0.3467309592         2.8799503393         2.2728691787
        2.2850000000         0.3511936833         2.8825992279         1.4750212880
        2.2900000000         0.3555697556         2.8851984639         1.4085339637
        2.2950000000         0.3598580963         2.8877473039         1.8074579091
        2.3000000000         0.3640576475         2.8902450178         1.7409705849
        2.3050000000         0.3681673728         2.8926908882         1.6744832606
