% f=5.00Hz  Gain=4.1166(12.29dB)  Phase=-51.36deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        0.1850000000        -0.2042957249         2.2006909874        -2.0488068960
        0.1900000000        -0.1390576475         2.2336583516        -1.7163702749
        0.1950000000        -0.0703955093         2.2679639325        -1.7163702749
        0.2000000000        -0.0000000000         2.5000000000        -1.7163702749
        0.2050000000         0.0703955093         2.7193505720        -1.6498829507
        0.2100000000         0.1390576475         2.7586463122        -0.7190604115
        0.2150000000         0.2042957249         2.7963477207        -0.1871618177
        0.2200000000         0.2645033635         2.8314669659         0.0123001550
        0.2250000000         0.3181980515         2.8630574660         0.4777114246
        0.2300000000         0.3640576475         2.8902450178        -0.1206744935
        0.2350000000         0.4009529359         2.9122593257         0.0123001550
        0.2400000000         0.4279754323         2.9284640853        -0.2536491419
        0.2450000000         0.4444597533         2.9383835146        -0.0541871692
        0.2500000000         0.4500000000         2.9417232131         1.0096100184
        0.2550000000         0.4444597533         2.9383835146         2.2063818545
        0.2600000000         0.4279754323         2.9284640853         1.0760973426
        0.2650000000         0.4009529359         2.9122593257         1.8074579091
        0.2700000000         0.3640576475         2.8902450178         1.8074579091
        0.2750000000         0.3181980515         2.8630574660         1.4750212880
        0.2800000000         0.2645033635         2.8314669659         1.0760973426
        0.2850000000         0.2042957249         2.7963477207         1.8739452333
        0.2900000000         0.1390576475         2.7586463122         1.8074579091
        0.2950000000         0.0703955093         2.7193505720         1.8074579091
        0.3000000000         0.0000000000         2.5000000000         1.4085339637
        0.3050000000        -0.0703955093         2.2679639325         1.2755593153
        0.3100000000        -0.1390576475         2.2336583516         1.1425846668
        0.3150000000        -0.2042957249         2.2006909874         0.2117621277
        0.3200000000        -0.2645033635         2.1699326868        -0.3866237904
        0.3250000000        -0.3181980515         2.1422233970        -0.0541871692
        0.3300000000        -0.3640576475         2.1183436887        -0.0541871692
        0.3350000000        -0.4009529359         2.0989852816         0.0123001550
        0.3400000000        -0.4279754323         2.0847223900        -0.2536491419
        0.3450000000        -0.4444597533         2.0759860548        -0.0541871692
        0.3500000000        -0.4500000000         2.0730437205        -1.5169083022
        0.3550000000        -0.4444597533         2.0759860548        -2.3812435172
        0.3600000000        -0.4279754323         2.0847223900        -1.1844716811
        0.3650000000        -0.4009529359         2.0989852816        -1.7163702749
        0.3700000000        -0.3640576475         2.1183436887        -2.0488068960
        0.3750000000        -0.3181980515         2.1422233970        -1.7163702749
        0.3800000000        -0.2645033635         2.1699326868        -1.9158322476
        0.3850000000        -0.2042957249         2.2006909874        -2.1817815445
        0.3900000000        -0.1390576475         2.2336583516        -1.6498829507
        0.3950000000        -0.0703955093         2.2679639325        -2.0488068960
        0.4000000000        -0.0000000000         2.5000000000        -2.0488068960
        0.4050000000         0.0703955093         2.7193505720        -1.5169083022
        0.4100000000         0.1390576475         2.7586463122        -0.9850097084
        0.4150000000         0.2042957249         2.7963477207        -0.4531111146
        0.4200000000         0.2645033635         2.8314669659         0.2117621277
        0.4250000000         0.3181980515         2.8630574660        -0.1206744935
        0.4300000000         0.3640576475         2.8902450178        -0.3201364662
        0.4350000000         0.4009529359         2.9122593257        -0.0541871692
        0.4400000000         0.4279754323         2.9284640853        -0.3201364662
        0.4450000000         0.4444597533         2.9383835146        -0.2536491419
        0.4500000000         0.4500000000         2.9417232131         0.4112241003
        0.4550000000         0.4444597533         2.9383835146         2.4058438271
        0.4600000000         0.4279754323         2.9284640853         1.2090719911
        0.4650000000         0.4009529359         2.9122593257         1.6744832606
        0.4700000000         0.3640576475         2.8902450178         1.6744832606
        0.4750000000         0.3181980515         2.8630574660         1.7409705849
        0.4800000000         0.2645033635         2.8314669659         1.5415086122
        0.4850000000         0.2042957249         2.7963477207         2.0734072060
        0.4900000000         0.1390576475         2.7586463122         1.5415086122
        0.4950000000         0.0703955093         2.7193505720         1.9404325576
        0.5000000000         0.0000000000         2.5000000000         1.6744832606
        0.5050000000        -0.0703955093         2.2679639325         1.4085339637
        0.5100000000        -0.1390576475         2.2336583516         0.9431226942
        0.5150000000        -0.2042957249         2.2006909874         0.2782494519
        0.5200000000        -0.2645033635         2.1699326868        -0.2536491419
        0.5250000000        -0.3181980515         2.1422233970        -0.0541871692
        0.5300000000        -0.3640576475         2.1183436887        -0.0541871692
        0.5350000000        -0.4009529359         2.0989852816        -0.3866237904
        0.5400000000        -0.4279754323         2.0847223900        -0.1206744935
        0.5450000000        -0.4444597533         2.0759860548         0.1452748034
        0.5500000000        -0.4500000000         2.0730437205        -1.6498829507
        0.5550000000        -0.4444597533         2.0759860548        -1.8493449234
        0.5600000000        -0.4279754323         2.0847223900        -1.5169083022
        0.5650000000        -0.4009529359         2.0989852816        -1.5833956265
        0.5700000000        -0.3640576475         2.1183436887        -2.5142181656
        0.5750000000        -0.3181980515         2.1422233970        -1.5833956265
        0.5800000000        -0.2645033635         2.1699326868        -1.7828575991
        0.5850000000        -0.2042957249         2.2006909874        -2.0488068960
        0.5900000000        -0.1390576475         2.2336583516        -1.5833956265
        0.5950000000        -0.0703955093         2.2679639325        -1.7828575991
        0.6000000000        -0.0000000000         2.5000000000        -1.5833956265
        0.6050000000         0.0703955093         2.7193505720        -1.4504209780
        0.6100000000         0.1390576475         2.7586463122        -0.8520350600
        0.6150000000         0.2042957249         2.7963477207        -0.5195984388
        0.6200000000         0.2645033635         2.8314669659         0.0787874792
        0.6250000000         0.3181980515         2.8630574660        -0.0541871692
        0.6300000000         0.3640576475         2.8902450178        -0.2536491419
        0.6350000000         0.4009529359         2.9122593257        -0.1871618177
        0.6400000000         0.4279754323         2.9284640853        -0.1871618177
        0.6450000000         0.4444597533         2.9383835146        -0.1871618177
        0.6500000000         0.4500000000         2.9417232131         0.4112241003
        0.6550000000         0.4444597533         2.9383835146         2.3393565029
        0.6600000000         0.4279754323         2.9284640853         1.2755593153
        0.6650000000         0.4009529359         2.9122593257         1.3420466395
        0.6700000000         0.3640576475         2.8902450178         1.8074579091
        0.6750000000         0.3181980515         2.8630574660         1.5415086122
        0.6800000000         0.2645033635         2.8314669659         1.4750212880
        0.6850000000         0.2042957249         2.7963477207         1.7409705849
        0.6900000000         0.1390576475         2.7586463122         1.7409705849
        0.6950000000         0.0703955093         2.7193505720         1.6079959364
        0.7000000000         0.0000000000         2.5000000000         1.2755593153
        0.7050000000        -0.0703955093         2.2679639325         1.2090719911
        0.7100000000        -0.1390576475         2.2336583516         0.8766353699
        0.7150000000        -0.2042957249         2.2006909874         0.0787874792
        0.7200000000        -0.2645033635         2.1699326868        -0.5195984388
        0.7250000000        -0.3181980515         2.1422233970         0.0123001550
        0.7300000000        -0.3640576475         2.1183436887        -0.4531111146
        0.7350000000        -0.4009529359         2.0989852816        -0.3201364662
        0.7400000000        -0.4279754323         2.0847223900         0.0123001550
        0.7450000000        -0.4444597533         2.0759860548        -0.0541871692
        0.7500000000        -0.4500000000         2.0730437205        -1.7163702749
        0.7550000000        -0.4444597533         2.0759860548        -2.1152942203
        0.7600000000        -0.4279754323         2.0847223900        -1.6498829507
        0.7650000000        -0.4009529359         2.0989852816        -1.8493449234
        0.7700000000        -0.3640576475         2.1183436887        -2.3147561930
        0.7750000000        -0.3181980515         2.1422233970        -1.7828575991
        0.7800000000        -0.2645033635         2.1699326868        -2.3812435172
        0.7850000000        -0.2042957249         2.2006909874        -2.0488068960
        0.7900000000        -0.1390576475         2.2336583516        -1.6498829507
        0.7950000000        -0.0703955093         2.2679639325        -2.1152942203
        0.8000000000        -0.0000000000         2.5000000000        -1.8493449234
        0.8050000000         0.0703955093         2.7193505720        -1.3839336538
        0.8100000000         0.1390576475         2.7586463122        -0.7190604115
        0.8150000000         0.2042957249         2.7963477207        -0.1871618177
        0.8200000000         0.2645033635         2.8314669659        -0.0541871692
        0.8250000000         0.3181980515         2.8630574660        -0.0541871692
        0.8300000000         0.3640576475         2.8902450178        -0.0541871692
        0.8350000000         0.4009529359         2.9122593257         0.0123001550
        0.8400000000         0.4279754323         2.9284640853        -0.1871618177
        0.8450000000         0.4444597533         2.9383835146        -0.1206744935
        0.8500000000         0.4500000000         2.9417232131         0.8101480457
        0.8550000000         0.4444597533         2.9383835146         2.1398945302
        0.8600000000         0.4279754323         2.9284640853         1.4750212880
        0.8650000000         0.4009529359         2.9122593257         1.5415086122
        0.8700000000         0.3640576475         2.8902450178         1.6079959364
        0.8750000000         0.3181980515         2.8630574660         1.8074579091
        0.8800000000         0.2645033635         2.8314669659         1.4085339637
        0.8850000000         0.2042957249         2.7963477207         1.9404325576
        0.8900000000         0.1390576475         2.7586463122         1.8074579091
        0.8950000000         0.0703955093         2.7193505720         1.4085339637
        0.9000000000         0.0000000000         2.5000000000         1.6744832606
        0.9050000000        -0.0703955093         2.2679639325         1.2755593153
        0.9100000000        -0.1390576475         2.2336583516         1.2090719911
        0.9150000000        -0.2042957249         2.2006909874         0.3447367761
        0.9200000000        -0.2645033635         2.1699326868        -0.3866237904
        0.9250000000        -0.3181980515         2.1422233970        -0.0541871692
        0.9300000000        -0.3640576475         2.1183436887         0.0787874792
        0.9350000000        -0.4009529359         2.0989852816        -0.0541871692
        0.9400000000        -0.4279754323         2.0847223900        -0.1206744935
        0.9450000000        -0.4444597533         2.0759860548        -0.1206744935
        0.9500000000        -0.4500000000         2.0730437205        -1.5169083022
        0.9550000000        -0.4444597533         2.0759860548        -2.1152942203
        0.9600000000        -0.4279754323         2.0847223900        -1.2509590053
        0.9650000000        -0.4009529359         2.0989852816        -1.9823195718
        0.9700000000        -0.3640576475         2.1183436887        -2.2482688687
        0.9750000000        -0.3181980515         2.1422233970        -1.7828575991
        0.9800000000        -0.2645033635         2.1699326868        -2.1817815445
        0.9850000000        -0.2042957249         2.2006909874        -1.9823195718
        0.9900000000        -0.1390576475         2.2336583516        -1.7163702749
        0.9950000000        -0.0703955093         2.2679639325        -1.7828575991
        1.0000000000        -0.0000000000         2.5000000000        -1.9823195718
        1.0050000000         0.0703955093         2.7193505720        -1.2509590053
        1.0100000000         0.1390576475         2.7586463122        -0.8520350600
        1.0150000000         0.2042957249         2.7963477207        -0.1206744935
        1.0200000000         0.2645033635         2.8314669659         0.0123001550
        1.0250000000         0.3181980515         2.8630574660        -0.1206744935
        1.0300000000         0.3640576475         2.8902450178        -0.1206744935
        1.0350000000         0.4009529359         2.9122593257        -0.0541871692
        1.0400000000         0.4279754323         2.9284640853        -0.3201364662
        1.0450000000         0.4444597533         2.9383835146         0.3447367761
        1.0500000000         0.4500000000         2.9417232131         1.1425846668
        1.0550000000         0.4444597533         2.9383835146         2.4058438271
        1.0600000000         0.4279754323         2.9284640853         1.4750212880
        1.0650000000         0.4009529359         2.9122593257         1.8739452333
        1.0700000000         0.3640576475         2.8902450178         1.7409705849
        1.0750000000         0.3181980515         2.8630574660         1.6079959364
        1.0800000000         0.2645033635         2.8314669659         1.3420466395
        1.0850000000         0.2042957249         2.7963477207         1.8739452333
        1.0900000000         0.1390576475         2.7586463122         1.7409705849
        1.0950000000         0.0703955093         2.7193505720         1.6744832606
        1.1000000000         0.0000000000         2.5000000000         1.6079959364
        1.1050000000        -0.0703955093         2.2679639325         1.4750212880
        1.1100000000        -0.1390576475         2.2336583516         1.1425846668
        1.1150000000        -0.2042957249         2.2006909874         0.2117621277
        1.1200000000        -0.2645033635         2.1699326868        -0.5860857631
        1.1250000000        -0.3181980515         2.1422233970         0.0123001550
        1.1300000000        -0.3640576475         2.1183436887        -0.1206744935
        1.1350000000        -0.4009529359         2.0989852816        -0.3201364662
        1.1400000000        -0.4279754323         2.0847223900        -0.1206744935
        1.1450000000        -0.4444597533         2.0759860548        -0.1871618177
        1.1500000000        -0.4500000000         2.0730437205        -1.7163702749
        1.1550000000        -0.4444597533         2.0759860548        -1.9158322476
        1.1600000000        -0.4279754323         2.0847223900        -1.3839336538
        1.1650000000        -0.4009529359         2.0989852816        -1.7163702749
        1.1700000000        -0.3640576475         2.1183436887        -2.1152942203
        1.1750000000        -0.3181980515         2.1422233970        -1.9158322476
        1.1800000000        -0.2645033635         2.1699326868        -2.2482688687
        1.1850000000        -0.2042957249         2.2006909874        -1.9823195718
        1.1900000000        -0.1390576475         2.2336583516        -1.8493449234
        1.1950000000        -0.0703955093         2.2679639325        -1.7163702749
        1.2000000000        -0.0000000000         2.5000000000        -1.9158322476
        1.2050000000         0.0703955093         2.7193505720        -1.5833956265
        1.2100000000         0.1390576475         2.7586463122        -0.8520350600
        1.2150000000         0.2042957249         2.7963477207        -0.3201364662
        1.2200000000         0.2645033635         2.8314669659         0.3447367761
        1.2250000000         0.3181980515         2.8630574660        -0.1206744935
        1.2300000000         0.3640576475         2.8902450178        -0.3866237904
        1.2350000000         0.4009529359         2.9122593257        -0.0541871692
        1.2400000000         0.4279754323         2.9284640853        -0.1206744935
        1.2450000000         0.4444597533         2.9383835146         0.1452748034
        1.2500000000         0.4500000000         2.9417232131         0.8766353699
        1.2550000000         0.4444597533         2.9383835146         2.2728691787
        1.2600000000         0.4279754323         2.9284640853         1.3420466395
        1.2650000000         0.4009529359         2.9122593257         1.7409705849
        1.2700000000         0.3640576475         2.8902450178         2.0734072060
        1.2750000000         0.3181980515         2.8630574660         1.5415086122
        1.2800000000         0.2645033635         2.8314669659         1.4750212880
        1.2850000000         0.2042957249         2.7963477207         1.8074579091
        1.2900000000         0.1390576475         2.7586463122         1.6744832606
        1.2950000000         0.0703955093         2.7193505720         1.8739452333
        1.3000000000         0.0000000000         2.5000000000         1.2090719911
        1.3050000000        -0.0703955093         2.2679639325         1.5415086122
        1.3100000000        -0.1390576475         2.2336583516         0.9431226942
        1.3150000000        -0.2042957249         2.2006909874         0.4777114246
        1.3200000000        -0.2645033635         2.1699326868        -0.1871618177
        1.3250000000        -0.3181980515         2.1422233970         0.1452748034
        1.3300000000        -0.3640576475         2.1183436887         0.1452748034
        1.3350000000        -0.4009529359         2.0989852816        -0.2536491419
        1.3400000000        -0.4279754323         2.0847223900        -0.8520350600
        1.3450000000        -0.4444597533         2.0759860548         0.1452748034
        1.3500000000        -0.4500000000         2.0730437205        -1.2509590053
        1.3550000000        -0.4444597533         2.0759860548        -2.3147561930
        1.3600000000        -0.4279754323         2.0847223900        -1.4504209780
        1.3650000000        -0.4009529359         2.0989852816        -1.2509590053
        1.3700000000        -0.3640576475         2.1183436887        -1.9823195718
        1.3750000000        -0.3181980515         2.1422233970        -1.8493449234
        1.3800000000        -0.2645033635         2.1699326868        -2.3147561930
        1.3850000000        -0.2042957249         2.2006909874        -2.1152942203
        1.3900000000        -0.1390576475         2.2336583516        -1.7828575991
        1.3950000000        -0.0703955093         2.2679639325        -1.4504209780
        1.4000000000        -0.0000000000         2.5000000000        -1.9158322476
        1.4050000000         0.0703955093         2.7193505720        -1.4504209780
        1.4100000000         0.1390576475         2.7586463122        -0.7855477357
        1.4150000000         0.2042957249         2.7963477207        -0.2536491419
        1.4200000000         0.2645033635         2.8314669659         0.1452748034
        1.4250000000         0.3181980515         2.8630574660        -0.1871618177
        1.4300000000         0.3640576475         2.8902450178        -0.1871618177
        1.4350000000         0.4009529359         2.9122593257        -0.1871618177
        1.4400000000         0.4279754323         2.9284640853        -0.2536491419
        1.4450000000         0.4444597533         2.9383835146        -0.1206744935
        1.4500000000         0.4500000000         2.9417232131         0.8766353699
        1.4550000000         0.4444597533         2.9383835146         2.0734072060
        1.4600000000         0.4279754323         2.9284640853         1.1425846668
        1.4650000000         0.4009529359         2.9122593257         1.8739452333
        1.4700000000         0.3640576475         2.8902450178         1.7409705849
        1.4750000000         0.3181980515         2.8630574660         0.9431226942
        1.4800000000         0.2645033635         2.8314669659         1.4750212880
        1.4850000000         0.2042957249         2.7963477207         2.1398945302
        1.4900000000         0.1390576475         2.7586463122         1.4750212880
        1.4950000000         0.0703955093         2.7193505720         1.6079959364
        1.5000000000         0.0000000000         2.5000000000         1.2090719911
        1.5050000000        -0.0703955093         2.2679639325         1.2755593153
        1.5100000000        -0.1390576475         2.2336583516         1.0096100184
        1.5150000000        -0.2042957249         2.2006909874         0.0123001550
        1.5200000000        -0.2645033635         2.1699326868        -0.3201364662
        1.5250000000        -0.3181980515         2.1422233970        -0.0541871692
        1.5300000000        -0.3640576475         2.1183436887         0.0787874792
        1.5350000000        -0.4009529359         2.0989852816         0.0123001550
        1.5400000000        -0.4279754323         2.0847223900         0.0787874792
        1.5450000000        -0.4444597533         2.0759860548        -0.4531111146
        1.5500000000        -0.4500000000         2.0730437205        -1.9823195718
        1.5550000000        -0.4444597533         2.0759860548        -1.9158322476
        1.5600000000        -0.4279754323         2.0847223900        -1.6498829507
        1.5650000000        -0.4009529359         2.0989852816        -1.5169083022
        1.5700000000        -0.3640576475         2.1183436887        -2.1152942203
        1.5750000000        -0.3181980515         2.1422233970        -1.7163702749
        1.5800000000        -0.2645033635         2.1699326868        -1.9158322476
        1.5850000000        -0.2042957249         2.2006909874        -2.1152942203
        1.5900000000        -0.1390576475         2.2336583516        -1.5169083022
        1.5950000000        -0.0703955093         2.2679639325        -1.6498829507
        1.6000000000        -0.0000000000         2.5000000000        -1.7828575991
        1.6050000000         0.0703955093         2.7193505720        -1.1844716811
        1.6100000000         0.1390576475         2.7586463122        -0.6525730873
        1.6150000000         0.2042957249         2.7963477207        -0.0541871692
        1.6200000000         0.2645033635         2.8314669659         0.2782494519
        1.6250000000         0.3181980515         2.8630574660         0.0123001550
        1.6300000000         0.3640576475         2.8902450178        -0.0541871692
        1.6350000000         0.4009529359         2.9122593257        -0.0541871692
        1.6400000000         0.4279754323         2.9284640853        -0.2536491419
        1.6450000000         0.4444597533         2.9383835146        -0.1871618177
        1.6500000000         0.4500000000         2.9417232131         0.6771733972
        1.6550000000         0.4444597533         2.9383835146         2.4058438271
        1.6600000000         0.4279754323         2.9284640853         1.2755593153
        1.6650000000         0.4009529359         2.9122593257         1.6744832606
        1.6700000000         0.3640576475         2.8902450178         1.9404325576
        1.6750000000         0.3181980515         2.8630574660         1.7409705849
        1.6800000000         0.2645033635         2.8314669659         1.5415086122
        1.6850000000         0.2042957249         2.7963477207         1.8739452333
        1.6900000000         0.1390576475         2.7586463122         1.6079959364
        1.6950000000         0.0703955093         2.7193505720         1.6744832606
        1.7000000000         0.0000000000         2.5000000000         1.4750212880
        1.7050000000        -0.0703955093         2.2679639325         1.4750212880
        1.7100000000        -0.1390576475         2.2336583516         0.9431226942
        1.7150000000        -0.2042957249         2.2006909874         0.4777114246
        1.7200000000        -0.2645033635         2.1699326868        -0.4531111146
        1.7250000000        -0.3181980515         2.1422233970        -0.0541871692
        1.7300000000        -0.3640576475         2.1183436887         0.0123001550
        1.7350000000        -0.4009529359         2.0989852816        -0.1206744935
        1.7400000000        -0.4279754323         2.0847223900        -0.2536491419
        1.7450000000        -0.4444597533         2.0759860548        -0.1206744935
        1.7500000000        -0.4500000000         2.0730437205        -1.9158322476
        1.7550000000        -0.4444597533         2.0759860548        -1.6498829507
        1.7600000000        -0.4279754323         2.0847223900        -1.5833956265
        1.7650000000        -0.4009529359         2.0989852816        -1.8493449234
        1.7700000000        -0.3640576475         2.1183436887        -2.0488068960
        1.7750000000        -0.3181980515         2.1422233970        -2.1152942203
        1.7800000000        -0.2645033635         2.1699326868        -2.7136801383
        1.7850000000        -0.2042957249         2.2006909874        -2.1817815445
        1.7900000000        -0.1390576475         2.2336583516        -1.5833956265
        1.7950000000        -0.0703955093         2.2679639325        -2.0488068960
        1.8000000000        -0.0000000000         2.5000000000        -1.7163702749
        1.8050000000         0.0703955093         2.7193505720        -1.2509590053
        1.8100000000         0.1390576475         2.7586463122        -0.9185223842
        1.8150000000         0.2042957249         2.7963477207        -0.3201364662
        1.8200000000         0.2645033635         2.8314669659         0.2117621277
        1.8250000000         0.3181980515         2.8630574660         0.0123001550
        1.8300000000         0.3640576475         2.8902450178        -0.1206744935
        1.8350000000         0.4009529359         2.9122593257        -0.1206744935
        1.8400000000         0.4279754323         2.9284640853        -0.1871618177
        1.8450000000         0.4444597533         2.9383835146        -0.0541871692
        1.8500000000         0.4500000000         2.9417232131         1.4750212880
        1.8550000000         0.4444597533         2.9383835146         2.2728691787
        1.8600000000         0.4279754323         2.9284640853         1.2090719911
        1.8650000000         0.4009529359         2.9122593257         1.8739452333
        1.8700000000         0.3640576475         2.8902450178         1.7409705849
        1.8750000000         0.3181980515         2.8630574660         1.8074579091
        1.8800000000         0.2645033635         2.8314669659         1.3420466395
        1.8850000000         0.2042957249         2.7963477207         2.0069198818
        1.8900000000         0.1390576475         2.7586463122         1.6744832606
        1.8950000000         0.0703955093         2.7193505720         1.6744832606
        1.9000000000         0.0000000000         2.5000000000         1.2755593153
        1.9050000000        -0.0703955093         2.2679639325         1.6079959364
        1.9100000000        -0.1390576475         2.2336583516         0.8766353699
        1.9150000000        -0.2042957249         2.2006909874         0.4112241003
        1.9200000000        -0.2645033635         2.1699326868         0.2117621277
        1.9250000000        -0.3181980515         2.1422233970         0.0123001550
        1.9300000000        -0.3640576475         2.1183436887        -0.1871618177
        1.9350000000        -0.4009529359         2.0989852816         0.0787874792
        1.9400000000        -0.4279754323         2.0847223900         0.0123001550
        1.9450000000        -0.4444597533         2.0759860548        -0.3201364662
        1.9500000000        -0.4500000000         2.0730437205        -1.7828575991
        1.9550000000        -0.4444597533         2.0759860548        -1.7163702749
        1.9600000000        -0.4279754323         2.0847223900        -1.6498829507
        1.9650000000        -0.4009529359         2.0989852816        -1.5833956265
        1.9700000000        -0.3640576475         2.1183436887        -2.0488068960
        1.9750000000        -0.3181980515         2.1422233970        -1.7828575991
        1.9800000000        -0.2645033635         2.1699326868        -2.1152942203
        1.9850000000        -0.2042957249         2.2006909874        -1.9823195718
        1.9900000000        -0.1390576475         2.2336583516        -1.7163702749
        1.9950000000        -0.0703955093         2.2679639325        -2.0488068960
        2.0000000000        -0.0000000000         2.5000000000        -1.6498829507
        2.0050000000         0.0703955093         2.7193505720        -1.3839336538
        2.0100000000         0.1390576475         2.7586463122        -0.5860857631
        2.0150000000         0.2042957249         2.7963477207        -0.5195984388
        2.0200000000         0.2645033635         2.8314669659         0.0787874792
        2.0250000000         0.3181980515         2.8630574660        -0.3866237904
        2.0300000000         0.3640576475         2.8902450178        -0.0541871692
        2.0350000000         0.4009529359         2.9122593257        -0.0541871692
        2.0400000000         0.4279754323         2.9284640853        -0.1206744935
        2.0450000000         0.4444597533         2.9383835146        -0.0541871692
        2.0500000000         0.4500000000         2.9417232131         0.6106860730
        2.0550000000         0.4444597533         2.9383835146         2.0734072060
        2.0600000000         0.4279754323         2.9284640853         1.4750212880
        2.0650000000         0.4009529359         2.9122593257         1.6744832606
        2.0700000000         0.3640576475         2.8902450178         1.8739452333
        2.0750000000         0.3181980515         2.8630574660         1.6744832606
        2.0800000000         0.2645033635         2.8314669659         1.4750212880
        2.0850000000         0.2042957249         2.7963477207         2.0734072060
        2.0900000000         0.1390576475         2.7586463122         1.6079959364
        2.0950000000         0.0703955093         2.7193505720         1.8074579091
        2.1000000000         0.0000000000         2.5000000000         1.3420466395
        2.1050000000        -0.0703955093         2.2679639325         1.5415086122
        2.1100000000        -0.1390576475         2.2336583516         0.8766353699
        2.1150000000        -0.2042957249         2.2006909874         0.2782494519
        2.1200000000        -0.2645033635         2.1699326868        -0.3201364662
        2.1250000000        -0.3181980515         2.1422233970         0.0123001550
        2.1300000000        -0.3640576475         2.1183436887         0.0123001550
        2.1350000000        -0.4009529359         2.0989852816         0.0123001550
        2.1400000000        -0.4279754323         2.0847223900        -0.3201364662
        2.1450000000        -0.4444597533         2.0759860548        -0.2536491419
        2.1500000000        -0.4500000000         2.0730437205        -1.6498829507
        2.1550000000        -0.4444597533         2.0759860548        -1.9823195718
        2.1600000000        -0.4279754323         2.0847223900        -1.5833956265
        2.1650000000        -0.4009529359         2.0989852816        -1.8493449234
        2.1700000000        -0.3640576475         2.1183436887        -2.1817815445
        2.1750000000        -0.3181980515         2.1422233970        -1.9823195718
        2.1800000000        -0.2645033635         2.1699326868        -2.3147561930
        2.1850000000        -0.2042957249         2.2006909874        -2.1817815445
        2.1900000000        -0.1390576475         2.2336583516        -1.5169083022
        2.1950000000        -0.0703955093         2.2679639325        -1.9823195718
        2.2000000000        -0.0000000000         2.5000000000        -1.7163702749
        2.2050000000         0.0703955093         2.7193505720        -1.2509590053
        2.2100000000         0.1390576475         2.7586463122        -0.9185223842
        2.2150000000         0.2042957249         2.7963477207        -0.1206744935
        2.2200000000         0.2645033635         2.8314669659         0.0787874792
        2.2250000000         0.3181980515         2.8630574660         0.0123001550
        2.2300000000         0.3640576475         2.8902450178        -0.1206744935
        2.2350000000         0.4009529359         2.9122593257         0.2782494519
        2.2400000000         0.4279754323         2.9284640853         0.2117621277
        2.2450000000         0.4444597533         2.9383835146         0.0123001550
        2.2500000000         0.4500000000         2.9417232131         1.6744832606
        2.2550000000         0.4444597533         2.9383835146         1.4750212880
        2.2600000000         0.4279754323         2.9284640853         1.1425846668
        2.2650000000         0.4009529359         2.9122593257         2.1398945302
        2.2700000000         0.3640576475         2.8902450178         2.0069198818
        2.2750000000         0.3181980515         2.8630574660         1.6744832606
        2.2800000000         0.2645033635         2.8314669659         1.6744832606
        2.2850000000         0.2042957249         2.7963477207         2.0069198818
        2.2900000000         0.1390576475         2.7586463122         1.4750212880
        2.2950000000         0.0703955093         2.7193505720         1.8074579091
        2.3000000000         0.0000000000         2.5000000000         1.0096100184
