% f=0.10Hz  Gain=6.5988(16.39dB)  Phase=-2.89deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        0.3100000000         0.0870972606         2.7288734050         0.5441987488
        0.3150000000         0.0884838126         2.7296649985         0.0787874792
        0.3200000000         0.0898694912         2.7304562507         0.1452748034
        0.3250000000         0.0912542829         2.7312471534         0.3447367761
        0.3300000000         0.0926381739         2.7320376988         0.4112241003
        0.3350000000         0.0940211507         2.7328278788         0.4112241003
        0.3400000000         0.0954031995         2.7336176853         0.1452748034
        0.3450000000         0.0967843067         2.7344071104         0.1452748034
        0.3500000000         0.0981644586         2.7351961460         0.0787874792
        0.3550000000         0.0995436418         2.7359847841         0.0787874792
        0.3600000000         0.1009218424         2.7367730167         0.2782494519
        0.3650000000         0.1022990470         2.7375608358         0.0787874792
        0.3700000000         0.1036752420         2.7383482333        -0.1871618177
        0.3750000000         0.1050504137         2.7391352012         0.1452748034
        0.3800000000         0.1064245487         2.7399217315        -0.1871618177
        0.3850000000         0.1077976332         2.7407078162        -0.0541871692
        0.3900000000         0.1091696539         2.7414934472         0.1452748034
        0.3950000000         0.1105405970         2.7422786166         0.1452748034
        0.4000000000         0.1119104492         2.7430633162        -0.0541871692
        0.4050000000         0.1132791969         2.7438475380         0.0123001550
        0.4100000000         0.1146468266         2.7446312741        -0.1871618177
        0.4150000000         0.1160133247         2.7454145165        -0.2536491419
        0.4200000000         0.1173786778         2.7461972570         0.1452748034
        0.4250000000         0.1187428725         2.7469794876        -0.1871618177
        0.4300000000         0.1201058952         2.7477612005         0.0787874792
        0.4350000000         0.1214677325         2.7485423874         0.0123001550
        0.4400000000         0.1228283710         2.7493230404         0.1452748034
        0.4450000000         0.1241877972         2.7501031515         0.0787874792
        0.4500000000         0.1255459977         2.7508827126         0.1452748034
        0.4550000000         0.1269029592         2.7516617157         0.0123001550
        0.4600000000         0.1282586681         2.7524401529         0.2782494519
        0.4650000000         0.1296131112         2.7532180160         0.3447367761
        0.4700000000         0.1309662751         2.7539952971         0.4112241003
        0.4750000000         0.1323181464         2.7547719882         0.2782494519
        0.4800000000         0.1336687117         2.7555480812         0.4112241003
        0.4850000000         0.1350179578         2.7563235681         0.2782494519
        0.4900000000         0.1363658713         2.7570984409         0.3447367761
        0.4950000000         0.1377124390         2.7578726916         0.2782494519
        0.5000000000         0.1390576475         2.7586463122         0.4112241003
        0.5050000000         0.1404014835         2.7594192947         0.5441987488
        0.5100000000         0.1417439338         2.7601916311         0.4112241003
        0.5150000000         0.1430849852         2.7609633133         0.4112241003
        0.5200000000         0.1444246244         2.7617343334         0.4112241003
        0.5250000000         0.1457628382         2.7625046834         0.5441987488
        0.5300000000         0.1470996133         2.7632743553         0.6106860730
        0.5350000000         0.1484349367         2.7640433410         0.4777114246
        0.5400000000         0.1497687950         2.7648116326         0.6106860730
        0.5450000000         0.1511011752         2.7655792221         0.3447367761
        0.5500000000         0.1524320641         2.7663461016         0.2782494519
        0.5550000000         0.1537614486         2.7671122629         0.4112241003
        0.5600000000         0.1550893154         2.7678776982         0.3447367761
        0.5650000000         0.1564156516         2.7686423994         0.6106860730
        0.5700000000         0.1577404441         2.7694063587         0.4112241003
        0.5750000000         0.1590636797         2.7701695679         0.4112241003
        0.5800000000         0.1603853454         2.7709320192         0.3447367761
        0.5850000000         0.1617054282         2.7716937046         0.4112241003
        0.5900000000         0.1630239150         2.7724546160         0.4777114246
        0.5950000000         0.1643407929         2.7732147456         0.6106860730
        0.6000000000         0.1656560487         2.7739740854         0.4112241003
        0.6050000000         0.1669696696         2.7747326275         0.5441987488
        0.6100000000         0.1682816426         2.7754903638         0.2117621277
        0.6150000000         0.1695919547         2.7762472865         0.1452748034
        0.6200000000         0.1709005930         2.7770033876         0.6106860730
        0.6250000000         0.1722075446         2.7777586591         0.4777114246
        0.6300000000         0.1735127965         2.7785130932         0.6771733972
        0.6350000000         0.1748163360         2.7792666818         0.5441987488
        0.6400000000         0.1761181501         2.7800194172         0.6771733972
        0.6450000000         0.1774182260         2.7807712913         0.8101480457
        0.6500000000         0.1787165508         2.7815222962         0.6106860730
        0.6550000000         0.1800131118         2.7822724240         0.6771733972
        0.6600000000         0.1813078961         2.7830216669         0.7436607215
        0.6650000000         0.1826008909         2.7837700168         0.6106860730
        0.6700000000         0.1838920836         2.7845174660         0.6106860730
        0.6750000000         0.1851814614         2.7852640065         0.8101480457
        0.6800000000         0.1864690114         2.7860096304         0.7436607215
        0.6850000000         0.1877547211         2.7867543299         0.6106860730
        0.6900000000         0.1890385778         2.7874980971         0.8101480457
        0.6950000000         0.1903205687         2.7882409240         0.4777114246
        0.7000000000         0.1916006812         2.7889828029         0.6106860730
        0.7050000000         0.1928789027         2.7897237258         0.8101480457
        0.7100000000         0.1941552206         2.7904636849         0.6771733972
        0.7150000000         0.1954296222         2.7912026724         0.9431226942
        0.7200000000         0.1967020950         2.7919406804         0.6771733972
        0.7250000000         0.1979726264         2.7926777011         0.8101480457
        0.7300000000         0.1992412040         2.7934137267         0.8101480457
        0.7350000000         0.2005078151         2.7941487492         0.6771733972
        0.7400000000         0.2017724472         2.7948827609         0.7436607215
        0.7450000000         0.2030350880         2.7956157541         0.8766353699
        0.7500000000         0.2042957249         2.7963477207         0.9431226942
        0.7550000000         0.2055543455         2.7970786532         0.8101480457
        0.7600000000         0.2068109373         2.7978085436         0.5441987488
        0.7650000000         0.2080654880         2.7985373843         0.8766353699
        0.7700000000         0.2093179851         2.7992651673         0.5441987488
        0.7750000000         0.2105684164         2.7999918849         0.8101480457
        0.7800000000         0.2118167695         2.8007175294         0.9431226942
        0.7850000000         0.2130630320         2.8014420930         1.0760973426
        0.7900000000         0.2143071917         2.8021655680         0.6771733972
        0.7950000000         0.2155492362         2.8028879465         0.8766353699
        0.8000000000         0.2167891533         2.8036092209         0.8766353699
        0.8050000000         0.2180269309         2.8043293834         0.9431226942
        0.8100000000         0.2192625566         2.8050484264         0.7436607215
        0.8150000000         0.2204960182         2.8057663420         0.8766353699
        0.8200000000         0.2217273037         2.8064831226         0.9431226942
        0.8250000000         0.2229564008         2.8071987605         0.9431226942
        0.8300000000         0.2241832974         2.8079132479         0.8766353699
        0.8350000000         0.2254079814         2.8086265772         0.8766353699
        0.8400000000         0.2266304407         2.8093387408         0.8101480457
        0.8450000000         0.2278506633         2.8100497309         1.0096100184
        0.8500000000         0.2290686371         2.8107595399         0.8766353699
        0.8550000000         0.2302843501         2.8114681602         0.6771733972
        0.8600000000         0.2314977902         2.8121755840         1.0096100184
        0.8650000000         0.2327089456         2.8128818038         0.9431226942
        0.8700000000         0.2339178042         2.8135868119         0.8766353699
        0.8750000000         0.2351243541         2.8142906008         1.0096100184
        0.8800000000         0.2363285835         2.8149931627         0.8766353699
        0.8850000000         0.2375304804         2.8156944902         0.9431226942
        0.8900000000         0.2387300329         2.8163945755         1.1425846668
        0.8950000000         0.2399272293         2.8170934112         1.2090719911
        0.9000000000         0.2411220577         2.8177909897         1.0760973426
        0.9050000000         0.2423145064         2.8184873034         0.8766353699
        0.9100000000         0.2435045635         2.8191823447         0.7436607215
        0.9150000000         0.2446922173         2.8198761061         1.0096100184
        0.9200000000         0.2458774560         2.8205685801         0.8101480457
        0.9250000000         0.2470602681         2.8212597592         0.7436607215
        0.9300000000         0.2482406418         2.8219496357         0.9431226942
        0.9350000000         0.2494185654         2.8226382024         0.8766353699
        0.9400000000         0.2505940274         2.8233254515         0.8766353699
        0.9450000000         0.2517670161         2.8240113757         0.8766353699
        0.9500000000         0.2529375200         2.8246959675         1.0096100184
        0.9550000000         0.2541055275         2.8253792194         0.9431226942
        0.9600000000         0.2552710271         2.8260611240         1.2090719911
        0.9650000000         0.2564340073         2.8267416738         0.8766353699
        0.9700000000         0.2575944565         2.8274208614         1.2090719911
        0.9750000000         0.2587523634         2.8280986793         1.2090719911
        0.9800000000         0.2599077165         2.8287751203         0.8766353699
        0.9850000000         0.2610605045         2.8294501768         1.2090719911
        0.9900000000         0.2622107159         2.8301238415         1.0760973426
        0.9950000000         0.2633583393         2.8307961070         0.9431226942
        1.0000000000         0.2645033635         2.8314669659         1.0096100184
        1.0050000000         0.2656457772         2.8321364110         1.1425846668
        1.0100000000         0.2667855691         2.8328044348         1.1425846668
        1.0150000000         0.2679227279         2.8334710300         1.2755593153
        1.0200000000         0.2690572424         2.8341361893         1.4085339637
        1.0250000000         0.2701891014         2.8347999054         1.1425846668
        1.0300000000         0.2713182938         2.8354621710         1.2090719911
        1.0350000000         0.2724448083         2.8361229789         1.2090719911
        1.0400000000         0.2735686340         2.8367823217         1.4750212880
        1.0450000000         0.2746897596         2.8374401922         0.6106860730
        1.0500000000         0.2758081741         2.8380965832         1.3420466395
        1.0550000000         0.2769238666         2.8387514873         1.1425846668
        1.0600000000         0.2780368259         2.8394048975         1.4750212880
        1.0650000000         0.2791470411         2.8400568065         1.2090719911
        1.0700000000         0.2802545012         2.8407072071         1.1425846668
        1.0750000000         0.2813591954         2.8413560921         1.2755593153
        1.0800000000         0.2824611126         2.8420034543         1.0760973426
        1.0850000000         0.2835602420         2.8426492867         1.3420466395
        1.0900000000         0.2846565729         2.8432935820         1.2090719911
        1.0950000000         0.2857500942         2.8439363331         1.5415086122
        1.1000000000         0.2868407954         2.8445775330         1.4750212880
        1.1050000000         0.2879286655         2.8452171744         1.4085339637
        1.1100000000         0.2890136939         2.8458552504         1.7409705849
        1.1150000000         0.2900958699         2.8464917538         1.3420466395
        1.1200000000         0.2911751827         2.8471266777         1.3420466395
        1.1250000000         0.2922516217         2.8477600148         1.2755593153
        1.1300000000         0.2933251764         2.8483917583         1.4085339637
        1.1350000000         0.2943958360         2.8490219010         1.4085339637
        1.1400000000         0.2954635901         2.8496504361         1.6744832606
        1.1450000000         0.2965284281         2.8502773564         1.1425846668
        1.1500000000         0.2975903394         2.8509026551         1.4750212880
        1.1550000000         0.2986493136         2.8515263251         1.2755593153
        1.1600000000         0.2997053403         2.8521483596         1.4085339637
        1.1650000000         0.3007584091         2.8527687515         1.4085339637
        1.1700000000         0.3018085094         2.8533874940         1.4750212880
        1.1750000000         0.3028556311         2.8540045801         1.3420466395
        1.1800000000         0.3038997637         2.8546200031         1.4085339637
        1.1850000000         0.3049408969         2.8552337559         1.6079959364
        1.1900000000         0.3059790204         2.8558458318         1.6079959364
        1.1950000000         0.3070141241         2.8564562239         1.4085339637
        1.2000000000         0.3080461977         2.8570649254         1.6079959364
        1.2050000000         0.3090752309         2.8576719294         1.6079959364
        1.2100000000         0.3101012138         2.8582772293         1.4085339637
        1.2150000000         0.3111241360         2.8588808181         1.5415086122
        1.2200000000         0.3121439876         2.8594826892         1.6744832606
        1.2250000000         0.3131607585         2.8600828358         1.4085339637
        1.2300000000         0.3141744385         2.8606812511         1.4750212880
        1.2350000000         0.3151850179         2.8612779285         1.4750212880
        1.2400000000         0.3161924864         2.8618728612         1.6744832606
        1.2450000000         0.3171968343         2.8624660426         1.3420466395
        1.2500000000         0.3181980515         2.8630574660         1.7409705849
        1.2550000000         0.3191961283         2.8636471247         1.6744832606
        1.2600000000         0.3201910547         2.8642350122         1.6079959364
        1.2650000000         0.3211828210         2.8648211218         1.6744832606
        1.2700000000         0.3221714174         2.8654054468         1.4750212880
        1.2750000000         0.3231568340         2.8659879808         1.4085339637
        1.2800000000         0.3241390612         2.8665687172         1.8074579091
        1.2850000000         0.3251180893         2.8671476494         1.5415086122
        1.2900000000         0.3260939086         2.8677247708         2.0734072060
        1.2950000000         0.3270665095         2.8683000750         1.8074579091
        1.3000000000         0.3280358823         2.8688735555         1.9404325576
        1.3050000000         0.3290020176         2.8694452058         2.0069198818
        1.3100000000         0.3299649058         2.8700150195         1.6744832606
        1.3150000000         0.3309245374         2.8705829900         1.8074579091
        1.3200000000         0.3318809028         2.8711491110         1.5415086122
        1.3250000000         0.3328339927         2.8717133761         1.7409705849
        1.3300000000         0.3337837977         2.8722757788         1.7409705849
        1.3350000000         0.3347303084         2.8728363128         2.0734072060
        1.3400000000         0.3356735154         2.8733949718         2.0734072060
        1.3450000000         0.3366134095         2.8739517494         2.0069198818
        1.3500000000         0.3375499813         2.8745066394         1.8739452333
        1.3550000000         0.3384832217         2.8750596353         2.0069198818
        1.3600000000         0.3394131213         2.8756107309         1.9404325576
        1.3650000000         0.3403396711         2.8761599201         1.8739452333
        1.3700000000         0.3412628619         2.8767071964         1.9404325576
        1.3750000000         0.3421826845         2.8772525538         1.8739452333
        1.3800000000         0.3430991300         2.8777959859         2.0734072060
        1.3850000000         0.3440121891         2.8783374867         1.9404325576
        1.3900000000         0.3449218531         2.8788770500         1.8074579091
        1.3950000000         0.3458281127         2.8794146696         1.8739452333
        1.4000000000         0.3467309592         2.8799503393         2.0069198818
        1.4050000000         0.3476303837         2.8804840532         1.9404325576
        1.4100000000         0.3485263771         2.8810158050         2.0069198818
        1.4150000000         0.3494189307         2.8815455888         1.6744832606
        1.4200000000         0.3503080357         2.8820733984         1.9404325576
        1.4250000000         0.3511936833         2.8825992279         2.0069198818
        1.4300000000         0.3520758648         2.8831230713         2.0069198818
        1.4350000000         0.3529545714         2.8836449225         1.8074579091
        1.4400000000         0.3538297945         2.8841647757         1.9404325576
        1.4450000000         0.3547015254         2.8846826248         1.9404325576
        1.4500000000         0.3555697556         2.8851984639         2.0069198818
        1.4550000000         0.3564344764         2.8857122871         1.9404325576
        1.4600000000         0.3572956794         2.8862240886         1.8739452333
        1.4650000000         0.3581533560         2.8867338624         2.2728691787
        1.4700000000         0.3590074978         2.8872416028         2.2063818545
        1.4750000000         0.3598580963         2.8877473039         2.1398945302
        1.4800000000         0.3607051432         2.8882509599         1.8739452333
        1.4850000000         0.3615486301         2.8887525651         2.0734072060
        1.4900000000         0.3623885486         2.8892521136         2.0734072060
        1.4950000000         0.3632248905         2.8897495997         1.8739452333
        1.5000000000         0.3640576475         2.8902450178         2.0069198818
        1.5050000000         0.3648868114         2.8907383620         2.0734072060
        1.5100000000         0.3657123740         2.8912296269         1.9404325576
        1.5150000000         0.3665343272         2.8917188066         1.8739452333
        1.5200000000         0.3673526628         2.8922058956         2.0734072060
        1.5250000000         0.3681673728         2.8926908882         1.8739452333
        1.5300000000         0.3689784492         2.8931737789         2.0069198818
        1.5350000000         0.3697858839         2.8936545622         2.1398945302
        1.5400000000         0.3705896689         2.8941332324         1.9404325576
        1.5450000000         0.3713897964         2.8946097840         2.0069198818
        1.5500000000         0.3721862584         2.8950842116         2.1398945302
        1.5550000000         0.3729790471         2.8955565097         2.3393565029
        1.5600000000         0.3737681546         2.8960266728         2.0734072060
        1.5650000000         0.3745535732         2.8964946955         2.1398945302
        1.5700000000         0.3753352951         2.8969605723         2.2063818545
        1.5750000000         0.3761133126         2.8974242980         2.0069198818
        1.5800000000         0.3768876180         2.8978858671         2.2063818545
        1.5850000000         0.3776582037         2.8983452743         2.1398945302
        1.5900000000         0.3784250620         2.8988025143         2.2063818545
        1.5950000000         0.3791881855         2.8992575817         2.1398945302
        1.6000000000         0.3799475665         2.8997104714         2.1398945302
        1.6050000000         0.3807031976         2.9001611780         2.2063818545
        1.6100000000         0.3814550712         2.9006096964         2.2063818545
        1.6150000000         0.3822031801         2.9010560214         2.4723311514
        1.6200000000         0.3829475168         2.9015001477         2.2063818545
        1.6250000000         0.3836880740         2.9019420702         2.0734072060
        1.6300000000         0.3844248443         2.9023817839         2.0069198818
        1.6350000000         0.3851578205         2.9028192835         2.2728691787
        1.6400000000         0.3858869953         2.9032545640         2.2063818545
        1.6450000000         0.3866123616         2.9036876203         2.2728691787
        1.6500000000         0.3873339122         2.9041184475         2.0069198818
        1.6550000000         0.3880516399         2.9045470405         2.3393565029
        1.6600000000         0.3887655377         2.9049733942         2.3393565029
        1.6650000000         0.3894755986         2.9053975039         2.0734072060
        1.6700000000         0.3901818155         2.9058193644         2.1398945302
        1.6750000000         0.3908841815         2.9062389710         2.3393565029
        1.6800000000         0.3915826896         2.9066563187         2.4058438271
        1.6850000000         0.3922773329         2.9070714026         2.2728691787
        1.6900000000         0.3929681047         2.9074842179         2.3393565029
        1.6950000000         0.3936549980         2.9078947599         2.4058438271
        1.7000000000         0.3943380060         2.9083030237         2.2063818545
        1.7050000000         0.3950171221         2.9087090045         2.2728691787
        1.7100000000         0.3956923396         2.9091126976         1.9404325576
        1.7150000000         0.3963636517         2.9095140984         2.2728691787
        1.7200000000         0.3970310519         2.9099132020         2.0069198818
        1.7250000000         0.3976945335         2.9103100039         2.2728691787
        1.7300000000         0.3983540901         2.9107044994         2.2728691787
        1.7350000000         0.3990097151         2.9110966839         2.4058438271
        1.7400000000         0.3996614020         2.9114865529         2.0734072060
        1.7450000000         0.4003091444         2.9118741016         2.4058438271
        1.7500000000         0.4009529359         2.9122593257         2.2728691787
        1.7550000000         0.4015927702         2.9126422206         2.3393565029
        1.7600000000         0.4022286409         2.9130227818         2.2063818545
        1.7650000000         0.4028605417         2.9134010049         2.2728691787
        1.7700000000         0.4034884666         2.9137768854         2.2063818545
        1.7750000000         0.4041124091         2.9141504190         2.2728691787
        1.7800000000         0.4047323632         2.9145216012         2.2063818545
        1.7850000000         0.4053483228         2.9148904277         2.2063818545
        1.7900000000         0.4059602817         2.9152568941         1.7409705849
        1.7950000000         0.4065682340         2.9156209962         2.3393565029
        1.8000000000         0.4071721736         2.9159827298         2.4058438271
        1.8050000000         0.4077720946         2.9163420904         2.2728691787
        1.8100000000         0.4083679910         2.9166990740         2.3393565029
        1.8150000000         0.4089598571         2.9170536763         2.4058438271
        1.8200000000         0.4095476868         2.9174058932         2.4723311514
        1.8250000000         0.4101314745         2.9177557205         2.2728691787
        1.8300000000         0.4107112143         2.9181031541         2.4058438271
        1.8350000000         0.4112869006         2.9184481899         2.5388184756
        1.8400000000         0.4118585277         2.9187908238         2.2728691787
        1.8450000000         0.4124260899         2.9191310519         2.2728691787
        1.8500000000         0.4129895816         2.9194688702         2.2728691787
        1.8550000000         0.4135489972         2.9198042745         2.4723311514
        1.8600000000         0.4141043313         2.9201372611         2.1398945302
        1.8650000000         0.4146555784         2.9204678259         2.2063818545
        1.8700000000         0.4152027329         2.9207959651         2.2728691787
        1.8750000000         0.4157457896         2.9211216748         2.5388184756
        1.8800000000         0.4162847431         2.9214449511         2.5388184756
        1.8850000000         0.4168195880         2.9217657903         2.4723311514
        1.8900000000         0.4173503190         2.9220841886         2.4058438271
        1.8950000000         0.4178769310         2.9224001421         2.7382804483
        1.9000000000         0.4183994186         2.9227136473         2.2063818545
        1.9050000000         0.4189177769         2.9230247003         2.5388184756
        1.9100000000         0.4194320006         2.9233332975         2.3393565029
        1.9150000000         0.4199420847         2.9236394352         2.7382804483
        1.9200000000         0.4204480241         2.9239431099         2.5388184756
        1.9250000000         0.4209498139         2.9242443179         2.5388184756
        1.9300000000         0.4214474490         2.9245430557         2.6053057998
        1.9350000000         0.4219409247         2.9248393198         2.5388184756
        1.9400000000         0.4224302359         2.9251331066         2.5388184756
        1.9450000000         0.4229153780         2.9254244127         2.4723311514
        1.9500000000         0.4233963460         2.9257132345         2.2728691787
        1.9550000000         0.4238731353         2.9259995688         2.5388184756
        1.9600000000         0.4243457412         2.9262834121         2.6053057998
        1.9650000000         0.4248141589         2.9265647610         2.4058438271
        1.9700000000         0.4252783838         2.9268436123         2.6053057998
        1.9750000000         0.4257384115         2.9271199625         2.6053057998
        1.9800000000         0.4261942372         2.9273938085         2.6717931240
        1.9850000000         0.4266458567         2.9276651470         2.5388184756
        1.9900000000         0.4270932652         2.9279339747         2.7382804483
        1.9950000000         0.4275364586         2.9282002886         2.5388184756
        2.0000000000         0.4279754323         2.9284640853         2.6053057998
        2.0050000000         0.4284101821         2.9287253618         2.5388184756
        2.0100000000         0.4288407037         2.9289841151         3.0042297452
        2.0150000000         0.4292669928         2.9292403419         2.4723311514
        2.0200000000         0.4296890451         2.9294940393         2.7382804483
        2.0250000000         0.4301068567         2.9297452043         2.9377424210
        2.0300000000         0.4305204232         2.9299938339         2.6717931240
        2.0350000000         0.4309297407         2.9302399250         2.7382804483
        2.0400000000         0.4313348051         2.9304834749         3.0042297452
        2.0450000000         0.4317356123         2.9307244806         2.6053057998
        2.0500000000         0.4321321586         2.9309629392         2.9377424210
        2.0550000000         0.4325244398         2.9311988480         2.8047677725
        2.0600000000         0.4329124522         2.9314322040         2.6717931240
        2.0650000000         0.4332961920         2.9316630045         2.8712550967
        2.0700000000         0.4336756552         2.9318912469         2.6053057998
        2.0750000000         0.4340508383         2.9321169283         2.7382804483
        2.0800000000         0.4344217375         2.9323400460         2.5388184756
        2.0850000000         0.4347883491         2.9325605975         2.9377424210
        2.0900000000         0.4351506695         2.9327785801         2.6053057998
        2.0950000000         0.4355086951         2.9329939911         2.5388184756
        2.1000000000         0.4358624225         2.9332068281         2.7382804483
        2.1050000000         0.4362118481         2.9334170885         2.6053057998
        2.1100000000         0.4365569684         2.9336247698         2.9377424210
        2.1150000000         0.4368977801         2.9338298695         2.8047677725
        2.1200000000         0.4372342798         2.9340323851         2.9377424210
        2.1250000000         0.4375664642         2.9342323143         2.7382804483
        2.1300000000         0.4378943299         2.9344296547         2.8712550967
        2.1350000000         0.4382178739         2.9346244039         2.9377424210
        2.1400000000         0.4385370928         2.9348165596         3.1372043936
        2.1450000000         0.4388519835         2.9350061195         2.8712550967
        2.1500000000         0.4391625429         2.9351930813         2.8047677725
        2.1550000000         0.4394687679         2.9353774428         3.0707170694
        2.1600000000         0.4397706556         2.9355592019         3.0707170694
        2.1650000000         0.4400682029         2.9357383563         3.0042297452
        2.1700000000         0.4403614069         2.9359149038         2.6053057998
        2.1750000000         0.4406502648         2.9360888425         3.2036917179
        2.1800000000         0.4409347736         2.9362601702         3.0707170694
        2.1850000000         0.4412149305         2.9364288848         2.7382804483
        2.1900000000         0.4414907328         2.9365949844         2.8047677725
        2.1950000000         0.4417621778         2.9367584670         2.9377424210
        2.2000000000         0.4420292628         2.9369193306         3.0042297452
        2.2050000000         0.4422919852         2.9370775733         2.9377424210
        2.2100000000         0.4425503422         2.9372331931         2.8047677725
        2.2150000000         0.4428043315         2.9373861883         3.0042297452
        2.2200000000         0.4430539505         2.9375365571         3.2701790421
        2.2250000000         0.4432991968         2.9376842975         2.7382804483
        2.2300000000         0.4435400678         2.9378294079         3.0707170694
        2.2350000000         0.4437765613         2.9379718864         3.0042297452
        2.2400000000         0.4440086749         2.9381117315         2.9377424210
        2.2450000000         0.4442364063         2.9382489415         2.6717931240
        2.2500000000         0.4444597533         2.9383835146         3.0042297452
        2.2550000000         0.4446787136         2.9385154492         2.8712550967
        2.2600000000         0.4448932851         2.9386447439         2.8047677725
        2.2650000000         0.4451034657         2.9387713971         2.6717931240
        2.2700000000         0.4453092534         2.9388954072         2.6717931240
        2.2750000000         0.4455106460         2.9390167727         2.7382804483
        2.2800000000         0.4457076416         2.9391354922         3.1372043936
        2.2850000000         0.4459002382         2.9392515643         2.9377424210
        2.2900000000         0.4460884340         2.9393649876         2.8047677725
        2.2950000000         0.4462722270         2.9394757608         2.8047677725
        2.3000000000         0.4464516156         2.9395838824         2.8712550967
        2.3050000000         0.4466265978         2.9396893512         2.7382804483
        2.3100000000         0.4467971721         2.9397921660         2.8712550967
        2.3150000000         0.4469633366         2.9398923255         2.8047677725
        2.3200000000         0.4471250897         2.9399898285         2.8047677725
        2.3250000000         0.4472824300         2.9400846739         2.6717931240
        2.3300000000         0.4474353557         2.9401768604         2.9377424210
        2.3350000000         0.4475838654         2.9402663871         2.9377424210
        2.3400000000         0.4477279576         2.9403532528         2.6717931240
        2.3450000000         0.4478676310         2.9404374565         2.7382804483
        2.3500000000         0.4480028841         2.9405189971         3.0042297452
        2.3550000000         0.4481337155         2.9405978738         2.9377424210
        2.3600000000         0.4482601241         2.9406740855         3.0707170694
        2.3650000000         0.4483821085         2.9407476314         3.0707170694
        2.3700000000         0.4484996676         2.9408185105         3.2701790421
