% Motor Sweep Step 23/180
% Vcmd       = 2.6200 [V]
% Direction  = CW
% Zone       = DEADZONE
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000220000         2.6200000000         1.3276300211         4.5855756002        -0.2420138602
        0.0050015000         2.6200000000         1.3352870017         4.5932312326        -0.0425518875
        0.0100018000         2.6200000000         1.3352870017         4.5932312326        -0.0425518875
        0.0150013000         2.6200000000         1.3403916554         4.5983349875         0.0904227609
        0.0200066000         2.6200000000         1.3378393285         4.5906793551         0.0239354367
        0.0250023000         2.6200000000         1.3378393285         4.5906793551         0.0239354367
        0.0300041000         2.6200000000         1.3378393285         4.5906793551         0.0239354367
        0.0350035000         2.6200000000         1.3506009628         4.5957831101         0.3563720579
        0.0400029000         2.6200000000         1.3225253674         4.5855756002        -0.3749885086
        0.0450031000         2.6200000000         1.3352870017         4.5906793551        -0.0425518875
        0.0500029000         2.6200000000         1.3301823480         4.5855756002        -0.1755265360
        0.0550030000         2.6200000000         1.3352870017         4.5906793551        -0.0425518875
        0.0600030000         2.6200000000         1.3352870017         4.5906793551        -0.0425518875
        0.0650029000         2.6200000000         1.3352870017         4.5932312326        -0.0425518875
        0.0700012000         2.6200000000         1.3352870017         4.5906793551        -0.0425518875
        0.0750011000         2.6200000000         1.3403916554         4.5983349875         0.0904227609
        0.0800024000         2.6200000000         1.3378393285         4.5906793551         0.0239354367
        0.0850014000         2.6200000000         1.3352870017         4.5906793551        -0.0425518875
        0.0900016000         2.6200000000         1.3301823480         4.5830237228        -0.1755265360
        0.0950012000         2.6200000000         1.3352870017         4.5932312326        -0.0425518875
        0.1000018000         2.6200000000         1.3123160600         4.5881274777        -0.6409378055
        0.1050012000         2.6200000000         1.3327346748         4.5906793551        -0.1090392117
        0.1100019000         2.6200000000         1.3454963091         4.5906793551         0.2233974094
        0.1150023000         2.6200000000         1.3301823480         4.5830237228        -0.1755265360
        0.1200022000         2.6200000000         1.3403916554         4.5983349875         0.0904227609
        0.1250014000         2.6200000000         1.3301823480         4.5855756002        -0.1755265360
        0.1300013000         2.6200000000         1.3352870017         4.5906793551        -0.0425518875
        0.1350014000         2.6200000000         1.3429439823         4.5983349875         0.1569100852
        0.1400013000         2.6200000000         1.3301823480         4.5855756002        -0.1755265360
        0.1450026000         2.6200000000         1.3352870017         4.5906793551        -0.0425518875
        0.1500032000         2.6200000000         1.3429439823         4.5983349875         0.1569100852
        0.1550025000         2.6200000000         1.3352870017         4.5932312326        -0.0425518875
        0.1600013000         2.6200000000         1.3352870017         4.5906793551        -0.0425518875
        0.1650018000         2.6200000000         1.3403916554         4.5983349875         0.0904227609
        0.1700011000         2.6200000000         1.3327346748         4.5855756002        -0.1090392117
        0.1750028000         2.6200000000         1.3403916554         4.5932312326         0.0904227609
        0.1800024000         2.6200000000         1.3506009628         4.5983349875         0.3563720579
        0.1850022000         2.6200000000         1.3301823480         4.5855756002        -0.1755265360
        0.1900028000         2.6200000000         1.3301823480         4.5855756002        -0.1755265360
        0.1950020000         2.6200000000         1.3429439823         4.5957831101         0.1569100852
        0.2000012000         2.6200000000         1.3301823480         4.5855756002        -0.1755265360
        0.2050023000         2.6200000000         1.3352870017         4.5932312326        -0.0425518875
        0.2100012000         2.6200000000         1.3429439823         4.5983349875         0.1569100852
        0.2150019000         2.6200000000         1.3352870017         4.5906793551        -0.0425518875
        0.2200012000         2.6200000000         1.3403916554         4.5957831101         0.0904227609
        0.2250029000         2.6200000000         1.3301823480         4.5881274777        -0.1755265360
        0.2300028000         2.6200000000         1.3352870017         4.5932312326        -0.0425518875
        0.2350029000         2.6200000000         1.3352870017         4.5906793551        -0.0425518875
        0.2400023000         2.6200000000         1.3378393285         4.5881274777         0.0239354367
