% Motor Sweep Step 8/180
% Vcmd       = 2.4600 [V]
% Direction  = CCW
% Zone       = DEADZONE
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000088000         2.4600000000         1.3429439823         4.5983349875         0.1569100852
        0.0050015000         2.4600000000         1.3429439823         4.5957831101         0.1569100852
        0.0100025000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.0150017000         2.4600000000         1.3429439823         4.5957831101         0.1569100852
        0.0200022000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.0250031000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.0300031000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.0350029000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.0400030000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.0450030000         2.4600000000         1.3429439823         4.5983349875         0.1569100852
        0.0500342000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.0550060000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.0600031000         2.4600000000         1.3352870017         4.5983349875        -0.0425518875
        0.0650029000         2.4600000000         1.3276300211         4.5855756002        -0.2420138602
        0.0700032000         2.4600000000         1.3403916554         4.5983349875         0.0904227609
        0.0750029000         2.4600000000         1.3352870017         4.5881274777        -0.0425518875
        0.0800853000         2.4600000000         1.3429439823         4.5983349875         0.1569100852
        0.0850018000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.0900012000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.0950017000         2.4600000000         1.3403916554         4.5983349875         0.0904227609
        0.1000012000         2.4600000000         1.3403916554         4.5881274777         0.0904227609
        0.1050011000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.1100011000         2.4600000000         1.3352870017         4.5932312326        -0.0425518875
        0.1150011000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.1200011000         2.4600000000         1.3403916554         4.5957831101         0.0904227609
        0.1250011000         2.4600000000         1.3301823480         4.5881274777        -0.1755265360
        0.1300011000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.1350066000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.1400029000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.1450028000         2.4600000000         1.3327346748         4.5855756002        -0.1090392117
        0.1500013000         2.4600000000         1.3403916554         4.5957831101         0.0904227609
        0.1550024000         2.4600000000         1.3352870017         4.5932312326        -0.0425518875
        0.1600013000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.1650011000         2.4600000000         1.3429439823         4.5906793551         0.1569100852
        0.1700023000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.1750022000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.1800014000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.1850015000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.1900011000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.1950010000         2.4600000000         1.3429439823         4.5906793551         0.1569100852
        0.2000011000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.2050020000         2.4600000000         1.3301823480         4.5830237228        -0.1755265360
        0.2100014000         2.4600000000         1.3352870017         4.5855756002        -0.0425518875
        0.2150031000         2.4600000000         1.3454963091         4.5983349875         0.2233974094
        0.2200012000         2.4600000000         1.3429439823         4.5983349875         0.1569100852
        0.2250045000         2.4600000000         1.3403916554         4.5906793551         0.0904227609
        0.2300044000         2.4600000000         1.3276300211         4.5855756002        -0.2420138602
        0.2350036000         2.4600000000         1.3301823480         4.5906793551        -0.1755265360
        0.2400036000         2.4600000000         1.3352870017         4.5932312326        -0.0425518875
        0.2450011000         2.4600000000         1.3403916554         4.5855756002         0.0904227609
        0.2500015000         2.4600000000         1.3403916554         4.5957831101         0.0904227609
        0.2550011000         2.4600000000         1.3301823480         4.5830237228        -0.1755265360
        0.2600032000         2.4600000000         1.3429439823         4.5983349875         0.1569100852
        0.2650025000         2.4600000000         1.3352870017         4.5932312326        -0.0425518875
        0.2700013000         2.4600000000         1.3403916554         4.5881274777         0.0904227609
        0.2750012000         2.4600000000         1.3327346748         4.5855756002        -0.1090392117
        0.2800021000         2.4600000000         1.3403916554         4.5983349875         0.0904227609
        0.2850013000         2.4600000000         1.3352870017         4.5932312326        -0.0425518875
        0.2900012000         2.4600000000         1.3327346748         4.5855756002        -0.1090392117
        0.2950032000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.3000024000         2.4600000000         1.3378393285         4.5881274777         0.0239354367
        0.3050026000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.3100013000         2.4600000000         1.3429439823         4.5957831101         0.1569100852
        0.3150011000         2.4600000000         1.3301823480         4.5983349875        -0.1755265360
        0.3200011000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.3250066000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.3300023000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.3350011000         2.4600000000         1.3403916554         4.5983349875         0.0904227609
        0.3400021000         2.4600000000         1.3301823480         4.5881274777        -0.1755265360
        0.3450012000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.3500013000         2.4600000000         1.3352870017         4.5881274777        -0.0425518875
        0.3550011000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.3600018000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.3650011000         2.4600000000         1.3429439823         4.5957831101         0.1569100852
        0.3700010000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.3750016000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.3800010000         2.4600000000         1.3429439823         4.5983349875         0.1569100852
        0.3850026000         2.4600000000         1.3429439823         4.5957831101         0.1569100852
        0.3900024000         2.4600000000         1.3301823480         4.5881274777        -0.1755265360
        0.3950015000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.4000011000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.4050015000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.4100011000         2.4600000000         1.3352870017         4.5881274777        -0.0425518875
        0.4150032000         2.4600000000         1.3301823480         4.5906793551        -0.1755265360
        0.4200104000         2.4600000000         1.3352870017         4.5855756002        -0.0425518875
        0.4250016000         2.4600000000         1.3429439823         4.5957831101         0.1569100852
        0.4300011000         2.4600000000         1.3301823480         4.5881274777        -0.1755265360
        0.4350017000         2.4600000000         1.3327346748         4.5881274777        -0.1090392117
        0.4400013000         2.4600000000         1.3429439823         4.5983349875         0.1569100852
        0.4450016000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.4500018000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.4550018000         2.4600000000         1.3429439823         4.5983349875         0.1569100852
        0.4600013000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.4650237000         2.4600000000         1.3378393285         4.5906793551         0.0239354367
        0.4700031000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.4750021000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.4800028000         2.4600000000         1.3403916554         4.5957831101         0.0904227609
        0.4850023000         2.4600000000         1.3352870017         4.5983349875        -0.0425518875
        0.4900014000         2.4600000000         1.3454963091         4.5983349875         0.2233974094
        0.4950010000         2.4600000000         1.3327346748         4.5855756002        -0.1090392117
        0.5000027000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.5050012000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.5100025000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.5150012000         2.4600000000         1.3301823480         4.5830237228        -0.1755265360
        0.5200022000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.5250011000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.5300010000         2.4600000000         1.3352870017         4.5881274777        -0.0425518875
        0.5350010000         2.4600000000         1.3301823480         4.5881274777        -0.1755265360
        0.5400011000         2.4600000000         1.3429439823         4.5957831101         0.1569100852
        0.5450028000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.5500014000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.5550010000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.5600010000         2.4600000000         1.3403916554         4.5957831101         0.0904227609
        0.5650010000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.5700012000         2.4600000000         1.3531532897         4.5983349875         0.4228593821
        0.5750011000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.5800027000         2.4600000000         1.3301823480         4.5855756002        -0.1755265360
        0.5850014000         2.4600000000         1.3429439823         4.5983349875         0.1569100852
        0.5900011000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.5950011000         2.4600000000         1.3352870017         4.5881274777        -0.0425518875
        0.6000026000         2.4600000000         1.3429439823         4.5957831101         0.1569100852
        0.6050033000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.6100090000         2.4600000000         1.3327346748         4.5855756002        -0.1090392117
        0.6150011000         2.4600000000         1.3403916554         4.5906793551         0.0904227609
        0.6200010000         2.4600000000         1.3352870017         4.5906793551        -0.0425518875
        0.6250025000         2.4600000000         1.3327346748         4.5855756002        -0.1090392117
        0.6300011000         2.4600000000         1.3403916554         4.5957831101         0.0904227609
