% Motor Sweep Step 71/180
% Vcmd       = 2.8600 [V]
% Direction  = CW
% Zone       = DEADZONE
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000074000         2.8600000000         1.3429439823         2.6078705695         0.1569100852
        0.0050056000         2.8600000000         1.3327346748         2.5925593047        -0.1090392117
        0.0100106000         2.8600000000         1.3378393285         2.6027668146         0.0239354367
        0.0150034000         2.8600000000         1.3301823480         2.5951111822        -0.1755265360
        0.0200033000         2.8600000000         1.3429439823         2.6078705695         0.1569100852
        0.0250026000         2.8600000000         1.3352870017         2.5976630597        -0.0425518875
        0.0300506000         2.8600000000         1.3301823480         2.5951111822        -0.1755265360
        0.0350060000         2.8600000000         1.3965428462         2.5976630597         1.5531438939
        0.0400031000         2.8600000000         1.3863335388         2.6078705695         1.2871945970
        0.0450029000         2.8600000000         1.3863335388         2.6129743244         1.2871945970
        0.0500039000         2.8600000000         1.3914381925         2.6257337117         1.4201692455
        0.0550057000         2.8600000000         1.4016475000         2.6231818342         1.6861185424
        0.0600040000         2.8600000000         1.3888858657         2.6308374666         1.3536819213
        0.0650050000         2.8600000000         1.4067521537         2.6282855892         1.8190931908
        0.0700028000         2.8600000000         1.3863335388         2.6359412215         1.2871945970
        0.0750042000         2.8600000000         1.3990951731         2.6487006088         1.6196312182
        0.0800037000         2.8600000000         1.4093044805         2.6614599961         1.8855805151
        0.0850057000         2.8600000000         1.4093044805         2.6640118736         1.8855805151
        0.0900023000         2.8600000000         1.3939905194         2.6640118736         1.4866565697
        0.0950013000         2.8600000000         1.3888858657         2.6691156285         1.3536819213
        0.1000029000         2.8600000000         1.4041998268         2.6869787707         1.7526058666
        0.1050014000         2.8600000000         1.4195137880         2.6946344031         2.1515298120
        0.1100014000         2.8600000000         1.4041998268         2.6946344031         1.7526058666
        0.1150012000         2.8600000000         1.4067521537         2.7022900355         1.8190931908
        0.1200013000         2.8600000000         1.4041998268         2.7099456679         1.7526058666
        0.1250023000         2.8600000000         1.4093044805         2.7176013002         1.8855805151
        0.1300014000         2.8600000000         1.4067521537         2.7252569326         1.8190931908
        0.1350012000         2.8600000000         1.4093044805         2.7278088101         1.8855805151
        0.1400022000         2.8600000000         1.4093044805         2.7431200748         1.8855805151
        0.1450035000         2.8600000000         1.4169614611         2.7533275847         2.0850424877
        0.1500026000         2.8600000000         1.4169614611         2.7660869720         2.0850424877
        0.1550013000         2.8600000000         1.4169614611         2.7711907269         2.0850424877
        0.1600016000         2.8600000000         1.4195137880         2.7762944818         2.1515298120
        0.1650012000         2.8600000000         1.4041998268         2.7788463592         1.7526058666
        0.1700015000         2.8600000000         1.4093044805         2.7813982367         1.8855805151
        0.1750026000         2.8600000000         1.4118568074         2.7865019916         1.9520678393
        0.1800014000         2.8600000000         1.4118568074         2.7967095015         1.9520678393
        0.1850021000         2.8600000000         1.4118568074         2.8043651338         1.9520678393
        0.1900012000         2.8600000000         1.4220661148         2.8171245211         2.2180171362
        0.1950019000         2.8600000000         1.4067521537         2.8247801535         1.8190931908
        0.2000012000         2.8600000000         1.4118568074         2.8247801535         1.9520678393
        0.2050024000         2.8600000000         1.4195137880         2.8426432957         2.1515298120
        0.2100023000         2.8600000000         1.4246184417         2.8554026830         2.2845044604
        0.2150014000         2.8600000000         1.4246184417         2.8579545605         2.2845044604
        0.2200011000         2.8600000000         1.4195137880         2.8605064379         2.1515298120
        0.2250010000         2.8600000000         1.4195137880         2.8758177027         2.1515298120
        0.2300011000         2.8600000000         1.4246184417         2.8834733351         2.2845044604
        0.2350012000         2.8600000000         1.4169614611         2.8936808449         2.0850424877
        0.2400011000         2.8600000000         1.4220661148         2.9013364773         2.2180171362
        0.2450020000         2.8600000000         1.4220661148         2.9089921097         2.2180171362
        0.2500013000         2.8600000000         1.4169614611         2.9115439871         2.0850424877
        0.2550012000         2.8600000000         1.4297230954         2.9345108842         2.4174791089
        0.2600011000         2.8600000000         1.4271707685         2.9370627617         2.3509917847
        0.2650013000         2.8600000000         1.4169614611         2.9370627617         2.0850424877
        0.2700011000         2.8600000000         1.4271707685         2.9574777814         2.3509917847
        0.2750058000         2.8600000000         1.4195137880         2.9625815363         2.1515298120
        0.2800012000         2.8600000000         1.4373800759         2.9804446785         2.6169410816
        0.2850019000         2.8600000000         1.4246184417         2.9778928011         2.2845044604
        0.2900012000         2.8600000000         1.4271707685         2.9881003109         2.3509917847
        0.2950011000         2.8600000000         1.4271707685         3.0034115756         2.3509917847
        0.3000026000         2.8600000000         1.4246184417         3.0008596982         2.2845044604
        0.3050013000         2.8600000000         1.4246184417         3.0212747179         2.2845044604
        0.3100089000         2.8600000000         1.4322754222         3.0340341051         2.4839664331
        0.3150023000         2.8600000000         1.4246184417         3.0263784728         2.2845044604
        0.3200049000         2.8600000000         1.4322754222         3.0493453699         2.4839664331
        0.3250028000         2.8600000000         1.4297230954         3.0518972474         2.4174791089
        0.3300027000         2.8600000000         1.4220661148         3.0544491248         2.2180171362
        0.3350025000         2.8600000000         1.4297230954         3.0774160220         2.4174791089
        0.3400020000         2.8600000000         1.4220661148         3.0774160220         2.2180171362
        0.3450012000         2.8600000000         1.4373800759         3.0978310416         2.6169410816
        0.3500014000         2.8600000000         1.4220661148         3.0952791642         2.2180171362
        0.3550012000         2.8600000000         1.4348277491         3.1131423064         2.5504537573
        0.3600012000         2.8600000000         1.4220661148         3.1182460613         2.2180171362
        0.3650011000         2.8600000000         1.4220661148         3.1259016937         2.2180171362
        0.3700013000         2.8600000000         1.4220661148         3.1335573261         2.2180171362
        0.3750010000         2.8600000000         1.4271707685         3.1437648359         2.3509917847
        0.3800027000         2.8600000000         1.4169614611         3.1463167133         2.0850424877
        0.3850018000         2.8600000000         1.4220661148         3.1590761006         2.2180171362
        0.3900012000         2.8600000000         1.4322754222         3.1743873654         2.4839664331
        0.3950017000         2.8600000000         1.4424847297         3.1845948752         2.7499157300
        0.4000014000         2.8600000000         1.4169614611         3.1794911203         2.0850424877
        0.4050016000         2.8600000000         1.4220661148         3.1973542625         2.2180171362
        0.4100011000         2.8600000000         1.4322754222         3.2101136498         2.4839664331
        0.4150015000         2.8600000000         1.4246184417         3.2075617724         2.2845044604
        0.4200012000         2.8600000000         1.4220661148         3.2177692822         2.2180171362
        0.4250038000         2.8600000000         1.4246184417         3.2356324244         2.2845044604
        0.4300013000         2.8600000000         1.4195137880         3.2381843019         2.1515298120
        0.4350027000         2.8600000000         1.4297230954         3.2560474441         2.4174791089
        0.4400044000         2.8600000000         1.4322754222         3.2662549539         2.4839664331
        0.4450013000         2.8600000000         1.4271707685         3.2739105863         2.3509917847
        0.4500011000         2.8600000000         1.4246184417         3.2790143412         2.2845044604
        0.4550012000         2.8600000000         1.4246184417         3.2866699736         2.2845044604
        0.4600022000         2.8600000000         1.4271707685         3.3019812383         2.3509917847
        0.4650013000         2.8600000000         1.4195137880         3.2994293609         2.1515298120
        0.4700011000         2.8600000000         1.4246184417         3.3147406256         2.2845044604
        0.4750015000         2.8600000000         1.4271707685         3.3198443806         2.3509917847
        0.4800012000         2.8600000000         1.4297230954         3.3300518904         2.4174791089
        0.4850011000         2.8600000000         1.4297230954         3.3428112777         2.4174791089
        0.4900012000         2.8600000000         1.4220661148         3.3479150326         2.2180171362
        0.4950018000         2.8600000000         1.4246184417         3.3479150326         2.2845044604
        0.5000020000         2.8600000000         1.4144091342         3.3581225424         2.0185551635
        0.5050022000         2.8600000000         1.4246184417         3.3734338072         2.2845044604
        0.5100015000         2.8600000000         1.4271707685         3.3887450720         2.3509917847
        0.5150015000         2.8600000000         1.4297230954         3.3964007043         2.4174791089
        0.5200033000         2.8600000000         1.4118568074         3.3912969494         1.9520678393
        0.5250038000         2.8600000000         1.4348277491         3.4117119691         2.5504537573
        0.5300015000         2.8600000000         1.4169614611         3.4066082142         2.0850424877
        0.5350016000         2.8600000000         1.4118568074         3.4244713564         1.9520678393
        0.5400011000         2.8600000000         1.4271707685         3.4372307437         2.3509917847
        0.5450025000         2.8600000000         1.4246184417         3.4448863760         2.2845044604
        0.5500023000         2.8600000000         1.4195137880         3.4525420084         2.1515298120
        0.5550017000         2.8600000000         1.4144091342         3.4525420084         2.0185551635
        0.5600014000         2.8600000000         1.4144091342         3.4627495183         2.0185551635
        0.5650010000         2.8600000000         1.4297230954         3.4755089056         2.4174791089
        0.5700011000         2.8600000000         1.4297230954         3.4857164154         2.4174791089
        0.5750013000         2.8600000000         1.4195137880         3.4984758027         2.1515298120
        0.5800012000         2.8600000000         1.4297230954         3.5086833125         2.4174791089
        0.5850022000         2.8600000000         1.4220661148         3.5112351900         2.2180171362
