% Motor Sweep Step 59/180
% Vcmd       = 2.8000 [V]
% Direction  = CW
% Zone       = DEADZONE
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000225000         2.8000000000         1.3327346748         1.3600024920        -0.1090392117
        0.0050025000         2.8000000000         1.3352870017         1.3651062470        -0.0425518875
        0.0100033000         2.8000000000         1.3378393285         1.3651062470         0.0239354367
        0.0150029000         2.8000000000         1.3276300211         1.3574506146        -0.2420138602
        0.0200033000         2.8000000000         1.3352870017         1.3625543695        -0.0425518875
        0.0250034000         2.8000000000         1.3378393285         1.3625543695         0.0239354367
        0.0300050000         2.8000000000         1.3429439823         1.3676581244         0.1569100852
        0.0350032000         2.8000000000         1.3480486360         1.3702100019         0.2898847336
        0.0400025000         2.8000000000         1.3633625971         1.3702100019         0.6888086790
        0.0450030000         2.8000000000         1.4041998268         1.3727618793         1.7526058666
        0.0500025000         2.8000000000         1.3710195777         1.3702100019         0.8882706517
        0.0550029000         2.8000000000         1.3812288851         1.3804175117         1.1542199486
        0.0600025000         2.8000000000         1.3837812120         1.3804175117         1.2207072728
        0.0650036000         2.8000000000         1.3863335388         1.3829693892         1.2871945970
        0.0700033000         2.8000000000         1.3735719045         1.3829693892         0.9547579759
        0.0750031000         2.8000000000         1.3863335388         1.3931768990         1.2871945970
        0.0800032000         2.8000000000         1.3735719045         1.3982806539         0.9547579759
        0.0850031000         2.8000000000         1.3786765582         1.4008325314         1.0877326243
        0.0900081000         2.8000000000         1.3888858657         1.4110400412         1.3536819213
        0.0950030000         2.8000000000         1.3735719045         1.4008325314         0.9547579759
        0.1000026000         2.8000000000         1.3812288851         1.4084881638         1.1542199486
        0.1050028000         2.8000000000         1.3735719045         1.4186956736         0.9547579759
        0.1100021000         2.8000000000         1.3812288851         1.4212475511         1.1542199486
        0.1150012000         2.8000000000         1.3863335388         1.4340069384         1.2871945970
        0.1200021000         2.8000000000         1.3863335388         1.4314550609         1.2871945970
        0.1250014000         2.8000000000         1.3812288851         1.4391106933         1.1542199486
        0.1300012000         2.8000000000         1.3939905194         1.4442144482         1.4866565697
        0.1350021000         2.8000000000         1.3863335388         1.4391106933         1.2871945970
        0.1400019000         2.8000000000         1.3863335388         1.4442144482         1.2871945970
        0.1450016000         2.8000000000         1.3837812120         1.4595257129         1.2207072728
        0.1500011000         2.8000000000         1.3837812120         1.4569738355         1.2207072728
        0.1550011000         2.8000000000         1.3888858657         1.4671813453         1.3536819213
        0.1600011000         2.8000000000         1.3888858657         1.4722851002         1.3536819213
        0.1650011000         2.8000000000         1.3863335388         1.4799407326         1.2871945970
        0.1700026000         2.8000000000         1.3888858657         1.4850444875         1.3536819213
        0.1750013000         2.8000000000         1.3863335388         1.4875963650         1.2871945970
        0.1800012000         2.8000000000         1.3812288851         1.4875963650         1.1542199486
        0.1850010000         2.8000000000         1.3837812120         1.4927001199         1.2207072728
        0.1900010000         2.8000000000         1.3939905194         1.5003557523         1.4866565697
        0.1950011000         2.8000000000         1.3888858657         1.5080113847         1.3536819213
        0.2000010000         2.8000000000         1.3863335388         1.5156670170         1.2871945970
        0.2050010000         2.8000000000         1.3888858657         1.5258745269         1.3536819213
        0.2100026000         2.8000000000         1.3888858657         1.5233226494         1.3536819213
        0.2150012000         2.8000000000         1.3888858657         1.5284264043         1.3536819213
        0.2200020000         2.8000000000         1.3965428462         1.5411857916         1.5531438939
        0.2250012000         2.8000000000         1.3863335388         1.5360820367         1.2871945970
        0.2300012000         2.8000000000         1.3659149240         1.5437376691         0.7552960032
        0.2350011000         2.8000000000         1.3837812120         1.5437376691         1.2207072728
        0.2400026000         2.8000000000         1.3837812120         1.5488414240         1.2207072728
        0.2450012000         2.8000000000         1.3914381925         1.5616008113         1.4201692455
        0.2500011000         2.8000000000         1.3914381925         1.5667045662         1.4201692455
        0.2550011000         2.8000000000         1.3837812120         1.5667045662         1.2207072728
        0.2600029000         2.8000000000         1.3888858657         1.5769120761         1.3536819213
        0.2650019000         2.8000000000         1.3990951731         1.5896714634         1.6196312182
        0.2700011000         2.8000000000         1.3914381925         1.5871195859         1.4201692455
        0.2750022000         2.8000000000         1.3990951731         1.5973270957         1.6196312182
        0.2800012000         2.8000000000         1.3914381925         1.5998789732         1.4201692455
        0.2850033000         2.8000000000         1.3888858657         1.6024308506         1.3536819213
        0.2900028000         2.8000000000         1.3837812120         1.6075346056         1.2207072728
        0.2950030000         2.8000000000         1.3888858657         1.6177421154         1.3536819213
        0.3000017000         2.8000000000         1.3812288851         1.6126383605         1.1542199486
        0.3050011000         2.8000000000         1.3914381925         1.6279496252         1.4201692455
        0.3100011000         2.8000000000         1.3965428462         1.6305015027         1.5531438939
        0.3150017000         2.8000000000         1.3965428462         1.6356052576         1.5531438939
        0.3200011000         2.8000000000         1.3965428462         1.6483646449         1.5531438939
        0.3250017000         2.8000000000         1.3990951731         1.6534683998         1.6196312182
        0.3300011000         2.8000000000         1.3863335388         1.6458127674         1.2871945970
        0.3350009000         2.8000000000         1.3837812120         1.6509165224         1.2207072728
        0.3400020000         2.8000000000         1.3965428462         1.6611240322         1.5531438939
        0.3450011000         2.8000000000         1.3914381925         1.6713315420         1.4201692455
        0.3500012000         2.8000000000         1.3990951731         1.6789871744         1.6196312182
        0.3550020000         2.8000000000         1.3888858657         1.6866428068         1.3536819213
        0.3600016000         2.8000000000         1.3939905194         1.6917465617         1.4866565697
        0.3650024000         2.8000000000         1.3888858657         1.6917465617         1.3536819213
