% Motor Sweep Step 111/180
% Vcmd       = 3.3000 [V]
% Direction  = CW
% Zone       = OUTER
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000273000         3.3000000000         1.3301823480         3.5290983322        -0.1755265360
        0.0050105000         3.3000000000         1.3378393285         3.5393058420         0.0239354367
        0.0100088000         3.3000000000         1.3429439823         3.5393058420         0.1569100852
        0.0150065000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.0200065000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.0250046000         3.3000000000         1.3684672508         3.5393058420         0.8217833274
        0.0300064000         3.3000000000         1.3429439823         3.5316502097         0.1569100852
        0.0350056000         3.3000000000         1.3480486360         3.5418577195         0.2898847336
        0.0400053000         3.3000000000         1.3301823480         3.5316502097        -0.1755265360
        0.0450043000         3.3000000000         1.3276300211         3.5342020871        -0.2420138602
        0.0500043000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.0550029000         3.3000000000         1.3429439823         3.5367539646         0.1569100852
        0.0600022000         3.3000000000         1.3454963091         3.5444095970         0.2233974094
        0.0650048000         3.3000000000         1.3378393285         3.5367539646         0.0239354367
        0.0700031000         3.3000000000         1.3352870017         3.5342020871        -0.0425518875
        0.0750027000         3.3000000000         1.3352870017         3.5342020871        -0.0425518875
        0.0800085000         3.3000000000         1.3454963091         3.5469614744         0.2233974094
        0.0850042000         3.3000000000         1.3352870017         3.5316502097        -0.0425518875
        0.0900027000         3.3000000000         1.3378393285         3.5367539646         0.0239354367
        0.0950046000         3.3000000000         1.3684672508         3.5316502097         0.8217833274
        0.1000052000         3.3000000000         1.3454963091         3.5418577195         0.2233974094
        0.1050039000         3.3000000000         1.3352870017         3.5342020871        -0.0425518875
        0.1100040000         3.3000000000         1.3378393285         3.5342020871         0.0239354367
        0.1150053000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.1200022000         3.3000000000         1.3378393285         3.5316502097         0.0239354367
        0.1250030000         3.3000000000         1.3403916554         3.5418577195         0.0904227609
        0.1300031000         3.3000000000         1.3352870017         3.5316502097        -0.0425518875
        0.1350055000         3.3000000000         1.3301823480         3.5290983322        -0.1755265360
        0.1400030000         3.3000000000         1.3454963091         3.5444095970         0.2233974094
        0.1450041000         3.3000000000         1.3403916554         3.5393058420         0.0904227609
        0.1500041000         3.3000000000         1.3327346748         3.5342020871        -0.1090392117
        0.1550037000         3.3000000000         1.3352870017         3.5342020871        -0.0425518875
        0.1600060000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.1650034000         3.3000000000         1.3531532897         3.5316502097         0.4228593821
        0.1700030000         3.3000000000         1.3378393285         3.5393058420         0.0239354367
        0.1750024000         3.3000000000         1.3352870017         3.5393058420        -0.0425518875
        0.1800025000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.1850044000         3.3000000000         1.3352870017         3.5316502097        -0.0425518875
        0.1900032000         3.3000000000         1.3352870017         3.5444095970        -0.0425518875
        0.1950026000         3.3000000000         1.3454963091         3.5367539646         0.2233974094
        0.2000042000         3.3000000000         1.3352870017         3.5393058420        -0.0425518875
        0.2050039000         3.3000000000         1.3327346748         3.5316502097        -0.1090392117
        0.2100024000         3.3000000000         1.3378393285         3.5316502097         0.0239354367
        0.2150043000         3.3000000000         1.3352870017         3.5342020871        -0.0425518875
        0.2200057000         3.3000000000         1.3403916554         3.5393058420         0.0904227609
        0.2250143000         3.3000000000         1.3378393285         3.5367539646         0.0239354367
        0.2300089000         3.3000000000         1.3352870017         3.5418577195        -0.0425518875
        0.2350136000         3.3000000000         1.3429439823         3.5367539646         0.1569100852
        0.2400112000         3.3000000000         1.3301823480         3.5265464547        -0.1755265360
        0.2450103000         3.3000000000         1.3352870017         3.5316502097        -0.0425518875
        0.2500177000         3.3000000000         1.3403916554         3.5393058420         0.0904227609
        0.2550056000         3.3000000000         1.3429439823         3.5444095970         0.1569100852
        0.2600050000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.2650025000         3.3000000000         1.3301823480         3.5316502097        -0.1755265360
        0.2700046000         3.3000000000         1.3429439823         3.5418577195         0.1569100852
        0.2750047000         3.3000000000         1.3301823480         3.5290983322        -0.1755265360
        0.2800045000         3.3000000000         1.3454963091         3.5367539646         0.2233974094
        0.2850025000         3.3000000000         1.3454963091         3.5444095970         0.2233974094
        0.2900031000         3.3000000000         1.3352870017         3.5342020871        -0.0425518875
        0.2950026000         3.3000000000         1.3378393285         3.5316502097         0.0239354367
        0.3000061000         3.3000000000         1.3429439823         3.5444095970         0.1569100852
        0.3050051000         3.3000000000         1.3378393285         3.5290983322         0.0239354367
        0.3100037000         3.3000000000         1.3557056165         3.5342020871         0.4893467063
        0.3151391000         3.3000000000         1.3608102703         3.5418577195         0.6223213548
        0.3200038000         3.3000000000         1.3301823480         3.5342020871        -0.1755265360
        0.3250044000         3.3000000000         1.3352870017         3.5342020871        -0.0425518875
        0.3300038000         3.3000000000         1.3352870017         3.5342020871        -0.0425518875
        0.3350045000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.3400045000         3.3000000000         1.3378393285         3.5367539646         0.0239354367
        0.3450050000         3.3000000000         1.3301823480         3.5290983322        -0.1755265360
        0.3500058000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.3550048000         3.3000000000         1.3403916554         3.5367539646         0.0904227609
        0.3600048000         3.3000000000         1.3429439823         3.5469614744         0.1569100852
        0.3650029000         3.3000000000         1.3352870017         3.5316502097        -0.0425518875
        0.3700583000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.3750039000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.3800028000         3.3000000000         1.3403916554         3.5316502097         0.0904227609
        0.3850062000         3.3000000000         1.3352870017         3.5342020871        -0.0425518875
        0.3900033000         3.3000000000         1.3352870017         3.5316502097        -0.0425518875
        0.3950044000         3.3000000000         1.3352870017         3.5342020871        -0.0425518875
        0.4000026000         3.3000000000         1.3429439823         3.5444095970         0.1569100852
        0.4050028000         3.3000000000         1.3301823480         3.5316502097        -0.1755265360
        0.4100022000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.4150074000         3.3000000000         1.3378393285         3.5342020871         0.0239354367
        0.4200051000         3.3000000000         1.3378393285         3.5393058420         0.0239354367
        0.4250038000         3.3000000000         1.3378393285         3.5342020871         0.0239354367
        0.4300042000         3.3000000000         1.3403916554         3.5393058420         0.0904227609
        0.4350037000         3.3000000000         1.3378393285         3.5265464547         0.0239354367
        0.4400034000         3.3000000000         1.3429439823         3.5418577195         0.1569100852
        0.4450046000         3.3000000000         1.3301823480         3.5239945773        -0.1755265360
        0.4500049000         3.3000000000         1.3352870017         3.5367539646        -0.0425518875
        0.4550028000         3.3000000000         1.3480486360         3.5316502097         0.2898847336
        0.4600029000         3.3000000000         1.3429439823         3.5444095970         0.1569100852
        0.4650027000         3.3000000000         1.3301823480         3.5342020871        -0.1755265360
        0.4700043000         3.3000000000         1.3429439823         3.5444095970         0.1569100852
        0.4750029000         3.3000000000         1.3327346748         3.5342020871        -0.1090392117
        0.4800045000         3.3000000000         1.3429439823         3.5418577195         0.1569100852
        0.4850062000         3.3000000000         1.3378393285         3.5367539646         0.0239354367
        0.4900040000         3.3000000000         1.3429439823         3.5444095970         0.1569100852
        0.4950091000         3.3000000000         1.3429439823         3.5342020871         0.1569100852
        0.5000047000         3.3000000000         1.3480486360         3.5469614744         0.2898847336
        0.5050043000         3.3000000000         1.3403916554         3.5393058420         0.0904227609
        0.5100051000         3.3000000000         1.3327346748         3.5342020871        -0.1090392117
        0.5150033000         3.3000000000         1.3429439823         3.5418577195         0.1569100852
        0.5200041000         3.3000000000         1.3378393285         3.5367539646         0.0239354367
