% Motor Sweep Step 102/180
% Vcmd       = 1.9500 [V]
% Direction  = CCW
% Zone       = OUTER
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000094000         1.9500000000         1.3378393285         1.8678261064         0.0239354367
        0.0050032000         1.9500000000         1.3352870017         1.8678261064        -0.0425518875
        0.0100033000         1.9500000000         1.3352870017         1.8652742289        -0.0425518875
        0.0150258000         1.9500000000         1.3301823480         1.8601704740        -0.1755265360
        0.0200029000         1.9500000000         1.3301823480         1.8576185965        -0.1755265360
        0.0250015000         1.9500000000         1.2970020988         1.8576185965        -1.0398617509
        0.0300011000         1.9500000000         1.2204322931         1.8550667191        -3.0344814777
        0.0350017000         1.9500000000         1.2740311571         1.8499629642        -1.6382476689
        0.0400019000         1.9500000000         1.2229846200         1.8346516994        -2.9679941535
        0.0450029000         1.9500000000         1.2357462543         1.8218923121        -2.6355575323
        0.0500029000         1.9500000000         1.2306416006         1.8269960670        -2.7685321808
        0.0550029000         1.9500000000         1.2485078886         1.8091329248        -2.3031209112
        0.0600029000         1.9500000000         1.2127753126         1.8040291699        -3.2339434504
        0.0650029000         1.9500000000         1.2178799663         1.7810622728        -3.1009688019
        0.0700020000         1.9500000000         1.2280892737         1.7810622728        -2.8350195050
        0.0750013000         1.9500000000         1.2102229857         1.7606472531        -3.3004307746
        0.0800011000         1.9500000000         1.2229846200         1.7504397433        -2.9679941535
        0.0850023000         1.9500000000         1.2127753126         1.7351284785        -3.2339434504
        0.0900012000         1.9500000000         1.2000136783         1.7198172138        -3.5663800715
        0.0950011000         1.9500000000         1.2051183320         1.7198172138        -3.4334054231
        0.1000030000         1.9500000000         1.2025660052         1.6917465617        -3.4998927473
        0.1050026000         1.9500000000         1.2025660052         1.6840909293        -3.4998927473
        0.1100013000         1.9500000000         1.1974613514         1.6713315420        -3.6328673957
        0.1150012000         1.9500000000         1.2000136783         1.6585721547        -3.5663800715
        0.1200011000         1.9500000000         1.2000136783         1.6458127674        -3.5663800715
        0.1250020000         1.9500000000         1.1949090246         1.6330533802        -3.6993547200
        0.1300013000         1.9500000000         1.1949090246         1.6126383605        -3.6993547200
        0.1350022000         1.9500000000         1.2000136783         1.6100864830        -3.5663800715
        0.1400012000         1.9500000000         1.1949090246         1.5922233408        -3.6993547200
        0.1450018000         1.9500000000         1.1974613514         1.5794639535        -3.6328673957
        0.1500043000         1.9500000000         1.1898043709         1.5616008113        -3.8323293684
        0.1550012000         1.9500000000         1.1821473903         1.5437376691        -4.0317913411
        0.1600011000         1.9500000000         1.2000136783         1.5360820367        -3.5663800715
        0.1650035000         1.9500000000         1.1872520440         1.5207707720        -3.8988166927
        0.1700028000         1.9500000000         1.2000136783         1.5105632621        -3.5663800715
