% Motor Sweep Step 41/180
% Vcmd       = 2.7100 [V]
% Direction  = CW
% Zone       = DEADZONE
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000193000         2.7100000000         1.3403916554         4.5779199678         0.0904227609
        0.0050043000         2.7100000000         1.3378393285         4.5804718453         0.0239354367
        0.0100058000         2.7100000000         1.3352870017         4.5753680904        -0.0425518875
        0.0150279000         2.7100000000         1.3352870017         4.5753680904        -0.0425518875
        0.0200048000         2.7100000000         1.3506009628         4.5779199678         0.3563720579
        0.0250042000         2.7100000000         1.3429439823         4.5804718453         0.1569100852
        0.0300043000         2.7100000000         1.3301823480         4.5779199678        -0.1755265360
        0.0350301000         2.7100000000         1.3352870017         4.5779199678        -0.0425518875
        0.0400053000         2.7100000000         1.3327346748         4.5702643355        -0.1090392117
        0.0450041000         2.7100000000         1.3378393285         4.5779199678         0.0239354367
        0.0500041000         2.7100000000         1.3378393285         4.5779199678         0.0239354367
        0.0550044000         2.7100000000         1.3506009628         4.5753680904         0.3563720579
        0.0600053000         2.7100000000         1.3659149240         4.5830237228         0.7552960032
        0.0650047000         2.7100000000         1.3608102703         4.5906793551         0.6223213548
        0.0700039000         2.7100000000         1.3659149240         4.5932312326         0.7552960032
        0.0750038000         2.7100000000         1.3684672508         4.5957831101         0.8217833274
        0.0800049000         2.7100000000         1.3557056165         4.5957831101         0.4893467063
        0.0850066000         2.7100000000         1.3582579434         4.5881274777         0.5558340305
        0.0900041000         2.7100000000         1.3480486360         4.5932312326         0.2898847336
        0.0950047000         2.7100000000         1.3480486360         4.5983349875         0.2898847336
        0.1000058000         2.7100000000         1.3531532897         4.6059906199         0.4228593821
        0.1050042000         2.7100000000         1.3429439823         4.5983349875         0.1569100852
        0.1100049000         2.7100000000         1.3403916554         4.5983349875         0.0904227609
        0.1150053000         2.7100000000         1.3352870017         4.5957831101        -0.0425518875
        0.1200074000         2.7100000000         1.3429439823         4.6059906199         0.1569100852
        0.1250048000         2.7100000000         1.3352870017         4.6034387424        -0.0425518875
        0.1300050000         2.7100000000         1.3429439823         4.6085424974         0.1569100852
        0.1350040000         2.7100000000         1.3352870017         4.6008868650        -0.0425518875
        0.1400044000         2.7100000000         1.3378393285         4.6008868650         0.0239354367
        0.1450057000         2.7100000000         1.3352870017         4.6008868650        -0.0425518875
        0.1500042000         2.7100000000         1.3123160600         4.5983349875        -0.6409378055
        0.1550043000         2.7100000000         1.3327346748         4.5957831101        -0.1090392117
        0.1600029000         2.7100000000         1.3301823480         4.5983349875        -0.1755265360
        0.1650037000         2.7100000000         1.3352870017         4.5983349875        -0.0425518875
