% Motor Sweep Step 39/180
% Vcmd       = 2.7000 [V]
% Direction  = CW
% Zone       = DEADZONE
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000077000         2.7000000000         1.3480486360         4.5881274777         0.2898847336
        0.0050058000         2.7000000000         1.3327346748         4.5753680904        -0.1090392117
        0.0100060000         2.7000000000         1.3352870017         4.5804718453        -0.0425518875
        0.0150038000         2.7000000000         1.3378393285         4.5830237228         0.0239354367
        0.0200201000         2.7000000000         1.3327346748         4.5779199678        -0.1090392117
        0.0250029000         2.7000000000         1.3403916554         4.5881274777         0.0904227609
        0.0300037000         2.7000000000         1.3327346748         4.5753680904        -0.1090392117
        0.0350027000         2.7000000000         1.3378393285         4.5804718453         0.0239354367
        0.0400044000         2.7000000000         1.3429439823         4.5881274777         0.1569100852
        0.0450026000         2.7000000000         1.3301823480         4.5753680904        -0.1755265360
        0.0500038000         2.7000000000         1.3250776943         4.5881274777        -0.3085011844
        0.0550103000         2.7000000000         1.3429439823         4.5830237228         0.1569100852
        0.0600028000         2.7000000000         1.3557056165         4.5779199678         0.4893467063
        0.0650038000         2.7000000000         1.3659149240         4.5906793551         0.7552960032
        0.0700998000         2.7000000000         1.3582579434         4.5906793551         0.5558340305
        0.0750023000         2.7000000000         1.3557056165         4.5906793551         0.4893467063
        0.0800038000         2.7000000000         1.3557056165         4.5957831101         0.4893467063
        0.0850044000         2.7000000000         1.3480486360         4.5881274777         0.2898847336
        0.0900027000         2.7000000000         1.3506009628         4.5957831101         0.3563720579
        0.0950033000         2.7000000000         1.3454963091         4.5983349875         0.2233974094
        0.1000028000         2.7000000000         1.3531532897         4.6059906199         0.4228593821
        0.1050035000         2.7000000000         1.3378393285         4.5932312326         0.0239354367
        0.1100021000         2.7000000000         1.3429439823         4.6059906199         0.1569100852
        0.1150036000         2.7000000000         1.3327346748         4.5957831101        -0.1090392117
        0.1200046000         2.7000000000         1.3429439823         4.6008868650         0.1569100852
        0.1250052000         2.7000000000         1.3276300211         4.5957831101        -0.2420138602
        0.1300046000         2.7000000000         1.3429439823         4.6008868650         0.1569100852
        0.1350040000         2.7000000000         1.3429439823         4.6085424974         0.1569100852
        0.1400195000         2.7000000000         1.3403916554         4.6034387424         0.0904227609
        0.1450790000         2.7000000000         1.3301823480         4.5957831101        -0.1755265360
        0.1500042000         2.7000000000         1.3352870017         4.6008868650        -0.0425518875
        0.1550045000         2.7000000000         1.3378393285         4.5983349875         0.0239354367
        0.1600051000         2.7000000000         1.3378393285         4.5983349875         0.0239354367
        0.1650042000         2.7000000000         1.3301823480         4.5957831101        -0.1755265360
        0.1700025000         2.7000000000         1.3301823480         4.5932312326        -0.1755265360
        0.1750029000         2.7000000000         1.3429439823         4.6059906199         0.1569100852
        0.1800034000         2.7000000000         1.3276300211         4.6034387424        -0.2420138602
        0.1850022000         2.7000000000         1.3352870017         4.5983349875        -0.0425518875
        0.1900041000         2.7000000000         1.3403916554         4.6085424974         0.0904227609
        0.1950026000         2.7000000000         1.3378393285         4.6008868650         0.0239354367
        0.2000029000         2.7000000000         1.3378393285         4.6008868650         0.0239354367
        0.2050028000         2.7000000000         1.3429439823         4.6008868650         0.1569100852
        0.2100048000         2.7000000000         1.3429439823         4.6059906199         0.1569100852
        0.2150027000         2.7000000000         1.3378393285         4.6059906199         0.0239354367
        0.2200041000         2.7000000000         1.3352870017         4.6008868650        -0.0425518875
        0.2250041000         2.7000000000         1.3352870017         4.6008868650        -0.0425518875
        0.2300041000         2.7000000000         1.3276300211         4.5957831101        -0.2420138602
        0.2350022000         2.7000000000         1.3429439823         4.6085424974         0.1569100852
        0.2400042000         2.7000000000         1.3352870017         4.6008868650        -0.0425518875
        0.2450035000         2.7000000000         1.3378393285         4.6008868650         0.0239354367
        0.2500035000         2.7000000000         1.3429439823         4.6085424974         0.1569100852
        0.2550023000         2.7000000000         1.3123160600         4.5957831101        -0.6409378055
        0.2600045000         2.7000000000         1.3301823480         4.5957831101        -0.1755265360
        0.2650038000         2.7000000000         1.3403916554         4.6034387424         0.0904227609
        0.2700025000         2.7000000000         1.3403916554         4.6059906199         0.0904227609
        0.2750064000         2.7000000000         1.3352870017         4.6008868650        -0.0425518875
        0.2800028000         2.7000000000         1.3352870017         4.6034387424        -0.0425518875
        0.2850028000         2.7000000000         1.3429439823         4.5983349875         0.1569100852
        0.2900020000         2.7000000000         1.3352870017         4.6085424974        -0.0425518875
        0.2950038000         2.7000000000         1.3301823480         4.5983349875        -0.1755265360
        0.3000029000         2.7000000000         1.3352870017         4.5983349875        -0.0425518875
        0.3050100000         2.7000000000         1.3301823480         4.5957831101        -0.1755265360
        0.3100029000         2.7000000000         1.3301823480         4.5957831101        -0.1755265360
        0.3150044000         2.7000000000         1.3429439823         4.6085424974         0.1569100852
        0.3200036000         2.7000000000         1.3352870017         4.6008868650        -0.0425518875
        0.3250026000         2.7000000000         1.3352870017         4.6008868650        -0.0425518875
        0.3300038000         2.7000000000         1.3352870017         4.5983349875        -0.0425518875
        0.3350042000         2.7000000000         1.3429439823         4.6034387424         0.1569100852
        0.3400030000         2.7000000000         1.3352870017         4.5983349875        -0.0425518875
        0.3450034000         2.7000000000         1.3301823480         4.5932312326        -0.1755265360
