% Motor Sweep Step 96/180
% Vcmd       = 2.0200 [V]
% Direction  = CCW
% Zone       = DEADZONE
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000076000         2.0200000000         1.3352870017         3.4831645379        -0.0425518875
        0.0050016000         2.0200000000         1.3352870017         3.4780607830        -0.0425518875
        0.0100018000         2.0200000000         1.3378393285         3.4780607830         0.0239354367
        0.0150011000         2.0200000000         1.3378393285         3.4755089056         0.0239354367
        0.0200091000         2.0200000000         1.3352870017         3.4755089056        -0.0425518875
        0.0250022000         2.0200000000         1.3250776943         3.4755089056        -0.3085011844
        0.0300015000         2.0200000000         1.2076706589         3.4653013957        -3.3669180988
        0.0350011000         2.0200000000         1.2689265034         3.4525420084        -1.7712223174
        0.0400019000         2.0200000000         1.2663741766         3.4576457633        -1.8377096416
        0.0450029000         2.0200000000         1.2485078886         3.4499901310        -2.3031209112
        0.0500034000         2.0200000000         1.2434032349         3.4321269888        -2.4360955597
        0.0550033000         2.0200000000         1.2510602154         3.4193676015        -2.2366335870
        0.0600063000         2.0200000000         1.2382985811         3.4142638465        -2.5690702081
        0.0650029000         2.0200000000         1.2331939274         3.4040563367        -2.7020448566
        0.0700013000         2.0200000000         1.2510602154         3.3912969494        -2.2366335870
        0.0750021000         2.0200000000         1.2102229857         3.3810894396        -3.3004307746
        0.0800029000         2.0200000000         1.2306416006         3.3734338072        -2.7685321808
        0.0850024000         2.0200000000         1.2280892737         3.3632262974        -2.8350195050
        0.0900014000         2.0200000000         1.2102229857         3.3453631551        -3.3004307746
        0.0950018000         2.0200000000         1.2127753126         3.3326037679        -3.2339434504
        0.1000010000         2.0200000000         1.2127753126         3.3223962580        -3.2339434504
        0.1050020000         2.0200000000         1.2204322931         3.3147406256        -3.0344814777
        0.1100013000         2.0200000000         1.2204322931         3.3096368707        -3.0344814777
        0.1150024000         2.0200000000         1.2153276394         3.2917737285        -3.1674561262
        0.1200013000         2.0200000000         1.2280892737         3.2866699736        -2.8350195050
        0.1250022000         2.0200000000         1.2127753126         3.2662549539        -3.2339434504
        0.1300011000         2.0200000000         1.2127753126         3.2611511990        -3.2339434504
        0.1350016000         2.0200000000         1.2127753126         3.2458399342        -3.2339434504
        0.1400013000         2.0200000000         1.2102229857         3.2305286695        -3.3004307746
        0.1450012000         2.0200000000         1.2025660052         3.2177692822        -3.4998927473
        0.1500024000         2.0200000000         1.2000136783         3.1973542625        -3.5663800715
        0.1550020000         2.0200000000         1.2000136783         3.1845948752        -3.5663800715
        0.1600013000         2.0200000000         1.2051183320         3.1794911203        -3.4334054231
        0.1650012000         2.0200000000         1.2051183320         3.1692836105        -3.4334054231
        0.1700010000         2.0200000000         1.2076706589         3.1565242232        -3.3669180988
        0.1750010000         2.0200000000         1.1949090246         3.1361092035        -3.6993547200
        0.1800017000         2.0200000000         1.2153276394         3.1284535711        -3.1674561262
        0.1850017000         2.0200000000         1.1923566977         3.1131423064        -3.7658420442
        0.1900012000         2.0200000000         1.2051183320         3.0978310416        -3.4334054231
        0.1950012000         2.0200000000         1.1846997172         3.0774160220        -3.9653040169
        0.2000010000         2.0200000000         1.1949090246         3.0621047572        -3.6993547200
        0.2050027000         2.0200000000         1.2000136783         3.0621047572        -3.5663800715
        0.2100023000         2.0200000000         1.2000136783         3.0391378601        -3.5663800715
        0.2150011000         2.0200000000         1.1923566977         3.0212747179        -3.7658420442
        0.2200010000         2.0200000000         1.2000136783         3.0161709629        -3.5663800715
        0.2250090000         2.0200000000         1.1898043709         2.9983078207        -3.8323293684
        0.2300012000         2.0200000000         1.1923566977         2.9829965560        -3.7658420442
        0.2350019000         2.0200000000         1.1821473903         2.9651334138        -4.0317913411
        0.2400023000         2.0200000000         1.2051183320         2.9498221490        -3.4334054231
        0.2450018000         2.0200000000         1.1846997172         2.9396146392        -3.9653040169
        0.2500010000         2.0200000000         1.1974613514         2.9217514970        -3.6328673957
        0.2550011000         2.0200000000         1.1898043709         2.9166477420        -3.8323293684
        0.2600010000         2.0200000000         1.2000136783         2.9038883547        -3.5663800715
        0.2650016000         2.0200000000         1.2051183320         2.8911289674        -3.4334054231
        0.2700013000         2.0200000000         1.2051183320         2.8732658252        -3.4334054231
        0.2750021000         2.0200000000         1.1846997172         2.8554026830        -3.9653040169
        0.2800013000         2.0200000000         1.1872520440         2.8324357859        -3.8988166927
        0.2850128000         2.0200000000         1.2025660052         2.8298839084        -3.4998927473
        0.2900027000         2.0200000000         1.1949090246         2.8120207662        -3.6993547200
        0.2950022000         2.0200000000         1.1872520440         2.7992613789        -3.8988166927
        0.3000019000         2.0200000000         1.1821473903         2.7762944818        -4.0317913411
        0.3050014000         2.0200000000         1.1923566977         2.7609832170        -3.7658420442
        0.3100018000         2.0200000000         1.1821473903         2.7482238297        -4.0317913411
        0.3150014000         2.0200000000         1.1923566977         2.7354644424        -3.7658420442
        0.3200011000         2.0200000000         1.1821473903         2.7176013002        -4.0317913411
        0.3250010000         2.0200000000         1.1923566977         2.7099456679        -3.7658420442
        0.3300028000         2.0200000000         1.1923566977         2.6946344031        -3.7658420442
        0.3350022000         2.0200000000         1.1770427366         2.6793231383        -4.1647659896
        0.3400013000         2.0200000000         1.1846997172         2.6665637511        -3.9653040169
        0.3450019000         2.0200000000         1.1846997172         2.6461487314        -3.9653040169
        0.3500025000         2.0200000000         1.1872520440         2.6359412215        -3.8988166927
        0.3550014000         2.0200000000         1.1846997172         2.6231818342        -3.9653040169
        0.3600015000         2.0200000000         1.1898043709         2.6078705695        -3.8323293684
        0.3650024000         2.0200000000         1.1974613514         2.5976630597        -3.6328673957
        0.3700015000         2.0200000000         1.1846997172         2.5721442851        -3.9653040169
        0.3750012000         2.0200000000         1.1872520440         2.5568330203        -3.8988166927
        0.3800022000         2.0200000000         1.1898043709         2.5542811429        -3.8323293684
        0.3850014000         2.0200000000         1.1795950634         2.5313142457        -4.0982786653
        0.3900013000         2.0200000000         1.1898043709         2.5108992261        -3.8323293684
        0.3950015000         2.0200000000         1.1846997172         2.5083473486        -3.9653040169
        0.4000025000         2.0200000000         1.1846997172         2.4879323289        -3.9653040169
        0.4050025000         2.0200000000         1.1846997172         2.4649654318        -3.9653040169
        0.4100014000         2.0200000000         1.1821473903         2.4522060445        -4.0317913411
        0.4150021000         2.0200000000         1.2000136783         2.4471022896        -3.5663800715
        0.4200013000         2.0200000000         1.1744904097         2.4266872699        -4.2312533138
        0.4250012000         2.0200000000         1.1974613514         2.4190316375        -3.6328673957
        0.4300019000         2.0200000000         1.1898043709         2.4037203728        -3.8323293684
        0.4350012000         2.0200000000         1.1949090246         2.3833053531        -3.6993547200
        0.4400011000         2.0200000000         1.1872520440         2.3705459658        -3.8988166927
        0.4450015000         2.0200000000         1.1923566977         2.3603384560        -3.7658420442
        0.4500018000         2.0200000000         1.1974613514         2.3399234363        -3.6328673957
