% Motor Sweep Step 24/180
% Vcmd       = 2.3800 [V]
% Direction  = CCW
% Zone       = DEADZONE
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000066000         2.3800000000         1.3276300211         4.5906793551        -0.2420138602
        0.0050014000         2.3800000000         1.3327346748         4.5855756002        -0.1090392117
        0.0100013000         2.3800000000         1.3327346748         4.5855756002        -0.1090392117
        0.0150012000         2.3800000000         1.3429439823         4.5983349875         0.1569100852
        0.0200019000         2.3800000000         1.3378393285         4.5906793551         0.0239354367
        0.0250013000         2.3800000000         1.3301823480         4.5855756002        -0.1755265360
        0.0300030000         2.3800000000         1.3352870017         4.5906793551        -0.0425518875
        0.0350035000         2.3800000000         1.3352870017         4.5932312326        -0.0425518875
        0.0400028000         2.3800000000         1.3429439823         4.5983349875         0.1569100852
        0.0450032000         2.3800000000         1.3301823480         4.5855756002        -0.1755265360
        0.0500027000         2.3800000000         1.3352870017         4.5932312326        -0.0425518875
        0.0550022000         2.3800000000         1.3301823480         4.5855756002        -0.1755265360
        0.0600013000         2.3800000000         1.3429439823         4.5983349875         0.1569100852
        0.0650036000         2.3800000000         1.3352870017         4.5906793551        -0.0425518875
        0.0700012000         2.3800000000         1.3429439823         4.5983349875         0.1569100852
        0.0750019000         2.3800000000         1.3199730405         4.5855756002        -0.4414758329
        0.0800012000         2.3800000000         1.3403916554         4.5906793551         0.0904227609
        0.0850030000         2.3800000000         1.3429439823         4.5957831101         0.1569100852
        0.0900011000         2.3800000000         1.3301823480         4.5855756002        -0.1755265360
        0.0950010000         2.3800000000         1.3378393285         4.5932312326         0.0239354367
        0.1000011000         2.3800000000         1.3301823480         4.5855756002        -0.1755265360
        0.1050015000         2.3800000000         1.3429439823         4.5957831101         0.1569100852
        0.1100011000         2.3800000000         1.3301823480         4.5855756002        -0.1755265360
        0.1150012000         2.3800000000         1.3403916554         4.5932312326         0.0904227609
        0.1200021000         2.3800000000         1.3301823480         4.5855756002        -0.1755265360
        0.1250020000         2.3800000000         1.3403916554         4.5983349875         0.0904227609
        0.1300013000         2.3800000000         1.3403916554         4.5983349875         0.0904227609
        0.1350034000         2.3800000000         1.3352870017         4.5906793551        -0.0425518875
        0.1400021000         2.3800000000         1.3378393285         4.5906793551         0.0239354367
        0.1450030000         2.3800000000         1.3276300211         4.5855756002        -0.2420138602
        0.1500057000         2.3800000000         1.3327346748         4.5932312326        -0.1090392117
        0.1550037000         2.3800000000         1.3429439823         4.5983349875         0.1569100852
        0.1600015000         2.3800000000         1.3301823480         4.5855756002        -0.1755265360
        0.1650969000         2.3800000000         1.3378393285         4.5932312326         0.0239354367
        0.1700050000         2.3800000000         1.3378393285         4.5906793551         0.0239354367
        0.1750058000         2.3800000000         1.3352870017         4.5881274777        -0.0425518875
        0.1800032000         2.3800000000         1.3429439823         4.5983349875         0.1569100852
        0.1850021000         2.3800000000         1.3454963091         4.5957831101         0.2233974094
        0.1900034000         2.3800000000         1.3454963091         4.5957831101         0.2233974094
        0.1950024000         2.3800000000         1.3301823480         4.5855756002        -0.1755265360
        0.2000017000         2.3800000000         1.3429439823         4.5957831101         0.1569100852
        0.2050010000         2.3800000000         1.3378393285         4.5906793551         0.0239354367
        0.2100022000         2.3800000000         1.3378393285         4.5906793551         0.0239354367
        0.2150013000         2.3800000000         1.3378393285         4.5906793551         0.0239354367
        0.2200020000         2.3800000000         1.3352870017         4.5881274777        -0.0425518875
        0.2250012000         2.3800000000         1.3403916554         4.5957831101         0.0904227609
        0.2300013000         2.3800000000         1.3429439823         4.5932312326         0.1569100852
        0.2350010000         2.3800000000         1.3327346748         4.5855756002        -0.1090392117
        0.2400014000         2.3800000000         1.3301823480         4.5906793551        -0.1755265360
        0.2450021000         2.3800000000         1.3352870017         4.5906793551        -0.0425518875
        0.2500016000         2.3800000000         1.3454963091         4.5983349875         0.2233974094
        0.2550016000         2.3800000000         1.3429439823         4.5932312326         0.1569100852
        0.2600011000         2.3800000000         1.3327346748         4.5906793551        -0.1090392117
        0.2650011000         2.3800000000         1.3378393285         4.5881274777         0.0239354367
