% Motor Sweep Step 106/180
% Vcmd       = 1.8500 [V]
% Direction  = CCW
% Zone       = OUTER
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000084000         1.8500000000         1.3480486360         2.4292391474         0.2898847336
        0.0050030000         1.8500000000         1.3352870017         2.4215835150        -0.0425518875
        0.0100024000         1.8500000000         1.3301823480         2.4164797601        -0.1755265360
        0.0150017000         1.8500000000         1.3352870017         2.4190316375        -0.0425518875
        0.0200020000         1.8500000000         1.3327346748         2.4215835150        -0.1090392117
        0.0250012000         1.8500000000         1.2051183320         2.4190316375        -3.4334054231
        0.0300021000         1.8500000000         1.2434032349         2.4113760052        -2.4360955597
        0.0350020000         1.8500000000         1.2357462543         2.3935128629        -2.6355575323
        0.0400014000         1.8500000000         1.2000136783         2.3782015982        -3.5663800715
        0.0450079000         1.8500000000         1.1974613514         2.3628903334        -3.6328673957
        0.0500010000         1.8500000000         1.2076706589         2.3526828236        -3.3669180988
        0.0550031000         1.8500000000         1.1974613514         2.3348196814        -3.6328673957
        0.0600025000         1.8500000000         1.1795950634         2.3195084166        -4.0982786653
        0.0650014000         1.8500000000         1.1872520440         2.3041971519        -3.8988166927
        0.0700011000         1.8500000000         1.1795950634         2.2939896420        -4.0982786653
        0.0750011000         1.8500000000         1.1795950634         2.2863340097        -4.0982786653
        0.0800011000         1.8500000000         1.1821473903         2.2684708674        -4.0317913411
        0.0850012000         1.8500000000         1.1693857560         2.2429520929        -4.3642279622
        0.0900024000         1.8500000000         1.1642811023         2.2225370732        -4.4972026107
        0.0950017000         1.8500000000         1.1464148143         2.2123295633        -4.9626138803
        0.1000011000         1.8500000000         1.1566241217         2.1944664211        -4.6966645834
        0.1050012000         1.8500000000         1.1591764486         2.1766032789        -4.6301772591
        0.1100011000         1.8500000000         1.1438624875         2.1510845043        -5.0291012045
        0.1150017000         1.8500000000         1.1464148143         2.1383251170        -4.9626138803
        0.1200012000         1.8500000000         1.1464148143         2.1153582199        -4.9626138803
        0.1250022000         1.8500000000         1.1464148143         2.1051507101        -4.9626138803
        0.1300013000         1.8500000000         1.1617287755         2.0872875679        -4.5636899349
        0.1350019000         1.8500000000         1.1259961995         2.0592169158        -5.4945124741
        0.1400012000         1.8500000000         1.1336531800         2.0362500187        -5.2950505014
        0.1450010000         1.8500000000         1.1259961995         2.0158349990        -5.4945124741
        0.1500011000         1.8500000000         1.1413101606         1.9979718568        -5.0955885287
        0.1550012000         1.8500000000         1.1234438726         1.9801087146        -5.5609997983
        0.1600012000         1.8500000000         1.1106822383         1.9545899400        -5.8934364195
        0.1650011000         1.8500000000         1.1336531800         1.9418305527        -5.2950505014
        0.1700010000         1.8500000000         1.1081299115         1.9112080232        -5.9599237437
        0.1750010000         1.8500000000         1.1208915457         1.8958967584        -5.6274871225
        0.1800011000         1.8500000000         1.1311008532         1.8729298613        -5.3615378256
        0.1850011000         1.8500000000         1.1285485263         1.8525148416        -5.4280251499
        0.1900010000         1.8500000000         1.1208915457         1.8397554543        -5.6274871225
        0.1950011000         1.8500000000         1.1132345652         1.8065810474        -5.8269490952
        0.2000011000         1.8500000000         1.1234438726         1.7912697826        -5.5609997983
        0.2050010000         1.8500000000         1.1183392189         1.7683028855        -5.6939744468
        0.2100012000         1.8500000000         1.1157868920         1.7478878658        -5.7604617710
        0.2150024000         1.8500000000         1.1285485263         1.7300247236        -5.4280251499
        0.2200013000         1.8500000000         1.1055775846         1.6994021941        -6.0264110679
        0.2250011000         1.8500000000         1.1208915457         1.6840909293        -5.6274871225
        0.2300010000         1.8500000000         1.1106822383         1.6585721547        -5.8934364195
        0.2350011000         1.8500000000         1.1285485263         1.6381571351        -5.4280251499
        0.2400011000         1.8500000000         1.1004729309         1.6151902379        -6.1593857164
        0.2450011000         1.8500000000         1.1081299115         1.5947752183        -5.9599237437
        0.2500019000         1.8500000000         1.1208915457         1.5692564437        -5.6274871225
        0.2550019000         1.8500000000         1.1081299115         1.5488414240        -5.9599237437
        0.2600029000         1.8500000000         1.1208915457         1.5309782818        -5.6274871225
        0.2650010000         1.8500000000         1.1106822383         1.4978038748        -5.8934364195
        0.2700011000         1.8500000000         1.1234438726         1.4875963650        -5.5609997983
        0.2750014000         1.8500000000         1.0979206040         1.4544219580        -6.2258730406
        0.2800011000         1.8500000000         1.1208915457         1.4391106933        -5.6274871225
        0.2850021000         1.8500000000         1.1234438726         1.4212475511        -5.5609997983
        0.2900012000         1.8500000000         1.1157868920         1.3982806539        -5.7604617710
        0.2950018000         1.8500000000         1.1106822383         1.3676581244        -5.8934364195
        0.3000012000         1.8500000000         1.0902636235         1.3472431047        -6.4253350133
        0.3050011000         1.8500000000         1.1081299115         1.3217243302        -5.9599237437
        0.3100010000         1.8500000000         1.1055775846         1.3013093105        -6.0264110679
        0.3150010000         1.8500000000         1.1285485263         1.2859980457        -5.4280251499
        0.3200013000         1.8500000000         1.1106822383         1.2630311486        -5.8934364195
        0.3250029000         1.8500000000         1.1208915457         1.2273048642        -5.6274871225
        0.3300012000         1.8500000000         1.1081299115         1.2043379670        -5.9599237437
        0.3350013000         1.8500000000         1.1081299115         1.1839229474        -5.9599237437
        0.3400015000         1.8500000000         1.1183392189         1.1686116826        -5.6939744468
        0.3450012000         1.8500000000         1.1055775846         1.1481966629        -6.0264110679
        0.3500013000         1.8500000000         1.1208915457         1.1277816433        -5.6274871225
        0.3550010000         1.8500000000         1.0979206040         1.0971591138        -6.2258730406
        0.3600010000         1.8500000000         1.1081299115         1.0741922166        -5.9599237437
        0.3650011000         1.8500000000         1.1106822383         1.0563290744        -5.8934364195
        0.3700011000         1.8500000000         1.1081299115         1.0333621773        -5.9599237437
        0.3750032000         1.8500000000         1.1132345652         1.0103952802        -5.8269490952
        0.3800022000         1.8500000000         1.1157868920         0.9848765056        -5.7604617710
        0.3850023000         1.8500000000         1.0928159503         0.9568058535        -6.3588476890
        0.3900014000         1.8500000000         1.1004729309         0.9338389564        -6.1593857164
        0.3950011000         1.8500000000         1.1157868920         0.9159758142        -5.7604617710
        0.4000010000         1.8500000000         1.1208915457         0.9032164269        -5.6274871225
        0.4050018000         1.8500000000         1.1055775846         0.8725938974        -6.0264110679
        0.4100024000         1.8500000000         1.1106822383         0.8521788777        -5.8934364195
        0.4150014000         1.8500000000         1.1106822383         0.8241082257        -5.8934364195
        0.4200034000         1.8500000000         1.1081299115         0.8011413285        -5.9599237437
        0.4250023000         1.8500000000         1.1285485263         0.7781744314        -5.4280251499
        0.4300014000         1.8500000000         1.0953682772         0.7526556568        -6.2923603648
        0.4350011000         1.8500000000         1.1055775846         0.7245850047        -6.0264110679
        0.4400021000         1.8500000000         1.0979206040         0.7041699851        -6.2258730406
        0.4450013000         1.8500000000         1.1157868920         0.6863068429        -5.7604617710
        0.4500010000         1.8500000000         1.1030252578         0.6582361908        -6.0928983921
        0.4550011000         1.8500000000         1.1157868920         0.6429249261        -5.7604617710
        0.4600011000         1.8500000000         1.1055775846         0.6148542740        -6.0264110679
        0.4650026000         1.8500000000         1.1081299115         0.5893354994        -5.9599237437
        0.4700020000         1.8500000000         1.1030252578         0.5663686023        -6.0928983921
        0.4750014000         1.8500000000         1.1055775846         0.5434017052        -6.0264110679
        0.4800014000         1.8500000000         1.1106822383         0.5255385629        -5.8934364195
        0.4850012000         1.8500000000         1.1030252578         0.4923641560        -6.0928983921
        0.4900011000         1.8500000000         1.1004729309         0.4719491363        -6.1593857164
        0.4950012000         1.8500000000         1.1004729309         0.4413266068        -6.1593857164
        0.5000030000         1.8500000000         1.1157868920         0.4285672195        -5.7604617710
        0.5050026000         1.8500000000         1.1004729309         0.3979446900        -6.1593857164
        0.5100013000         1.8500000000         1.1081299115         0.3724259154        -5.9599237437
        0.5150011000         1.8500000000         1.1004729309         0.3494590183        -6.1593857164
        0.5200011000         1.8500000000         1.0953682772         0.3315958761        -6.2923603648
        0.5250017000         1.8500000000         1.0953682772         0.2958695916        -6.2923603648
        0.5300011000         1.8500000000         1.1081299115         0.2805583269        -5.9599237437
        0.5350019000         1.8500000000         1.0877112966         0.2448320425        -6.4918223375
        0.5400012000         1.8500000000         1.1055775846         0.2244170228        -6.0264110679
        0.5450021000         1.8500000000         1.0851589698         0.1988982482        -6.5583096617
        0.5500012000         1.8500000000         1.0979206040         0.1682757187        -6.2258730406
        0.5550011000         1.8500000000         1.0979206040         0.1529644539        -6.2258730406
        0.5600011000         1.8500000000         1.1004729309         0.1172381695        -6.1593857164
        0.5650020000         1.8500000000         1.1004729309         0.1044787822        -6.1593857164
        0.5700014000         1.8500000000         1.0953682772         0.0738562527        -6.2923603648
        0.5750012000         1.8500000000         1.0877112966         0.0381299683        -6.4918223375
        0.5800012000         1.8500000000         1.0979206040         0.0279224584        -6.2258730406
        0.5850011000         1.8500000000         1.0902636235        -0.0027000711        -6.4253350133
        0.5900024000         1.8500000000         1.1004729309         0.0075074388        -6.1593857164
        0.5950018000         1.8500000000         1.0775019892        -0.0027000711        -6.7577716344
        0.6000013000         1.8500000000         1.0749496623        -0.0027000711        -6.8242589586
        0.6050012000         1.8500000000         1.0826066429        -0.0052519485        -6.6247969859
        0.6100011000         1.8500000000         1.0877112966         1.0971591138        -6.4918223375
        0.6150010000         1.8500000000         1.0928159503         1.1048147461        -6.3588476890
        0.6200056000         1.8500000000         1.0877112966         5.0015316260        -6.4918223375
        0.6250042000         1.8500000000         1.0775019892         5.0040835035        -6.7577716344
        0.6300021000         1.8500000000         1.0877112966         5.0117391359        -6.4918223375
        0.6350013000         1.8500000000         1.0979206040         5.0066353810        -6.2258730406
        0.6400021000         1.8500000000         1.0775019892         5.0066353810        -6.7577716344
        0.6450031000         1.8500000000         1.0902636235         4.9964278711        -6.4253350133
        0.6500029000         1.8500000000         1.0800543160         4.9658053416        -6.6912843102
        0.6550039000         1.8500000000         1.0800543160         4.9351828121        -6.6912843102
        0.6600032000         1.8500000000         1.0851589698         4.9071121601        -6.5583096617
        0.6650013000         1.8500000000         1.0672926818         4.8841452629        -7.0237209313
        0.6700012000         1.8500000000         1.0826066429         4.8586264883        -6.6247969859
        0.6750013000         1.8500000000         1.0902636235         4.8407633461        -6.4253350133
        0.6800033000         1.8500000000         1.0902636235         4.8024851842        -6.4253350133
        0.6850013000         1.8500000000         1.0851589698         4.7820701646        -6.5583096617
        0.6900011000         1.8500000000         1.0775019892         4.7488957576        -6.7577716344
        0.6950026000         1.8500000000         1.0775019892         4.7208251056        -6.7577716344
        0.7000024000         1.8500000000         1.0749496623         4.7080657183        -6.8242589586
        0.7050013000         1.8500000000         1.0826066429         4.6646838015        -6.6247969859
        0.7100018000         1.8500000000         1.0698450086         4.6493725367        -6.9572336071
        0.7150024000         1.8500000000         1.0851589698         4.6187500072        -6.5583096617
        0.7200013000         1.8500000000         1.0775019892         4.5932312326        -6.7577716344
        0.7250010000         1.8500000000         1.0851589698         4.5702643355        -6.5583096617
        0.7300011000         1.8500000000         1.0851589698         4.5396418060        -6.5583096617
        0.7350011000         1.8500000000         1.0621880280         4.5166749088        -7.1566955798
        0.7400015000         1.8500000000         1.0851589698         4.4860523793        -6.5583096617
        0.7450010000         1.8500000000         1.0800543160         4.4579817273        -6.6912843102
        0.7500023000         1.8500000000         1.0800543160         4.4273591978        -6.6912843102
        0.7550013000         1.8500000000         1.0775019892         4.3992885457        -6.7577716344
        0.7600010000         1.8500000000         1.0775019892         4.3839772810        -6.7577716344
        0.7650010000         1.8500000000         1.0800543160         4.3508028740        -6.6912843102
        0.7700017000         1.8500000000         1.0800543160         4.3176284670        -6.6912843102
        0.7750011000         1.8500000000         1.0877112966         4.2997653248        -6.4918223375
        0.7800011000         1.8500000000         1.0749496623         4.2691427953        -6.8242589586
