% Motor Sweep Step 101/180
% Vcmd       = 3.0500 [V]
% Direction  = CW
% Zone       = OUTER
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000107000         3.0500000000         1.3352870017         1.9826605920        -0.0425518875
        0.0050030000         3.0500000000         1.3378393285         1.9801087146         0.0239354367
        0.0100027000         3.0500000000         1.3454963091         1.9903162244         0.2233974094
        0.0150038000         3.0500000000         1.3352870017         1.9852124695        -0.0425518875
        0.0200022000         3.0500000000         1.3301823480         1.9775568371        -0.1755265360
        0.0250015000         3.0500000000         1.3454963091         1.9928681019         0.2233974094
        0.0300011000         3.0500000000         1.4552463639         1.9877643470         3.0823523511
        0.0350020000         3.0500000000         1.4220661148         2.0081793666         2.2180171362
        0.0400014000         3.0500000000         1.4246184417         2.0132831215         2.2845044604
        0.0450031000         3.0500000000         1.4424847297         2.0234906314         2.7499157300
        0.0500029000         3.0500000000         1.4526940371         2.0336981412         3.0158650269
        0.0550063000         3.0500000000         1.4322754222         2.0362500187         2.4839664331
        0.0600141000         3.0500000000         1.4577986908         2.0592169158         3.1488396754
        0.0650065000         3.0500000000         1.4654556714         2.0668725482         3.3483016481
        0.0700016000         3.0500000000         1.4475893834         2.0745281806         2.8828903785
        0.0750013000         3.0500000000         1.4705603251         2.0974950777         3.4812762965
        0.0800024000         3.0500000000         1.4807696325         2.1102544650         3.7472255934
        0.0850015000         3.0500000000         1.4629033445         2.1102544650         3.2818143238
        0.0900013000         3.0500000000         1.4705603251         2.1383251170         3.4812762965
        0.0950018000         3.0500000000         1.4833219594         2.1459807494         3.8137129176
        0.1000012000         3.0500000000         1.4756649788         2.1612920142         3.6142509450
        0.1050025000         3.0500000000         1.4756649788         2.1689476465         3.6142509450
        0.1100012000         3.0500000000         1.4909789399         2.1893626662         4.0131748903
        0.1150011000         3.0500000000         1.4782173056         2.2021220535         3.6807382692
        0.1200012000         3.0500000000         1.4833219594         2.2148814408         3.8137129176
        0.1250011000         3.0500000000         1.4960835936         2.2352964605         4.1461495388
        0.1300018000         3.0500000000         1.4833219594         2.2506077252         3.8137129176
        0.1350019000         3.0500000000         1.4807696325         2.2608152351         3.7472255934
        0.1400012000         3.0500000000         1.4986359205         2.2837821322         4.2126368630
        0.1450017000         3.0500000000         1.4884266131         2.2888858871         3.9466875661
        0.1500013000         3.0500000000         1.4986359205         2.3118527843         4.2126368630
        0.1550015000         3.0500000000         1.4884266131         2.3297159265         3.9466875661
        0.1600018000         3.0500000000         1.4935312668         2.3373715588         4.0796622145
        0.1650014000         3.0500000000         1.5088452279         2.3654422109         4.4785861599
        0.1700019000         3.0500000000         1.4782173056         2.3705459658         3.6807382692
        0.1750013000         3.0500000000         1.5139498816         2.4011684953         4.6115608084
        0.1800020000         3.0500000000         1.4935312668         2.4113760052         4.0796622145
        0.1850012000         3.0500000000         1.5062929011         2.4266872699         4.4120988357
        0.1900028000         3.0500000000         1.5088452279         2.4471022896         4.4785861599
        0.1950029000         3.0500000000         1.5088452279         2.4598616769         4.4785861599
        0.2000023000         3.0500000000         1.5113975548         2.4853804515         4.5450734841
        0.2050024000         3.0500000000         1.4960835936         2.4904842064         4.1461495388
        0.2100033000         3.0500000000         1.5241591891         2.5185548584         4.8775101053
        0.2150012000         3.0500000000         1.5062929011         2.5338661232         4.4120988357
        0.2200010000         3.0500000000         1.5037405742         2.5466255105         4.3456115115
        0.2250012000         3.0500000000         1.5062929011         2.5644886527         4.4120988357
        0.2300022000         3.0500000000         1.5165022085         2.5849036724         4.6780481326
        0.2350031000         3.0500000000         1.5165022085         2.6027668146         4.6780481326
        0.2400021000         3.0500000000         1.4986359205         2.6129743244         4.2126368630
        0.2450013000         3.0500000000         1.5113975548         2.6359412215         4.5450734841
        0.2500034000         3.0500000000         1.5037405742         2.6487006088         4.3456115115
        0.2550156000         3.0500000000         1.5318161696         2.6767712609         5.0769720779
        0.2600016000         3.0500000000         1.5088452279         2.6895306482         4.4785861599
        0.2650011000         3.0500000000         1.5139498816         2.7048419129         4.6115608084
        0.2700011000         3.0500000000         1.5139498816         2.7278088101         4.6115608084
        0.2750011000         3.0500000000         1.5369208233         2.7507757072         5.2099467264
        0.2800011000         3.0500000000         1.5241591891         2.7635350945         4.8775101053
        0.2850011000         3.0500000000         1.5267115159         2.7813982367         4.9439974295
        0.2900012000         3.0500000000         1.5216068622         2.7941576240         4.8110227810
        0.2950031000         3.0500000000         1.5267115159         2.8222282761         4.9439974295
        0.3000025000         3.0500000000         1.5216068622         2.8375395408         4.8110227810
        0.3050013000         3.0500000000         1.5216068622         2.8554026830         4.8110227810
        0.3100014000         3.0500000000         1.5369208233         2.8834733351         5.2099467264
        0.3150012000         3.0500000000         1.5216068622         2.8962327224         4.8110227810
        0.3200012000         3.0500000000         1.5165022085         2.9089921097         4.6780481326
        0.3250012000         3.0500000000         1.5241591891         2.9345108842         4.8775101053
        0.3300023000         3.0500000000         1.5241591891         2.9472702715         4.8775101053
        0.3350020000         3.0500000000         1.5241591891         2.9727890461         4.8775101053
        0.3400021000         3.0500000000         1.5369208233         2.9932040658         5.2099467264
        0.3450027000         3.0500000000         1.5216068622         3.0110672080         4.8110227810
        0.3500014000         3.0500000000         1.5343684965         3.0314822277         5.1434594022
        0.3550020000         3.0500000000         1.5318161696         3.0493453699         5.0769720779
        0.3600012000         3.0500000000         1.5369208233         3.0697603896         5.2099467264
        0.3650026000         3.0500000000         1.5165022085         3.0901754092         4.6780481326
        0.3700014000         3.0500000000         1.5394731502         3.1156941838         5.2764340506
        0.3750027000         3.0500000000         1.5113975548         3.1207979388         4.5450734841
        0.3800011000         3.0500000000         1.5267115159         3.1488685908         4.9439974295
        0.3850036000         3.0500000000         1.5318161696         3.1692836105         5.0769720779
        0.3900023000         3.0500000000         1.5292638428         3.1769392429         5.0104847537
        0.3950013000         3.0500000000         1.5267115159         3.2101136498         4.9439974295
        0.4000010000         3.0500000000         1.5318161696         3.2254249146         5.0769720779
        0.4050017000         3.0500000000         1.5241591891         3.2381843019         4.8775101053
        0.4100012000         3.0500000000         1.5292638428         3.2611511990         5.0104847537
        0.4150018000         3.0500000000         1.5318161696         3.2815662187         5.0769720779
        0.4200028000         3.0500000000         1.5241591891         3.2943256060         4.8775101053
        0.4250013000         3.0500000000         1.5241591891         3.3198443806         4.8775101053
        0.4300013000         3.0500000000         1.5267115159         3.3377075228         4.9439974295
        0.4350012000         3.0500000000         1.5292638428         3.3606744199         5.0104847537
        0.4400011000         3.0500000000         1.5318161696         3.3836413170         5.0769720779
        0.4450014000         3.0500000000         1.5165022085         3.3912969494         4.6780481326
        0.4500011000         3.0500000000         1.5267115159         3.4142638465         4.9439974295
        0.4550029000         3.0500000000         1.5216068622         3.4270232338         4.8110227810
        0.4600026000         3.0500000000         1.5267115159         3.4576457633         4.9439974295
        0.4650038000         3.0500000000         1.5318161696         3.4755089056         5.0769720779
        0.4700012000         3.0500000000         1.5190545354         3.4831645379         4.7445354568
        0.4750013000         3.0500000000         1.5292638428         3.5239945773         5.0104847537
        0.4800011000         3.0500000000         1.5190545354         3.5290983322         4.7445354568
        0.4850034000         3.0500000000         1.5343684965         3.5495133519         5.1434594022
        0.4900023000         3.0500000000         1.5165022085         3.5648246166         4.6780481326
        0.4950013000         3.0500000000         1.5394731502         3.5928952687         5.2764340506
        0.5000019000         3.0500000000         1.5113975548         3.6082065334         4.5450734841
        0.5050018000         3.0500000000         1.5369208233         3.6337253080         5.2099467264
        0.5100014000         3.0500000000         1.5190545354         3.6490365728         4.7445354568
        0.5150011000         3.0500000000         1.5318161696         3.6694515924         5.0769720779
        0.5200013000         3.0500000000         1.5216068622         3.6771072248         4.8110227810
        0.5250021000         3.0500000000         1.5318161696         3.7102816318         5.0769720779
        0.5300012000         3.0500000000         1.5241591891         3.7230410191         4.8775101053
        0.5350026000         3.0500000000         1.5292638428         3.7409041613         5.0104847537
        0.5400012000         3.0500000000         1.5165022085         3.7562154260         4.6780481326
        0.5450032000         3.0500000000         1.5343684965         3.7817342006         5.1434594022
        0.5500014000         3.0500000000         1.5113975548         3.7919417105         4.5450734841
        0.5550021000         3.0500000000         1.5267115159         3.8174604851         4.9439974295
        0.5600029000         3.0500000000         1.5292638428         3.8378755047         5.0104847537
        0.5650027000         3.0500000000         1.5292638428         3.8506348920         5.0104847537
        0.5700014000         3.0500000000         1.5292638428         3.8838092990         5.0104847537
        0.5750020000         3.0500000000         1.5241591891         3.8940168088         4.8775101053
        0.5800024000         3.0500000000         1.5267115159         3.9144318285         4.9439974295
        0.5850026000         3.0500000000         1.5369208233         3.9322949707         5.2099467264
        0.5900013000         3.0500000000         1.5267115159         3.9578137453         4.9439974295
        0.5950019000         3.0500000000         1.5318161696         3.9756768875         5.0769720779
        0.6000012000         3.0500000000         1.5241591891         3.9909881523         4.8775101053
        0.6050012000         3.0500000000         1.5267115159         4.0190588043         4.9439974295
        0.6100011000         3.0500000000         1.5267115159         4.0267144367         4.9439974295
        0.6150018000         3.0500000000         1.5292638428         4.0522332113         5.0104847537
        0.6200047000         3.0500000000         1.5343684965         4.0675444760         5.1434594022
        0.6250011000         3.0500000000         1.5190545354         4.0879594957         4.7445354568
        0.6300010000         3.0500000000         1.5113975548         4.1134782703         4.5450734841
        0.6350011000         3.0500000000         1.5216068622         4.1185820252         4.8110227810
        0.6400029000         3.0500000000         1.5369208233         4.1466526773         5.2099467264
        0.6450021000         3.0500000000         1.5165022085         4.1619639420         4.6780481326
        0.6500013000         3.0500000000         1.5267115159         4.1900345941         4.9439974295
        0.6550014000         3.0500000000         1.5267115159         4.2053458588         4.9439974295
        0.6600013000         3.0500000000         1.5369208233         4.2334165109         5.2099467264
        0.6650019000         3.0500000000         1.5165022085         4.2385202658         4.6780481326
        0.6700028000         3.0500000000         1.5343684965         4.2640390404         5.1434594022
        0.6750024000         3.0500000000         1.5292638428         4.2819021826         5.0104847537
        0.6800012000         3.0500000000         1.5292638428         4.3023172023         5.0104847537
        0.6850023000         3.0500000000         1.5343684965         4.3252840994         5.1434594022
        0.6900012000         3.0500000000         1.5165022085         4.3354916092         4.6780481326
        0.6950020000         3.0500000000         1.5394731502         4.3686660162         5.2764340506
        0.7000012000         3.0500000000         1.5292638428         4.3839772810         5.0104847537
        0.7050024000         3.0500000000         1.5139498816         4.4043923006         4.6115608084
        0.7100012000         3.0500000000         1.5445778039         4.4299110752         5.4094086991
        0.7150014000         3.0500000000         1.5165022085         4.4375667076         4.6780481326
        0.7200010000         3.0500000000         1.5369208233         4.4681892371         5.2099467264
        0.7250010000         3.0500000000         1.5190545354         4.4835005019         4.7445354568
        0.7300011000         3.0500000000         1.5394731502         4.5013636441         5.2764340506
        0.7350011000         3.0500000000         1.5241591891         4.5268824187         4.8775101053
        0.7400041000         3.0500000000         1.5165022085         4.5319861736         4.6780481326
        0.7450013000         3.0500000000         1.5292638428         4.5626087031         5.0104847537
        0.7500037000         3.0500000000         1.5267115159         4.5779199678         4.9439974295
