% Motor Sweep Step 98/180
% Vcmd       = 2.0100 [V]
% Direction  = CCW
% Zone       = DEADZONE
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000077000         2.0100000000         1.3301823480         4.2538315306        -0.1755265360
        0.0050046000         2.0100000000         1.3301823480         4.2538315306        -0.1755265360
        0.0100062000         2.0100000000         1.3352870017         4.2614871629        -0.0425518875
        0.0150224000         2.0100000000         1.3352870017         4.2640390404        -0.0425518875
        0.0200037000         2.0100000000         1.3301823480         4.2538315306        -0.1755265360
        0.0250030000         2.0100000000         1.3250776943         4.2589352855        -0.3085011844
        0.0300031000         2.0100000000         1.2178799663         4.2487277756        -3.1009688019
        0.0350081000         2.0100000000         1.2612695229         4.2359683883        -1.9706842901
        0.0400026000         2.0100000000         1.2638218497         4.2283127560        -1.9041969659
        0.0450030000         2.0100000000         1.2331939274         4.2283127560        -2.7020448566
        0.0500032000         2.0100000000         1.2331939274         4.2206571236        -2.7020448566
        0.0550032000         2.0100000000         1.2510602154         4.2053458588        -2.2366335870
        0.0600023000         2.0100000000         1.2434032349         4.2002421039        -2.4360955597
        0.0650014000         2.0100000000         1.2204322931         4.1874827166        -3.0344814777
        0.0700014000         2.0100000000         1.2331939274         4.1696195744        -2.7020448566
        0.0750016000         2.0100000000         1.2204322931         4.1594120646        -3.0344814777
        0.0800023000         2.0100000000         1.2229846200         4.1492045547        -2.9679941535
        0.0850018000         2.0100000000         1.2229846200         4.1441007998        -2.9679941535
        0.0900115000         2.0100000000         1.2280892737         4.1211339027        -2.8350195050
        0.0950030000         2.0100000000         1.2025660052         4.1058226379        -3.4998927473
        0.1000015000         2.0100000000         1.2127753126         4.0930632506        -3.2339434504
        0.1050014000         2.0100000000         1.2102229857         4.0879594957        -3.3004307746
        0.1100014000         2.0100000000         1.2178799663         4.0828557408        -3.1009688019
        0.1150013000         2.0100000000         1.2051183320         4.0675444760        -3.4334054231
        0.1200015000         2.0100000000         1.2051183320         4.0496813338        -3.4334054231
        0.1250030000         2.0100000000         1.1974613514         4.0369219465        -3.6328673957
        0.1300033000         2.0100000000         1.2025660052         4.0241625592        -3.4998927473
        0.1350024000         2.0100000000         1.1974613514         4.0088512945        -3.6328673957
        0.1400012000         2.0100000000         1.2000136783         3.9960919072        -3.5663800715
        0.1450019000         2.0100000000         1.2153276394         3.9858843974        -3.1674561262
        0.1500016000         2.0100000000         1.1949090246         3.9731250101        -3.6993547200
        0.1550011000         2.0100000000         1.2025660052         3.9501581129        -3.4998927473
        0.1600012000         2.0100000000         1.1744904097         3.9322949707        -4.2312533138
        0.1650011000         2.0100000000         1.1898043709         3.9169837060        -3.8323293684
        0.1700024000         2.0100000000         1.1923566977         3.9093280736        -3.7658420442
        0.1750013000         2.0100000000         1.1846997172         3.8889130539        -3.9653040169
        0.1800012000         2.0100000000         1.1898043709         3.8863611765        -3.8323293684
        0.1850032000         2.0100000000         1.1898043709         3.8557386469        -3.8323293684
        0.1900024000         2.0100000000         1.1719380829         3.8429792597        -4.2977406380
        0.1950013000         2.0100000000         1.1898043709         3.8302198724        -3.8323293684
        0.2000018000         2.0100000000         1.1795950634         3.8200123625        -4.0982786653
        0.2050012000         2.0100000000         1.1846997172         3.8047010978        -3.9653040169
        0.2100021000         2.0100000000         1.1846997172         3.7944935879        -3.9653040169
        0.2150013000         2.0100000000         1.1898043709         3.7740785683        -3.8323293684
        0.2200034000         2.0100000000         1.1693857560         3.7511116711        -4.3642279622
        0.2250021000         2.0100000000         1.1795950634         3.7358004064        -4.0982786653
