% Motor Sweep Step 114/180
% Vcmd       = 1.6500 [V]
% Direction  = CCW
% Zone       = OUTER
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000059000         1.6500000000         1.3327346748         3.5290983322        -0.1090392117
        0.0050063000         1.6500000000         1.3352870017         3.5367539646        -0.0425518875
        0.0100028000         1.6500000000         1.3454963091         3.5393058420         0.2233974094
        0.0150019000         1.6500000000         1.3276300211         3.5367539646        -0.2420138602
        0.0200023000         1.6500000000         1.3276300211         3.5316502097        -0.2420138602
        0.0250024000         1.6500000000         1.3403916554         3.5367539646         0.0904227609
        0.0300012000         1.6500000000         1.3429439823         3.5418577195         0.1569100852
        0.0350025000         1.6500000000         1.3301823480         3.5316502097        -0.1755265360
        0.0400013000         1.6500000000         1.3454963091         3.5367539646         0.2233974094
        0.0450076000         1.6500000000         1.3301823480         3.5316502097        -0.1755265360
        0.0500033000         1.6500000000         1.3531532897         3.5393058420         0.4228593821
        0.0550013000         1.6500000000         1.3429439823         3.5469614744         0.1569100852
        0.0600030000         1.6500000000         1.3403916554         3.5342020871         0.0904227609
        0.0650029000         1.6500000000         1.3327346748         3.5265464547        -0.1090392117
        0.0700029000         1.6500000000         1.3327346748         3.5316502097        -0.1090392117
        0.0750026000         1.6500000000         1.3531532897         3.5367539646         0.4228593821
        0.0800014000         1.6500000000         1.3429439823         3.5393058420         0.1569100852
        0.0850010000         1.6500000000         1.3403916554         3.5444095970         0.0904227609
        0.0900013000         1.6500000000         1.3352870017         3.5342020871        -0.0425518875
        0.0950010000         1.6500000000         1.3276300211         3.5265464547        -0.2420138602
        0.1000010000         1.6500000000         1.3301823480         3.5367539646        -0.1755265360
        0.1050021000         1.6500000000         1.3301823480         3.5290983322        -0.1755265360
        0.1100013000         1.6500000000         1.3454963091         3.5367539646         0.2233974094
        0.1150013000         1.6500000000         1.3429439823         3.5444095970         0.1569100852
        0.1200011000         1.6500000000         1.3352870017         3.5342020871        -0.0425518875
        0.1250028000         1.6500000000         1.3506009628         3.5469614744         0.3563720579
        0.1300031000         1.6500000000         1.3301823480         3.5342020871        -0.1755265360
        0.1350014000         1.6500000000         1.3352870017         3.5393058420        -0.0425518875
        0.1400011000         1.6500000000         1.3352870017         3.5367539646        -0.0425518875
        0.1450020000         1.6500000000         1.3633625971         3.5393058420         0.6888086790
        0.1500013000         1.6500000000         1.3352870017         3.5367539646        -0.0425518875
        0.1550013000         1.6500000000         1.3429439823         3.5469614744         0.1569100852
        0.1600023000         1.6500000000         1.3301823480         3.5265464547        -0.1755265360
        0.1650017000         1.6500000000         1.3301823480         3.5316502097        -0.1755265360
        0.1700015000         1.6500000000         1.3352870017         3.5367539646        -0.0425518875
        0.1750036000         1.6500000000         1.3352870017         3.5367539646        -0.0425518875
        0.1800023000         1.6500000000         1.3352870017         3.5342020871        -0.0425518875
        0.1850015000         1.6500000000         1.3454963091         3.5367539646         0.2233974094
        0.1900010000         1.6500000000         1.3403916554         3.5393058420         0.0904227609
        0.1950026000         1.6500000000         1.3429439823         3.5393058420         0.1569100852
        0.2000013000         1.6500000000         1.3327346748         3.5265464547        -0.1090392117
        0.2050080000         1.6500000000         1.3378393285         3.5342020871         0.0239354367
        0.2100071000         1.6500000000         1.3352870017         3.5265464547        -0.0425518875
        0.2150021000         1.6500000000         1.3327346748         3.5316502097        -0.1090392117
        0.2200023000         1.6500000000         1.3352870017         3.5290983322        -0.0425518875
        0.2250027000         1.6500000000         1.3429439823         3.5367539646         0.1569100852
        0.2300018000         1.6500000000         1.3352870017         3.5367539646        -0.0425518875
        0.2350018000         1.6500000000         1.3429439823         3.5393058420         0.1569100852
        0.2400020000         1.6500000000         1.3301823480         3.5316502097        -0.1755265360
        0.2450020000         1.6500000000         1.3378393285         3.5290983322         0.0239354367
        0.2500031000         1.6500000000         1.3429439823         3.5444095970         0.1569100852
        0.2550023000         1.6500000000         1.3352870017         3.5367539646        -0.0425518875
        0.2600017000         1.6500000000         1.3352870017         3.5418577195        -0.0425518875
        0.2650012000         1.6500000000         1.3378393285         3.5367539646         0.0239354367
        0.2700027000         1.6500000000         1.3403916554         3.5469614744         0.0904227609
        0.2750026000         1.6500000000         1.3352870017         3.5367539646        -0.0425518875
        0.2800011000         1.6500000000         1.3684672508         3.5444095970         0.8217833274
