% Motor Sweep Step 112/180
% Vcmd       = 1.7000 [V]
% Direction  = CCW
% Zone       = OUTER
% Vg_offset  = 1.336920 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000104000         1.7000000000         1.3429439823         3.5418577195         0.1569100852
        0.0050046000         1.7000000000         1.3403916554         3.5393058420         0.0904227609
        0.0100022000         1.7000000000         1.3352870017         3.5367539646        -0.0425518875
        0.0150016000         1.7000000000         1.3276300211         3.5239945773        -0.2420138602
        0.0200059000         1.7000000000         1.3352870017         3.5367539646        -0.0425518875
        0.0250036000         1.7000000000         1.3684672508         3.5367539646         0.8217833274
        0.0300014000         1.7000000000         1.3352870017         3.5316502097        -0.0425518875
        0.0350012000         1.7000000000         1.3403916554         3.5393058420         0.0904227609
        0.0400035000         1.7000000000         1.3429439823         3.5367539646         0.1569100852
        0.0450018000         1.7000000000         1.3327346748         3.5316502097        -0.1090392117
        0.0500031000         1.7000000000         1.3301823480         3.5290983322        -0.1755265360
        0.0550023000         1.7000000000         1.3429439823         3.5444095970         0.1569100852
        0.0600013000         1.7000000000         1.3352870017         3.5367539646        -0.0425518875
        0.0650011000         1.7000000000         1.3403916554         3.5342020871         0.0904227609
        0.0700024000         1.7000000000         1.3633625971         3.5393058420         0.6888086790
        0.0750013000         1.7000000000         1.3352870017         3.5393058420        -0.0425518875
        0.0800021000         1.7000000000         1.3352870017         3.5316502097        -0.0425518875
        0.0850024000         1.7000000000         1.3429439823         3.5418577195         0.1569100852
        0.0900019000         1.7000000000         1.3301823480         3.5316502097        -0.1755265360
        0.0950012000         1.7000000000         1.3429439823         3.5393058420         0.1569100852
        0.1000013000         1.7000000000         1.3403916554         3.5367539646         0.0904227609
        0.1050011000         1.7000000000         1.3454963091         3.5367539646         0.2233974094
        0.1100013000         1.7000000000         1.3429439823         3.5418577195         0.1569100852
        0.1150020000         1.7000000000         1.3301823480         3.5290983322        -0.1755265360
        0.1200030000         1.7000000000         1.3429439823         3.5444095970         0.1569100852
        0.1250021000         1.7000000000         1.3378393285         3.5367539646         0.0239354367
        0.1300116000         1.7000000000         1.3250776943         3.5393058420        -0.3085011844
        0.1350012000         1.7000000000         1.3301823480         3.5393058420        -0.1755265360
        0.1400017000         1.7000000000         1.3429439823         3.5418577195         0.1569100852
        0.1450011000         1.7000000000         1.3352870017         3.5342020871        -0.0425518875
        0.1500018000         1.7000000000         1.3352870017         3.5290983322        -0.0425518875
        0.1550013000         1.7000000000         1.3301823480         3.5265464547        -0.1755265360
        0.1600015000         1.7000000000         1.3352870017         3.5342020871        -0.0425518875
        0.1650012000         1.7000000000         1.3608102703         3.5342020871         0.6223213548
        0.1700019000         1.7000000000         1.3378393285         3.5367539646         0.0239354367
        0.1750017000         1.7000000000         1.3429439823         3.5367539646         0.1569100852
        0.1800012000         1.7000000000         1.3429439823         3.5444095970         0.1569100852
        0.1850012000         1.7000000000         1.3352870017         3.5316502097        -0.0425518875
        0.1900011000         1.7000000000         1.3378393285         3.5367539646         0.0239354367
        0.1950041000         1.7000000000         1.3403916554         3.5418577195         0.0904227609
        0.2000030000         1.7000000000         1.3276300211         3.5316502097        -0.2420138602
        0.2050017000         1.7000000000         1.3454963091         3.5367539646         0.2233974094
        0.2100031000         1.7000000000         1.3403916554         3.5342020871         0.0904227609
        0.2150013000         1.7000000000         1.3454963091         3.5444095970         0.2233974094
        0.2200014000         1.7000000000         1.3454963091         3.5393058420         0.2233974094
        0.2250023000         1.7000000000         1.3301823480         3.5342020871        -0.1755265360
        0.2300014000         1.7000000000         1.3429439823         3.5418577195         0.1569100852
        0.2350011000         1.7000000000         1.3352870017         3.5367539646        -0.0425518875
        0.2400013000         1.7000000000         1.3454963091         3.5367539646         0.2233974094
        0.2450020000         1.7000000000         1.3480486360         3.5444095970         0.2898847336
        0.2500013000         1.7000000000         1.3327346748         3.5290983322        -0.1090392117
        0.2550024000         1.7000000000         1.3352870017         3.5316502097        -0.0425518875
        0.2600013000         1.7000000000         1.3403916554         3.5367539646         0.0904227609
        0.2650011000         1.7000000000         1.3276300211         3.5316502097        -0.2420138602
        0.2700012000         1.7000000000         1.3403916554         3.5342020871         0.0904227609
        0.2750011000         1.7000000000         1.3429439823         3.5418577195         0.1569100852
        0.2800011000         1.7000000000         1.3429439823         3.5367539646         0.1569100852
        0.2850011000         1.7000000000         1.3454963091         3.5469614744         0.2233974094
        0.2900029000         1.7000000000         1.3225253674         3.5316502097        -0.3749885086
        0.2950026000         1.7000000000         1.3327346748         3.5342020871        -0.1090392117
        0.3000029000         1.7000000000         1.3352870017         3.5367539646        -0.0425518875
        0.3050026000         1.7000000000         1.3352870017         3.5367539646        -0.0425518875
        0.3100013000         1.7000000000         1.3454963091         3.5367539646         0.2233974094
        0.3150011000         1.7000000000         1.3352870017         3.5316502097        -0.0425518875
        0.3200018000         1.7000000000         1.3429439823         3.5367539646         0.1569100852
        0.3250014000         1.7000000000         1.3352870017         3.5393058420        -0.0425518875
        0.3300010000         1.7000000000         1.3301823480         3.5265464547        -0.1755265360
        0.3350259000         1.7000000000         1.3276300211         3.5342020871        -0.2420138602
        0.3400026000         1.7000000000         1.3403916554         3.5367539646         0.0904227609
        0.3450018000         1.7000000000         1.3557056165         3.5290983322         0.4893467063
        0.3500012000         1.7000000000         1.3480486360         3.5367539646         0.2898847336
        0.3550013000         1.7000000000         1.3506009628         3.5393058420         0.3563720579
        0.3600026000         1.7000000000         1.3352870017         3.5367539646        -0.0425518875
        0.3650021000         1.7000000000         1.3378393285         3.5342020871         0.0239354367
        0.3700179000         1.7000000000         1.3352870017         3.5367539646        -0.0425518875
        0.3750013000         1.7000000000         1.3378393285         3.5393058420         0.0239354367
        0.3800010000         1.7000000000         1.3327346748         3.5290983322        -0.1090392117
        0.3850010000         1.7000000000         1.3506009628         3.5444095970         0.3563720579
        0.3900018000         1.7000000000         1.3506009628         3.5469614744         0.3563720579
        0.3950019000         1.7000000000         1.3454963091         3.5444095970         0.2233974094
        0.4000013000         1.7000000000         1.3378393285         3.5316502097         0.0239354367
        0.4050023000         1.7000000000         1.3378393285         3.5316502097         0.0239354367
        0.4100012000         1.7000000000         1.3352870017         3.5316502097        -0.0425518875
        0.4150030000         1.7000000000         1.3684672508         3.5444095970         0.8217833274
        0.4200023000         1.7000000000         1.3454963091         3.5367539646         0.2233974094
        0.4250024000         1.7000000000         1.3429439823         3.5316502097         0.1569100852
        0.4300019000         1.7000000000         1.3429439823         3.5418577195         0.1569100852
        0.4350011000         1.7000000000         1.3378393285         3.5393058420         0.0239354367
        0.4400023000         1.7000000000         1.3301823480         3.5367539646        -0.1755265360
        0.4450024000         1.7000000000         1.3403916554         3.5393058420         0.0904227609
        0.4500021000         1.7000000000         1.3301823480         3.5316502097        -0.1755265360
        0.4550012000         1.7000000000         1.3454963091         3.5444095970         0.2233974094
        0.4600019000         1.7000000000         1.3454963091         3.5444095970         0.2233974094
        0.4650021000         1.7000000000         1.3276300211         3.5342020871        -0.2420138602
        0.4700013000         1.7000000000         1.3429439823         3.5342020871         0.1569100852
        0.4750012000         1.7000000000         1.3352870017         3.5367539646        -0.0425518875
        0.4800020000         1.7000000000         1.3301823480         3.5316502097        -0.1755265360
        0.4850017000         1.7000000000         1.3403916554         3.5418577195         0.0904227609
        0.4900011000         1.7000000000         1.3557056165         3.5444095970         0.4893467063
        0.4950023000         1.7000000000         1.3557056165         3.5444095970         0.4893467063
        0.5000014000         1.7000000000         1.3301823480         3.5290983322        -0.1755265360
        0.5050026000         1.7000000000         1.3301823480         3.5265464547        -0.1755265360
        0.5100333000         1.7000000000         1.3608102703         3.5444095970         0.6223213548
        0.5150019000         1.7000000000         1.3378393285         3.5367539646         0.0239354367
        0.5200016000         1.7000000000         1.3454963091         3.5367539646         0.2233974094
        0.5250018000         1.7000000000         1.3403916554         3.5342020871         0.0904227609
        0.5300013000         1.7000000000         1.3403916554         3.5316502097         0.0904227609
        0.5350011000         1.7000000000         1.3352870017         3.5316502097        -0.0425518875
        0.5400017000         1.7000000000         1.3301823480         3.5342020871        -0.1755265360
        0.5450022000         1.7000000000         1.3429439823         3.5418577195         0.1569100852
        0.5500022000         1.7000000000         1.3429439823         3.5367539646         0.1569100852
        0.5550014000         1.7000000000         1.3327346748         3.5290983322        -0.1090392117
        0.5600011000         1.7000000000         1.3480486360         3.5367539646         0.2898847336
        0.5650028000         1.7000000000         1.3480486360         3.5418577195         0.2898847336
        0.5700013000         1.7000000000         1.3480486360         3.5393058420         0.2898847336
        0.5750037000         1.7000000000         1.3378393285         3.5342020871         0.0239354367
        0.5800026000         1.7000000000         1.3352870017         3.5316502097        -0.0425518875
        0.5850022000         1.7000000000         1.3429439823         3.5393058420         0.1569100852
        0.5900024000         1.7000000000         1.3352870017         3.5290983322        -0.0425518875
        0.5950011000         1.7000000000         1.3608102703         3.5367539646         0.6223213548
        0.6000020000         1.7000000000         1.3506009628         3.5444095970         0.3563720579
        0.6050012000         1.7000000000         1.3352870017         3.5342020871        -0.0425518875
        0.6100037000         1.7000000000         1.3301823480         3.5316502097        -0.1755265360
        0.6150364000         1.7000000000         1.3429439823         3.5444095970         0.1569100852
        0.6200022000         1.7000000000         1.3403916554         3.5418577195         0.0904227609
        0.6250015000         1.7000000000         1.3454963091         3.5418577195         0.2233974094
        0.6300011000         1.7000000000         1.3454963091         3.5393058420         0.2233974094
        0.6350013000         1.7000000000         1.3352870017         3.5342020871        -0.0425518875
        0.6400024000         1.7000000000         1.3429439823         3.5290983322         0.1569100852
        0.6450028000         1.7000000000         1.3403916554         3.5418577195         0.0904227609
        0.6500648000         1.7000000000         1.3429439823         3.5418577195         0.1569100852
        0.6550020000         1.7000000000         1.3429439823         3.5418577195         0.1569100852
        0.6600021000         1.7000000000         1.3352870017         3.5367539646        -0.0425518875
        0.6650011000         1.7000000000         1.3557056165         3.5444095970         0.4893467063
        0.6700028000         1.7000000000         1.3735719045         3.5342020871         0.9547579759
        0.6750021000         1.7000000000         1.3429439823         3.5367539646         0.1569100852
        0.6800042000         1.7000000000         1.3403916554         3.5367539646         0.0904227609
        0.6850493000         1.7000000000         1.3378393285         3.5367539646         0.0239354367
        0.6900025000         1.7000000000         1.3378393285         3.5367539646         0.0239354367
        0.6950019000         1.7000000000         1.3378393285         3.5367539646         0.0239354367
        0.7000013000         1.7000000000         1.3557056165         3.5444095970         0.4893467063
        0.7050015000         1.7000000000         1.3531532897         3.5469614744         0.4228593821
        0.7100023000         1.7000000000         1.3454963091         3.5393058420         0.2233974094
        0.7150029000         1.7000000000         1.3327346748         3.5316502097        -0.1090392117
        0.7200206000         1.7000000000         1.3352870017         3.5418577195        -0.0425518875
        0.7250021000         1.7000000000         1.3352870017         3.5342020871        -0.0425518875
        0.7300021000         1.7000000000         1.3633625971         3.5367539646         0.6888086790
        0.7350011000         1.7000000000         1.3480486360         3.5418577195         0.2898847336
        0.7400011000         1.7000000000         1.3429439823         3.5393058420         0.1569100852
