% Potentiometer Recording  5.0 s
% Vg_offset=1.338158V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0009637000         1.3378393285         1.5922233408        -0.0083109155
        0.0054076000         1.3378393285         1.5922233408        -0.0083109155
        0.0104181000         1.3378393285         1.5922233408        -0.0083109155
        0.0154073000         1.3301823480         1.5871195859        -0.2077728882
        0.0204122000         1.3429439823         1.5973270957         0.1246637329
        0.0254170000         1.3352870017         1.5947752183        -0.0747982398
        0.0304015000         1.3454963091         1.5998789732         0.1911510572
        0.0353871000         1.3378393285         1.5922233408        -0.0083109155
        0.0403638000         1.3378393285         1.5922233408        -0.0083109155
        0.0454014000         1.3352870017         1.5922233408        -0.0747982398
        0.0504259000         1.3429439823         1.5998789732         0.1246637329
        0.0554124000         1.3327346748         1.5871195859        -0.1412855640
        0.0604064000         1.3403916554         1.5922233408         0.0581764087
        0.0654179000         1.3378393285         1.5922233408        -0.0083109155
        0.0703963000         1.3506009628         1.5947752183         0.3241257056
        0.0754007000         1.3352870017         1.5922233408        -0.0747982398
        0.0803901000         1.3301823480         1.5845677084        -0.2077728882
        0.0853995000         1.3301823480         1.5871195859        -0.2077728882
        0.0904111000         1.3378393285         1.5922233408        -0.0083109155
        0.0953916000         1.3378393285         1.5922233408        -0.0083109155
        0.1003951000         1.3327346748         1.5871195859        -0.1412855640
        0.1053962000         1.3429439823         1.5973270957         0.1246637329
        0.1104165000         1.3454963091         1.5973270957         0.1911510572
        0.1153976000         1.3352870017         1.5922233408        -0.0747982398
        0.1203781000         1.3378393285         1.5922233408        -0.0083109155
        0.1254966000         1.3352870017         1.5871195859        -0.0747982398
        0.1303999000         1.3378393285         1.5922233408        -0.0083109155
        0.1354083000         1.3429439823         1.5998789732         0.1246637329
        0.1403940000         1.3301823480         1.5871195859        -0.2077728882
        0.1454050000         1.3506009628         1.5998789732         0.3241257056
        0.1503930000         1.3352870017         1.5922233408        -0.0747982398
        0.1553894000         1.3352870017         1.5922233408        -0.0747982398
        0.1603971000         1.3352870017         1.5922233408        -0.0747982398
        0.1654091000         1.3301823480         1.5871195859        -0.2077728882
        0.1703963000         1.3454963091         1.5922233408         0.1911510572
        0.1753764000         1.3429439823         1.5973270957         0.1246637329
        0.1803856000         1.3327346748         1.5871195859        -0.1412855640
        0.1853893000         1.3378393285         1.5922233408        -0.0083109155
        0.1904021000         1.3352870017         1.5947752183        -0.0747982398
        0.1953906000         1.3352870017         1.5947752183        -0.0747982398
        0.2004002000         1.3378393285         1.5922233408        -0.0083109155
        0.2053877000         1.3454963091         1.5973270957         0.1911510572
        0.2103890000         1.3429439823         1.5871195859         0.1246637329
        0.2154137000         1.3327346748         1.5871195859        -0.1412855640
        0.2204000000         1.3429439823         1.5973270957         0.1246637329
        0.2253899000         1.3327346748         1.5896714634        -0.1412855640
        0.2305171000         1.3378393285         1.5896714634        -0.0083109155
        0.2353887000         1.3301823480         1.5845677084        -0.2077728882
        0.2404005000         1.3378393285         1.5973270957        -0.0083109155
        0.2454008000         1.3327346748         1.5871195859        -0.1412855640
        0.2504410000         1.3352870017         1.5973270957        -0.0747982398
        0.2554208000         1.3352870017         1.5922233408        -0.0747982398
        0.2604291000         1.3429439823         1.5998789732         0.1246637329
        0.2654355000         1.3352870017         1.5922233408        -0.0747982398
        0.2703985000         1.3454963091         1.5973270957         0.1911510572
        0.2755394000         1.3403916554         1.5922233408         0.0581764087
        0.2803829000         1.3480486360         1.5922233408         0.2576383814
        0.2853917000         1.3352870017         1.5922233408        -0.0747982398
        0.2904385000         1.3454963091         1.5973270957         0.1911510572
        0.2954159000         1.3378393285         1.5922233408        -0.0083109155
        0.3003949000         1.3429439823         1.5973270957         0.1246637329
        0.3053761000         1.3352870017         1.5922233408        -0.0747982398
        0.3104179000         1.3378393285         1.5922233408        -0.0083109155
        0.3154154000         1.3378393285         1.5922233408        -0.0083109155
        0.3204008000         1.3429439823         1.5973270957         0.1246637329
        0.3253904000         1.3378393285         1.5922233408        -0.0083109155
        0.3304732000         1.3301823480         1.5896714634        -0.2077728882
        0.3353991000         1.3327346748         1.5871195859        -0.1412855640
        0.3403859000         1.3352870017         1.5947752183        -0.0747982398
        0.3454039000         1.3378393285         1.5896714634        -0.0083109155
        0.3503850000         1.3403916554         1.5947752183         0.0581764087
        0.3553942000         1.3352870017         1.5947752183        -0.0747982398
        0.3603948000         1.3378393285         1.5845677084        -0.0083109155
        0.3654100000         1.3352870017         1.5922233408        -0.0747982398
        0.3703957000         1.3429439823         1.5973270957         0.1246637329
        0.3754004000         1.3429439823         1.5973270957         0.1246637329
        0.3803828000         1.3352870017         1.5896714634        -0.0747982398
        0.3853973000         1.3378393285         1.5922233408        -0.0083109155
        0.3903850000         1.3429439823         1.5922233408         0.1246637329
        0.3954066000         1.3454963091         1.5973270957         0.1911510572
        0.4004149000         1.3301823480         1.5871195859        -0.2077728882
        0.4053788000         1.3378393285         1.5922233408        -0.0083109155
        0.4103902000         1.3378393285         1.5922233408        -0.0083109155
        0.4153996000         1.3352870017         1.5922233408        -0.0747982398
        0.4203998000         1.3429439823         1.5998789732         0.1246637329
        0.4254076000         1.3352870017         1.5947752183        -0.0747982398
        0.4303976000         1.3352870017         1.5922233408        -0.0747982398
        0.4354085000         1.3378393285         1.5922233408        -0.0083109155
        0.4403866000         1.3378393285         1.5947752183        -0.0083109155
        0.4454005000         1.3429439823         1.5973270957         0.1246637329
        0.4504009000         1.3352870017         1.5871195859        -0.0747982398
        0.4553899000         1.3378393285         1.5922233408        -0.0083109155
        0.4603951000         1.3378393285         1.5896714634        -0.0083109155
        0.4654017000         1.3352870017         1.5947752183        -0.0747982398
        0.4703880000         1.3378393285         1.5922233408        -0.0083109155
        0.4753976000         1.3352870017         1.5922233408        -0.0747982398
        0.4803793000         1.3301823480         1.5845677084        -0.2077728882
        0.4854201000         1.3301823480         1.5845677084        -0.2077728882
        0.4903989000         1.3429439823         1.5998789732         0.1246637329
