% Potentiometer Recording  5.0 s
% Vg_offset=1.338069V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0009358000         1.3352870017         1.6738834195        -0.0724711834
        0.0053985000         1.3454963091         1.6789871744         0.1934781135
        0.0104061000         1.3327346748         1.6687796646        -0.1389585076
        0.0153958000         1.3327346748         1.6662277871        -0.1389585076
        0.0203971000         1.3378393285         1.6764352970        -0.0059838592
        0.0254430000         1.3454963091         1.6789871744         0.1934781135
        0.0303987000         1.3429439823         1.6789871744         0.1269907893
        0.0357556000         1.3454963091         1.6815390519         0.1934781135
        0.0404138000         1.3327346748         1.6764352970        -0.1389585076
        0.0454216000         1.3301823480         1.6687796646        -0.2054458319
        0.0511968000         1.3378393285         1.6738834195        -0.0059838592
        0.0554104000         1.3378393285         1.6738834195        -0.0059838592
        0.0605103000         1.3557056165         1.6738834195         0.4594274104
        0.0654156000         1.3327346748         1.6713315420        -0.1389585076
        0.0706033000         1.3327346748         1.6687796646        -0.1389585076
        0.0754068000         1.3378393285         1.6738834195        -0.0059838592
        0.0804685000         1.3378393285         1.6738834195        -0.0059838592
        0.0854297000         1.3429439823         1.6815390519         0.1269907893
        0.0904120000         1.3403916554         1.6738834195         0.0605034650
        0.0954850000         1.3378393285         1.6738834195        -0.0059838592
        0.1004107000         1.3378393285         1.6738834195        -0.0059838592
        0.1054100000         1.3352870017         1.6662277871        -0.0724711834
        0.1103838000         1.3327346748         1.6662277871        -0.1389585076
        0.1154006000         1.3378393285         1.6764352970        -0.0059838592
        0.1203838000         1.3301823480         1.6662277871        -0.2054458319
        0.1253857000         1.3454963091         1.6815390519         0.1934781135
        0.1303995000         1.3352870017         1.6687796646        -0.0724711834
        0.1356636000         1.3378393285         1.6713315420        -0.0059838592
        0.1404948000         1.3403916554         1.6789871744         0.0605034650
        0.1454032000         1.3352870017         1.6738834195        -0.0724711834
        0.1503818000         1.3301823480         1.6662277871        -0.2054458319
        0.1553952000         1.3429439823         1.6789871744         0.1269907893
        0.1603760000         1.3429439823         1.6789871744         0.1269907893
        0.1653864000         1.3378393285         1.6738834195        -0.0059838592
        0.1703945000         1.3327346748         1.6687796646        -0.1389585076
        0.1754042000         1.3429439823         1.6789871744         0.1269907893
        0.1803896000         1.3429439823         1.6815390519         0.1269907893
        0.1853968000         1.3327346748         1.6662277871        -0.1389585076
        0.1903887000         1.3327346748         1.6687796646        -0.1389585076
        0.1954127000         1.3429439823         1.6815390519         0.1269907893
        0.2003987000         1.3429439823         1.6738834195         0.1269907893
        0.2054054000         1.3378393285         1.6662277871        -0.0059838592
        0.2103892000         1.3301823480         1.6687796646        -0.2054458319
        0.2154032000         1.3429439823         1.6789871744         0.1269907893
        0.2203861000         1.3352870017         1.6738834195        -0.0724711834
        0.2253927000         1.3403916554         1.6738834195         0.0605034650
        0.2304002000         1.3352870017         1.6738834195        -0.0724711834
        0.2354147000         1.3327346748         1.6713315420        -0.1389585076
        0.2404197000         1.3454963091         1.6815390519         0.1934781135
        0.2454173000         1.3301823480         1.6738834195        -0.2054458319
        0.2503936000         1.3301823480         1.6662277871        -0.2054458319
        0.2554794000         1.3454963091         1.6789871744         0.1934781135
        0.2604017000         1.3352870017         1.6764352970        -0.0724711834
        0.2654166000         1.3327346748         1.6764352970        -0.1389585076
        0.2704229000         1.3327346748         1.6713315420        -0.1389585076
        0.2754869000         1.3480486360         1.6738834195         0.2599654377
        0.2804118000         1.3378393285         1.6764352970        -0.0059838592
        0.2854386000         1.3352870017         1.6713315420        -0.0724711834
        0.2904278000         1.3403916554         1.6764352970         0.0605034650
        0.2954165000         1.3301823480         1.6738834195        -0.2054458319
        0.3003896000         1.3327346748         1.6738834195        -0.1389585076
        0.3054065000         1.3454963091         1.6789871744         0.1934781135
        0.3104160000         1.3327346748         1.6687796646        -0.1389585076
        0.3155022000         1.3352870017         1.6738834195        -0.0724711834
        0.3204009000         1.3327346748         1.6713315420        -0.1389585076
        0.3254161000         1.3327346748         1.6662277871        -0.1389585076
        0.3304254000         1.3378393285         1.6738834195        -0.0059838592
        0.3354180000         1.3327346748         1.6687796646        -0.1389585076
        0.3406927000         1.3429439823         1.6789871744         0.1269907893
        0.3454033000         1.3378393285         1.6764352970        -0.0059838592
        0.3503880000         1.3429439823         1.6789871744         0.1269907893
        0.3554072000         1.3301823480         1.6713315420        -0.2054458319
        0.3604269000         1.3327346748         1.6687796646        -0.1389585076
        0.3653874000         1.3403916554         1.6687796646         0.0605034650
        0.3703918000         1.3378393285         1.6687796646        -0.0059838592
        0.3753987000         1.3429439823         1.6815390519         0.1269907893
        0.3803796000         1.3378393285         1.6738834195        -0.0059838592
        0.3854174000         1.3378393285         1.6738834195        -0.0059838592
        0.3904058000         1.3429439823         1.6789871744         0.1269907893
        0.3954162000         1.3327346748         1.6687796646        -0.1389585076
        0.4004295000         1.3378393285         1.6738834195        -0.0059838592
        0.4054061000         1.3352870017         1.6738834195        -0.0724711834
        0.4104297000         1.3327346748         1.6738834195        -0.1389585076
        0.4154005000         1.3378393285         1.6738834195        -0.0059838592
        0.4204759000         1.3403916554         1.6738834195         0.0605034650
        0.4253971000         1.3352870017         1.6738834195        -0.0724711834
        0.4304495000         1.3378393285         1.6687796646        -0.0059838592
        0.4353981000         1.3429439823         1.6713315420         0.1269907893
        0.4404141000         1.3378393285         1.6764352970        -0.0059838592
        0.4454161000         1.3454963091         1.6815390519         0.1934781135
        0.4503807000         1.3378393285         1.6789871744        -0.0059838592
        0.4553941000         1.3327346748         1.6687796646        -0.1389585076
        0.4604018000         1.3429439823         1.6764352970         0.1269907893
        0.4653823000         1.3378393285         1.6738834195        -0.0059838592
        0.4703969000         1.3378393285         1.6738834195        -0.0059838592
        0.4754043000         1.3352870017         1.6738834195        -0.0724711834
        0.4803838000         1.3454963091         1.6738834195         0.1934781135
        0.4853990000         1.3352870017         1.6789871744        -0.0724711834
        0.4904489000         1.3352870017         1.6738834195        -0.0724711834
        0.4954073000         1.3454963091         1.6815390519         0.1934781135
        0.5003976000         1.3352870017         1.6738834195        -0.0724711834
        0.5054051000         1.3403916554         1.6687796646         0.0605034650
        0.5104111000         1.3403916554         1.6687796646         0.0605034650
        0.5153983000         1.3378393285         1.6738834195        -0.0059838592
        0.5204124000         1.3608102703         1.6815390519         0.5924020589
        0.5254176000         1.3352870017         1.6738834195        -0.0724711834
        0.5304308000         1.3429439823         1.6815390519         0.1269907893
        0.5354298000         1.3327346748         1.6687796646        -0.1389585076
        0.5404239000         1.3378393285         1.6738834195        -0.0059838592
        0.5454300000         1.3352870017         1.6738834195        -0.0724711834
        0.5504980000         1.3327346748         1.6687796646        -0.1389585076
        0.5553916000         1.3429439823         1.6815390519         0.1269907893
        0.5604295000         1.3378393285         1.6713315420        -0.0059838592
        0.5653832000         1.3378393285         1.6738834195        -0.0059838592
        0.5703964000         1.3327346748         1.6662277871        -0.1389585076
        0.5753697000         1.3327346748         1.6687796646        -0.1389585076
        0.5804133000         1.3378393285         1.6738834195        -0.0059838592
        0.5854104000         1.3454963091         1.6789871744         0.1934781135
        0.5904291000         1.3378393285         1.6764352970        -0.0059838592
        0.5954059000         1.3352870017         1.6738834195        -0.0724711834
        0.6004242000         1.3352870017         1.6687796646        -0.0724711834
        0.6054101000         1.3327346748         1.6687796646        -0.1389585076
        0.6104218000         1.3454963091         1.6764352970         0.1934781135
        0.6154233000         1.3403916554         1.6789871744         0.0605034650
        0.6203985000         1.3352870017         1.6738834195        -0.0724711834
        0.6253876000         1.3454963091         1.6738834195         0.1934781135
        0.6304909000         1.3454963091         1.6789871744         0.1934781135
        0.6354108000         1.3378393285         1.6738834195        -0.0059838592
        0.6404172000         1.3480486360         1.6687796646         0.2599654377
        0.6453955000         1.3301823480         1.6713315420        -0.2054458319
        0.6504020000         1.3454963091         1.6738834195         0.1934781135
        0.6553833000         1.3429439823         1.6789871744         0.1269907893
        0.6604007000         1.3327346748         1.6687796646        -0.1389585076
        0.6653871000         1.3378393285         1.6764352970        -0.0059838592
        0.6703969000         1.3454963091         1.6789871744         0.1934781135
        0.6753959000         1.3327346748         1.6662277871        -0.1389585076
        0.6803852000         1.3378393285         1.6738834195        -0.0059838592
        0.6853901000         1.3276300211         1.6687796646        -0.2719331561
        0.6904072000         1.3403916554         1.6764352970         0.0605034650
        0.6953881000         1.3301823480         1.6687796646        -0.2054458319
        0.7004031000         1.3454963091         1.6815390519         0.1934781135
