% Potentiometer Recording  5.0 s
% Vg_offset=1.338069V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0012356000         1.3454963091         2.1919145437         0.1934781135
        0.0054049000         1.3378393285         2.1919145437        -0.0059838592
        0.0104801000         1.3429439823         2.1995701761         0.1269907893
        0.0155194000         1.3429439823         2.1970182986         0.1269907893
        0.0205093000         1.3352870017         2.1919145437        -0.0724711834
        0.0254979000         1.3378393285         2.1919145437        -0.0059838592
        0.0304549000         1.3454963091         2.1970182986         0.1934781135
        0.0354285000         1.3506009628         2.1919145437         0.3264527620
        0.0409816000         1.3301823480         2.1842589113        -0.2054458319
        0.0454663000         1.3378393285         2.1919145437        -0.0059838592
        0.0505141000         1.3429439823         2.1970182986         0.1269907893
        0.0554180000         1.3301823480         2.1944664211        -0.2054458319
        0.0605070000         1.3378393285         2.1919145437        -0.0059838592
        0.0654899000         1.3378393285         2.1919145437        -0.0059838592
        0.0704840000         1.3429439823         2.1919145437         0.1269907893
        0.0754796000         1.3429439823         2.1944664211         0.1269907893
        0.0803819000         1.3454963091         2.1995701761         0.1934781135
        0.0853947000         1.3378393285         2.1944664211        -0.0059838592
        0.0904774000         1.3301823480         2.1868107888        -0.2054458319
        0.0953882000         1.3454963091         2.1970182986         0.1934781135
        0.1004263000         1.3301823480         2.1868107888        -0.2054458319
        0.1054789000         1.3403916554         2.1919145437         0.0605034650
        0.1104142000         1.3352870017         2.1944664211        -0.0724711834
        0.1154245000         1.3327346748         2.1893626662        -0.1389585076
        0.1205859000         1.3429439823         2.1995701761         0.1269907893
        0.1254893000         1.3352870017         2.1919145437        -0.0724711834
        0.1304254000         1.3378393285         2.1919145437        -0.0059838592
        0.1354170000         1.3429439823         2.1995701761         0.1269907893
        0.1404152000         1.3301823480         2.1868107888        -0.2054458319
        0.1455677000         1.3429439823         2.1995701761         0.1269907893
        0.1504969000         1.3378393285         2.1919145437        -0.0059838592
        0.1554649000         1.3429439823         2.1970182986         0.1269907893
        0.1605039000         1.3301823480         2.1868107888        -0.2054458319
        0.1655124000         1.3454963091         2.1995701761         0.1934781135
        0.1704046000         1.3403916554         2.1919145437         0.0605034650
        0.1754147000         1.3429439823         2.1995701761         0.1269907893
        0.1804118000         1.3378393285         2.1919145437        -0.0059838592
        0.1855118000         1.3352870017         2.1919145437        -0.0724711834
        0.1904061000         1.3352870017         2.1919145437        -0.0724711834
        0.1954098000         1.3429439823         2.1970182986         0.1269907893
        0.2004241000         1.3327346748         2.1868107888        -0.1389585076
        0.2054782000         1.3429439823         2.1995701761         0.1269907893
        0.2103873000         1.3352870017         2.1919145437        -0.0724711834
        0.2153959000         1.3352870017         2.1893626662        -0.0724711834
        0.2203756000         1.3327346748         2.1868107888        -0.1389585076
        0.2255160000         1.3378393285         2.1944664211        -0.0059838592
        0.2303964000         1.3301823480         2.1868107888        -0.2054458319
        0.2355339000         1.3429439823         2.1970182986         0.1269907893
        0.2403845000         1.3352870017         2.1919145437        -0.0724711834
        0.2456319000         1.3378393285         2.1944664211        -0.0059838592
        0.2504772000         1.3454963091         2.1944664211         0.1934781135
        0.2554157000         1.3327346748         2.1868107888        -0.1389585076
        0.2603937000         1.3378393285         2.1944664211        -0.0059838592
        0.2654804000         1.3454963091         2.1995701761         0.1934781135
        0.2703871000         1.3327346748         2.1868107888        -0.1389585076
        0.2753912000         1.3429439823         2.1995701761         0.1269907893
        0.2803808000         1.3352870017         2.1944664211        -0.0724711834
        0.2853873000         1.3378393285         2.1893626662        -0.0059838592
        0.2904772000         1.3378393285         2.1919145437        -0.0059838592
        0.2954145000         1.3378393285         2.1944664211        -0.0059838592
        0.3003860000         1.3352870017         2.1893626662        -0.0724711834
        0.3054728000         1.3378393285         2.1919145437        -0.0059838592
        0.3103816000         1.3429439823         2.1995701761         0.1269907893
        0.3154140000         1.3301823480         2.1868107888        -0.2054458319
        0.3204773000         1.3531532897         2.1995701761         0.3929400862
        0.3253878000         1.3352870017         2.1944664211        -0.0724711834
        0.3304746000         1.3378393285         2.1944664211        -0.0059838592
        0.3355362000         1.3378393285         2.1919145437        -0.0059838592
        0.3403908000         1.3327346748         2.1868107888        -0.1389585076
        0.3454741000         1.3454963091         2.1995701761         0.1934781135
        0.3506059000         1.3327346748         2.1868107888        -0.1389585076
        0.3553872000         1.3352870017         2.1944664211        -0.0724711834
        0.3604727000         1.3378393285         2.1919145437        -0.0059838592
        0.3653817000         1.3327346748         2.1868107888        -0.1389585076
        0.3703904000         1.3454963091         2.1995701761         0.1934781135
        0.3754727000         1.3327346748         2.1868107888        -0.1389585076
        0.3805056000         1.3429439823         2.1995701761         0.1269907893
        0.3854108000         1.3327346748         2.1842589113        -0.1389585076
        0.3904906000         1.3557056165         2.1944664211         0.4594274104
        0.3954965000         1.3378393285         2.1944664211        -0.0059838592
        0.4004169000         1.3327346748         2.1868107888        -0.1389585076
        0.4055051000         1.3301823480         2.1893626662        -0.2054458319
        0.4104138000         1.3301823480         2.1868107888        -0.2054458319
        0.4155035000         1.3352870017         2.1919145437        -0.0724711834
        0.4204017000         1.3378393285         2.1919145437        -0.0059838592
        0.4255086000         1.3301823480         2.1868107888        -0.2054458319
        0.4304195000         1.3454963091         2.1995701761         0.1934781135
        0.4354886000         1.3378393285         2.1944664211        -0.0059838592
        0.4404851000         1.3480486360         2.1919145437         0.2599654377
        0.4455197000         1.3378393285         2.1919145437        -0.0059838592
        0.4505961000         1.3301823480         2.1868107888        -0.2054458319
        0.4554855000         1.3480486360         2.1970182986         0.2599654377
        0.4603892000         1.3429439823         2.1995701761         0.1269907893
        0.4654777000         1.3608102703         2.1919145437         0.5924020589
        0.4704125000         1.3378393285         2.1919145437        -0.0059838592
        0.4754221000         1.3327346748         2.1868107888        -0.1389585076
        0.4804071000         1.3429439823         2.1995701761         0.1269907893
        0.4855350000         1.3429439823         2.1995701761         0.1269907893
        0.4905010000         1.3327346748         2.1868107888        -0.1389585076
        0.4955042000         1.3301823480         2.1893626662        -0.2054458319
        0.5004139000         1.3352870017         2.1944664211        -0.0724711834
        0.5055419000         1.3327346748         2.1893626662        -0.1389585076
        0.5104439000         1.3429439823         2.1995701761         0.1269907893
        0.5154233000         1.3403916554         2.1919145437         0.0605034650
        0.5204996000         1.3378393285         2.1944664211        -0.0059838592
        0.5254223000         1.3352870017         2.1919145437        -0.0724711834
        0.5304204000         1.3327346748         2.1868107888        -0.1389585076
        0.5354000000         1.3378393285         2.1919145437        -0.0059838592
        0.5404737000         1.3506009628         2.1842589113         0.3264527620
        0.5453890000         1.3378393285         2.1944664211        -0.0059838592
        0.5505059000         1.3378393285         2.1944664211        -0.0059838592
        0.5553955000         1.3301823480         2.1868107888        -0.2054458319
        0.5604778000         1.3378393285         2.1919145437        -0.0059838592
        0.5654738000         1.3378393285         2.1919145437        -0.0059838592
        0.5703886000         1.3378393285         2.1919145437        -0.0059838592
        0.5755381000         1.3378393285         2.1919145437        -0.0059838592
        0.5804783000         1.3352870017         2.1944664211        -0.0724711834
        0.5853909000         1.3378393285         2.1919145437        -0.0059838592
        0.5904755000         1.3378393285         2.1919145437        -0.0059838592
        0.5953754000         1.3327346748         2.1868107888        -0.1389585076
        0.6003783000         1.3454963091         2.1995701761         0.1934781135
        0.6055386000         1.3378393285         2.1919145437        -0.0059838592
        0.6104098000         1.3352870017         2.1944664211        -0.0724711834
        0.6154143000         1.3378393285         2.1919145437        -0.0059838592
        0.6205056000         1.3378393285         2.1919145437        -0.0059838592
        0.6254132000         1.3429439823         2.1995701761         0.1269907893
        0.6305744000         1.3352870017         2.1893626662        -0.0724711834
        0.6355417000         1.3378393285         2.1893626662        -0.0059838592
        0.6404758000         1.3301823480         2.1868107888        -0.2054458319
        0.6454716000         1.3327346748         2.1868107888        -0.1389585076
        0.6504716000         1.3429439823         2.1995701761         0.1269907893
