% Potentiometer Recording  5.0 s
% Vg_offset=1.395394V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0010263000         1.3939905194         3.1692836105        -0.0365680283
        0.0053832000         1.3965428462         3.1692836105         0.0299192959
        0.0103957000         1.4016475000         3.1769392429         0.1628939444
        0.0153987000         1.3939905194         3.1667317330        -0.0365680283
        0.0204420000         1.3965428462         3.1692836105         0.0299192959
        0.0254675000         1.3939905194         3.1692836105        -0.0365680283
        0.0304199000         1.3939905194         3.1692836105        -0.0365680283
        0.0355766000         1.3888858657         3.1641798556        -0.1695426768
        0.0404485000         1.3888858657         3.1616279781        -0.1695426768
        0.0454613000         1.4016475000         3.1769392429         0.1628939444
        0.0504566000         1.4016475000         3.1794911203         0.1628939444
        0.0554265000         1.4016475000         3.1743873654         0.1628939444
        0.0604318000         1.3965428462         3.1692836105         0.0299192959
        0.0654163000         1.3965428462         3.1692836105         0.0299192959
        0.0705994000         1.3965428462         3.1718354879         0.0299192959
        0.0754365000         1.4041998268         3.1769392429         0.2293812686
        0.0804208000         1.3914381925         3.1641798556        -0.1030553526
        0.0854261000         1.3965428462         3.1692836105         0.0299192959
        0.0904146000         1.3914381925         3.1692836105        -0.1030553526
        0.0954144000         1.3939905194         3.1692836105        -0.0365680283
        0.1005171000         1.4016475000         3.1692836105         0.1628939444
        0.1054092000         1.3965428462         3.1769392429         0.0299192959
        0.1104201000         1.3888858657         3.1667317330        -0.1695426768
        0.1154252000         1.4016475000         3.1769392429         0.1628939444
        0.1204111000         1.3939905194         3.1692836105        -0.0365680283
        0.1254295000         1.4016475000         3.1692836105         0.1628939444
        0.1304308000         1.4016475000         3.1794911203         0.1628939444
        0.1354139000         1.3914381925         3.1641798556        -0.1030553526
        0.1404195000         1.4041998268         3.1769392429         0.2293812686
        0.1454136000         1.4016475000         3.1743873654         0.1628939444
        0.1504067000         1.3965428462         3.1718354879         0.0299192959
        0.1553910000         1.3914381925         3.1641798556        -0.1030553526
        0.1604344000         1.3965428462         3.1692836105         0.0299192959
        0.1654183000         1.3939905194         3.1692836105        -0.0365680283
        0.1704240000         1.4016475000         3.1743873654         0.1628939444
        0.1754379000         1.3965428462         3.1718354879         0.0299192959
        0.1804252000         1.3888858657         3.1692836105        -0.1695426768
        0.1854293000         1.3888858657         3.1641798556        -0.1695426768
        0.1904127000         1.3888858657         3.1641798556        -0.1695426768
        0.1954175000         1.3939905194         3.1692836105        -0.0365680283
        0.2004283000         1.4016475000         3.1769392429         0.1628939444
        0.2054065000         1.4016475000         3.1769392429         0.1628939444
        0.2104259000         1.3965428462         3.1692836105         0.0299192959
        0.2154070000         1.3914381925         3.1641798556        -0.1030553526
        0.2204178000         1.3965428462         3.1718354879         0.0299192959
        0.2254061000         1.3939905194         3.1718354879        -0.0365680283
        0.2304237000         1.3965428462         3.1692836105         0.0299192959
        0.2354146000         1.3939905194         3.1718354879        -0.0365680283
        0.2404294000         1.3914381925         3.1641798556        -0.1030553526
        0.2454300000         1.3965428462         3.1718354879         0.0299192959
        0.2503939000         1.3888858657         3.1641798556        -0.1695426768
        0.2554573000         1.3914381925         3.1641798556        -0.1030553526
        0.2604093000         1.4016475000         3.1743873654         0.1628939444
        0.2653913000         1.4016475000         3.1769392429         0.1628939444
        0.2704817000         1.3914381925         3.1692836105        -0.1030553526
        0.2754405000         1.4041998268         3.1692836105         0.2293812686
        0.2803942000         1.3888858657         3.1616279781        -0.1695426768
        0.2853988000         1.4016475000         3.1692836105         0.1628939444
        0.2904118000         1.4016475000         3.1794911203         0.1628939444
        0.2953999000         1.4016475000         3.1743873654         0.1628939444
        0.3003984000         1.3965428462         3.1692836105         0.0299192959
        0.3053898000         1.3888858657         3.1616279781        -0.1695426768
        0.3103914000         1.3939905194         3.1769392429        -0.0365680283
        0.3153996000         1.3939905194         3.1692836105        -0.0365680283
        0.3203889000         1.4016475000         3.1769392429         0.1628939444
        0.3253860000         1.3965428462         3.1718354879         0.0299192959
        0.3304172000         1.4016475000         3.1769392429         0.1628939444
        0.3353882000         1.3888858657         3.1667317330        -0.1695426768
        0.3405412000         1.3965428462         3.1616279781         0.0299192959
        0.3454076000         1.3888858657         3.1667317330        -0.1695426768
        0.3504102000         1.3939905194         3.1692836105        -0.0365680283
        0.3554286000         1.3939905194         3.1692836105        -0.0365680283
        0.3604085000         1.3888858657         3.1616279781        -0.1695426768
