% Potentiometer Recording  5.0 s
% Vg_offset=1.395394V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0012922000         1.4016475000         3.0952791642         0.1628939444
        0.0054134000         1.3888858657         3.0774160220        -0.1695426768
        0.0104367000         1.3888858657         3.0876235318        -0.1695426768
        0.0154119000         1.4016475000         3.0952791642         0.1628939444
        0.0203940000         1.3914381925         3.0825197769        -0.1030553526
        0.0254150000         1.3965428462         3.0876235318         0.0299192959
        0.0304611000         1.3914381925         3.0799678994        -0.1030553526
        0.0354764000         1.4016475000         3.0927272867         0.1628939444
        0.0404419000         1.3888858657         3.0825197769        -0.1695426768
        0.0454129000         1.3888858657         3.0825197769        -0.1695426768
        0.0504332000         1.3939905194         3.0876235318        -0.0365680283
        0.0554170000         1.3965428462         3.0850716543         0.0299192959
        0.0604389000         1.3965428462         3.0876235318         0.0299192959
        0.0654526000         1.3914381925         3.0825197769        -0.1030553526
        0.0704118000         1.3965428462         3.0876235318         0.0299192959
        0.0753923000         1.3939905194         3.0850716543        -0.0365680283
        0.0804046000         1.3888858657         3.0799678994        -0.1695426768
        0.0854055000         1.3965428462         3.0876235318         0.0299192959
        0.0904218000         1.3965428462         3.0876235318         0.0299192959
        0.0954064000         1.3965428462         3.0799678994         0.0299192959
        0.1004100000         1.3965428462         3.0876235318         0.0299192959
        0.1053961000         1.4016475000         3.0952791642         0.1628939444
        0.1104191000         1.3914381925         3.0799678994        -0.1030553526
        0.1155532000         1.3914381925         3.0799678994        -0.1030553526
        0.1204873000         1.4016475000         3.0952791642         0.1628939444
        0.1254326000         1.3965428462         3.0876235318         0.0299192959
        0.1304513000         1.4016475000         3.0927272867         0.1628939444
        0.1354258000         1.3888858657         3.0799678994        -0.1695426768
        0.1404049000         1.3965428462         3.0876235318         0.0299192959
        0.1453949000         1.4016475000         3.0952791642         0.1628939444
        0.1505310000         1.3939905194         3.0876235318        -0.0365680283
        0.1554451000         1.3965428462         3.0952791642         0.0299192959
        0.1604402000         1.4016475000         3.0927272867         0.1628939444
        0.1654150000         1.3939905194         3.0876235318        -0.0365680283
        0.1704092000         1.3888858657         3.0825197769        -0.1695426768
        0.1754154000         1.3965428462         3.0876235318         0.0299192959
