% Potentiometer Recording  5.0 s
% Vg_offset=1.338069V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0007997000         1.3378393285         2.1077025875        -0.0059838592
        0.0054093000         1.3327346748         2.0974950777        -0.1389585076
        0.0104224000         1.3429439823         2.1153582199         0.1269907893
        0.0154174000         1.3378393285         2.1077025875        -0.0059838592
        0.0204375000         1.3378393285         2.1077025875        -0.0059838592
        0.0255019000         1.3301823480         2.1000469552        -0.2054458319
        0.0304583000         1.3429439823         2.1128063424         0.1269907893
        0.0354382000         1.3301823480         2.1000469552        -0.2054458319
        0.0404654000         1.3378393285         2.1077025875        -0.0059838592
        0.0453977000         1.3327346748         2.1000469552        -0.1389585076
        0.0504045000         1.3378393285         2.1128063424        -0.0059838592
        0.0554926000         1.3378393285         2.1051507101        -0.0059838592
        0.0604031000         1.3633625971         2.1128063424         0.6588893831
        0.0654122000         1.3327346748         2.1025988326        -0.1389585076
        0.0704204000         1.3352870017         2.1077025875        -0.0724711834
        0.0754043000         1.3301823480         2.1025988326        -0.2054458319
        0.0804330000         1.3454963091         2.1128063424         0.1934781135
        0.0854464000         1.3378393285         2.1077025875        -0.0059838592
        0.0904292000         1.3454963091         2.1128063424         0.1934781135
        0.0954140000         1.3378393285         2.1051507101        -0.0059838592
        0.1004258000         1.3378393285         2.1051507101        -0.0059838592
        0.1054067000         1.3352870017         2.1077025875        -0.0724711834
        0.1104143000         1.3454963091         2.1077025875         0.1934781135
        0.1154391000         1.3327346748         2.0974950777        -0.1389585076
        0.1204074000         1.3378393285         2.1077025875        -0.0059838592
        0.1253933000         1.3582579434         2.1077025875         0.5259147346
        0.1303923000         1.3327346748         2.1025988326        -0.1389585076
        0.1353852000         1.3454963091         2.1128063424         0.1934781135
        0.1403872000         1.3403916554         2.1077025875         0.0605034650
        0.1454000000         1.3352870017         2.1051507101        -0.0724711834
        0.1503896000         1.3352870017         2.1000469552        -0.0724711834
        0.1553896000         1.3429439823         2.1102544650         0.1269907893
        0.1604010000         1.3327346748         2.1000469552        -0.1389585076
        0.1653846000         1.3378393285         2.1051507101        -0.0059838592
        0.1704183000         1.3352870017         2.1000469552        -0.0724711834
        0.1753985000         1.3301823480         2.1025988326        -0.2054458319
        0.1803901000         1.3327346748         2.1000469552        -0.1389585076
        0.1853963000         1.3352870017         2.1077025875        -0.0724711834
        0.1904091000         1.3582579434         2.1153582199         0.5259147346
        0.1953895000         1.3276300211         2.1000469552        -0.2719331561
        0.2004251000         1.3429439823         2.1128063424         0.1269907893
        0.2054024000         1.3327346748         2.1000469552        -0.1389585076
        0.2104744000         1.3352870017         2.1077025875        -0.0724711834
        0.2153976000         1.3378393285         2.1077025875        -0.0059838592
        0.2204261000         1.3378393285         2.1051507101        -0.0059838592
        0.2253844000         1.3301823480         2.1000469552        -0.2054458319
        0.2303973000         1.3378393285         2.1051507101        -0.0059838592
        0.2353787000         1.3429439823         2.1128063424         0.1269907893
        0.2403878000         1.3327346748         2.1000469552        -0.1389585076
        0.2454009000         1.3429439823         2.1102544650         0.1269907893
        0.2504017000         1.3327346748         2.1000469552        -0.1389585076
        0.2553875000         1.3378393285         2.1051507101        -0.0059838592
        0.2603967000         1.3429439823         2.1128063424         0.1269907893
        0.2654072000         1.3378393285         2.1077025875        -0.0059838592
        0.2703947000         1.3327346748         2.1000469552        -0.1389585076
        0.2753933000         1.3429439823         2.1102544650         0.1269907893
        0.2804025000         1.3327346748         2.1025988326        -0.1389585076
        0.2853870000         1.3327346748         2.0974950777        -0.1389585076
        0.2903966000         1.3378393285         2.1051507101        -0.0059838592
        0.2954255000         1.3429439823         2.1128063424         0.1269907893
        0.3004112000         1.3429439823         2.1128063424         0.1269907893
        0.3054028000         1.3633625971         2.1051507101         0.6588893831
        0.3104057000         1.3352870017         2.1153582199        -0.0724711834
        0.3154103000         1.3429439823         2.1128063424         0.1269907893
        0.3204293000         1.3378393285         2.1077025875        -0.0059838592
        0.3254242000         1.3378393285         2.1025988326        -0.0059838592
        0.3304020000         1.3352870017         2.1077025875        -0.0724711834
        0.3354081000         1.3301823480         2.1077025875        -0.2054458319
        0.3404098000         1.3378393285         2.1077025875        -0.0059838592
        0.3454060000         1.3378393285         2.1077025875        -0.0059838592
        0.3503990000         1.3429439823         2.1128063424         0.1269907893
        0.3553861000         1.3327346748         2.1000469552        -0.1389585076
        0.3604007000         1.3378393285         2.1051507101        -0.0059838592
        0.3653842000         1.3327346748         2.1000469552        -0.1389585076
        0.3704063000         1.3301823480         2.0974950777        -0.2054458319
        0.3753940000         1.3608102703         2.1128063424         0.5924020589
        0.3803875000         1.3327346748         2.1025988326        -0.1389585076
        0.3854121000         1.3429439823         2.1102544650         0.1269907893
        0.3903951000         1.3301823480         2.1000469552        -0.2054458319
        0.3953838000         1.3378393285         2.1051507101        -0.0059838592
        0.4003947000         1.3378393285         2.1077025875        -0.0059838592
        0.4054026000         1.3352870017         2.1077025875        -0.0724711834
        0.4104246000         1.3352870017         2.1051507101        -0.0724711834
        0.4153974000         1.3378393285         2.1051507101        -0.0059838592
        0.4203978000         1.3327346748         2.1000469552        -0.1389585076
        0.4253792000         1.3378393285         2.1051507101        -0.0059838592
        0.4304047000         1.3378393285         2.1051507101        -0.0059838592
        0.4353971000         1.3352870017         2.1077025875        -0.0724711834
        0.4403842000         1.3378393285         2.1128063424        -0.0059838592
        0.4453962000         1.3327346748         2.1000469552        -0.1389585076
        0.4504327000         1.3327346748         2.1077025875        -0.1389585076
        0.4554081000         1.3327346748         2.1000469552        -0.1389585076
        0.4604244000         1.3429439823         2.1051507101         0.1269907893
        0.4654042000         1.3378393285         2.1051507101        -0.0059838592
        0.4703844000         1.3454963091         2.1128063424         0.1934781135
        0.4753958000         1.3301823480         2.1000469552        -0.2054458319
        0.4803824000         1.3378393285         2.1077025875        -0.0059838592
        0.4853910000         1.3378393285         2.1051507101        -0.0059838592
        0.4904255000         1.3403916554         2.1051507101         0.0605034650
        0.4953866000         1.3352870017         2.1051507101        -0.0724711834
        0.5003954000         1.3352870017         2.1128063424        -0.0724711834
        0.5054031000         1.3378393285         2.1051507101        -0.0059838592
        0.5103870000         1.3378393285         2.1077025875        -0.0059838592
        0.5154154000         1.3352870017         2.1051507101        -0.0724711834
        0.5203980000         1.3480486360         2.1051507101         0.2599654377
        0.5253857000         1.3378393285         2.1077025875        -0.0059838592
        0.5303945000         1.3429439823         2.1128063424         0.1269907893
        0.5353746000         1.3327346748         2.1000469552        -0.1389585076
        0.5405053000         1.3378393285         2.1077025875        -0.0059838592
        0.5454191000         1.3454963091         2.1128063424         0.1934781135
        0.5504225000         1.3378393285         2.1077025875        -0.0059838592
        0.5554123000         1.3378393285         2.1051507101        -0.0059838592
        0.5604967000         1.3429439823         2.1128063424         0.1269907893
        0.5654725000         1.3378393285         2.1077025875        -0.0059838592
        0.5704191000         1.3378393285         2.1051507101        -0.0059838592
        0.5754176000         1.3429439823         2.1128063424         0.1269907893
        0.5804277000         1.3378393285         2.1077025875        -0.0059838592
        0.5853858000         1.3531532897         2.1051507101         0.3929400862
        0.5903972000         1.3378393285         2.1051507101        -0.0059838592
        0.5954065000         1.3378393285         2.1051507101        -0.0059838592
        0.6004400000         1.3301823480         2.1000469552        -0.2054458319
        0.6053649000         1.3378393285         2.1077025875        -0.0059838592
        0.6104111000         1.3378393285         2.1051507101        -0.0059838592
        0.6154258000         1.3403916554         2.1051507101         0.0605034650
        0.6204414000         1.3429439823         2.1128063424         0.1269907893
        0.6253800000         1.3327346748         2.1000469552        -0.1389585076
        0.6304457000         1.3454963091         2.1128063424         0.1934781135
        0.6354233000         1.3327346748         2.0974950777        -0.1389585076
        0.6404383000         1.3454963091         2.1153582199         0.1934781135
        0.6454794000         1.3454963091         2.1128063424         0.1934781135
        0.6504392000         1.3429439823         2.1128063424         0.1269907893
        0.6553933000         1.3429439823         2.1128063424         0.1269907893
        0.6604055000         1.3301823480         2.1025988326        -0.2054458319
        0.6654278000         1.3429439823         2.1128063424         0.1269907893
        0.6704031000         1.3327346748         2.1025988326        -0.1389585076
        0.6753981000         1.3403916554         2.1077025875         0.0605034650
        0.6803970000         1.3378393285         2.1077025875        -0.0059838592
        0.6853872000         1.3327346748         2.1000469552        -0.1389585076
        0.6903906000         1.3429439823         2.1128063424         0.1269907893
        0.6953981000         1.3352870017         2.0974950777        -0.0724711834
        0.7003860000         1.3378393285         2.1077025875        -0.0059838592
        0.7053977000         1.3352870017         2.1051507101        -0.0724711834
        0.7104000000         1.3378393285         2.1077025875        -0.0059838592
        0.7153862000         1.3301823480         2.1000469552        -0.2054458319
        0.7204000000         1.3454963091         2.1153582199         0.1934781135
        0.7254288000         1.3378393285         2.1051507101        -0.0059838592
        0.7303961000         1.3429439823         2.1128063424         0.1269907893
        0.7354028000         1.3352870017         2.1077025875        -0.0724711834
        0.7403889000         1.3429439823         2.1128063424         0.1269907893
        0.7453861000         1.3301823480         2.1000469552        -0.2054458319
        0.7504237000         1.3378393285         2.1051507101        -0.0059838592
        0.7554111000         1.3352870017         2.1051507101        -0.0724711834
        0.7604206000         1.3352870017         2.1051507101        -0.0724711834
        0.7654252000         1.3352870017         2.1051507101        -0.0724711834
        0.7704118000         1.3352870017         2.1051507101        -0.0724711834
        0.7755028000         1.3429439823         2.1128063424         0.1269907893
        0.7805031000         1.3301823480         2.1000469552        -0.2054458319
        0.7854093000         1.3378393285         2.1051507101        -0.0059838592
        0.7903942000         1.3352870017         2.1128063424        -0.0724711834
        0.7953980000         1.3327346748         2.1000469552        -0.1389585076
        0.8004135000         1.3378393285         2.1051507101        -0.0059838592
        0.8054162000         1.3429439823         2.1128063424         0.1269907893
        0.8104055000         1.3378393285         2.1051507101        -0.0059838592
        0.8154374000         1.3352870017         2.1077025875        -0.0724711834
        0.8204158000         1.3327346748         2.1000469552        -0.1389585076
        0.8254281000         1.3403916554         2.1077025875         0.0605034650
        0.8304104000         1.3378393285         2.1051507101        -0.0059838592
        0.8354282000         1.3429439823         2.1051507101         0.1269907893
        0.8404272000         1.3429439823         2.1077025875         0.1269907893
        0.8454187000         1.3403916554         2.1077025875         0.0605034650
        0.8504267000         1.3378393285         2.1051507101        -0.0059838592
        0.8554256000         1.3327346748         2.1000469552        -0.1389585076
        0.8603944000         1.3327346748         2.1025988326        -0.1389585076
        0.8653957000         1.3429439823         2.1128063424         0.1269907893
        0.8703829000         1.3378393285         2.1025988326        -0.0059838592
        0.8754400000         1.3454963091         2.1128063424         0.1934781135
        0.8804053000         1.3429439823         2.1128063424         0.1269907893
        0.8853806000         1.3378393285         2.1077025875        -0.0059838592
        0.8903919000         1.3352870017         2.1051507101        -0.0724711834
        0.8953992000         1.3378393285         2.1051507101        -0.0059838592
