% Potentiometer Recording  5.0 s
% Vg_offset=1.395394V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0006118000         1.4016475000         2.7303606875         0.1628939444
        0.0055372000         1.3914381925         2.7278088101        -0.1030553526
        0.0104612000         1.3888858657         2.7278088101        -0.1695426768
        0.0153709000         1.3888858657         2.7252569326        -0.1695426768
        0.0204712000         1.3863335388         2.7278088101        -0.2360300010
        0.0254893000         1.3965428462         2.7329125650         0.0299192959
        0.0304760000         1.3939905194         2.7303606875        -0.0365680283
        0.0354903000         1.3965428462         2.7329125650         0.0299192959
        0.0404936000         1.3914381925         2.7252569326        -0.1030553526
        0.0455050000         1.4016475000         2.7405681974         0.1628939444
        0.0504072000         1.3965428462         2.7329125650         0.0299192959
        0.0554938000         1.3965428462         2.7303606875         0.0299192959
        0.0604878000         1.3939905194         2.7329125650        -0.0365680283
        0.0654955000         1.3888858657         2.7278088101        -0.1695426768
        0.0705126000         1.4016475000         2.7354644424         0.1628939444
        0.0754898000         1.3888858657         2.7252569326        -0.1695426768
        0.0805188000         1.3990951731         2.7380163199         0.0964066201
        0.0854935000         1.3965428462         2.7303606875         0.0299192959
        0.0904874000         1.3939905194         2.7303606875        -0.0365680283
        0.0954864000         1.3965428462         2.7303606875         0.0299192959
        0.1004890000         1.3888858657         2.7252569326        -0.1695426768
        0.1054933000         1.4016475000         2.7380163199         0.1628939444
        0.1105330000         1.3863335388         2.7278088101        -0.2360300010
        0.1154932000         1.3965428462         2.7303606875         0.0299192959
        0.1204880000         1.3965428462         2.7329125650         0.0299192959
        0.1254873000         1.3914381925         2.7303606875        -0.1030553526
        0.1304921000         1.3965428462         2.7329125650         0.0299192959
        0.1355403000         1.3965428462         2.7303606875         0.0299192959
        0.1404937000         1.3888858657         2.7303606875        -0.1695426768
        0.1454930000         1.3965428462         2.7252569326         0.0299192959
        0.1504840000         1.3965428462         2.7303606875         0.0299192959
        0.1554948000         1.3888858657         2.7278088101        -0.1695426768
        0.1604602000         1.3965428462         2.7329125650         0.0299192959
        0.1654518000         1.3965428462         2.7329125650         0.0299192959
        0.1704932000         1.3965428462         2.7303606875         0.0299192959
        0.1754941000         1.3965428462         2.7303606875         0.0299192959
        0.1804916000         1.3965428462         2.7303606875         0.0299192959
        0.1854850000         1.4016475000         2.7380163199         0.1628939444
        0.1906547000         1.3965428462         2.7329125650         0.0299192959
        0.1957683000         1.3965428462         2.7303606875         0.0299192959
        0.2005155000         1.3965428462         2.7303606875         0.0299192959
        0.2055024000         1.3965428462         2.7303606875         0.0299192959
        0.2104918000         1.3888858657         2.7278088101        -0.1695426768
        0.2154937000         1.3965428462         2.7329125650         0.0299192959
        0.2204910000         1.3965428462         2.7303606875         0.0299192959
        0.2254904000         1.4016475000         2.7380163199         0.1628939444
        0.2304899000         1.3965428462         2.7380163199         0.0299192959
        0.2354920000         1.3888858657         2.7278088101        -0.1695426768
        0.2404895000         1.3990951731         2.7380163199         0.0964066201
        0.2454836000         1.3939905194         2.7329125650        -0.0365680283
        0.2504045000         1.4016475000         2.7405681974         0.1628939444
        0.2554892000         1.3914381925         2.7252569326        -0.1030553526
        0.2604886000         1.3965428462         2.7329125650         0.0299192959
        0.2654921000         1.4016475000         2.7380163199         0.1628939444
        0.2704839000         1.3965428462         2.7329125650         0.0299192959
        0.2754838000         1.3939905194         2.7329125650        -0.0365680283
        0.2804890000         1.3965428462         2.7303606875         0.0299192959
        0.2854884000         1.3914381925         2.7252569326        -0.1030553526
        0.2905024000         1.4016475000         2.7405681974         0.1628939444
        0.2954840000         1.3939905194         2.7303606875        -0.0365680283
        0.3004833000         1.3939905194         2.7303606875        -0.0365680283
        0.3054848000         1.3965428462         2.7329125650         0.0299192959
        0.3104879000         1.3939905194         2.7303606875        -0.0365680283
        0.3154850000         1.4016475000         2.7380163199         0.1628939444
        0.3205148000         1.3863335388         2.7252569326        -0.2360300010
        0.3254574000         1.3939905194         2.7303606875        -0.0365680283
        0.3304828000         1.4016475000         2.7380163199         0.1628939444
        0.3354622000         1.3888858657         2.7252569326        -0.1695426768
        0.3404936000         1.4016475000         2.7380163199         0.1628939444
        0.3454921000         1.3965428462         2.7303606875         0.0299192959
        0.3504824000         1.3965428462         2.7329125650         0.0299192959
        0.3555018000         1.3965428462         2.7278088101         0.0299192959
        0.3604832000         1.3965428462         2.7329125650         0.0299192959
        0.3654853000         1.3939905194         2.7329125650        -0.0365680283
        0.3704882000         1.3888858657         2.7278088101        -0.1695426768
        0.3755360000         1.3965428462         2.7329125650         0.0299192959
        0.3804830000         1.3914381925         2.7303606875        -0.1030553526
        0.3854825000         1.3939905194         2.7278088101        -0.0365680283
        0.3904815000         1.3965428462         2.7329125650         0.0299192959
        0.3954876000         1.4041998268         2.7354644424         0.2293812686
        0.4004675000         1.3888858657         2.7252569326        -0.1695426768
        0.4055473000         1.3965428462         2.7303606875         0.0299192959
        0.4105495000         1.4016475000         2.7380163199         0.1628939444
        0.4154565000         1.3965428462         2.7329125650         0.0299192959
        0.4204881000         1.4016475000         2.7380163199         0.1628939444
        0.4254871000         1.3965428462         2.7278088101         0.0299192959
        0.4304808000         1.3939905194         2.7303606875        -0.0365680283
        0.4354868000         1.4016475000         2.7380163199         0.1628939444
        0.4404806000         1.4016475000         2.7405681974         0.1628939444
        0.4454971000         1.3888858657         2.7252569326        -0.1695426768
        0.4504866000         1.4016475000         2.7303606875         0.1628939444
        0.4554867000         1.3965428462         2.7329125650         0.0299192959
        0.4604871000         1.3888858657         2.7252569326        -0.1695426768
        0.4654814000         1.3965428462         2.7303606875         0.0299192959
        0.4705740000         1.3939905194         2.7329125650        -0.0365680283
        0.4754809000         1.4016475000         2.7380163199         0.1628939444
        0.4804812000         1.3965428462         2.7329125650         0.0299192959
        0.4854861000         1.4016475000         2.7380163199         0.1628939444
        0.4904811000         1.3914381925         2.7252569326        -0.1030553526
        0.4954808000         1.3990951731         2.7380163199         0.0964066201
        0.5004894000         1.3888858657         2.7303606875        -0.1695426768
        0.5054807000         1.3888858657         2.7252569326        -0.1695426768
        0.5104791000         1.4016475000         2.7329125650         0.1628939444
        0.5155394000         1.3939905194         2.7303606875        -0.0365680283
        0.5204855000         1.3888858657         2.7278088101        -0.1695426768
        0.5254590000         1.3939905194         2.7303606875        -0.0365680283
        0.5304583000         1.3939905194         2.7354644424        -0.0365680283
        0.5354992000         1.3939905194         2.7329125650        -0.0365680283
        0.5404565000         1.4016475000         2.7405681974         0.1628939444
        0.5454855000         1.3965428462         2.7303606875         0.0299192959
        0.5504916000         1.3965428462         2.7303606875         0.0299192959
        0.5554867000         1.3965428462         2.7303606875         0.0299192959
        0.5605113000         1.3863335388         2.7278088101        -0.2360300010
        0.5654538000         1.3888858657         2.7252569326        -0.1695426768
        0.5704840000         1.4016475000         2.7405681974         0.1628939444
        0.5754805000         1.3888858657         2.7278088101        -0.1695426768
        0.5804850000         1.3990951731         2.7380163199         0.0964066201
        0.5855201000         1.3888858657         2.7278088101        -0.1695426768
        0.5904793000         1.3965428462         2.7303606875         0.0299192959
        0.5955153000         1.4016475000         2.7380163199         0.1628939444
        0.6004939000         1.3990951731         2.7303606875         0.0964066201
        0.6055029000         1.3914381925         2.7303606875        -0.1030553526
        0.6105007000         1.3939905194         2.7303606875        -0.0365680283
        0.6158206000         1.4016475000         2.7380163199         0.1628939444
        0.6204936000         1.3888858657         2.7278088101        -0.1695426768
        0.6254885000         1.3888858657         2.7278088101        -0.1695426768
        0.6304897000         1.3888858657         2.7329125650        -0.1695426768
        0.6354896000         1.4016475000         2.7380163199         0.1628939444
