% Potentiometer Recording  5.0 s
% Vg_offset=1.395394V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0010276000         1.3888858657         2.5593848978        -0.1695426768
        0.0054306000         1.3939905194         2.5644886527        -0.0365680283
        0.0103946000         1.4016475000         2.5695924076         0.1628939444
        0.0154269000         1.3965428462         2.5619367752         0.0299192959
        0.0203893000         1.3965428462         2.5670405302         0.0299192959
        0.0253921000         1.3914381925         2.5568330203        -0.1030553526
        0.0304700000         1.4016475000         2.5670405302         0.1628939444
        0.0354739000         1.3888858657         2.5568330203        -0.1695426768
        0.0404334000         1.3965428462         2.5644886527         0.0299192959
        0.0454348000         1.3914381925         2.5568330203        -0.1030553526
        0.0503996000         1.3965428462         2.5644886527         0.0299192959
        0.0554088000         1.3965428462         2.5619367752         0.0299192959
        0.0604088000         1.3888858657         2.5568330203        -0.1695426768
        0.0653929000         1.4016475000         2.5670405302         0.1628939444
        0.0704062000         1.3965428462         2.5644886527         0.0299192959
        0.0762779000         1.4016475000         2.5695924076         0.1628939444
        0.0805206000         1.3965428462         2.5619367752         0.0299192959
        0.0855172000         1.3888858657         2.5542811429        -0.1695426768
        0.0903929000         1.4016475000         2.5695924076         0.1628939444
        0.0954400000         1.4016475000         2.5670405302         0.1628939444
        0.1004673000         1.3888858657         2.5593848978        -0.1695426768
        0.1054351000         1.3965428462         2.5619367752         0.0299192959
        0.1104260000         1.3965428462         2.5619367752         0.0299192959
        0.1154273000         1.3888858657         2.5568330203        -0.1695426768
        0.1204296000         1.4016475000         2.5670405302         0.1628939444
        0.1254219000         1.3939905194         2.5619367752        -0.0365680283
        0.1304290000         1.3914381925         2.5593848978        -0.1030553526
        0.1354072000         1.3965428462         2.5619367752         0.0299192959
        0.1403955000         1.3965428462         2.5644886527         0.0299192959
        0.1454009000         1.3888858657         2.5568330203        -0.1695426768
        0.1504413000         1.3939905194         2.5619367752        -0.0365680283
        0.1554012000         1.4016475000         2.5670405302         0.1628939444
        0.1604115000         1.3888858657         2.5568330203        -0.1695426768
        0.1654119000         1.3939905194         2.5619367752        -0.0365680283
        0.1704340000         1.4016475000         2.5695924076         0.1628939444
        0.1754152000         1.3914381925         2.5568330203        -0.1030553526
        0.1804554000         1.3965428462         2.5619367752         0.0299192959
        0.1854225000         1.4016475000         2.5670405302         0.1628939444
