% Potentiometer Recording  5.0 s
% Vg_offset=1.338312V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0010354000         1.3378393285         2.4802766965        -0.0123001550
        0.0054895000         1.3378393285         2.4751729416        -0.0123001550
        0.0104647000         1.3352870017         2.4802766965        -0.0787874792
        0.0154702000         1.3301823480         2.4726210642        -0.2117621277
        0.0204642000         1.3403916554         2.4777248191         0.0541871692
        0.0254645000         1.3327346748         2.4726210642        -0.1452748034
        0.0304549000         1.3327346748         2.4726210642        -0.1452748034
        0.0354837000         1.3327346748         2.4726210642        -0.1452748034
        0.0404592000         1.3352870017         2.4726210642        -0.0787874792
        0.0454846000         1.3301823480         2.4751729416        -0.2117621277
        0.0504637000         1.3403916554         2.4802766965         0.0541871692
        0.0554832000         1.3352870017         2.4853804515        -0.0787874792
        0.0604537000         1.3429439823         2.4853804515         0.1206744935
        0.0654829000         1.3480486360         2.4802766965         0.2536491419
        0.0704571000         1.3352870017         2.4802766965        -0.0787874792
        0.0754615000         1.3403916554         2.4777248191         0.0541871692
        0.0804656000         1.3378393285         2.4802766965        -0.0123001550
        0.0854562000         1.3327346748         2.4751729416        -0.1452748034
        0.0904568000         1.3378393285         2.4802766965        -0.0123001550
        0.0954582000         1.3429439823         2.4853804515         0.1206744935
        0.1004558000         1.3327346748         2.4802766965        -0.1452748034
        0.1054524000         1.3327346748         2.4777248191        -0.1452748034
        0.1104558000         1.3327346748         2.4700691867        -0.1452748034
        0.1155420000         1.3327346748         2.4751729416        -0.1452748034
        0.1204601000         1.3327346748         2.4726210642        -0.1452748034
        0.1254548000         1.3378393285         2.4802766965        -0.0123001550
        0.1304594000         1.3378393285         2.4802766965        -0.0123001550
        0.1354525000         1.3352870017         2.4777248191        -0.0787874792
        0.1404839000         1.3352870017         2.4802766965        -0.0787874792
        0.1454814000         1.3429439823         2.4777248191         0.1206744935
        0.1505607000         1.3378393285         2.4802766965        -0.0123001550
        0.1554812000         1.3327346748         2.4726210642        -0.1452748034
        0.1604759000         1.3327346748         2.4726210642        -0.1452748034
        0.1654819000         1.3301823480         2.4726210642        -0.2117621277
        0.1704980000         1.3352870017         2.4802766965        -0.0787874792
        0.1755664000         1.3378393285         2.4777248191        -0.0123001550
        0.1804795000         1.3454963091         2.4853804515         0.1871618177
        0.1854534000         1.3403916554         2.4802766965         0.0541871692
        0.1904847000         1.3429439823         2.4853804515         0.1206744935
        0.1954595000         1.3429439823         2.4853804515         0.1206744935
        0.2004839000         1.3378393285         2.4777248191        -0.0123001550
        0.2054518000         1.3429439823         2.4853804515         0.1206744935
        0.2104809000         1.3506009628         2.4853804515         0.3201364662
        0.2154832000         1.3378393285         2.4777248191        -0.0123001550
        0.2204848000         1.3327346748         2.4726210642        -0.1452748034
        0.2254852000         1.3352870017         2.4777248191        -0.0787874792
        0.2304834000         1.3301823480         2.4751729416        -0.2117621277
        0.2354570000         1.3378393285         2.4802766965        -0.0123001550
        0.2404926000         1.3327346748         2.4726210642        -0.1452748034
        0.2454720000         1.3378393285         2.4802766965        -0.0123001550
        0.2504572000         1.3378393285         2.4777248191        -0.0123001550
        0.2554578000         1.3301823480         2.4777248191        -0.2117621277
        0.2604529000         1.3327346748         2.4726210642        -0.1452748034
        0.2654872000         1.3378393285         2.4777248191        -0.0123001550
        0.2704582000         1.3327346748         2.4726210642        -0.1452748034
        0.2754589000         1.3378393285         2.4802766965        -0.0123001550
        0.2804507000         1.3378393285         2.4802766965        -0.0123001550
        0.2855391000         1.3480486360         2.4828285740         0.2536491419
        0.2904565000         1.3429439823         2.4853804515         0.1206744935
        0.2955112000         1.3454963091         2.4853804515         0.1871618177
        0.3004570000         1.3352870017         2.4777248191        -0.0787874792
        0.3054814000         1.3301823480         2.4726210642        -0.2117621277
        0.3104836000         1.3327346748         2.4751729416        -0.1452748034
        0.3154810000         1.3403916554         2.4802766965         0.0541871692
        0.3204619000         1.3429439823         2.4853804515         0.1206744935
        0.3254525000         1.3429439823         2.4853804515         0.1206744935
        0.3304561000         1.3429439823         2.4853804515         0.1206744935
        0.3354544000         1.3429439823         2.4853804515         0.1206744935
        0.3404560000         1.3378393285         2.4777248191        -0.0123001550
        0.3454470000         1.3378393285         2.4802766965        -0.0123001550
        0.3504511000         1.3454963091         2.4853804515         0.1871618177
        0.3554544000         1.3301823480         2.4751729416        -0.2117621277
