% Potentiometer Recording  5.0 s
% Vg_offset=1.338069V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0010356000         1.3429439823         2.3322678039         0.1269907893
        0.0054270000         1.3454963091         2.3322678039         0.1934781135
        0.0104158000         1.3352870017         2.3297159265        -0.0724711834
        0.0154255000         1.3378393285         2.3271640490        -0.0059838592
        0.0204413000         1.3378393285         2.3271640490        -0.0059838592
        0.0254197000         1.3327346748         2.3220602941        -0.1389585076
        0.0304384000         1.3454963091         2.3348196814         0.1934781135
        0.0354269000         1.3301823480         2.3195084166        -0.2054458319
        0.0404139000         1.3454963091         2.3348196814         0.1934781135
        0.0454529000         1.3378393285         2.3271640490        -0.0059838592
        0.0504665000         1.3378393285         2.3271640490        -0.0059838592
        0.0554430000         1.3403916554         2.3220602941         0.0605034650
        0.0604531000         1.3454963091         2.3322678039         0.1934781135
        0.0654638000         1.3301823480         2.3195084166        -0.2054458319
        0.0704431000         1.3378393285         2.3297159265        -0.0059838592
        0.0754523000         1.3327346748         2.3220602941        -0.1389585076
        0.0804423000         1.3429439823         2.3348196814         0.1269907893
        0.0854520000         1.3378393285         2.3297159265        -0.0059838592
        0.0904386000         1.3301823480         2.3195084166        -0.2054458319
        0.0954416000         1.3454963091         2.3322678039         0.1934781135
        0.1004450000         1.3327346748         2.3220602941        -0.1389585076
        0.1054525000         1.3378393285         2.3271640490        -0.0059838592
        0.1104418000         1.3378393285         2.3271640490        -0.0059838592
        0.1154249000         1.3301823480         2.3220602941        -0.2054458319
        0.1204518000         1.3454963091         2.3322678039         0.1934781135
        0.1254418000         1.3403916554         2.3322678039         0.0605034650
        0.1304515000         1.3301823480         2.3220602941        -0.2054458319
        0.1354539000         1.3378393285         2.3246121715        -0.0059838592
        0.1404404000         1.3378393285         2.3297159265        -0.0059838592
        0.1454536000         1.3429439823         2.3322678039         0.1269907893
        0.1504525000         1.3352870017         2.3271640490        -0.0724711834
        0.1554400000         1.3327346748         2.3195084166        -0.1389585076
        0.1604627000         1.3352870017         2.3246121715        -0.0724711834
        0.1654506000         1.3480486360         2.3348196814         0.2599654377
        0.1704395000         1.3429439823         2.3322678039         0.1269907893
        0.1754507000         1.3352870017         2.3246121715        -0.0724711834
        0.1804618000         1.3301823480         2.3220602941        -0.2054458319
        0.1854747000         1.3327346748         2.3220602941        -0.1389585076
        0.1904497000         1.3378393285         2.3271640490        -0.0059838592
        0.1954406000         1.3378393285         2.3271640490        -0.0059838592
        0.2004497000         1.3429439823         2.3348196814         0.1269907893
        0.2054245000         1.3352870017         2.3271640490        -0.0724711834
        0.2104202000         1.3378393285         2.3271640490        -0.0059838592
        0.2154507000         1.3327346748         2.3220602941        -0.1389585076
        0.2204870000         1.3378393285         2.3297159265        -0.0059838592
        0.2254407000         1.3403916554         2.3271640490         0.0605034650
        0.2304485000         1.3454963091         2.3322678039         0.1934781135
        0.2355336000         1.3327346748         2.3220602941        -0.1389585076
        0.2404642000         1.3378393285         2.3246121715        -0.0059838592
        0.2454506000         1.3378393285         2.3271640490        -0.0059838592
        0.2504601000         1.3429439823         2.3322678039         0.1269907893
        0.2554232000         1.3454963091         2.3348196814         0.1934781135
        0.2604495000         1.3378393285         2.3271640490        -0.0059838592
        0.2654571000         1.3301823480         2.3220602941        -0.2054458319
        0.2705063000         1.3327346748         2.3195084166        -0.1389585076
        0.2755054000         1.3378393285         2.3271640490        -0.0059838592
        0.2805104000         1.3378393285         2.3271640490        -0.0059838592
        0.2854459000         1.3429439823         2.3322678039         0.1269907893
        0.2904495000         1.3378393285         2.3271640490        -0.0059838592
        0.2954351000         1.3403916554         2.3271640490         0.0605034650
        0.3004918000         1.3429439823         2.3322678039         0.1269907893
        0.3055175000         1.3378393285         2.3271640490        -0.0059838592
        0.3105210000         1.3378393285         2.3271640490        -0.0059838592
        0.3154457000         1.3454963091         2.3322678039         0.1934781135
        0.3204486000         1.3378393285         2.3271640490        -0.0059838592
        0.3254345000         1.3352870017         2.3271640490        -0.0724711834
        0.3305297000         1.3301823480         2.3195084166        -0.2054458319
        0.3354558000         1.3378393285         2.3271640490        -0.0059838592
        0.3405976000         1.3378393285         2.3271640490        -0.0059838592
        0.3454482000         1.3454963091         2.3348196814         0.1934781135
        0.3504334000         1.3378393285         2.3271640490        -0.0059838592
        0.3554086000         1.3429439823         2.3322678039         0.1269907893
        0.3604321000         1.3378393285         2.3271640490        -0.0059838592
        0.3654314000         1.3352870017         2.3271640490        -0.0724711834
        0.3704101000         1.3378393285         2.3322678039        -0.0059838592
        0.3754208000         1.3403916554         2.3322678039         0.0605034650
        0.3804098000         1.3378393285         2.3271640490        -0.0059838592
        0.3854205000         1.3429439823         2.3322678039         0.1269907893
        0.3904274000         1.3378393285         2.3322678039        -0.0059838592
        0.3954574000         1.3352870017         2.3271640490        -0.0724711834
        0.4004297000         1.3429439823         2.3322678039         0.1269907893
        0.4054479000         1.3378393285         2.3246121715        -0.0059838592
        0.4104336000         1.3378393285         2.3271640490        -0.0059838592
        0.4154205000         1.3327346748         2.3220602941        -0.1389585076
        0.4204444000         1.3378393285         2.3271640490        -0.0059838592
        0.4254709000         1.3352870017         2.3271640490        -0.0724711834
        0.4304685000         1.3429439823         2.3348196814         0.1269907893
        0.4354577000         1.3352870017         2.3271640490        -0.0724711834
        0.4404330000         1.3378393285         2.3271640490        -0.0059838592
        0.4456362000         1.3378393285         2.3322678039        -0.0059838592
        0.4504080000         1.3352870017         2.3246121715        -0.0724711834
        0.4554085000         1.3301823480         2.3195084166        -0.2054458319
        0.4604168000         1.3429439823         2.3348196814         0.1269907893
        0.4654116000         1.3429439823         2.3348196814         0.1269907893
        0.4704170000         1.3378393285         2.3271640490        -0.0059838592
        0.4754500000         1.3378393285         2.3271640490        -0.0059838592
        0.4804095000         1.3327346748         2.3195084166        -0.1389585076
        0.4854198000         1.3378393285         2.3271640490        -0.0059838592
        0.4904179000         1.3429439823         2.3322678039         0.1269907893
        0.4954085000         1.3301823480         2.3220602941        -0.2054458319
        0.5004178000         1.3378393285         2.3246121715        -0.0059838592
        0.5054317000         1.3429439823         2.3322678039         0.1269907893
        0.5104070000         1.3429439823         2.3348196814         0.1269907893
        0.5154202000         1.3403916554         2.3271640490         0.0605034650
        0.5204287000         1.3301823480         2.3220602941        -0.2054458319
        0.5253991000         1.3378393285         2.3297159265        -0.0059838592
        0.5304173000         1.3454963091         2.3322678039         0.1934781135
        0.5354509000         1.3454963091         2.3322678039         0.1934781135
        0.5404099000         1.3301823480         2.3220602941        -0.2054458319
        0.5457757000         1.3429439823         2.3348196814         0.1269907893
        0.5505229000         1.3378393285         2.3271640490        -0.0059838592
        0.5554514000         1.3352870017         2.3220602941        -0.0724711834
        0.5604471000         1.3454963091         2.3348196814         0.1934781135
        0.5654320000         1.3429439823         2.3322678039         0.1269907893
        0.5704464000         1.3352870017         2.3271640490        -0.0724711834
        0.5754433000         1.3352870017         2.3271640490        -0.0724711834
        0.5804349000         1.3403916554         2.3322678039         0.0605034650
        0.5854422000         1.3429439823         2.3322678039         0.1269907893
        0.5904193000         1.3378393285         2.3271640490        -0.0059838592
        0.5954316000         1.3352870017         2.3271640490        -0.0724711834
        0.6004177000         1.3327346748         2.3220602941        -0.1389585076
        0.6054932000         1.3429439823         2.3322678039         0.1269907893
        0.6104073000         1.3352870017         2.3246121715        -0.0724711834
        0.6154157000         1.3378393285         2.3271640490        -0.0059838592
        0.6204281000         1.3378393285         2.3271640490        -0.0059838592
        0.6254034000         1.3429439823         2.3322678039         0.1269907893
        0.6304187000         1.3327346748         2.3220602941        -0.1389585076
        0.6354040000         1.3352870017         2.3297159265        -0.0724711834
        0.6404053000         1.3429439823         2.3348196814         0.1269907893
        0.6454159000         1.3327346748         2.3220602941        -0.1389585076
        0.6504071000         1.3378393285         2.3271640490        -0.0059838592
        0.6554052000         1.3403916554         2.3271640490         0.0605034650
        0.6604160000         1.3454963091         2.3246121715         0.1934781135
        0.6654062000         1.3378393285         2.3246121715        -0.0059838592
        0.6704170000         1.3378393285         2.3271640490        -0.0059838592
        0.6754154000         1.3378393285         2.3271640490        -0.0059838592
        0.6804059000         1.3429439823         2.3322678039         0.1269907893
        0.6854170000         1.3327346748         2.3195084166        -0.1389585076
        0.6904169000         1.3429439823         2.3348196814         0.1269907893
        0.6954054000         1.3352870017         2.3246121715        -0.0724711834
        0.7004169000         1.3378393285         2.3297159265        -0.0059838592
        0.7054258000         1.3352870017         2.3271640490        -0.0724711834
        0.7104125000         1.3327346748         2.3220602941        -0.1389585076
        0.7154172000         1.3378393285         2.3348196814        -0.0059838592
        0.7205033000         1.3327346748         2.3220602941        -0.1389585076
        0.7254076000         1.3378393285         2.3297159265        -0.0059838592
        0.7304143000         1.3378393285         2.3271640490        -0.0059838592
        0.7354047000         1.3378393285         2.3271640490        -0.0059838592
        0.7404400000         1.3301823480         2.3220602941        -0.2054458319
        0.7454155000         1.3378393285         2.3297159265        -0.0059838592
        0.7504014000         1.3378393285         2.3271640490        -0.0059838592
        0.7554150000         1.3454963091         2.3322678039         0.1934781135
        0.7604119000         1.3378393285         2.3271640490        -0.0059838592
        0.7654042000         1.3378393285         2.3271640490        -0.0059838592
        0.7704144000         1.3378393285         2.3271640490        -0.0059838592
        0.7754147000         1.3327346748         2.3220602941        -0.1389585076
        0.7804458000         1.3429439823         2.3322678039         0.1269907893
        0.7860828000         1.3327346748         2.3195084166        -0.1389585076
        0.7904337000         1.3378393285         2.3271640490        -0.0059838592
        0.7954520000         1.3327346748         2.3220602941        -0.1389585076
        0.8004668000         1.3557056165         2.3348196814         0.4594274104
        0.8054700000         1.3327346748         2.3220602941        -0.1389585076
        0.8104559000         1.3378393285         2.3246121715        -0.0059838592
        0.8154416000         1.3403916554         2.3271640490         0.0605034650
        0.8204553000         1.3327346748         2.3220602941        -0.1389585076
        0.8254508000         1.3378393285         2.3297159265        -0.0059838592
        0.8304350000         1.3378393285         2.3297159265        -0.0059838592
        0.8354280000         1.3378393285         2.3297159265        -0.0059838592
        0.8404254000         1.3429439823         2.3348196814         0.1269907893
        0.8454410000         1.3352870017         2.3271640490        -0.0724711834
        0.8504250000         1.3378393285         2.3271640490        -0.0059838592
        0.8554465000         1.3301823480         2.3220602941        -0.2054458319
        0.8604471000         1.3454963091         2.3348196814         0.1934781135
        0.8654311000         1.3480486360         2.3322678039         0.2599654377
        0.8704421000         1.3608102703         2.3271640490         0.5924020589
        0.8754671000         1.3327346748         2.3220602941        -0.1389585076
        0.8804546000         1.3327346748         2.3220602941        -0.1389585076
        0.8854409000         1.3378393285         2.3271640490        -0.0059838592
        0.8904411000         1.3429439823         2.3322678039         0.1269907893
        0.8954298000         1.3429439823         2.3348196814         0.1269907893
        0.9004528000         1.3378393285         2.3271640490        -0.0059838592
        0.9054619000         1.3327346748         2.3246121715        -0.1389585076
        0.9104640000         1.3378393285         2.3297159265        -0.0059838592
        0.9154410000         1.3378393285         2.3271640490        -0.0059838592
        0.9204264000         1.3403916554         2.3297159265         0.0605034650
        0.9254301000         1.3429439823         2.3322678039         0.1269907893
        0.9304410000         1.3327346748         2.3220602941        -0.1389585076
        0.9354742000         1.3454963091         2.3322678039         0.1934781135
        0.9404031000         1.3301823480         2.3271640490        -0.2054458319
        0.9454403000         1.3454963091         2.3246121715         0.1934781135
        0.9504297000         1.3429439823         2.3322678039         0.1269907893
        0.9554297000         1.3301823480         2.3220602941        -0.2054458319
        0.9604404000         1.3429439823         2.3348196814         0.1269907893
        0.9654305000         1.3378393285         2.3271640490        -0.0059838592
        0.9704405000         1.3378393285         2.3271640490        -0.0059838592
        0.9754400000         1.3378393285         2.3271640490        -0.0059838592
        0.9804292000         1.3327346748         2.3220602941        -0.1389585076
        0.9854392000         1.3454963091         2.3322678039         0.1934781135
