% Potentiometer Recording  5.0 s
% Vg_offset=1.338069V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0005029000         1.3454963091         2.0285943863         0.1934781135
        0.0054025000         1.3378393285         2.0209387539        -0.0059838592
        0.0104081000         1.3378393285         2.0209387539        -0.0059838592
        0.0153899000         1.3429439823         2.0158349990         0.1269907893
        0.0204013000         1.3429439823         2.0260425088         0.1269907893
        0.0254283000         1.3327346748         2.0158349990        -0.1389585076
        0.0304401000         1.3429439823         2.0285943863         0.1269907893
        0.0354470000         1.3378393285         2.0209387539        -0.0059838592
        0.0404130000         1.3301823480         2.0158349990        -0.2054458319
        0.0454183000         1.3454963091         2.0260425088         0.1934781135
        0.0504205000         1.3327346748         2.0158349990        -0.1389585076
        0.0554139000         1.3378393285         2.0234906314        -0.0059838592
        0.0604361000         1.3327346748         2.0158349990        -0.1389585076
        0.0654272000         1.3378393285         2.0234906314        -0.0059838592
        0.0704345000         1.3378393285         2.0209387539        -0.0059838592
        0.0754653000         1.3327346748         2.0158349990        -0.1389585076
        0.0804114000         1.3429439823         2.0260425088         0.1269907893
        0.0854542000         1.3327346748         2.0158349990        -0.1389585076
        0.0904232000         1.3378393285         2.0209387539        -0.0059838592
        0.0954290000         1.3378393285         2.0209387539        -0.0059838592
        0.1004126000         1.3327346748         2.0158349990        -0.1389585076
        0.1054923000         1.3454963091         2.0260425088         0.1934781135
        0.1104357000         1.3301823480         2.0158349990        -0.2054458319
        0.1154533000         1.3378393285         2.0209387539        -0.0059838592
        0.1203974000         1.3352870017         2.0234906314        -0.0724711834
        0.1257799000         1.3327346748         2.0234906314        -0.1389585076
        0.1304168000         1.3378393285         2.0234906314        -0.0059838592
        0.1355037000         1.3352870017         2.0209387539        -0.0724711834
        0.1405066000         1.3327346748         2.0158349990        -0.1389585076
        0.1454168000         1.3429439823         2.0285943863         0.1269907893
        0.1504497000         1.3378393285         2.0260425088        -0.0059838592
        0.1554471000         1.3378393285         2.0209387539        -0.0059838592
        0.1604187000         1.3454963091         2.0285943863         0.1934781135
        0.1654279000         1.3301823480         2.0158349990        -0.2054458319
        0.1703932000         1.3378393285         2.0209387539        -0.0059838592
        0.1754209000         1.3429439823         2.0285943863         0.1269907893
        0.1804108000         1.3454963091         2.0285943863         0.1934781135
        0.1854315000         1.3301823480         2.0158349990        -0.2054458319
        0.1904214000         1.3378393285         2.0209387539        -0.0059838592
        0.1954513000         1.3531532897         2.0234906314         0.3929400862
        0.2004310000         1.3378393285         2.0234906314        -0.0059838592
        0.2054328000         1.3327346748         2.0158349990        -0.1389585076
        0.2104102000         1.3327346748         2.0209387539        -0.1389585076
        0.2154216000         1.3378393285         2.0158349990        -0.0059838592
        0.2204207000         1.3378393285         2.0234906314        -0.0059838592
        0.2254397000         1.3454963091         2.0311462638         0.1934781135
        0.2304205000         1.3301823480         2.0158349990        -0.2054458319
        0.2354453000         1.3429439823         2.0285943863         0.1269907893
        0.2404148000         1.3378393285         2.0234906314        -0.0059838592
        0.2454150000         1.3378393285         2.0234906314        -0.0059838592
        0.2504255000         1.3327346748         2.0158349990        -0.1389585076
        0.2554548000         1.3352870017         2.0209387539        -0.0724711834
        0.2604548000         1.3506009628         2.0209387539         0.3264527620
        0.2654096000         1.3327346748         2.0158349990        -0.1389585076
        0.2704092000         1.3378393285         2.0285943863        -0.0059838592
        0.2754142000         1.3301823480         2.0183868765        -0.2054458319
        0.2804304000         1.3378393285         2.0209387539        -0.0059838592
        0.2854638000         1.3403916554         2.0209387539         0.0605034650
        0.2904248000         1.3301823480         2.0158349990        -0.2054458319
        0.2954369000         1.3454963091         2.0260425088         0.1934781135
        0.3004645000         1.3454963091         2.0285943863         0.1934781135
        0.3054479000         1.3327346748         2.0158349990        -0.1389585076
        0.3104535000         1.3378393285         2.0234906314        -0.0059838592
        0.3154485000         1.3429439823         2.0260425088         0.1269907893
        0.3204434000         1.3327346748         2.0158349990        -0.1389585076
        0.3254577000         1.3429439823         2.0285943863         0.1269907893
        0.3304629000         1.3378393285         2.0234906314        -0.0059838592
        0.3358260000         1.3454963091         2.0285943863         0.1934781135
        0.3404453000         1.3403916554         2.0158349990         0.0605034650
        0.3454541000         1.3429439823         2.0260425088         0.1269907893
        0.3504293000         1.3378393285         2.0209387539        -0.0059838592
        0.3554559000         1.3378393285         2.0234906314        -0.0059838592
        0.3603927000         1.3429439823         2.0260425088         0.1269907893
        0.3653962000         1.3327346748         2.0158349990        -0.1389585076
        0.3703856000         1.3403916554         2.0234906314         0.0605034650
        0.3753838000         1.3378393285         2.0234906314        -0.0059838592
        0.3804023000         1.3327346748         2.0158349990        -0.1389585076
        0.3854040000         1.3352870017         2.0234906314        -0.0724711834
        0.3903907000         1.3327346748         2.0158349990        -0.1389585076
        0.3953999000         1.3454963091         2.0311462638         0.1934781135
        0.4004095000         1.3327346748         2.0158349990        -0.1389585076
        0.4053888000         1.3454963091         2.0285943863         0.1934781135
        0.4103747000         1.3327346748         2.0158349990        -0.1389585076
        0.4153792000         1.3378393285         2.0260425088        -0.0059838592
        0.4203903000         1.3352870017         2.0158349990        -0.0724711834
        0.4253943000         1.3352870017         2.0260425088        -0.0724711834
        0.4303855000         1.3378393285         2.0183868765        -0.0059838592
        0.4353877000         1.3378393285         2.0209387539        -0.0059838592
        0.4403957000         1.3352870017         2.0209387539        -0.0724711834
        0.4453902000         1.3378393285         2.0209387539        -0.0059838592
        0.4504178000         1.3378393285         2.0209387539        -0.0059838592
        0.4554046000         1.3378393285         2.0234906314        -0.0059838592
        0.4604145000         1.3378393285         2.0209387539        -0.0059838592
        0.4654050000         1.3633625971         2.0285943863         0.6588893831
        0.4703811000         1.3378393285         2.0209387539        -0.0059838592
        0.4754434000         1.3301823480         2.0158349990        -0.2054458319
        0.4804016000         1.3352870017         2.0209387539        -0.0724711834
        0.4853816000         1.3327346748         2.0158349990        -0.1389585076
        0.4903902000         1.3378393285         2.0234906314        -0.0059838592
        0.4953973000         1.3429439823         2.0209387539         0.1269907893
        0.5003793000         1.3454963091         2.0260425088         0.1934781135
        0.5054131000         1.3378393285         2.0234906314        -0.0059838592
        0.5103979000         1.3429439823         2.0260425088         0.1269907893
        0.5154060000         1.3454963091         2.0260425088         0.1934781135
        0.5204365000         1.3429439823         2.0285943863         0.1269907893
        0.5253945000         1.3352870017         2.0209387539        -0.0724711834
        0.5303915000         1.3327346748         2.0158349990        -0.1389585076
        0.5353914000         1.3378393285         2.0234906314        -0.0059838592
        0.5403996000         1.3557056165         2.0209387539         0.4594274104
        0.5454171000         1.3378393285         2.0234906314        -0.0059838592
        0.5504282000         1.3378393285         2.0209387539        -0.0059838592
        0.5553856000         1.3352870017         2.0158349990        -0.0724711834
        0.5603891000         1.3378393285         2.0234906314        -0.0059838592
        0.5653945000         1.3429439823         2.0285943863         0.1269907893
        0.5704048000         1.3301823480         2.0158349990        -0.2054458319
        0.5754078000         1.3454963091         2.0285943863         0.1934781135
        0.5803952000         1.3301823480         2.0158349990        -0.2054458319
        0.5853846000         1.3429439823         2.0311462638         0.1269907893
        0.5904144000         1.3378393285         2.0234906314        -0.0059838592
        0.5953951000         1.3301823480         2.0158349990        -0.2054458319
        0.6004142000         1.3454963091         2.0285943863         0.1934781135
        0.6055117000         1.3352870017         2.0209387539        -0.0724711834
        0.6104178000         1.3378393285         2.0209387539        -0.0059838592
        0.6153856000         1.3378393285         2.0209387539        -0.0059838592
        0.6203866000         1.3429439823         2.0285943863         0.1269907893
        0.6254212000         1.3378393285         2.0209387539        -0.0059838592
        0.6303765000         1.3327346748         2.0158349990        -0.1389585076
        0.6353935000         1.3352870017         2.0209387539        -0.0724711834
        0.6403980000         1.3454963091         2.0285943863         0.1934781135
        0.6453890000         1.3327346748         2.0158349990        -0.1389585076
        0.6503957000         1.3352870017         2.0209387539        -0.0724711834
        0.6554132000         1.3454963091         2.0260425088         0.1934781135
        0.6604092000         1.3454963091         2.0209387539         0.1934781135
        0.6654003000         1.3378393285         2.0209387539        -0.0059838592
        0.6703981000         1.3454963091         2.0285943863         0.1934781135
        0.6753907000         1.3327346748         2.0158349990        -0.1389585076
        0.6803978000         1.3378393285         2.0209387539        -0.0059838592
        0.6854107000         1.3454963091         2.0285943863         0.1934781135
        0.6904372000         1.3378393285         2.0234906314        -0.0059838592
        0.6954185000         1.3378393285         2.0209387539        -0.0059838592
        0.7004151000         1.3378393285         2.0209387539        -0.0059838592
        0.7054328000         1.3327346748         2.0158349990        -0.1389585076
        0.7104397000         1.3378393285         2.0183868765        -0.0059838592
        0.7154361000         1.3378393285         2.0234906314        -0.0059838592
        0.7204199000         1.3327346748         2.0158349990        -0.1389585076
        0.7254229000         1.3378393285         2.0209387539        -0.0059838592
        0.7304150000         1.3378393285         2.0209387539        -0.0059838592
        0.7354443000         1.3301823480         2.0209387539        -0.2054458319
        0.7404485000         1.3352870017         2.0209387539        -0.0724711834
        0.7454117000         1.3454963091         2.0285943863         0.1934781135
        0.7504191000         1.3378393285         2.0209387539        -0.0059838592
        0.7554276000         1.3378393285         2.0158349990        -0.0059838592
        0.7603878000         1.3429439823         2.0285943863         0.1269907893
        0.7654593000         1.3454963091         2.0260425088         0.1934781135
        0.7704054000         1.3378393285         2.0209387539        -0.0059838592
        0.7753930000         1.3378393285         2.0234906314        -0.0059838592
        0.7803928000         1.3378393285         2.0209387539        -0.0059838592
        0.7854299000         1.3454963091         2.0260425088         0.1934781135
        0.7904144000         1.3301823480         2.0158349990        -0.2054458319
        0.7954704000         1.3352870017         2.0209387539        -0.0724711834
        0.8003854000         1.3378393285         2.0234906314        -0.0059838592
        0.8053870000         1.3327346748         2.0158349990        -0.1389585076
        0.8103971000         1.3352870017         2.0234906314        -0.0724711834
        0.8154022000         1.3429439823         2.0285943863         0.1269907893
        0.8204416000         1.3454963091         2.0311462638         0.1934781135
        0.8254005000         1.3378393285         2.0234906314        -0.0059838592
        0.8303845000         1.3378393285         2.0234906314        -0.0059838592
        0.8354210000         1.3429439823         2.0311462638         0.1269907893
        0.8404023000         1.3327346748         2.0158349990        -0.1389585076
        0.8454095000         1.3352870017         2.0234906314        -0.0724711834
        0.8503894000         1.3378393285         2.0209387539        -0.0059838592
        0.8554051000         1.3378393285         2.0234906314        -0.0059838592
        0.8603921000         1.3378393285         2.0209387539        -0.0059838592
