% Potentiometer Recording  5.0 s
% Vg_offset=1.338069V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0005657000         1.3378393285         1.8882411261        -0.0059838592
        0.0054181000         1.3352870017         1.8856892486        -0.0724711834
        0.0103987000         1.3378393285         1.8831373711        -0.0059838592
        0.0154030000         1.3352870017         1.8882411261        -0.0724711834
        0.0203932000         1.3327346748         1.8856892486        -0.1389585076
        0.0253902000         1.3301823480         1.8805854937        -0.2054458319
        0.0303988000         1.3352870017         1.8882411261        -0.0724711834
        0.0354079000         1.3378393285         1.8856892486        -0.0059838592
        0.0404212000         1.3378393285         1.8856892486        -0.0059838592
        0.0454286000         1.3403916554         1.8882411261         0.0605034650
        0.0504666000         1.3378393285         1.8856892486        -0.0059838592
        0.0554001000         1.3582579434         1.8882411261         0.5259147346
        0.0605115000         1.3378393285         1.8882411261        -0.0059838592
        0.0654424000         1.3378393285         1.8882411261        -0.0059838592
        0.0704278000         1.3327346748         1.8856892486        -0.1389585076
        0.0754134000         1.3327346748         1.8805854937        -0.1389585076
        0.0804112000         1.3454963091         1.8933448810         0.1934781135
        0.0854096000         1.3352870017         1.8882411261        -0.0724711834
        0.0904221000         1.3378393285         1.8882411261        -0.0059838592
        0.0954657000         1.3378393285         1.8882411261        -0.0059838592
        0.1004504000         1.3378393285         1.8882411261        -0.0059838592
        0.1054522000         1.3429439823         1.8933448810         0.1269907893
        0.1105615000         1.3352870017         1.8882411261        -0.0724711834
        0.1154541000         1.3378393285         1.8856892486        -0.0059838592
        0.1204575000         1.3327346748         1.8805854937        -0.1389585076
        0.1254120000         1.3506009628         1.8805854937         0.3264527620
        0.1304337000         1.3378393285         1.8856892486        -0.0059838592
        0.1354158000         1.3378393285         1.8856892486        -0.0059838592
        0.1404194000         1.3454963091         1.8933448810         0.1934781135
        0.1454322000         1.3403916554         1.8831373711         0.0605034650
        0.1504508000         1.3378393285         1.8882411261        -0.0059838592
        0.1553970000         1.3301823480         1.8805854937        -0.2054458319
        0.1603790000         1.3327346748         1.8805854937        -0.1389585076
        0.1653912000         1.3378393285         1.8856892486        -0.0059838592
        0.1703976000         1.3454963091         1.8907930035         0.1934781135
        0.1754028000         1.3429439823         1.8933448810         0.1269907893
        0.1805838000         1.3454963091         1.8856892486         0.1934781135
        0.1854228000         1.3378393285         1.8882411261        -0.0059838592
        0.1904185000         1.3327346748         1.8805854937        -0.1389585076
        0.1953929000         1.3403916554         1.8856892486         0.0605034650
        0.2003903000         1.3557056165         1.8907930035         0.4594274104
        0.2056660000         1.3429439823         1.8933448810         0.1269907893
        0.2103886000         1.3378393285         1.8882411261        -0.0059838592
        0.2154428000         1.3327346748         1.8831373711        -0.1389585076
        0.2204195000         1.3378393285         1.8856892486        -0.0059838592
        0.2254007000         1.3378393285         1.8856892486        -0.0059838592
        0.2303783000         1.3352870017         1.8882411261        -0.0724711834
        0.2355288000         1.3327346748         1.8780336162        -0.1389585076
        0.2404397000         1.3378393285         1.8856892486        -0.0059838592
        0.2454301000         1.3454963091         1.8958967584         0.1934781135
        0.2504210000         1.3429439823         1.8933448810         0.1269907893
        0.2554030000         1.3454963091         1.8933448810         0.1934781135
        0.2604050000         1.3327346748         1.8805854937        -0.1389585076
        0.2653927000         1.3327346748         1.8805854937        -0.1389585076
        0.2704439000         1.3454963091         1.8933448810         0.1934781135
        0.2754130000         1.3403916554         1.8933448810         0.0605034650
        0.2803880000         1.3327346748         1.8805854937        -0.1389585076
        0.2854068000         1.3378393285         1.8856892486        -0.0059838592
        0.2904397000         1.3378393285         1.8856892486        -0.0059838592
        0.2954494000         1.3327346748         1.8805854937        -0.1389585076
        0.3004518000         1.3403916554         1.8882411261         0.0605034650
        0.3054070000         1.3378393285         1.8882411261        -0.0059838592
        0.3104206000         1.3378393285         1.8882411261        -0.0059838592
        0.3154284000         1.3378393285         1.8882411261        -0.0059838592
        0.3204139000         1.3429439823         1.8933448810         0.1269907893
        0.3254138000         1.3301823480         1.8856892486        -0.2054458319
        0.3304329000         1.3301823480         1.8805854937        -0.2054458319
        0.3354096000         1.3301823480         1.8831373711        -0.2054458319
        0.3404202000         1.3582579434         1.8933448810         0.5259147346
        0.3454039000         1.3429439823         1.8907930035         0.1269907893
        0.3503978000         1.3378393285         1.8882411261        -0.0059838592
        0.3554757000         1.3301823480         1.8805854937        -0.2054458319
        0.3604331000         1.3378393285         1.8882411261        -0.0059838592
        0.3654201000         1.3429439823         1.8856892486         0.1269907893
        0.3703983000         1.3429439823         1.8933448810         0.1269907893
        0.3753881000         1.3378393285         1.8856892486        -0.0059838592
        0.3804376000         1.3429439823         1.8933448810         0.1269907893
        0.3854021000         1.3429439823         1.8933448810         0.1269907893
        0.3904532000         1.3301823480         1.8882411261        -0.2054458319
        0.3954363000         1.3327346748         1.8780336162        -0.1389585076
        0.4004275000         1.3403916554         1.8780336162         0.0605034650
        0.4054385000         1.3429439823         1.8933448810         0.1269907893
        0.4104227000         1.3378393285         1.8882411261        -0.0059838592
        0.4154316000         1.3531532897         1.8882411261         0.3929400862
        0.4204508000         1.3378393285         1.8882411261        -0.0059838592
        0.4254142000         1.3378393285         1.8856892486        -0.0059838592
        0.4304207000         1.3378393285         1.8882411261        -0.0059838592
        0.4353863000         1.3378393285         1.8856892486        -0.0059838592
        0.4403899000         1.3403916554         1.8856892486         0.0605034650
        0.4453813000         1.3429439823         1.8933448810         0.1269907893
        0.4503871000         1.3327346748         1.8805854937        -0.1389585076
        0.4553910000         1.3429439823         1.8907930035         0.1269907893
        0.4603992000         1.3327346748         1.8856892486        -0.1389585076
        0.4654100000         1.3378393285         1.8856892486        -0.0059838592
        0.4703888000         1.3352870017         1.8856892486        -0.0724711834
        0.4753849000         1.3301823480         1.8805854937        -0.2054458319
        0.4804099000         1.3403916554         1.8882411261         0.0605034650
        0.4853969000         1.3480486360         1.8856892486         0.2599654377
        0.4903836000         1.3352870017         1.8856892486        -0.0724711834
        0.4953848000         1.3301823480         1.8805854937        -0.2054458319
        0.5003954000         1.3378393285         1.8856892486        -0.0059838592
        0.5053868000         1.3378393285         1.8882411261        -0.0059838592
        0.5103951000         1.3454963091         1.8907930035         0.1934781135
        0.5154040000         1.3378393285         1.8882411261        -0.0059838592
        0.5203793000         1.3327346748         1.8831373711        -0.1389585076
        0.5253901000         1.3378393285         1.8882411261        -0.0059838592
        0.5304019000         1.3378393285         1.8933448810        -0.0059838592
        0.5353910000         1.3378393285         1.8882411261        -0.0059838592
        0.5404511000         1.3378393285         1.8856892486        -0.0059838592
        0.5454020000         1.3378393285         1.8831373711        -0.0059838592
        0.5504180000         1.3506009628         1.8831373711         0.3264527620
        0.5553911000         1.3429439823         1.8933448810         0.1269907893
        0.5604125000         1.3378393285         1.8933448810        -0.0059838592
        0.5654087000         1.3378393285         1.8856892486        -0.0059838592
        0.5704206000         1.3403916554         1.8882411261         0.0605034650
        0.5754364000         1.3378393285         1.8805854937        -0.0059838592
        0.5804058000         1.3352870017         1.8831373711        -0.0724711834
        0.5853988000         1.3352870017         1.8856892486        -0.0724711834
        0.5903827000         1.3378393285         1.8856892486        -0.0059838592
        0.5953854000         1.3429439823         1.8933448810         0.1269907893
        0.6003993000         1.3378393285         1.8856892486        -0.0059838592
        0.6053781000         1.3378393285         1.8882411261        -0.0059838592
        0.6103886000         1.3429439823         1.8933448810         0.1269907893
        0.6154245000         1.3378393285         1.8882411261        -0.0059838592
        0.6204060000         1.3327346748         1.8805854937        -0.1389585076
        0.6254198000         1.3403916554         1.8933448810         0.0605034650
        0.6304613000         1.3352870017         1.8882411261        -0.0724711834
        0.6354312000         1.3301823480         1.8805854937        -0.2054458319
        0.6404188000         1.3454963091         1.8907930035         0.1934781135
        0.6454071000         1.3327346748         1.8780336162        -0.1389585076
        0.6504357000         1.3327346748         1.8805854937        -0.1389585076
        0.6554972000         1.3429439823         1.8933448810         0.1269907893
        0.6604618000         1.3429439823         1.8933448810         0.1269907893
        0.6654172000         1.3378393285         1.8856892486        -0.0059838592
        0.6704202000         1.3454963091         1.8907930035         0.1934781135
        0.6754011000         1.3301823480         1.8805854937        -0.2054458319
        0.6803878000         1.3429439823         1.8907930035         0.1269907893
        0.6853972000         1.3378393285         1.8856892486        -0.0059838592
        0.6904054000         1.3327346748         1.8805854937        -0.1389585076
        0.6953821000         1.3429439823         1.8933448810         0.1269907893
        0.7004296000         1.3378393285         1.8831373711        -0.0059838592
        0.7054143000         1.3352870017         1.8856892486        -0.0724711834
        0.7104786000         1.3301823480         1.8831373711        -0.2054458319
        0.7153929000         1.3454963091         1.8933448810         0.1934781135
