% Potentiometer Recording  5.0 s
% Vg_offset=1.338069V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        1.3304100000         1.3327346748         1.7708547629        -0.1389585076
        1.3354002000         1.3429439823         1.7861660277         0.1269907893
        1.3404315000         1.3327346748         1.7708547629        -0.1389585076
        1.3454127000         1.3429439823         1.7759585179         0.1269907893
        1.3503973000         1.3608102703         1.7836141502         0.5924020589
        1.3555980000         1.3378393285         1.7759585179        -0.0059838592
        1.3604202000         1.3378393285         1.7785103953        -0.0059838592
        1.3654015000         1.3378393285         1.7759585179        -0.0059838592
        1.3703968000         1.3454963091         1.7836141502         0.1934781135
        1.3754648000         1.3378393285         1.7785103953        -0.0059838592
        1.3803924000         1.3454963091         1.7836141502         0.1934781135
        1.3854401000         1.3378393285         1.7785103953        -0.0059838592
        1.3905102000         1.3378393285         1.7785103953        -0.0059838592
        1.3955431000         1.3327346748         1.7708547629        -0.1389585076
        1.4004167000         1.3429439823         1.7836141502         0.1269907893
        1.4053856000         1.3327346748         1.7708547629        -0.1389585076
        1.4104714000         1.3557056165         1.7759585179         0.4594274104
        1.4154710000         1.3378393285         1.7759585179        -0.0059838592
        1.4203918000         1.3352870017         1.7785103953        -0.0724711834
        1.4254378000         1.3378393285         1.7785103953        -0.0059838592
        1.4304168000         1.3352870017         1.7785103953        -0.0724711834
        1.4353959000         1.3378393285         1.7785103953        -0.0059838592
        1.4404023000         1.3301823480         1.7708547629        -0.2054458319
        1.4453887000         1.3454963091         1.7836141502         0.1934781135
        1.4503974000         1.3378393285         1.7785103953        -0.0059838592
        1.4553869000         1.3327346748         1.7734066404        -0.1389585076
        1.4603912000         1.3429439823         1.7836141502         0.1269907893
        1.4653960000         1.3327346748         1.7708547629        -0.1389585076
        1.4703857000         1.3403916554         1.7861660277         0.0605034650
        1.4753914000         1.3378393285         1.7785103953        -0.0059838592
        1.4803922000         1.3352870017         1.7785103953        -0.0724711834
        1.4854284000         1.3378393285         1.7810622728        -0.0059838592
        1.4903913000         1.3199730405         1.7734066404        -0.4713951288
        1.4953963000         1.3352870017         1.7785103953        -0.0724711834
        1.5003854000         1.3378393285         1.7785103953        -0.0059838592
        1.5053907000         1.3301823480         1.7708547629        -0.2054458319
        1.5104006000         1.3378393285         1.7759585179        -0.0059838592
        1.5153835000         1.3378393285         1.7785103953        -0.0059838592
        1.5203962000         1.3327346748         1.7708547629        -0.1389585076
        1.5253959000         1.3378393285         1.7759585179        -0.0059838592
        1.5303977000         1.3454963091         1.7836141502         0.1934781135
        1.5354190000         1.3378393285         1.7785103953        -0.0059838592
        1.5404224000         1.3352870017         1.7785103953        -0.0724711834
        1.5454188000         1.3352870017         1.7759585179        -0.0724711834
        1.5503931000         1.3378393285         1.7785103953        -0.0059838592
        1.5554049000         1.3378393285         1.7861660277        -0.0059838592
        1.5603917000         1.3429439823         1.7708547629         0.1269907893
        1.5653989000         1.3301823480         1.7785103953        -0.2054458319
        1.5704004000         1.3429439823         1.7810622728         0.1269907893
        1.5754145000         1.3378393285         1.7785103953        -0.0059838592
        1.5803937000         1.3378393285         1.7785103953        -0.0059838592
        1.5854078000         1.3429439823         1.7861660277         0.1269907893
        1.5903923000         1.3327346748         1.7708547629        -0.1389585076
        1.5954004000         1.3352870017         1.7785103953        -0.0724711834
        1.6003760000         1.3378393285         1.7759585179        -0.0059838592
        1.6053888000         1.3301823480         1.7708547629        -0.2054458319
        1.6103730000         1.3378393285         1.7785103953        -0.0059838592
        1.6153703000         1.3378393285         1.7785103953        -0.0059838592
        1.6203837000         1.3301823480         1.7708547629        -0.2054458319
        1.6254133000         1.3378393285         1.7785103953        -0.0059838592
        1.6304139000         1.3403916554         1.7734066404         0.0605034650
        1.6354372000         1.3327346748         1.7734066404        -0.1389585076
        1.6404010000         1.3327346748         1.7708547629        -0.1389585076
        1.6454166000         1.3454963091         1.7836141502         0.1934781135
        1.6504671000         1.3301823480         1.7708547629        -0.2054458319
        1.6555821000         1.3378393285         1.7785103953        -0.0059838592
        1.6604185000         1.3378393285         1.7785103953        -0.0059838592
        1.6653947000         1.3378393285         1.7708547629        -0.0059838592
        1.6703982000         1.3378393285         1.7785103953        -0.0059838592
        1.6753851000         1.3429439823         1.7810622728         0.1269907893
        1.6803983000         1.3301823480         1.7708547629        -0.2054458319
        1.6854062000         1.3327346748         1.7734066404        -0.1389585076
        1.6903922000         1.3378393285         1.7785103953        -0.0059838592
        1.6954263000         1.3378393285         1.7785103953        -0.0059838592
        1.7003976000         1.3378393285         1.7759585179        -0.0059838592
        1.7053952000         1.3429439823         1.7810622728         0.1269907893
        1.7104319000         1.3327346748         1.7708547629        -0.1389585076
        1.7154132000         1.3454963091         1.7836141502         0.1934781135
        1.7204228000         1.3378393285         1.7785103953        -0.0059838592
        1.7253929000         1.3378393285         1.7759585179        -0.0059838592
        1.7303875000         1.3454963091         1.7836141502         0.1934781135
        1.7353862000         1.3378393285         1.7759585179        -0.0059838592
        1.7404047000         1.3301823480         1.7734066404        -0.2054458319
        1.7453874000         1.3429439823         1.7836141502         0.1269907893
        1.7503863000         1.3378393285         1.7759585179        -0.0059838592
        1.7553988000         1.3327346748         1.7708547629        -0.1389585076
        1.7603822000         1.3352870017         1.7861660277        -0.0724711834
        1.7653996000         1.3378393285         1.7785103953        -0.0059838592
        1.7704038000         1.3301823480         1.7708547629        -0.2054458319
        1.7754075000         1.3378393285         1.7785103953        -0.0059838592
        1.7803983000         1.3429439823         1.7785103953         0.1269907893
        1.7854025000         1.3327346748         1.7708547629        -0.1389585076
        1.7903890000         1.3429439823         1.7861660277         0.1269907893
        1.7953966000         1.3378393285         1.7785103953        -0.0059838592
        1.8003866000         1.3378393285         1.7785103953        -0.0059838592
        1.8053926000         1.3454963091         1.7836141502         0.1934781135
        1.8103980000         1.3378393285         1.7759585179        -0.0059838592
        1.8154298000         1.3301823480         1.7734066404        -0.2054458319
        1.8203873000         1.3429439823         1.7836141502         0.1269907893
        1.8253929000         1.3352870017         1.7785103953        -0.0724711834
        1.8303884000         1.3352870017         1.7759585179        -0.0724711834
        1.8353850000         1.3454963091         1.7836141502         0.1934781135
        1.8405762000         1.3378393285         1.7785103953        -0.0059838592
        1.8454029000         1.3301823480         1.7708547629        -0.2054458319
        1.8503906000         1.3327346748         1.7861660277        -0.1389585076
        1.8553971000         1.3378393285         1.7785103953        -0.0059838592
        1.8603846000         1.3378393285         1.7810622728        -0.0059838592
        1.8653926000         1.3454963091         1.7836141502         0.1934781135
        1.8703993000         1.3378393285         1.7785103953        -0.0059838592
        1.8754089000         1.3327346748         1.7708547629        -0.1389585076
        1.8803938000         1.3454963091         1.7836141502         0.1934781135
        1.8853799000         1.3301823480         1.7708547629        -0.2054458319
        1.8903840000         1.3378393285         1.7785103953        -0.0059838592
        1.8953923000         1.3454963091         1.7836141502         0.1934781135
        1.9003990000         1.3352870017         1.7759585179        -0.0724711834
        1.9054119000         1.3378393285         1.7785103953        -0.0059838592
        1.9103738000         1.3429439823         1.7810622728         0.1269907893
        1.9153828000         1.3480486360         1.7861660277         0.2599654377
        1.9203840000         1.3454963091         1.7836141502         0.1934781135
        1.9254551000         1.3454963091         1.7861660277         0.1934781135
        1.9304381000         1.3352870017         1.7785103953        -0.0724711834
        1.9353969000         1.3378393285         1.7759585179        -0.0059838592
        1.9404201000         1.3378393285         1.7785103953        -0.0059838592
        1.9453910000         1.3378393285         1.7785103953        -0.0059838592
        1.9503960000         1.3429439823         1.7861660277         0.1269907893
        1.9554902000         1.3378393285         1.7785103953        -0.0059838592
        1.9604175000         1.3454963091         1.7836141502         0.1934781135
        1.9654228000         1.3378393285         1.7708547629        -0.0059838592
        1.9704119000         1.3352870017         1.7785103953        -0.0724711834
        1.9753864000         1.3276300211         1.7708547629        -0.2719331561
        1.9803963000         1.3454963091         1.7836141502         0.1934781135
        1.9854087000         1.3301823480         1.7708547629        -0.2054458319
        1.9904171000         1.3429439823         1.7759585179         0.1269907893
        1.9953978000         1.3531532897         1.7785103953         0.3929400862
        2.0004062000         1.3301823480         1.7708547629        -0.2054458319
        2.0057244000         1.3403916554         1.7785103953         0.0605034650
        2.0104130000         1.3378393285         1.7785103953        -0.0059838592
        2.0155820000         1.3378393285         1.7785103953        -0.0059838592
        2.0204399000         1.3352870017         1.7785103953        -0.0724711834
        2.0253998000         1.3378393285         1.7785103953        -0.0059838592
        2.0303982000         1.3454963091         1.7836141502         0.1934781135
        2.0353875000         1.3403916554         1.7785103953         0.0605034650
        2.0403953000         1.3403916554         1.7785103953         0.0605034650
        2.0453979000         1.3378393285         1.7785103953        -0.0059838592
        2.0503903000         1.3327346748         1.7734066404        -0.1389585076
        2.0553914000         1.3454963091         1.7861660277         0.1934781135
        2.0603857000         1.3301823480         1.7785103953        -0.2054458319
        2.0653870000         1.3378393285         1.7785103953        -0.0059838592
        2.0705075000         1.3378393285         1.7785103953        -0.0059838592
        2.0753856000         1.3327346748         1.7708547629        -0.1389585076
        2.0803857000         1.3429439823         1.7785103953         0.1269907893
        2.0853962000         1.3429439823         1.7836141502         0.1269907893
        2.0903884000         1.3327346748         1.7708547629        -0.1389585076
        2.0953871000         1.3429439823         1.7836141502         0.1269907893
        2.1004138000         1.3301823480         1.7708547629        -0.2054458319
        2.1054084000         1.3378393285         1.7810622728        -0.0059838592
        2.1103926000         1.3301823480         1.7785103953        -0.2054458319
        2.1154111000         1.3301823480         1.7708547629        -0.2054458319
        2.1203953000         1.3378393285         1.7861660277        -0.0059838592
        2.1253995000         1.3352870017         1.7785103953        -0.0724711834
        2.1303990000         1.3327346748         1.7708547629        -0.1389585076
        2.1353867000         1.3378393285         1.7785103953        -0.0059838592
        2.1403771000         1.3429439823         1.7836141502         0.1269907893
        2.1453870000         1.3378393285         1.7785103953        -0.0059838592
        2.1503881000         1.3378393285         1.7785103953        -0.0059838592
        2.1553986000         1.3301823480         1.7708547629        -0.2054458319
        2.1604243000         1.3378393285         1.7785103953        -0.0059838592
        2.1653879000         1.3352870017         1.7785103953        -0.0724711834
        2.1704202000         1.3301823480         1.7734066404        -0.2054458319
        2.1754085000         1.3531532897         1.7785103953         0.3929400862
        2.1803930000         1.3429439823         1.7810622728         0.1269907893
        2.1853988000         1.3429439823         1.7836141502         0.1269907893
        2.1903854000         1.3454963091         1.7861660277         0.1934781135
        2.1954264000         1.3352870017         1.7785103953        -0.0724711834
        2.2004031000         1.3327346748         1.7708547629        -0.1389585076
        2.2054320000         1.3454963091         1.7810622728         0.1934781135
        2.2104840000         1.3378393285         1.7759585179        -0.0059838592
        2.2154337000         1.3352870017         1.7759585179        -0.0724711834
        2.2204117000         1.3429439823         1.7836141502         0.1269907893
        2.2254255000         1.3327346748         1.7734066404        -0.1389585076
        2.2304276000         1.3429439823         1.7810622728         0.1269907893
        2.2354106000         1.3301823480         1.7734066404        -0.2054458319
        2.2403906000         1.3378393285         1.7785103953        -0.0059838592
        2.2453880000         1.3429439823         1.7861660277         0.1269907893
        2.2503851000         1.3378393285         1.7785103953        -0.0059838592
        2.2553976000         1.3327346748         1.7785103953        -0.1389585076
        2.2604119000         1.3327346748         1.7708547629        -0.1389585076
        2.2654403000         1.3327346748         1.7708547629        -0.1389585076
        2.2704248000         1.3327346748         1.7734066404        -0.1389585076
        2.2754057000         1.3429439823         1.7810622728         0.1269907893
        2.2804354000         1.3378393285         1.7785103953        -0.0059838592
        2.2854035000         1.3378393285         1.7759585179        -0.0059838592
        2.2904285000         1.3378393285         1.7759585179        -0.0059838592
        2.2953874000         1.3378393285         1.7785103953        -0.0059838592
        2.3003995000         1.3327346748         1.7759585179        -0.1389585076
        2.3054088000         1.3378393285         1.7759585179        -0.0059838592
        2.3103898000         1.3403916554         1.7785103953         0.0605034650
        2.3154039000         1.3480486360         1.7861660277         0.2599654377
        2.3204099000         1.3378393285         1.7785103953        -0.0059838592
