% Potentiometer Recording  5.0 s
% Vg_offset=1.338069V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0011905000         1.3429439823         2.0745281806         0.1269907893
        0.0054059000         1.3429439823         2.0745281806         0.1269907893
        0.0105158000         1.3327346748         2.0617687933        -0.1389585076
        0.0154296000         1.3301823480         2.0643206707        -0.2054458319
        0.0203897000         1.3429439823         2.0668725482         0.1269907893
        0.0253966000         1.3327346748         2.0643206707        -0.1389585076
        0.0303745000         1.3429439823         2.0770800580         0.1269907893
        0.0354364000         1.3378393285         2.0668725482        -0.0059838592
        0.0403935000         1.3301823480         2.0617687933        -0.2054458319
        0.0453850000         1.3454963091         2.0719763031         0.1934781135
        0.0503937000         1.3378393285         2.0668725482        -0.0059838592
        0.0554302000         1.3403916554         2.0694244256         0.0605034650
        0.0604004000         1.3352870017         2.0668725482        -0.0724711834
        0.0653894000         1.3378393285         2.0694244256        -0.0059838592
        0.0705386000         1.3301823480         2.0592169158        -0.2054458319
        0.0754114000         1.3429439823         2.0745281806         0.1269907893
        0.0803907000         1.3352870017         2.0694244256        -0.0724711834
        0.0853934000         1.3378393285         2.0668725482        -0.0059838592
        0.0904050000         1.3352870017         2.0694244256        -0.0724711834
        0.0954140000         1.3378393285         2.0668725482        -0.0059838592
        0.1004046000         1.3429439823         2.0745281806         0.1269907893
        0.1054102000         1.3327346748         2.0592169158        -0.1389585076
        0.1103960000         1.3378393285         2.0668725482        -0.0059838592
        0.1154060000         1.3378393285         2.0719763031        -0.0059838592
        0.1203865000         1.3327346748         2.0617687933        -0.1389585076
        0.1254288000         1.3378393285         2.0694244256        -0.0059838592
        0.1304104000         1.3327346748         2.0668725482        -0.1389585076
        0.1353941000         1.3352870017         2.0668725482        -0.0724711834
        0.1403872000         1.3378393285         2.0694244256        -0.0059838592
        0.1454044000         1.3352870017         2.0694244256        -0.0724711834
        0.1503978000         1.3301823480         2.0643206707        -0.2054458319
        0.1554022000         1.3429439823         2.0745281806         0.1269907893
        0.1604438000         1.3327346748         2.0643206707        -0.1389585076
        0.1654088000         1.3378393285         2.0694244256        -0.0059838592
        0.1704153000         1.3327346748         2.0617687933        -0.1389585076
        0.1754665000         1.3327346748         2.0617687933        -0.1389585076
        0.1804257000         1.3403916554         2.0745281806         0.0605034650
        0.1853894000         1.3327346748         2.0643206707        -0.1389585076
        0.1904103000         1.3378393285         2.0668725482        -0.0059838592
        0.1953959000         1.3327346748         2.0617687933        -0.1389585076
        0.2003974000         1.3378393285         2.0745281806        -0.0059838592
        0.2053851000         1.3378393285         2.0668725482        -0.0059838592
        0.2103934000         1.3378393285         2.0668725482        -0.0059838592
