% Potentiometer Recording  5.0 s
% Vg_offset=1.338069V  K_gimbal=26.049690
% Fs=200 Hz  samples=1001

Time[s]              Vg[V]                Pot[V]               Omega[rad/s]        
        0.0009063000         1.3403916554         2.2914377646         0.0605034650
        0.0054277000         1.3378393285         2.2837821322        -0.0059838592
        0.0104207000         1.3429439823         2.2914377646         0.1269907893
        0.0154098000         1.3327346748         2.2786783773        -0.1389585076
        0.0204251000         1.3429439823         2.2863340097         0.1269907893
        0.0254496000         1.3429439823         2.2914377646         0.1269907893
        0.0307190000         1.3327346748         2.2786783773        -0.1389585076
        0.0357040000         1.3378393285         2.2863340097        -0.0059838592
        0.0409279000         1.3327346748         2.2786783773        -0.1389585076
        0.0459250000         1.3327346748         2.2786783773        -0.1389585076
        0.0510891000         1.3454963091         2.2888858871         0.1934781135
        0.0554325000         1.3378393285         2.2837821322        -0.0059838592
        0.0605294000         1.3429439823         2.2914377646         0.1269907893
        0.0654510000         1.3327346748         2.2786783773        -0.1389585076
        0.0707468000         1.3301823480         2.2786783773        -0.2054458319
        0.0754016000         1.3301823480         2.2786783773        -0.2054458319
        0.0804309000         1.3352870017         2.2837821322        -0.0724711834
        0.0853976000         1.3403916554         2.2837821322         0.0605034650
        0.0904240000         1.3429439823         2.2914377646         0.1269907893
        0.0954372000         1.3378393285         2.2812302547        -0.0059838592
        0.1004494000         1.3327346748         2.2786783773        -0.1389585076
        0.1054033000         1.3301823480         2.2786783773        -0.2054458319
        0.1103885000         1.3352870017         2.2837821322        -0.0724711834
        0.1153908000         1.3429439823         2.2812302547         0.1269907893
        0.1204011000         1.3327346748         2.2786783773        -0.1389585076
        0.1253914000         1.3327346748         2.2786783773        -0.1389585076
        0.1303885000         1.3454963091         2.2888858871         0.1934781135
        0.1354281000         1.3327346748         2.2761264998        -0.1389585076
        0.1404126000         1.3378393285         2.2837821322        -0.0059838592
        0.1454324000         1.3378393285         2.2837821322        -0.0059838592
        0.1504072000         1.3352870017         2.2812302547        -0.0724711834
        0.1554538000         1.3378393285         2.2837821322        -0.0059838592
        0.1604177000         1.3352870017         2.2837821322        -0.0724711834
        0.1654323000         1.3633625971         2.2888858871         0.6588893831
        0.1704396000         1.3378393285         2.2786783773        -0.0059838592
        0.1754011000         1.3276300211         2.2786783773        -0.2719331561
        0.1804186000         1.3327346748         2.2786783773        -0.1389585076
        0.1854773000         1.3378393285         2.2812302547        -0.0059838592
        0.1904270000         1.3301823480         2.2786783773        -0.2054458319
        0.1954344000         1.3429439823         2.2888858871         0.1269907893
        0.2004160000         1.3352870017         2.2812302547        -0.0724711834
        0.2054328000         1.3378393285         2.2837821322        -0.0059838592
        0.2104738000         1.3429439823         2.2888858871         0.1269907893
        0.2154244000         1.3378393285         2.2812302547        -0.0059838592
        0.2204212000         1.3327346748         2.2837821322        -0.1389585076
        0.2254157000         1.3378393285         2.2837821322        -0.0059838592
        0.2304149000         1.3327346748         2.2786783773        -0.1389585076
        0.2356192000         1.3378393285         2.2863340097        -0.0059838592
        0.2404863000         1.3378393285         2.2837821322        -0.0059838592
        0.2454875000         1.3378393285         2.2837821322        -0.0059838592
        0.2504306000         1.3429439823         2.2914377646         0.1269907893
        0.2554147000         1.3429439823         2.2888858871         0.1269907893
        0.2604146000         1.3378393285         2.2837821322        -0.0059838592
        0.2654373000         1.3327346748         2.2786783773        -0.1389585076
        0.2704150000         1.3327346748         2.2786783773        -0.1389585076
        0.2754523000         1.3454963091         2.2914377646         0.1934781135
        0.2804302000         1.3301823480         2.2786783773        -0.2054458319
        0.2853931000         1.3352870017         2.2837821322        -0.0724711834
        0.2904244000         1.3403916554         2.2837821322         0.0605034650
        0.2954067000         1.3301823480         2.2837821322        -0.2054458319
        0.3004141000         1.3378393285         2.2837821322        -0.0059838592
        0.3055743000         1.3429439823         2.2888858871         0.1269907893
        0.3104357000         1.3352870017         2.2812302547        -0.0724711834
        0.3154195000         1.3378393285         2.2837821322        -0.0059838592
        0.3204245000         1.3301823480         2.2786783773        -0.2054458319
        0.3254180000         1.3378393285         2.2812302547        -0.0059838592
        0.3304136000         1.3352870017         2.2837821322        -0.0724711834
        0.3354255000         1.3327346748         2.2786783773        -0.1389585076
        0.3404132000         1.3327346748         2.2786783773        -0.1389585076
