% f=2.10Hz  n_cycles=5  N_total=476  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3378393285         2.2557114802        -0.0299192959         0.0000000000
        0.0050000000        26.3702391806         2.7543223407         1.3403916554         2.2531596027         0.0365680283         0.4602474982
        0.0100000000        52.6257436369         2.7854198584         1.3378393285         2.2557114802        -0.0299192959         0.9184924978
        0.0150000000        78.6522778462         2.8156641216         1.3378393285         2.2557114802        -0.0299192959         1.3727412126
        0.0200000000       104.3366025160         2.8450392528         1.3429439823         2.2608152351         0.1030553526         1.8210172442
        0.0250000000       129.5669672793         2.8735292869         1.3378393285         2.2608152351        -0.0299192959         2.2613701808
        0.0300000000       154.2335969110         2.9011149671         1.3327346748         2.2506077252        -0.1628939444         2.6918840833
        0.0350000000       178.2291689508         2.9277710892         1.3352870017         2.2557114802        -0.0964066201         3.1106858213
        0.0400000000       201.4492806543         2.9534644700         1.3378393285         2.2557114802        -0.0299192959         3.5159532232
        0.0450000000       223.7929032409         2.9781525883         1.3914381925         2.2633671125         1.3663145129         3.9059230042
        0.0500000000       245.1628214612         3.0017829149         1.4220661148         2.2659189900         2.1641624036         4.2788984380
        0.0550000000       265.4660565730         3.0242929194         1.3939905194         2.2710227449         1.4328018371         4.6332567395
        0.0600000000       284.6142708837         3.0456107139         1.4067521537         2.2735746224         1.7652384582         4.9674561251
        0.0650000000       302.5241521006         3.0656562728         1.4297230954         2.2812302547         2.3636243763         5.2800425210
        0.0700000000       319.1177758154         3.0843431470         1.4169614611         2.3041971519         2.0311877551         5.5696558896
        0.0750000000       334.3229445473         3.1015805783         1.4450370565         2.3067490293         2.7625483216         5.8350361473
        0.0800000000       348.0735018678         3.1172759080         1.4424847297         2.3195084166         2.6960609974         6.0750286465
        0.0850000000       360.3096202422         3.1313371706         1.4501417102         2.3322678039         2.8955229701         6.2885891998
        0.0900000000       370.9780613339         3.1436757600         1.4501417102         2.3348196814         2.8955229701         6.4747886229
        0.0950000000       380.0324076403         3.1542090603         1.4654556714         2.3526828236         3.2944469154         6.6328167776
        0.1000000000       387.4332644515         3.1628629388         1.4680079982         2.3705459658         3.3609342397         6.7619860964
        0.1050000000       393.1484312530         3.1695740069         1.4782173056         2.3782015982         3.6268835366         6.8617345744
        0.1100000000       397.1530418279         3.1742915678         1.4756649788         2.3858572306         3.5603962123         6.9316282142
        0.1150000000       399.4296724478         3.1769791807         1.4807696325         2.4062722502         3.6933708608         6.9713629144
        0.1200000000       399.9684176815         3.1776157893         1.4960835936         2.4215835150         4.0922948062         6.9807657925
        0.1250000000       398.7669334933         3.1761963748         1.5011882474         2.4445504121         4.2252694546         6.9597959375
        0.1300000000       395.8304474411         3.1727321111         1.5011882474         2.4547579220         4.2252694546         6.9085445875
        0.1350000000       391.1717359323         3.1672500186         1.5062929011         2.4700691867         4.3582441031         6.8272347328
        0.1400000000       384.8110686344         3.1597921268         1.4960835936         2.4828285740         4.0922948062         6.7162201458
        0.1450000000       376.7761202835         3.1504141742         1.5216068622         2.5083473486         4.7571680484         6.5759838418
        0.1500000000       367.1018502736         3.1391838905         1.5139498816         2.5236586133         4.5577060757         6.4071359774
        0.1550000000       355.8303505513         3.1261789213         1.5113975548         2.5364180006         4.4912187515         6.2104111956
        0.1600000000       343.0106624775         3.1114844681         1.5165022085         2.5593848978         4.6241934000         5.9866654297
        0.1650000000       328.6985634518         3.0951907311         1.5292638428         2.5772480400         4.9566300211         5.7368721788
        0.1700000000       312.9563242306         3.0773902529         1.5113975548         2.5900074273         4.4912187515         5.4621182728
        0.1750000000       295.8524379914         3.0581752665         1.5241591891         2.6129743244         4.8236553726         5.1635991430
        0.1800000000       277.4613223251         3.0376351588         1.5216068622         2.6333893441         4.7571680484         4.8426136215
        0.1850000000       257.8629954510         3.0158541617         1.5267115159         2.6461487314         4.8901426969         4.5005582897
        0.1900000000       237.1427280644         2.9929093781         1.5216068622         2.6742193834         4.7571680484         4.1389214019
        0.1950000000       215.3906723307         2.9688692452         1.5241591891         2.6895306482         4.8236553726         3.7592764103
        0.2000000000       192.7014696407         2.9437925258         1.5241591891         2.7099456679         4.8236553726         3.3632751187
        0.2050000000       169.1738388341         2.9177279014         1.5292638428         2.7329125650         4.9566300211         2.9526404959
        0.2100000000       144.9101466818         2.8907142192         1.5139498816         2.7405681974         4.5577060757         2.5291591791
        0.2150000000       120.0159624965         2.8627814256         1.5190545354         2.7711907269         4.6906807242         2.0946737005
        0.2200000000        94.5995988095         2.8339521842         1.5139498816         2.7813982367         4.5577060757         1.6510744703
        0.2250000000        68.7716401118         2.8042441528         1.5062929011         2.7967095015         4.3582441031         1.2002915519
        0.2300000000        42.6444617101         2.7736728591         1.5190545354         2.8273320310         4.6906807242         0.7442862646
        0.2350000000        16.3317407914         2.7031523937         1.5037405742         2.8375395408         4.2917567788         0.2850426494
        0.2400000000       -10.0520381773         2.3901051190         1.4960835936         2.8528508056         4.0922948062        -0.1754411627
        0.2450000000       -36.3920815614         2.2433564898         1.4960835936         2.8758177027         4.0922948062        -0.6351616449
        0.2500000000       -62.5737860161         2.1998815078         1.4552463639         2.8783695801         3.0284976185        -1.0921185914
        0.2550000000       -88.4832371161         2.1594611462         1.4220661148         2.8911289674         2.1641624036        -1.5443238205
        0.2600000000      -114.0077049880         2.1218649338         1.3888858657         2.8962327224         1.2998271886        -1.9898098247
        0.2650000000      -139.0361347884         2.0868616134         1.3582579434         2.9013364773         0.5019792979        -2.4266383313
        0.2700000000      -163.4596298945         2.0542299400         1.3352870017         2.9013364773        -0.0964066201        -2.8529087358
        0.2750000000      -187.1719257042         2.0237675017         1.3301823480         2.8962327224        -0.2293812686        -3.2667663708
        0.2800000000      -210.0698519845         1.9952974352         1.3429439823         2.9089921097         0.1030553526        -3.6664105763
        0.2850000000      -232.0537817567         1.9686730093         1.3378393285         2.9013364773        -0.0299192959        -4.0501025334
        0.2900000000      -253.0280647652         1.9437801499         1.3276300211         2.8936808449        -0.2958685928        -4.4161728301
        0.2950000000      -272.9014436438         1.9205380604         1.2153276394         2.8911289674        -3.2213108588        -4.7630287250
        0.3000000000      -291.5874509686         1.8988981545         1.2714788303         2.8860252125        -1.7585897258        -5.0891610769
        0.3050000000      -309.0047854711         1.8788415678         1.2459555617         2.8732658252        -2.4234629681        -5.3931509109
        0.3100000000      -325.0776657732         1.8603755379         1.2229846200         2.8656101929        -3.0218488861        -5.6736755924
        0.3150000000      -339.7361601053         1.8435289561         1.2255369469         2.8528508056        -2.9553615619        -5.9295145819
        0.3200000000      -352.9164905740         1.8283473874         1.2331939274         2.8477470506        -2.7558995892        -6.1595547451
        0.3250000000      -364.5613106542         1.8148878395         1.2000136783         2.8247801535        -3.6202348041        -6.3627951963
        0.3300000000      -374.6199546993         1.8032135358         1.2102229857         2.8145726437        -3.3542855072        -6.5383516532
        0.3350000000      -383.0486583830         1.7933889140         1.2000136783         2.7967095015        -3.6202348041        -6.6854602841
        0.3400000000      -389.8107491146         1.7854750398         1.1974613514         2.7941576240        -3.6867221284        -6.8034810317
        0.3450000000      -394.8768055979         1.7795255874         1.1872520440         2.7762944818        -3.9526714253        -6.8919003974
        0.3500000000      -398.2247858412         1.7755835085         1.1795950634         2.7507757072        -4.1521333980        -6.9503336760
        0.3550000000      -399.8401230601         1.7736784785         1.1744904097         2.7482238297        -4.2851080464        -6.9785266290
        0.3600000000      -399.7157890562         1.7738251823         1.1719380829         2.7099456679        -4.3515953706        -6.9763565912
        0.3650000000      -397.8523247966         1.7760224812         1.1744904097         2.7099456679        -4.2851080464        -6.9438330044
        0.3700000000      -394.2578380596         1.7802534768         1.1668334292         2.6971862806        -4.4845700191        -6.8810973759
        0.3750000000      -388.9479681591         1.7864864721         1.1770427366         2.6742193834        -4.2186207222        -6.7884226633
        0.3800000000      -381.9458178987         1.7946768083         1.1566241217         2.6640118736        -4.7505193160        -6.6662120866
        0.3850000000      -373.2818530536         1.8047695342         1.1566241217         2.6333893441        -4.7505193160        -6.5149973737
        0.3900000000      -362.9937698164         1.8167028416         1.1515194680         2.6155262019        -4.8834939645        -6.3354364475
        0.3950000000      -351.1263307844         1.8304121740         1.1591764486         2.6027668146        -4.6840319918        -6.1283105626
        0.4000000000      -337.7311702008         1.8458348823         1.1540717949         2.5849036724        -4.8170066402        -5.8945209066
        0.4050000000      -322.8665692986         1.8629152707         1.1566241217         2.5644886527        -4.7505193160        -5.6350846789
        0.4100000000      -306.5972027237         1.8816098389         1.1540717949         2.5466255105        -4.8170066402        -5.3511306649
        0.4150000000      -288.9938571413         1.9018924933         1.1515194680         2.5313142457        -4.8834939645        -5.0438943252
        0.4200000000      -270.1331232484         1.9237594691         1.1515194680         2.5134511035        -4.8834939645        -4.7147124194
