% f=7.30Hz  n_cycles=5  N_total=136  dt=0.005000
% Amp=1.0000V  K_lin=8.382100
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5000000000         1.3454963091         4.2002421039         0.1878266909         0.0000000000
        0.0050000000         0.2273312156         2.8483421888         1.3301823480         4.1951383490        -0.2110972544         1.9055129827
        0.0100000000         0.4427582310         2.9558017433         1.3301823480         4.1951383490        -0.2110972544         3.7112437684
        0.0150000000         0.6350002094         3.0556945381         1.3352870017         4.2002421039        -0.0781226060         5.3226352555
        0.0200000000         0.7939903986         3.1415139238         1.3429439823         4.2002421039         0.1213393667         6.6553069205
        0.0250000000         0.9114032766         3.2069586860         1.3429439823         4.2078977363         0.1213393667         7.6394734051
        0.0300000000         0.9810905174         3.2467034618         1.3301823480         4.1951383490        -0.2110972544         8.2235988263
        0.0350000000         0.9994029484         3.2572648699         1.4399324028         4.2104496138         2.6478576873         8.3770954534
        0.0400000000         0.9653816388         3.2376830355         1.4782173056         4.2206571236         3.6451675507         8.0919254349
        0.0450000000         0.8808081149         3.1897260367         1.4399324028         4.2334165109         2.6478576873         7.3830217001
        0.0500000000         0.7501110696         3.1175189509         1.4756649788         4.2512796531         3.5786802265         6.2875059967
        0.0550000000         0.5801344544         3.0267724307         1.5190545354         4.2640390404         4.7089647384         4.8627450102
        0.0600000000         0.3797790955         2.9239212898         1.4577986908         4.2767984277         3.1132689569         3.1833463566
        0.0650000000         0.1595366024         2.8154170647         1.4782173056         4.2921096924         3.6451675507         1.3372517550
        0.0700000000        -0.0690600257         2.2083096495         1.4782173056         4.2997653248         3.6451675507        -0.5788680415
        0.0750000000        -0.2940403252         2.0946565910         1.4501417102         4.3150765896         2.9138069842        -2.4646754101
        0.0800000000        -0.5036232016         1.9844312452         1.4348277491         4.3329397318         2.5148830389        -4.2214200384
        0.0850000000        -0.6868338465         1.8842042528         1.3965428462         4.3329397318         1.5175731755        -5.7571099851
        0.0900000000        -0.8340784336         1.8007249189         1.3735719045         4.3431472416         0.9191872574        -6.9913288384
        0.0950000000        -0.9376464993         1.7402866893         1.3250776943         4.3405953642        -0.3440719029        -7.8594467218
        0.1000000000        -0.9921147013         1.7078886519         1.3327346748         4.3354916092        -0.1446099302        -8.3160046379
        0.1050000000        -0.9946308120         1.7063814451         1.2842404646         4.3405953642        -1.4078690905        -8.3370949292
        0.1100000000        -0.9450630752         1.7359007657         1.1898043709         4.3201803445        -3.8679000869        -7.9216132025
        0.1150000000        -0.8460071057         1.7938389188         1.2459555617         4.3150765896        -2.4051789539        -7.0913161604
        0.1200000000        -0.7026499698         1.8753679100         1.2025660052         4.2921096924        -3.5354634658        -5.8896823119
        0.1250000000        -0.5224985647         1.9742798874         1.1693857560         4.2870059375        -4.3997986807        -4.3796352193
