% f=2.40Hz  n_cycles=5  N_total=416  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3301823480         2.3093009068        -0.2293812686         0.0000000000
        0.0050000000        30.1307222112         2.7588164092         1.3429439823         2.3220602941         0.1030553526         0.5258803086
        0.0100000000        60.0902356483         2.7941488715         1.3403916554         2.3169565392         0.0365680283         1.0487724604
        0.0150000000        89.7083043798         2.8283607787         1.3352870017         2.3169565392        -0.0964066201         1.5657052778
        0.0200000000       118.8166326308         2.8614287771         1.3378393285         2.3195084166        -0.0299192959         2.0737414455
        0.0250000000       147.2498210739         2.8933269601         1.3378393285         2.3195084166        -0.0299192959         2.5699942007
        0.0300000000       174.8463066604         2.9240211448         1.3403916554         2.3169565392         0.0365680283         3.0516437362
        0.0350000000       201.4492806543         2.9534644700         1.3378393285         2.3195084166        -0.0299192959         3.5159532232
        0.0400000000       226.9075796507         2.9815944638         1.3327346748         2.3118527843        -0.1628939444         3.9602843626
        0.0450000000       251.0765445163         3.0083316401         1.4041998268         2.3271640490         1.6987511340         4.3821123763
        0.0500000000       273.8188423715         3.0335795986         1.4271707685         2.3348196814         2.2971370520         4.7790403534
        0.0550000000       295.0052469433         3.0572265239         1.4144091342         2.3373715588         1.9647004309         5.1488128698
        0.0600000000       314.5153728546         3.0791479162         1.4169614611         2.3424753138         2.0311877551         5.4893288045
        0.0650000000       332.2383596783         3.0992103366         1.4348277491         2.3577865785         2.4965990247         5.7986532778
        0.0700000000       348.0735018678         3.1172759080         1.4220661148         2.3603384560         2.1641624036         6.0750286465
        0.0750000000       361.9308209864         3.1332072998         1.4603510177         2.3782015982         3.1614722670         6.3168844907
        0.0800000000       373.7315769826         3.1468729089         1.4450370565         2.3782015982         2.7625483216         6.5228465370
        0.0850000000       383.4087156070         3.1581519642         1.4603510177         2.4037203728         3.1614722670         6.6917444682
        0.0900000000       390.9072494273         3.1669392929         1.4654556714         2.4088241277         3.2944469154         6.8226185724
        0.0950000000       396.1845702787         3.1731495177         1.4680079982         2.4241353924         3.3609342397         6.9147251970
        0.1000000000       399.2106913713         3.1767204883         1.4858742862         2.4419985347         3.8263455092         6.9675409736
        0.1050000000       399.9684176815         3.1776157893         1.4858742862         2.4522060445         3.8263455092         6.9807657925
        0.1100000000       398.4534436573         3.1758262134         1.4986359205         2.4649654318         4.1587821304         6.9543245077
        0.1150000000       394.6743776831         3.1713701337         1.4909789399         2.4879323289         3.9593201577         6.8883673638
        0.1200000000       388.6526931659         3.1642927607         1.5037405742         2.4955879613         4.2917567788         6.7832691425
        0.1250000000       380.4226065181         3.1546643138         1.4986359205         2.5160029810         4.1587821304         6.6396270328
        0.1300000000       370.0308827338         3.1425771917         1.5037405742         2.5287623683         4.2917567788         6.4582572378
        0.1350000000       357.5365696605         3.1281422654         1.5088452279         2.5491773879         4.4247314273         6.2401903369
        0.1400000000       343.0106624775         3.1114844681         1.5165022085         2.5721442851         4.6241934000         5.9866654297
        0.1450000000       326.5357002869         3.0927378884         1.5113975548         2.5772480400         4.4912187515         5.6991230953
        0.1500000000       308.2052971103         3.0720406111         1.5216068622         2.6078705695         4.7571680484         5.3791972067
        0.1550000000       288.1236099552         3.0495295695         1.5088452279         2.6104224470         4.4247314273         5.0287056464
        0.1600000000       266.4047469737         3.0253356913         1.5190545354         2.6435968539         4.6906807242         4.6496399776
        0.1650000000       243.1721190778         2.9995796189         1.4986359205         2.6487006088         4.1587821304         4.2441541270
        0.1700000000       218.5577386937         2.9723682762         1.5190545354         2.6793231383         4.6906807242         3.8145521459
        0.1750000000       192.7014696407         2.9437925258         1.5113975548         2.6869787707         4.4912187515         3.3632751187
        0.1800000000       165.7502323973         2.9139261206         1.5165022085         2.7150494228         4.6241934000         2.8928872913
        0.1850000000       137.8571692698         2.8828260973         1.5139498816         2.7252569326         4.5577060757         2.4060615012
        0.1900000000       109.1807742069         2.8505346906         1.5113975548         2.7431200748         4.4912187515         1.9055639898
        0.1950000000        79.8839922058         2.8170827662         1.5113975548         2.7686388494         4.4912187515         1.3942386836
        0.2000000000        50.1332934257         2.7824946846         1.4986359205         2.7813982367         4.1587821304         0.8749910351
        0.2050000000        20.0977272719         2.7467944162         1.4935312668         2.7890538691         4.0258074819         0.3507715131
        0.2100000000       -10.0520381773         2.3901051190         1.5037405742         2.8171245211         4.2917567788        -0.1754411627
        0.2150000000       -40.1446859405         2.2369503023         1.4833219594         2.8298839084         3.7598581850        -0.7006569468
        0.2200000000       -70.0092235901         2.1880310799         1.4552463639         2.8400914183         3.0284976185        -1.2218914584
        0.2250000000       -99.4759548659         2.1430162650         1.4297230954         2.8554026830         2.3636243763        -1.7361829390
        0.2300000000      -128.3774439229         2.1015600732         1.3939905194         2.8579545605         1.4328018371        -2.2406090817
        0.2350000000      -156.5494667349         2.0633235025         1.3786765582         2.8681620703         1.0338778917        -2.7323036368
        0.2400000000      -183.8319442486         2.0279934813         1.3403916554         2.8630583154         0.0365680283        -3.2084726975
        0.2450000000      -210.0698519845         1.9952974352         1.3250776943         2.8579545605        -0.3623559170        -3.6664105763
        0.2500000000      -235.1141009170         1.9650131156         1.3454963091         2.8681620703         0.1695426768        -4.1035151789
