% f=2.90Hz  n_cycles=5  N_total=344  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3454963091         2.2659189900         0.1695426768         0.0000000000
        0.0050000000        36.3920815614         2.7662685105         1.3378393285         2.2582633576        -0.0299192959         0.6351616449
        0.0100000000        72.4823054509         2.8085413691         1.3378393285         2.2608152351        -0.0299192959         1.2650548796
        0.0150000000       107.9713177842         2.8491638472         1.3403916554         2.2608152351         0.0365680283         1.8844549931
        0.0200000000       142.5647514853         2.8880931472         1.3352870017         2.2608152351        -0.0964066201         2.4882243107
        0.0250000000       175.9756679424         2.9252733009         1.3480486360         2.2608152351         0.2360300010         3.0713548090
        0.0300000000       207.9269370483         2.9606229030         1.3352870017         2.2608152351        -0.0964066201         3.6290096551
        0.0350000000       238.1535358833         2.9940273304         1.3352870017         2.2582633576        -0.0964066201         4.1565633264
        0.0400000000       266.4047469737         3.0253356913         1.3506009628         2.2659189900         0.3025173252         4.6496399776
        0.0450000000       292.4462378919         3.0543623671         1.4399324028         2.2608152351         2.6295736732         5.1041497363
        0.0500000000       316.0620049503         3.0808926726         1.3965428462         2.2786783773         1.4992891613         5.5163226268
        0.0550000000       337.0561648642         3.1046918964         1.4246184417         2.2786783773         2.2306497278         5.8827398410
        0.0600000000       355.2545795254         3.1255167967         1.4297230954         2.2965415195         2.3636243763         6.2003620955
        0.0650000000       370.5063004076         3.1431285192         1.4577986908         2.3118527843         3.0949849428         6.4665548415
        0.0700000000       382.6848206235         3.1573058826         1.4348277491         2.3093009068         2.4965990247         6.6791101173
        0.0750000000       391.6891242487         3.1678580163         1.4731126519         2.3322678039         3.4939088881         6.8362648624
        0.0800000000       397.4445242080         3.1746354382         1.4629033445         2.3399234363         3.2279595912         6.9367155415
        0.0850000000       399.9032817748         3.1775388090         1.4807696325         2.3526828236         3.6933708608         6.9796289565
        0.0900000000       399.0450025445         3.1765247781         1.4909789399         2.3730978433         3.9593201577         6.9646491580
