% f=5.50Hz  n_cycles=5  N_total=181  dt=0.005000
% Amp=1.0000V  K_lin=7.165500
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5000000000         1.3352870017         2.7507757072        -0.0608359017         0.0000000000
        0.0050000000         0.1719291003         2.8047262567         1.3301823480         2.7456719523        -0.1938105501         1.2319579681
        0.0100000000         0.3387379202         2.8721624176         1.3378393285         2.7507757072         0.0056514226         2.4272265675
        0.0150000000         0.4954586684         2.9370127477         1.3429439823         2.7558794621         0.1386260710         3.5502090887
        0.0200000000         0.6374239897         2.9970939700         1.3429439823         2.7558794621         0.1386260710         4.5674615985
        0.0250000000         0.7604059656         3.0502371000         1.3378393285         2.7507757072         0.0056514226         5.4486889465
        0.0300000000         0.8607420270         3.0943933992         1.3429439823         2.7558794621         0.1386260710         6.1676469945
        0.0350000000         0.9354440308         3.1277584047         1.3403916554         2.7431200748         0.0721387468         6.7029242029
        0.0400000000         0.9822872507         3.1489020461         1.4756649788         2.7584313396         3.5959669308         7.0385792951
        0.0450000000         0.9998766325         3.1568865475         1.4169614611         2.7609832170         2.0667584736         7.1646160100
        0.0500000000         0.9876883406         3.1513511616         1.4169614611         2.7711907269         2.0667584736         7.0772808045
        0.0550000000         0.9460853588         3.1325463736         1.4705603251         2.7941576240         3.4629922823         6.7791746387
        0.0600000000         0.8763066800         3.1013100559         1.4680079982         2.7941576240         3.3965049581         6.2791755159
        0.0650000000         0.7804304073         3.0589908456         1.4501417102         2.8094688888         2.9310936885         5.5921740838
        0.0700000000         0.6613118653         3.0073347280         1.4731126519         2.8196763986         3.5294796066         4.7386301710
        0.0750000000         0.5224985647         2.9483556328         1.4731126519         2.8324357859         3.5294796066         3.7439634655
        0.0800000000         0.3681245527         2.8842091977         1.4731126519         2.8528508056         3.5294796066         2.6377964823
        0.0850000000         0.2027872954         2.8170829586         1.4858742862         2.8732658252         3.8619162277         1.4530723649
        0.0900000000         0.0314107591         2.7491092584         1.4833219594         2.8834733351         3.7954289035         0.2250737942
        0.0950000000        -0.1409012319         2.2014381038         1.4629033445         2.8962327224         3.2635303097        -1.0096277774
        0.1000000000        -0.3090169944         2.1302493416         1.4654556714         2.9064402322         3.3300176339        -2.2142612732
        0.1050000000        -0.4679298143         2.0615238314         1.4322754222         2.9268552519         2.4656824189        -3.3529510841
        0.1100000000        -0.6129070537         1.9975317776         1.4041998268         2.9243033744         1.7343218525        -4.3917854930
        0.1150000000        -0.7396310950         1.9405244912         1.3786765582         2.9370627617         1.0694486102        -5.2998266111
        0.1200000000        -0.8443279255         1.8926303944         1.3480486360         2.9396146392         0.2716007195        -6.0500317502
        0.1250000000        -0.9238795325         1.8557352045         1.3225253674         2.9345108842        -0.3932725228        -6.6200587902
        0.1300000000        -0.9759167619         1.8313569501         1.3378393285         2.9370627617         0.0056514226        -6.9929315577
        0.1350000000        -0.9988898750         1.8205317073         1.2229846200         2.9243033744        -2.9862781676        -7.1575453990
        0.1400000000        -0.9921147013         1.8237283073         1.2434032349         2.9166477420        -2.4543795738        -7.1089978923
        0.1450000000        -0.9557930148         1.8408077382         1.2331939274         2.9013364773        -2.7203288707        -6.8487348475
        0.1500000000        -0.8910065242         1.8710353147         1.2306416006         2.8962327224        -2.7868161950        -6.3845072491
        0.1550000000        -0.7996846585         1.9131431558         1.1898043709         2.8834733351        -3.8506133826        -5.7301404204
        0.1600000000        -0.6845471059         1.9654308755         1.2485078886         2.8783695801        -2.3214049254        -4.9051222875
        0.1650000000        -0.5490228180         2.0258869357         1.2051183320         2.8605064379        -3.4516894372        -3.9340230024
        0.1700000000        -0.3971478906         2.0923129741         1.2127753126         2.8400914183        -3.2522274645        -2.8457632103
        0.1750000000        -0.2334453639         2.1624373921         1.2000136783         2.8247801535        -3.5846640857        -1.6727527547
        0.1800000000        -0.0627905195         2.2340102208         1.2229846200         2.8222282761        -2.9862781676        -0.4499254677
        0.1850000000         0.1097343111         2.7799795104         1.2280892737         2.8094688888        -2.8533035192         0.7863012061
        0.1900000000         0.2789911060         2.8478259636         1.2510602154         2.8069170113        -2.2549176011         1.9991107703
        0.1950000000         0.4399391699         2.9138671425         1.2765834840         2.8018132564        -1.5900443589         3.1523841216
        0.2000000000         0.5877852523         2.9759363474         1.3429439823         2.7992613789         0.1386260710         4.2117752253
        0.2050000000         0.7181262978         3.0318483108         1.3506009628         2.7967095015         0.3380880437         5.1457339866
        0.2100000000         0.8270805743         3.0794969841         1.3454963091         2.7967095015         0.2051133952         5.9264458550
        0.2150000000         0.9114032766         3.1169740032         1.3352870017         2.7916057465        -0.0608359017         6.5306601787
        0.2200000000         0.9685831611         3.1426984233         1.3352870017         2.7890538691        -0.0608359017         6.9403826411
        0.2250000000         0.9969173337         3.1555414627         1.3378393285         2.7865019916         0.0056514226         7.1434111549
        0.2300000000         0.9955619646         3.1549256453         1.4884266131         2.8018132564         3.9284035519         7.1336992574
        0.2350000000         0.9645574185         3.1408788777         1.4450370565         2.8094688888         2.7981190401         6.9115361820
        0.2400000000         0.9048270525         3.1140317823         1.4271707685         2.8171245211         2.3327077705         6.4835382444
        0.2450000000         0.8181497174         3.0755588811         1.4577986908         2.8349876633         3.1305556612         5.8624518002
        0.2500000000         0.7071067812         3.0270762550         1.4884266131         2.8426432957         3.9284035519         5.0667736406
        0.2550000000         0.5750052520         2.9705155285         1.4552463639         2.8502989281         3.0640683370         4.1202001335
        0.2600000000         0.4257792916         2.9079945826         1.4654556714         2.8681620703         3.3300176339         3.0509215137
        0.2650000000         0.2638730500         2.8417006870         1.4756649788         2.8809214576         3.5959669308         1.8907823395
        0.2700000000         0.0941083133         2.7737948228         1.4603510177         2.8885770900         3.1970429854         0.6743331191
        0.2750000000        -0.0784590957         2.2275013437         1.4731126519         2.9089921097         3.5294796066        -0.5621986504
        0.2800000000        -0.2486898872         2.1559692775         1.4705603251         2.9268552519         3.4629922823        -1.7819873865
        0.2850000000        -0.4115143586         2.0860871854         1.4322754222         2.9345108842         2.4656824189        -2.9487061366
        0.2900000000        -0.5620833779         2.0201103618         1.3939905194         2.9396146392         1.4683725555        -4.0276084440
        0.2950000000        -0.6959127966         1.9603079816         1.3506009628         2.9370627617         0.3380880437        -4.9865631440
        0.3000000000        -0.8090169944         1.9088663533         1.3097637331         2.9345108842        -0.7257091439        -5.7970112732
        0.3050000000        -0.8980275758         1.8677739357         1.3378393285         2.9421665166         0.0056514226        -6.4348165941
