% f=0.85Hz  n_cycles=5  N_total=1176  dt=0.005000
% Amp=2.0000V  K_lin=4.959600
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5000000000         1.3378393285         0.4693972588         0.0056514226         0.0000000000
        0.0050000000         0.0534007281         2.7313629765         1.3276300211         0.4668453814        -0.2602978743         0.2648462511
        0.0100000000         0.1067633795         2.7480497712         1.3378393285         0.4719491363         0.0056514226         0.5295036571
        0.0150000000         0.1600499047         2.7647162341         1.3327346748         0.4642935039        -0.1273232259         0.7937835076
        0.0200000000         0.2132223086         2.7813504650         1.3429439823         0.4719491363         0.1386260710         1.0574973615
        0.0250000000         0.2662426771         2.7979405794         1.3429439823         0.4796047687         0.1386260710         1.3204571811
        0.0300000000         0.3190732048         2.8144747166         1.3378393285         0.4719491363         0.0056514226         1.5824754665
        0.0350000000         0.3716762217         2.8309410489         1.3659149240         0.4770528912         0.7370119891         1.8433653891
        0.0400000000         0.4240142198         2.8473277896         1.3352870017         0.4719491363        -0.0608359017         2.1029409247
        0.0450000000         0.4760498804         2.8636232018         1.3378393285         0.4719491363         0.0056514226         2.3610169867
        0.0500000000         0.5277460999         2.8798156070         1.4016475000         0.4796047687         1.6678345282         2.6174095572
        0.0550000000         0.5790660172         2.8958933931         1.4067521537         0.4821566461         1.8008091767         2.8719358191
        0.0600000000         0.6299730393         2.9118450234         1.3786765582         0.4872604011         1.0694486102         3.1244142858
        0.0650000000         0.6804308676         2.9276590449         1.4144091342         0.4974679109         2.0002711494         3.3746649309
        0.0700000000         0.7304035238         2.9433240963         1.4195137880         0.5051235433         2.1332457978         3.6225093166
        0.0750000000         0.7798553756         2.9588289170         1.3939905194         0.5051235433         1.4683725555         3.8677707207
        0.0800000000         0.8287511620         2.9741623549         1.4271707685         0.5051235433         2.3327077705         4.1102742630
        0.0850000000         0.8770560185         2.9893133747         1.4220661148         0.5229866855         2.1997331220         4.3498470295
        0.0900000000         0.9247355021         3.0042710662         1.4450370565         0.5331941953         2.7981190401         4.5863181961
        0.0950000000         0.9717556154         3.0190246521         1.4348277491         0.5382979502         2.5321697432         4.8195191503
        0.1000000000         1.0180828315         3.0335634966         1.4322754222         0.5536092150         2.4656824189         5.0492836111
        0.1050000000         1.0636841173         3.0478771124         1.4450370565         0.5612648474         2.7981190401         5.2754477482
        0.1100000000         1.1085269575         3.0619551695         1.4603510177         0.5791279896         3.1970429854         5.4978502983
        0.1150000000         1.1525793774         3.0757875022         1.4501417102         0.5842317445         2.9310936885         5.7163326802
        0.1200000000         1.1958099661         3.0893641169         1.4603510177         0.5969911318         3.1970429854         5.9307391079
        0.1250000000         1.2381878986         3.1026752000         1.4680079982         0.6071986416         3.3965049581         6.1409167020
        0.1300000000         1.2796829579         3.1157111245         1.4731126519         0.6225099064         3.5294796066         6.3467155980
        0.1350000000         1.3202655565         3.1284624581         1.4680079982         0.6301655388         3.3965049581         6.5479890539
        0.1400000000         1.3599067574         3.1409199697         1.4807696325         0.6505805584         3.7289415793         6.7445935542
        0.1450000000         1.3985782952         3.1530746367         1.4858742862         0.6633399457         3.8619162277         6.9363889129
        0.1500000000         1.4362525955         3.1649176515         1.4960835936         0.6837549654         4.1278655246         7.1232383728
        0.1550000000         1.4729027953         3.1764404289         1.5062929011         0.7016181076         4.3938148215         7.3050087034
        0.1600000000         1.5085027615         3.1876346116         1.4986359205         0.7118256175         4.1943528488         7.4815702958
        0.1650000000         1.5430271101         3.1984920776         1.5088452279         0.7296887597         4.4603021457         7.6527972552
        0.1700000000         1.5764512240         3.2090049455         1.5190545354         0.7450000244         4.7262514427         7.8185674905
        0.1750000000         1.6087512705         3.2191655814         1.5113975548         0.7628631666         4.5267894700         7.9787628014
        0.1800000000         1.6399042187         3.2289666038         1.5292638428         0.7807263088         4.9922007396         8.1332689628
        0.1850000000         1.6698878551         3.2384008902         1.5165022085         0.7934856961         4.6597641184         8.2819758063
        0.1900000000         1.6986808005         3.2474615818         1.5318161696         0.8139007158         5.0586880638         8.4247772983
        0.1950000000         1.7262625244         3.2561420892         1.5369208233         0.8419713679         5.1916627122         8.5615716162
        0.2000000000         1.7526133601         3.2644360973         1.5343684965         0.8547307552         5.1251753880         8.6922612207
        0.2050000000         1.7777145184         3.2723375704         1.5496824576         0.8751457748         5.5240993334         8.8167529253
        0.2100000000         1.8015481012         3.2798407565         1.5522347845         0.8981126720         5.5905866576         8.9349579628
        0.2150000000         1.8240971144         3.2869401921         1.5547871113         0.9261833240         5.6570739818         9.0467920487
        0.2200000000         1.8453454797         3.2936307061         1.5701010725         0.9440464662         6.0559979272         9.1521754413
        0.2250000000         1.8652780463         3.2999074241         1.5598917651         0.9721171183         5.7900486303         9.2510329984
        0.2300000000         1.8838806014         3.3057657719         1.5726533993         0.9976358929         6.1224852514         9.3432942308
        0.2350000000         1.9011398808         3.3112014794         1.5803103799         1.0231546675         6.3219472241         9.4288933530
        0.2400000000         1.9170435780         3.3162105836         1.5854150336         1.0410178097         6.4549218725         9.5077693296
        0.2450000000         1.9315803531         3.3207894318         1.6007289948         1.0767440941         6.8538458179         9.5798659193
        0.2500000000         1.9447398408         3.3249346844         1.5854150336         1.0971591138         6.4549218725         9.6451317144
        0.2550000000         1.9565126579         3.3286433176         1.5828627068         1.1201260109         6.3884345483         9.7035201782
        0.2600000000         1.9668904100         3.3319126258         1.6160429559         1.1481966629         7.2527697633         9.7549896774
        0.2650000000         1.9758656973         3.3347402233         1.6083859753         1.1762673150         7.0533077906         9.7995035125
        0.2700000000         1.9834321202         3.3371240468         1.6109383022         1.1992342121         7.1197951148         9.8370299434
        0.2750000000         1.9895842835         3.3390623564         1.6236999365         1.2222011093         7.4522317359         9.8675422126
        0.2800000000         1.9943178005         3.3405537374         1.5981766679         1.2451680064         6.7873584937         9.8910185635
        0.2850000000         1.9976292960         3.3415971013         1.6288045902         1.2783424134         7.5852063844         9.9074422567
        0.2900000000         1.9995164089         3.3421916863         1.6185952828         1.3064130654         7.3192570875         9.9168015815
        0.2950000000         1.9999777934         3.3423370584         1.6390138976         1.3421393498         7.8511556813         9.9190898643
        0.3000000000         1.9990131207         3.3420331115         1.6339092439         1.3651062470         7.7181810329         9.9143054736
        0.3050000000         1.9966230786         3.3412800676         1.6288045902         1.3957287765         7.5852063844         9.9024518207
        0.3100000000         1.9928093713         3.3400784762         1.6415662245         1.4263513060         7.9176430055         9.8835373578
        0.3150000000         1.9875747180         3.3384292145         1.6492232050         1.4620775904         8.1171049782         9.8575755716
        0.3200000000         1.9809228514         3.3363334864         1.6313569170         1.4850444875         7.6516937086         9.8245849738
        0.3250000000         1.9728585144         3.3337928215         1.6696418199         1.5207707720         8.6490035720         9.7845890878
        0.3300000000         1.9633874571         3.3308090738         1.6415662245         1.5462895465         7.9176430055         9.7376164322
        0.3350000000         1.9525164328         3.3273844208         1.6619848393         1.5743601986         8.4495415993         9.6837005002
        0.3400000000         1.9402531930         3.3235213612         1.6466708782         1.6024308506         8.0506176540         9.6228797359
        0.3450000000         1.9266064817         3.3192227133         1.6517755319         1.6356052576         8.1835923024         9.5551975067
        0.3500000000         1.9115860296         3.3144916126         1.6670894930         1.6738834195         8.5825162478         9.4807020724
        0.3550000000         1.8952025468         3.3093315094         1.6543278587         1.7019540715         8.2500796267         9.3994465511
        0.3600000000         1.8774677153         3.3037461663         1.6492232050         1.7223690912         8.1171049782         9.3114888808
        0.3650000000         1.8583941807         3.2977396551         1.6492232050         1.7529916207         8.1171049782         9.2168917788
