% f=2.00Hz  n_cycles=5  N_total=499  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3327346748         2.2097776859        -0.1628939444         0.0000000000
        0.0050000000        25.1162078117         2.7528205304         1.3378393285         2.2174333183        -0.0299192959         0.4383605219
        0.0100000000        50.1332934257         2.7824946846         1.3378393285         2.2148814408        -0.0299192959         0.8749910351
        0.0150000000        74.9525258343         2.8113963695         1.3327346748         2.2072258084        -0.1628939444         1.3081683585
        0.0200000000        99.4759548659         2.8395117125         1.3378393285         2.2148814408        -0.0299192959         1.7361829390
        0.0250000000       123.6067977500         2.8668271717         1.3327346748         2.2097776859        -0.1628939444         2.1573455986
        0.0300000000       147.2498210739         2.8933269601         1.3378393285         2.2148814408        -0.0299192959         2.5699942007
        0.0350000000       170.3117166260         2.9189908657         1.3403916554         2.2148814408         0.0365680283         2.9725002098
        0.0400000000       192.7014696407         2.9437925258         1.3429439823         2.2199851957         0.1030553526         3.3632751187
        0.0450000000       214.3307179916         2.9676981964         1.3557056165         2.2072258084         0.4354919737         3.7407767171
        0.0500000000       235.1141009170         2.9906660345         1.4399324028         2.2199851957         2.6295736732         4.1035151789
        0.0550000000       254.9695958995         3.0126458917         1.3863335388         2.2327445830         1.2333398644         4.4500589409
        0.0600000000       273.8188423715         3.0335795986         1.4144091342         2.2404002154         1.9647004309         4.7790403534
        0.0650000000       291.5874509686         3.0534017031         1.4220661148         2.2455039703         2.1641624036         5.0891610769
        0.0700000000       308.2052971103         3.0720406111         1.4169614611         2.2557114802         2.0311877551         5.3791972067
        0.0750000000       323.6067977500         3.0894200679         1.4297230954         2.2710227449         2.3636243763         5.6480041026
        0.0800000000       337.7311702008         3.1054609083         1.4399324028         2.2735746224         2.6295736732         5.8945209066
        0.0850000000       350.5226720175         3.1200829998         1.4399324028         2.2786783773         2.6295736732         6.1177747296
        0.0900000000       361.9308209864         3.1332072998         1.4526940371         2.2914377646         2.9620102943         6.3168844907
        0.0950000000       371.9105943553         3.1447579474         1.4577986908         2.3016452744         3.0949849428         6.4910643945
        0.1000000000       380.4226065181         3.1546643138         1.4629033445         2.3271640490         3.2279595912         6.6396270328
        0.1050000000       387.4332644515         3.1628629388         1.4833219594         2.3322678039         3.7598581850         6.7619860964
        0.1100000000       392.9149002915         3.1692992880         1.4705603251         2.3424753138         3.4274215639         6.8576586902
        0.1150000000       396.8458805258         3.1739292736         1.4731126519         2.3552347011         3.4939088881         6.9262672382
