% f=3.20Hz  n_cycles=5  N_total=312  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3327346748         1.5182188945        -0.1628939444         0.0000000000
        0.0050000000        40.1446859405         2.7707168667         1.3454963091         1.5309782818         0.1695426768         0.7006569468
        0.0100000000        79.8839922058         2.8170827662         1.3378393285         1.5258745269        -0.0299192959         1.3942386836
        0.0150000000       118.8166326308         2.8614287771         1.3378393285         1.5258745269        -0.0299192959         2.0737414455
        0.0200000000       156.5494667349         2.9036941512         1.3454963091         1.5284264043         0.1695426768         2.7323036368
        0.0250000000       192.7014696407         2.9437925258         1.3403916554         1.5233226494         0.0365680283         3.3632751187
        0.0300000000       226.9075796507         2.9815944638         1.3403916554         1.5258745269         0.0365680283         3.9602843626
        0.0350000000       258.8223846278         3.0169183209         1.3378393285         1.5233226494        -0.0299192959         4.5173027896
        0.0400000000       288.1236099552         3.0495295695         1.3480486360         1.5233226494         0.2360300010         5.0287056464
        0.0450000000       314.5153728546         3.0791479162         1.4629033445         1.5335301593         3.2279595912         5.4893288045
        0.0500000000       337.7311702008         3.1054609083         1.4067521537         1.5488414240         1.7652384582         5.8945209066
        0.0550000000       357.5365696605         3.1281422654         1.4271707685         1.5513933015         2.2971370520         6.2401903369
        0.0600000000       373.7315769826         3.1468729089         1.4424847297         1.5616008113         2.6960609974         6.5228465370
        0.0650000000       386.1526555333         3.1613625923         1.4526940371         1.5692564437         2.9620102943         6.7396352544
        0.0700000000       394.6743776831         3.1713701337         1.4450370565         1.5743601986         2.7625483216         6.8883673638
        0.0750000000       399.2106913713         3.1767204883         1.4680079982         1.5896714634         3.3609342397         6.9675409736
        0.0800000000       399.7157890562         3.1773172415         1.4603510177         1.6075346056         3.1614722670         6.9763565912
        0.0850000000       396.1845702787         3.1731495177         1.4756649788         1.6228458703         3.5603962123         6.9147251970
        0.0900000000       388.6526931659         3.1642927607         1.4986359205         1.6381571351         4.1587821304         6.7832691425
