% f=7.00Hz  n_cycles=5  N_total=142  dt=0.005000
% Amp=1.0000V  K_lin=8.382100
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5000000000         1.3531532897         4.3405953642         0.3872886636         0.0000000000
        0.0050000000         0.2181432414         2.8438559796         1.3352870017         4.3329397318        -0.0781226060         1.8284984637
        0.0100000000         0.4257792916         2.9471675731         1.3403916554         4.3329397318         0.0548520425         3.5689245998
        0.0150000000         0.6129070537         3.0440071908         1.3378393285         4.3354916092        -0.0116352817         5.1374482144
        0.0200000000         0.7705132428         3.1286453753         1.3352870017         4.3329397318        -0.0781226060         6.4585190523
        0.0250000000         0.8910065242         3.1954558992         1.3403916554         4.3354916092         0.0548520425         7.4685057864
        0.0300000000         0.9685831611         3.2395184981         1.3301823480         4.3278359769        -0.2110972544         8.1187609149
        0.0350000000         0.9995065604         3.2573247685         1.4220661148         4.3431472416         2.1824464177         8.3779639396
        0.0400000000         0.9822872507         3.2473921415         1.4782173056         4.3533547515         3.6451675507         8.2336299643
        0.0450000000         0.9177546257         3.2105523815         1.4348277491         4.3712178937         2.5148830389         7.6927110479
        0.0500000000         0.8090169944         3.1497875664         1.4680079982         4.3865291584         3.3792182538         6.7812613486
        0.0550000000         0.6613118653         3.0696870459         1.5088452279         4.3992885457         4.4430154414         5.5431821863
        0.0600000000         0.4817536741         2.9757439454         1.4680079982         4.4069441781         3.3792182538         4.0381074717
        0.0650000000         0.2789911060         2.8737092414         1.4858742862         4.4222554428         3.8446295234         2.3385313499
        0.0700000000         0.0627905195         2.7691206971         1.4807696325         4.4350148301         3.7116548750         0.5263164137
        0.0750000000        -0.1564344650         2.1647092765         1.4705603251         4.4528779724         3.4457055780        -1.3112493294
        0.0800000000        -0.3681245527         2.0562002571         1.4807696325         4.4656373597         3.7116548750        -3.0856568131
        0.0850000000        -0.5620833779         1.9528638931         1.4680079982         4.4732929920         3.3792182538        -4.7114390815
        0.0900000000        -0.7289686274         1.8605958864         1.4169614611         4.4911561342         2.0494717693        -6.1102879319
        0.0950000000        -0.8607420270         1.7853064665         1.3812288851         4.4886042568         1.1186492301        -7.2148257445
        0.1000000000        -0.9510565163         1.7323506234         1.3378393285         4.4911561342        -0.0116352817        -7.9718508252
        0.1050000000        -0.9955619646         1.7058234228         1.2791358108         4.4962598892        -1.5408437390        -8.3448999435
        0.1100000000        -0.9921147013         1.7078886519         1.2255369469         4.4707411146        -2.9370775477        -8.3160046379
        0.1150000000        -0.9408807690         1.7383750228         1.2434032349         4.4732929920        -2.4716662781        -7.8865566935
        0.1200000000        -0.8443279255         1.7948094066         1.2076706589         4.4503260949        -3.4024888173        -7.0772411044
        0.1250000000        -0.7071067812         1.8728724110         1.1591764486         4.4324629527        -4.6657479776        -5.9270397506
        0.1300000000        -0.5358267950         1.9670884238         1.2127753126         4.4248073203        -3.2695141688        -4.4913537782
        0.1350000000        -0.3387379202         2.0715187546         1.1923566977         4.4197035654        -3.8014127627        -2.8393351213
        0.1400000000        -0.1253332336         2.1803050394         1.2331939274         4.3992885457        -2.7376155750        -1.0505556971
        0.1450000000         0.0941083133         2.7840207189         1.1949090246         4.3814254035        -3.7349254384         0.7888252931
        0.1500000000         0.3090169944         2.8885667094         1.2025660052         4.3610103838        -3.5354634658         2.5902113486
        0.1550000000         0.5090414158         2.9897933621         1.2536125423         4.3635622613        -2.2057169812         4.2668360510
        0.1600000000         0.6845471059         3.0821110636         1.2816881377         4.3533547515        -1.4743564147         5.7379422966
        0.1650000000         0.8270805743         3.1597722168         1.3046590794         4.3456991191        -0.8759704967         6.9326720816
        0.1700000000         0.9297764859         3.2173700860         1.3352870017         4.3508028740        -0.0781226060         7.7934794824
        0.1750000000         0.9876883406         3.2505029189         1.3506009628         4.3508028740         0.3208013394         8.2789024397
        0.1800000000         0.9980267284         3.2564694227         1.4271707685         4.3584585064         2.3154210662         8.3655598404
        0.1850000000         0.9602936857         3.2347691349         1.4552463639         4.3712178937         3.0467816327         8.0492777027
        0.1900000000         0.8763066800         3.1872014866         1.4399324028         4.3737697711         2.6478576873         7.3452902228
        0.1950000000         0.7501110696         3.1175189509         1.4680079982         4.3941847908         3.3792182538         6.2875059967
        0.2000000000         0.5877852523         3.0307851060         1.5139498816         4.4120479330         4.5759900899         4.9268747632
        0.2050000000         0.3971478906         2.9326738332         1.4629033445         4.4222554428         3.2462436054         3.3289333341
        0.2100000000         0.1873813146         2.8288908669         1.4705603251         4.4375667076         3.4457055780         1.5706489170
        0.2150000000        -0.0314107591         2.5000000000         1.4858742862         4.4503260949         3.8446295234        -0.2632881237
        0.2200000000        -0.2486898872         2.1179371467         1.4629033445         4.4681892371         3.2462436054        -2.0845435032
        0.2250000000        -0.4539904997         2.0109417822         1.4577986908         4.4707411146         3.1132689569        -3.8053937679
        0.2300000000        -0.6374239897         1.9116154190         1.4322754222         4.4937080117         2.4483957146        -5.3429516245
        0.2350000000        -0.7901550124         1.8259175450         1.3990951731         4.4962598892         1.5840604997        -6.6231583292
        0.2400000000        -0.9048270525         1.7596005817         1.3531532897         4.4937080117         0.3872886636        -7.5843508365
        0.2450000000        -0.9759167619         1.7175689412         1.3454963091         4.5013636441         0.1878266909        -8.1802318902
        0.2500000000        -1.0000000000         1.7031619996         1.2867927914         4.4886042568        -1.3413817663        -8.3821000000
        0.2550000000        -0.9759167619         1.7175689412         1.1974613514         4.4758448695        -3.6684381142        -8.1802318902
        0.2600000000        -0.9048270525         1.7596005817         1.2510602154         4.4758448695        -2.2722043054        -7.5843508365
        0.2650000000        -0.7901550124         1.8259175450         1.2102229857         4.4528779724        -3.3360014931        -6.6231583292
        0.2700000000        -0.6374239897         1.9116154190         1.1744904097         4.4528779724        -4.2668240322        -5.3429516245
        0.2750000000        -0.4539904997         2.0109417822         1.2076706589         4.4222554428        -3.4024888173        -3.8053937679
        0.2800000000        -0.2486898872         2.1179371467         1.1974613514         4.4171516879        -3.6684381142        -2.0845435032
        0.2850000000        -0.0314107591         2.5000000000         1.2051183320         4.4018404232        -3.4689761415        -0.2632881237
        0.2900000000         0.1873813146         2.8288908669         1.2025660052         4.3839772810        -3.5354634658         1.5706489170
        0.2950000000         0.3971478906         2.9326738332         1.2178799663         4.3712178937        -3.1365395204         3.3289333341
        0.3000000000         0.5877852523         3.0307851060         1.2638218497         4.3686660162        -1.9397676843         4.9268747632
        0.3050000000         0.7501110696         3.1175189509         1.2944497720         4.3635622613        -1.1419197936         6.2875059967
        0.3100000000         0.8763066800         3.1872014866         1.3276300211         4.3610103838        -0.2775845786         7.3452902228
        0.3150000000         0.9602936857         3.2347691349         1.3659149240         4.3559066289         0.7197252848         8.0492777027
        0.3200000000         0.9980267284         3.2564694227         1.3378393285         4.3610103838        -0.0116352817         8.3655598404
        0.3250000000         0.9876883406         3.2505029189         1.3939905194         4.3635622613         1.4510858512         8.2789024397
        0.3300000000         0.9297764859         3.2173700860         1.4960835936         4.3865291584         4.1105788203         7.7934794824
        0.3350000000         0.8270805743         3.1597722168         1.4246184417         4.3941847908         2.2489337420         6.9326720816
        0.3400000000         0.6845471059         3.0821110636         1.4552463639         4.4043923006         3.0467816327         5.7379422966
        0.3450000000         0.5090414158         2.9897933621         1.5190545354         4.4197035654         4.7089647384         4.2668360510
        0.3500000000         0.3090169944         2.8885667094         1.4501417102         4.4273591978         2.9138069842         2.5902113486
        0.3550000000         0.0941083133         2.7840207189         1.4577986908         4.4554298498         3.1132689569         0.7888252931
        0.3600000000        -0.1253332336         2.1803050394         1.4884266131         4.4605336047         3.9111168476        -1.0505556971
        0.3650000000        -0.3387379202         2.0715187546         1.4424847297         4.4732929920         2.7143450116        -2.8393351213
        0.3700000000        -0.5358267950         1.9670884238         1.4195137880         4.4835005019         2.1159590935        -4.4913537782
        0.3750000000        -0.7071067812         1.8728724110         1.4067521537         4.4988117666         1.7835224724        -5.9270397506
        0.3800000000        -0.8443279255         1.7948094066         1.3659149240         4.4937080117         0.7197252848        -7.0772411044
        0.3850000000        -0.9408807690         1.7383750228         1.3301823480         4.4988117666        -0.2110972544        -7.8865566935
        0.3900000000        -0.9921147013         1.7078886519         1.3276300211         4.4962598892        -0.2775845786        -8.3160046379
        0.3950000000        -0.9955619646         1.7058234228         1.2076706589         4.4860523793        -3.4024888173        -8.3448999435
        0.4000000000        -0.9510565163         1.7323506234         1.2306416006         4.4656373597        -2.8041028993        -7.9718508252
        0.4050000000        -0.8607420270         1.7853064665         1.2408509080         4.4630854822        -2.5381536024        -7.2148257445
        0.4100000000        -0.7289686274         1.8605958864         1.1846997172         4.4528779724        -4.0008747353        -6.1102879319
        0.4150000000        -0.5620833779         1.9528638931         1.1846997172         4.4222554428        -4.0008747353        -4.7114390815
        0.4200000000        -0.3681245527         2.0562002571         1.2127753126         4.4273591978        -3.2695141688        -3.0856568131
        0.4250000000        -0.1564344650         2.1647092765         1.1923566977         4.3967366683        -3.8014127627        -1.3112493294
        0.4300000000         0.0627905195         2.7691206971         1.2127753126         4.3941847908        -3.2695141688         0.5263164137
        0.4350000000         0.2789911060         2.8737092414         1.2229846200         4.3763216486        -3.0035648719         2.3385313499
        0.4400000000         0.4817536741         2.9757439454         1.2612695229         4.3661141388        -2.0062550085         4.0381074717
        0.4450000000         0.6613118653         3.0696870459         1.2918974451         4.3610103838        -1.2084071178         5.5431821863
        0.4500000000         0.8090169944         3.1497875664         1.3250776943         4.3584585064        -0.3440719029         6.7812613486
        0.4550000000         0.9177546257         3.2105523815         1.3557056165         4.3635622613         0.4537759878         7.6927110479
        0.4600000000         0.9822872507         3.2473921415         1.3301823480         4.3559066289        -0.2110972544         8.2336299643
        0.4650000000         0.9995065604         3.2573247685         1.3454963091         4.3610103838         0.1878266909         8.3779639396
        0.4700000000         0.9685831611         3.2395184981         1.4960835936         4.3712178937         4.1105788203         8.1187609149
        0.4750000000         0.8910065242         3.1954558992         1.4475893834         4.3865291584         2.8473196600         7.4685057864
        0.4800000000         0.7705132428         3.1286453753         1.4271707685         4.3992885457         2.3154210662         6.4585190523
        0.4850000000         0.6129070537         3.0440071908         1.5139498816         4.4120479330         4.5759900899         5.1374482144
        0.4900000000         0.4257792916         2.9471675731         1.5139498816         4.4350148301         4.5759900899         3.5689245998
        0.4950000000         0.2181432414         2.8438559796         1.4399324028         4.4401185851         2.6478576873         1.8284984637
