% f=3.50Hz  n_cycles=5  N_total=285  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3378393285         1.6764352970        -0.0299192959         0.0000000000
        0.0050000000        43.8937244364         2.7751479756         1.3378393285         1.6764352970        -0.0299192959         0.7660900124
        0.0100000000        87.2572965586         2.8255531559         1.3378393285         1.6764352970        -0.0299192959         1.5229271213
        0.0150000000       129.5669672793         2.8735292869         1.3327346748         1.6738834195        -0.1628939444         2.2613701808
        0.0200000000       170.3117166260         2.9189908657         1.3378393285         1.6764352970        -0.0299192959         2.9725002098
        0.0250000000       208.9994258864         2.9618079240         1.3327346748         1.6687796646        -0.1628939444         3.6477281165
        0.0300000000       245.1628214612         3.0017829149         1.3301823480         1.6713315420        -0.2293812686         4.2788984380
        0.0350000000       278.3651186369         3.0386420395         1.3454963091         1.6789871744         0.1695426768         4.8583878429
        0.0400000000       308.2052971103         3.0720406111         1.3582579434         1.6687796646         0.5019792979         5.3791972067
        0.0450000000       334.3229445473         3.1015805783         1.4577986908         1.6917465617         3.0949849428         5.8350361473
        0.0500000000       356.4026096753         3.1268372140         1.4016475000         1.6942984392         1.6322638098         6.2203990015
        0.0550000000       374.1776123319         3.1473913061         1.4450370565         1.7096097039         2.7625483216         6.5306313224
        0.0600000000       387.4332644515         3.1628629388         1.4526940371         1.7147134588         2.9620102943         6.7619860964
        0.0650000000       396.0094630866         3.1729431054         1.4526940371         1.7274728461         2.9620102943         6.9116689999
        0.0700000000       399.8026241463         3.1774198544         1.4603510177         1.7300247236         3.1614722670         6.9778721495
        0.0750000000       398.7669334933         3.1761963748         1.4731126519         1.7504397433         3.4939088881         6.9597959375
        0.0800000000       392.9149002915         3.1692992880         1.4654556714         1.7555434982         3.2944469154         6.8576586902
        0.0850000000       382.3172059193         3.1568763662         1.4782173056         1.7734066404         3.6268835366         6.6726940303
        0.0900000000       367.1018502736         3.1391838905         1.4909789399         1.7912697826         3.9593201577         6.4071359774
        0.0950000000       347.4526057753         3.1165648456         1.4935312668         1.8040291699         4.0258074819         6.0641919654
        0.1000000000       323.6067977500         3.0894200679         1.5088452279         1.8269960670         4.4247314273         5.6480041026
        0.1050000000       295.8524379914         3.0581752665         1.4884266131         1.8320998220         3.8928328335         5.1635991430
        0.1100000000       264.5247461295         3.0232474456         1.4986359205         1.8550667191         4.1587821304         4.6168277730
        0.1150000000       230.0021008173         2.9850145984         1.5037405742         1.8729298613         4.2917567788         4.0142939458
        0.1200000000       192.7014696407         2.9437925258         1.4960835936         1.8780336162         4.0922948062         3.3632751187
        0.1250000000       153.0733729460         2.8998222140         1.4909789399         1.9035523908         3.9593201577         2.6716343550
        0.1300000000       111.5964424157         2.8532703340         1.4960835936         1.9137599006         4.0922948062         1.9477253537
        0.1350000000        68.7716401118         2.8042441528         1.4986359205         1.9341749203         4.1587821304         1.2002915519
        0.1400000000        25.1162078117         2.7528205304         1.4807696325         1.9367267978         3.6933708608         0.4383605219
        0.1450000000       -18.8425802839         2.2858040918         1.4731126519         1.9494861851         3.4939088881        -0.3288650655
        0.1500000000       -62.5737860161         2.1998815078         1.4680079982         1.9622455724         3.3609342397        -1.0921185914
        0.1550000000      -105.5492199861         2.1340975957         1.4373800759         1.9877643470         2.5630863489        -1.8421814117
        0.1600000000      -147.2498210739         2.0757313294         1.4041998268         1.9954199793         1.6987511340        -2.5699942007
        0.1650000000      -187.1719257042         2.0237675017         1.3531532897         1.9852124695         0.3690046495        -3.2667663708
        0.1700000000      -224.8333511409         1.9773504748         1.3276300211         1.9928681019        -0.2958685928        -3.9240822457
        0.1750000000      -259.7792193321         1.9358524116         1.3352870017         1.9979718568        -0.0964066201        -4.5340027056
        0.1800000000      -291.5874509686         1.8988981545         1.3506009628         1.9954199793         0.3025173252        -5.0891610769
        0.1850000000      -319.8738633948         1.8663527618         1.3301823480         1.9877643470        -0.2293812686        -5.5828521073
        0.1900000000      -344.2968108016         1.8382808013         1.3454963091         1.9954199793         0.1695426768        -6.0091129526
