% f=4.20Hz  n_cycles=5  N_total=238  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3403916554         1.7759585179         0.0365680283         0.0000000000
        0.0050000000        52.6257436369         2.7854198584         1.3378393285         1.7708547629        -0.0299192959         0.9184924978
        0.0100000000       104.3366025160         2.8450392528         1.3378393285         1.7708547629        -0.0299192959         1.8210172442
        0.0150000000       154.2335969110         2.9011149671         1.3378393285         1.7734066404        -0.0299192959         2.6918840833
        0.0200000000       201.4492806543         2.9534644700         1.3378393285         1.7734066404        -0.0299192959         3.5159532232
        0.0250000000       245.1628214612         3.0017829149         1.3378393285         1.7631991306        -0.0299192959         4.2788984380
        0.0300000000       284.6142708837         3.0456107139         1.3454963091         1.7759585179         0.1695426768         4.9674561251
        0.0350000000       319.1177758154         3.0843431470         1.3327346748         1.7657510080        -0.1628939444         5.5696558896
        0.0400000000       348.0735018678         3.1172759080         1.3939905194         1.7836141502         1.4328018371         6.0750286465
        0.0450000000       370.9780613339         3.1436757600         1.4680079982         1.7861660277         3.3609342397         6.4747886229
        0.0500000000       387.4332644515         3.1628629388         1.4195137880         1.7989254150         2.0976750794         6.7619860964
        0.0550000000       397.1530418279         3.1742915678         1.4424847297         1.8040291699         2.6960609974         6.9316282142
        0.0600000000       399.9684176815         3.1776157893         1.4731126519         1.8167885572         3.4939088881         6.9807657925
        0.0650000000       395.8304474411         3.1727321111         1.4526940371         1.8269960670         2.9620102943         6.9085445875
        0.0700000000       384.8110686344         3.1597921268         1.4731126519         1.8474110867         3.4939088881         6.7162201458
        0.0750000000       367.1018502736         3.1391838905         1.4884266131         1.8499629642         3.8928328335         6.4071359774
        0.0800000000       343.0106624775         3.1114844681         1.4833219594         1.8754817388         3.7598581850         5.9866654297
        0.0850000000       312.9563242306         3.0773902529         1.4782173056         1.8754817388         3.6268835366         5.4621182728
        0.0900000000       277.4613223251         3.0376351588         1.4858742862         1.8933448810         3.8263455092         4.8426136215
        0.0950000000       237.1427280644         2.9929093781         1.4807696325         1.9112080232         3.6933708608         4.1389214019
        0.1000000000       192.7014696407         2.9437925258         1.4909789399         1.9290711654         3.9593201577         3.3632751187
        0.1050000000       144.9101466818         2.8907142192         1.4960835936         1.9469343076         4.0922948062         2.5291591791
        0.1100000000        94.5995988095         2.8339521842         1.4782173056         1.9545899400         3.6268835366         1.6510744703
        0.1150000000        42.6444617101         2.7736728591         1.4858742862         1.9673493273         3.8263455092         0.7442862646
        0.1200000000       -10.0520381773         2.3901051190         1.4833219594         1.9903162244         3.7598581850        -0.1754411627
        0.1250000000       -62.5737860161         2.1998815078         1.4731126519         1.9954199793         3.4939088881        -1.0921185914
        0.1300000000      -114.0077049880         2.1218649338         1.4450370565         2.0132831215         2.7625483216        -1.9898098247
        0.1350000000      -163.4596298945         2.0542299400         1.4041998268         2.0158349990         1.6987511340        -2.8529087358
        0.1400000000      -210.0698519845         1.9952974352         1.3659149240         2.0183868765         0.7014412706        -3.6664105763
        0.1450000000      -253.0280647652         1.9437801499         1.3327346748         2.0260425088        -0.1628939444        -4.4161728301
        0.1500000000      -291.5874509686         1.8988981545         1.3276300211         2.0209387539        -0.2958685928        -5.0891610769
        0.1550000000      -325.0776657732         1.8603755379         1.3506009628         2.0260425088         0.3025173252        -5.6736755924
        0.1600000000      -352.9164905740         1.8283473874         1.3301823480         2.0158349990        -0.2293812686        -6.1595547451
        0.1650000000      -374.6199546993         1.8032135358         1.3301823480         2.0132831215        -0.2293812686        -6.5383516532
        0.1700000000      -389.8107491146         1.7854750398         1.1846997172         2.0081793666        -4.0191587495        -6.8034810317
        0.1750000000      -398.2247858412         1.7755835085         1.2485078886         2.0005237343        -2.3569756438        -6.9503336760
        0.1800000000      -399.7157890562         1.7738251823         1.2127753126         1.9954199793        -3.2877981830        -6.9763565912
        0.1850000000      -394.2578380596         1.7802534768         1.2204322931         1.9750049597        -3.0883362103        -6.8810973759
        0.1900000000      -381.9458178987         1.7946768083         1.1872520440         1.9622455724        -3.9526714253        -6.6662120866
        0.1950000000      -362.9937698164         1.8167028416         1.2382985811         1.9545899400        -2.6229249407        -6.3354364475
        0.2000000000      -337.7311702008         1.8458348823         1.1770427366         1.9392786752        -4.2186207222        -5.8945209066
        0.2050000000      -306.5972027237         1.8816098389         1.2051183320         1.9290711654        -3.4872601557        -5.3511306649
        0.2100000000      -270.1331232484         1.9237594691         1.2000136783         1.9086561457        -3.6202348041        -4.7147124194
        0.2150000000      -228.9728502378         1.9723681852         1.1744904097         1.8856892486        -4.2851080464        -3.9963301343
        0.2200000000      -183.8319442486         2.0279934813         1.2025660052         1.8805854937        -3.5537474799        -3.2084726975
        0.2250000000      -135.4951680981         2.0917118922         1.1821473903         1.8652742289        -4.0856460737        -2.3648368039
        0.2300000000       -84.8028439688         2.1650571380         1.2127753126         1.8601704740        -3.2877981830        -1.4800888423
        0.2350000000       -32.6362446273         2.2498294934         1.2102229857         1.8397554543        -3.3542855072        -0.5696099242
        0.2400000000        20.0977272719         2.7467944162         1.2076706589         1.8218923121        -3.4207728315         0.3507715131
        0.2450000000        72.4823054509         2.8085413691         1.2331939274         1.8244441896        -2.7558995892         1.2650548796
        0.2500000000       123.6067977500         2.8668271717         1.2714788303         1.8040291699        -1.7585897258         2.1573455986
        0.2550000000       172.5824182724         2.9215103285         1.3097637331         1.8040291699        -0.7612798624         3.0121314299
        0.2600000000       218.5577386937         2.9723682762         1.3352870017         1.8040291699        -0.0964066201         3.8145521459
        0.2650000000       260.7334901204         3.0190386955         1.3378393285         1.7963735375        -0.0299192959         4.5506578728
        0.2700000000       298.3764581697         3.0610034335         1.3352870017         1.7963735375        -0.0964066201         5.2076516055
        0.2750000000       330.8322297098         3.0976128245         1.3378393285         1.8014772924        -0.0299192959         5.7741116802
        0.2800000000       357.5365696605         3.1281422654         1.3403916554         1.8014772924         0.0365680283         6.2401903369
        0.2850000000       378.0252300719         3.1518689871         1.3378393285         1.8040291699        -0.0299192959         6.5977849204
        0.2900000000       391.9420209537         3.1681552778         1.5037405742         1.8193404347         4.2917567788         6.8406787426
        0.2950000000       399.0450025445         3.1765247781         1.4271707685         1.8320998220         2.2971370520         6.9646491580
        0.3000000000       399.2106913713         3.1767204883         1.4322754222         1.8295479445         2.4301117005         6.9675409736
        0.3050000000       392.4362069773         3.1687363000         1.4782173056         1.8499629642         3.6268835366         6.8493039158
        0.3100000000       378.8393219979         3.1528177472         1.4884266131         1.8627223515         3.8928328335         6.6119935049
        0.3150000000       358.6564147141         3.1294318749         1.4475893834         1.8703779838         2.8290356458         6.2597353202
        0.3200000000       332.2383596783         3.0992103366         1.4935312668         1.8805854937         4.0258074819         5.7986532778
        0.3250000000       300.0444278522         3.0628737327         1.4705603251         1.8984486359         3.4274215639         5.2367631683
        0.3300000000       262.6343023012         3.0211484252         1.4833219594         1.9163117781         3.7598581850         4.5838333038
        0.3350000000       220.6583482514         2.9746891421         1.4909789399         1.9239674105         3.9593201577         3.8512146990
        0.3400000000       174.8463066604         2.9240211448         1.4782173056         1.9392786752         3.6268835366         3.0516437362
        0.3450000000       125.9946078621         2.8695141481         1.4654556714         1.9494861851         3.2944469154         2.1990207470
        0.3500000000        74.9525258343         2.8113963695         1.4833219594         1.9673493273         3.7598581850         1.3081683585
        0.3550000000        22.6074137928         2.7498112429         1.4680079982         1.9801087146         3.3609342397         0.3945738060
        0.3600000000       -30.1307222112         2.2541822451         1.4858742862         1.9979718568         3.8263455092        -0.5258803086
        0.3650000000       -82.3450435079         2.1688201560         1.4603510177         2.0056274892         3.1614722670        -1.4371921319
        0.3700000000      -133.1278178092         2.0949725925         1.4246184417         2.0158349990         2.2306497278        -2.3235187468
        0.3750000000      -181.5961998958         2.0308335989         1.3888858657         2.0285943863         1.2998271886        -3.1694515973
        0.3800000000      -226.9075796507         1.9748513802         1.3480486360         2.0260425088         0.2360300010        -3.9602843626
        0.3850000000      -268.2742306147         1.9259252625         1.3225253674         2.0260425088        -0.4288432413        -4.6822686225
        0.3900000000      -304.9770044046         1.8834733405         1.3429439823         2.0234906314         0.1030553526        -5.3228528697
        0.3950000000      -336.3778329193         1.8473909587         1.3429439823         2.0234906314         0.1030553526        -5.8709007152
        0.4000000000      -361.9308209864         1.8179329893         1.3327346748         2.0260425088        -0.1628939444        -6.3168844907
        0.4050000000      -381.1917366069         1.7955569907         1.3072114063         2.0132831215        -0.8277671866        -6.6530508852
        0.4100000000      -393.8257338117         1.7807614539         1.1617287755         2.0030756117        -4.6175446675        -6.8735557341
        0.4150000000      -399.6131738712         1.7739462507         1.2638218497         2.0005237343        -1.9580516985        -6.9745656184
        0.4200000000      -398.4534436573         1.7753139659         1.2051183320         1.9877643470        -3.4872601557        -6.9543245077
