% f=5.60Hz  n_cycles=5  N_total=178  dt=0.005000
% Amp=1.0000V  K_lin=8.382100
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5000000000         1.3378393285         0.0330262134        -0.0116352817         0.0000000000
        0.0050000000         0.1750230590         2.8229024256         1.3531532897         0.0406818457         0.3872886636         1.4670607826
        0.0100000000         0.3446429232         2.9063059283         1.3327346748         0.0279224584        -0.1446099302         2.8888314463
        0.0150000000         0.5036232016         2.9869974614         1.3301823480         0.0279224584        -0.2110972544         4.2214200384
        0.0200000000         0.6470559616         3.0620957723         1.3378393285         0.0304743359        -0.0116352817         5.4236877755
        0.0250000000         0.7705132428         3.1286453753         1.3454963091         0.0381299683         0.1878266909         6.4585190523
        0.0300000000         0.8701837547         3.1837719841         1.3378393285         0.0330262134        -0.0116352817         7.2939672500
        0.0350000000         0.9429905359         3.2248875425         1.3735719045         0.0406818457         0.9191872574         7.9042409709
        0.0400000000         0.9866859442         3.2499252589         1.4909789399         0.0483374781         3.9776041719         8.2705002529
        0.0450000000         0.9999210442         3.2575643996         1.4399324028         0.0662006203         2.6478576873         8.3814381846
        0.0500000000         0.9822872507         3.2473921415         1.4297230954         0.0687524978         2.3819083904         8.2336299643
        0.0550000000         0.9343289425         3.2199571647         1.5011882474         0.0840637625         4.2435534688         7.8316386286
        0.0600000000         0.8575266562         3.1766987382         1.4782173056         0.0917193949         3.6451675507         7.1878741849
        0.0650000000         0.7542513807         3.1197726695         1.4884266131         0.1121344146         3.9111168476         6.3222104985
        0.0700000000         0.6276913613         3.0518219394         1.5113975548         0.1351013117         4.5095027657         5.2613717595
        0.0750000000         0.4817536741         2.9757439454         1.4884266131         0.1478606990         3.9111168476         4.0381074717
        0.0800000000         0.3209436098         2.8944918404         1.4935312668         0.1580682088         4.0440914961         2.6901814318
        0.0850000000         0.1502255891         2.8109266561         1.4960835936         0.1759313511         4.1105788203         1.2592059106
        0.0900000000        -0.0251300954         2.5000000000         1.4833219594         0.1963463707         3.7781421992        -0.2106429730
        0.0950000000        -0.1997099805         2.1428655785         1.4884266131         0.2091057580         3.9111168476        -1.6739890277
        0.1000000000        -0.3681245527         2.0562002571         1.4756649788         0.2244170228         3.5786802265        -3.0856568131
        0.1050000000        -0.5251746300         1.9728375343         1.4348277491         0.2371764101         2.5148830389        -4.4020662658
        0.1100000000        -0.6660118674         1.8957911870         1.4067521537         0.2448320425         1.7835224724        -5.5825780740
        0.1150000000        -0.7862884321         1.8281231566         1.3761242314         0.2524876748         0.9856745817        -6.5907482670
        0.1200000000        -0.8822912264         1.7727747704         1.3352870017         0.2524876748        -0.0781226060        -7.3954532891
        0.1250000000        -0.9510565163         1.7323506234         1.3199730405         0.2499357974        -0.4770465513        -7.9718508252
        0.1300000000        -0.9904614257         1.7088784844         1.2229846200         0.2371764101        -3.0035648719        -8.3021467163
        0.1350000000        -0.9992894726         1.7035882916         1.2510602154         0.2422801650        -2.2722043054        -8.3761442886
        0.1400000000        -0.9772681236         1.7167628261         1.2280892737         0.2218651453        -2.8705902235        -8.1915591386
        0.1450000000        -0.9250772068         1.7477017037         1.1795950634         0.2065538806        -4.1338493838        -7.7540896554
        0.1500000000        -0.8443279255         1.7948094066         1.1974613514         0.1988982482        -3.6684381142        -7.0772411044
        0.1550000000        -0.7375131174         1.8557816012         1.1923566977         0.1835869834        -3.8014127627        -6.1819087010
        0.1600000000        -0.6079302977         1.9278405919         1.1846997172         0.1631719638        -4.0008747353        -5.0957325483
        0.1650000000        -0.4595798606         2.0079693541         1.1846997172         0.1402050666        -4.0008747353        -3.8522443497
        0.1700000000        -0.2970415816         2.0931090184         1.1744904097         0.1325494343        -4.2668240322        -2.4898322409
        0.1750000000        -0.1253332336         2.1803050394         1.1872520440         0.1146862920        -3.9343874111        -1.0505556971
        0.1800000000         0.0502443182         2.5000000000         1.2076706589         0.1070306597        -3.4024888173         0.4211528994
        0.1850000000         0.2242707609         2.8468470166         1.2229846200         0.0917193949        -3.0035648719         1.8798599454
        0.1900000000         0.3913736668         2.9297607490         1.2229846200         0.0764081302        -3.0035648719         3.2805332128
        0.1950000000         0.5463943467         3.0091538399         1.2485078886         0.0559931105        -2.3386916297         4.5799320538
        0.2000000000         0.6845471059         3.0821110636         1.2740311571         0.0508893556        -1.6738183874         5.7379422966
        0.2050000000         0.8015669849         3.1456819454         1.3148683868         0.0508893556        -0.6100211998         6.7188146239
        0.2100000000         0.8938414242         3.1970511969         1.3480486360         0.0457856007         0.2543140152         7.4922682014
        0.2150000000         0.9585217890         3.2337552419         1.3429439823         0.0508893556         0.1213393667         8.0344254877
        0.2200000000         0.9936113105         3.2539192452         1.3837812120         0.0610968654         1.1851365543         8.3285493659
        0.2250000000         0.9980267284         3.2564694227         1.4807696325         0.0585449879         3.7116548750         8.3655598404
        0.2300000000         0.9716317329         3.2412676639         1.4246184417         0.0713043752         2.2489337420         8.1443143485
        0.2350000000         0.9152411726         3.2091295530         1.4424847297         0.0840637625         2.7143450116         7.6716430330
        0.2400000000         0.8305958992         3.1617202864         1.5190545354         0.1095825371         4.7089647384         6.9621378866
        0.2450000000         0.7203090249         3.1013593186         1.4629033445         0.1172381695         3.2462436054         6.0377022775
        0.2500000000         0.5877852523         3.0307851060         1.4960835936         0.1402050666         4.1105788203         4.9268747632
        0.2550000000         0.4371157667         2.9529291670         1.4909789399         0.1478606990         3.9776041719         3.6639480676
        0.2600000000         0.2729519355         2.8707310989         1.4654556714         0.1529644539         3.3127309296         2.2879104187
        0.2650000000         0.1003617149         2.7870057202         1.4807696325         0.1708275961         3.7116548750         0.8412419301
        0.2700000000        -0.0753268055         2.2052043875         1.4807696325         0.1963463707         3.7116548750        -0.6313968166
        0.2750000000        -0.2486898872         2.1179371467         1.4475893834         0.2040020031         2.8473196600        -2.0845435032
        0.2800000000        -0.4143755810         2.0319158225         1.4067521537         0.2091057580         1.7835224724        -3.4733375574
        0.2850000000        -0.5672689491         1.9500455230         1.3761242314         0.2193132679         0.9856745817        -4.7549050585
        0.2900000000        -0.7026499698         1.8753679100         1.3454963091         0.2193132679         0.1878266909        -5.8896823119
        0.2950000000        -0.8163392507         1.8109299833         1.3301823480         0.2193132679        -0.2110972544        -6.8426372334
        0.3000000000        -0.9048270525         1.7596005817         1.3403916554         0.2193132679         0.0548520425        -7.5843508365
        0.3050000000        -0.9653816388         1.7238441090         1.3378393285         0.2193132679        -0.0116352817        -8.0919254349
        0.3100000000        -0.9961336091         1.7054807825         1.2178799663         0.2167613904        -3.1365395204        -8.3496915252
        0.3150000000        -0.9961336091         1.7054807825         1.1974613514         0.2014501257        -3.6684381142        -8.3496915252
        0.3200000000        -0.9653816388         1.7238441090         1.2459555617         0.1912426158        -2.4051789539        -8.0919254349
        0.3250000000        -0.9048270525         1.7596005817         1.1719380829         0.1759313511        -4.3333113565        -7.5843508365
        0.3300000000        -0.8163392507         1.8109299833         1.1846997172         0.1580682088        -4.0008747353        -6.8426372334
        0.3350000000        -0.7026499698         1.8753679100         1.2178799663         0.1478606990        -3.1365395204        -5.8896823119
        0.3400000000        -0.5672689491         1.9500455230         1.1540717949         0.1274456793        -4.7987226261        -4.7549050585
        0.3450000000        -0.4143755810         2.0319158225         1.1872520440         0.1146862920        -3.9343874111        -3.4733375574
        0.3500000000        -0.2486898872         2.1179371467         1.1846997172         0.0968231498        -4.0008747353        -2.0845435032
        0.3550000000        -0.0753268055         2.2052043875         1.1693857560         0.0789600076        -4.3997986807        -0.6313968166
        0.3600000000         0.1003617149         2.7870057202         1.1898043709         0.0559931105        -3.8679000869         0.8412419301
        0.3650000000         0.2729519355         2.8707310989         1.1923566977         0.0381299683        -3.8014127627         2.2879104187
        0.3700000000         0.4371157667         2.9529291670         1.2434032349         0.0355780908        -2.4716662781         3.6639480676
        0.3750000000         0.5877852523         3.0307851060         1.2765834840         0.0228187035        -1.6073310632         4.9268747632
        0.3800000000         0.7203090249         3.1013593186         1.3046590794         0.0253705810        -0.8759704967         6.0377022775
