% f=0.95Hz  n_cycles=5  N_total=1052  dt=0.005000
% Amp=2.0000V  K_lin=4.959600
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5000000000         1.3429439823         0.8930089170         0.1386260710         0.0000000000
        0.0050000000         0.0596813995         2.7333267964         1.3301823480         0.8853532847        -0.1938105501         0.2959958688
        0.0100000000         0.1193096428         2.7519735620         1.3301823480         0.8802495297        -0.1938105501         0.5917281043
        0.0150000000         0.1788316211         2.7705914320         1.3352870017         0.8879051621        -0.0608359017         0.8869333079
        0.0200000000         0.2381943202         2.7891637980         1.3429439823         0.8930089170         0.1386260710         1.1813485504
        0.0250000000         0.2973448678         2.8076740808         1.3454963091         0.8930089170         0.2051133952         1.4747116063
        0.0300000000         0.3562305805         2.8261057451         1.3327346748         0.8828014072        -0.1273232259         1.7667611872
        0.0350000000         0.4147990109         2.8444423144         1.3378393285         0.8904570396         0.0056514226         2.0572371745
        0.0400000000         0.4729979940         2.8626673858         1.3378393285         0.8904570396         0.0056514226         2.3458808513
        0.0450000000         0.5307756941         2.8807646450         1.3327346748         0.8828014072        -0.1273232259         2.6324351325
        0.0500000000         0.5880806505         2.8987178812         1.4220661148         0.8930089170         2.1997331220         2.9166447940
        0.0550000000         0.6448618236         2.9165110014         1.4041998268         0.9057683043         1.7343218525         3.1982567002
        0.0600000000         0.7010686404         2.9341280456         1.3735719045         0.8981126720         0.9364739617         3.4770200288
        0.0650000000         0.7566510394         2.9515532012         1.4169614611         0.9083201818         2.0667584736         3.7526864951
        0.0700000000         0.8115595153         2.9687708174         1.4118568074         0.9159758142         1.9337838251         4.0250105722
        0.0750000000         0.8657451630         2.9857654197         1.4016475000         0.9185276916         1.6678345282         4.2937497106
        0.0800000000         0.9191597212         3.0025217243         1.4297230954         0.9236314466         2.3991950947         4.5586645535
        0.0850000000         0.9717556154         3.0190246521         1.4246184417         0.9389427113         2.2662204463         4.8195191503
        0.0900000000         1.0234860002         3.0352593426         1.4220661148         0.9414945888         2.1997331220         5.0760811667
        0.0950000000         1.0743048012         3.0512111679         1.4322754222         0.9568058535         2.4656824189         5.3281220919
        0.1000000000         1.1241667557         3.0668657461         1.4424847297         0.9721171183         2.7316317159         5.5754174416
        0.1050000000         1.1730274535         3.0822089550         1.4577986908         0.9772208732         3.1305556612         5.8177469583
        0.1100000000         1.2208433760         3.0972269451         1.4501417102         0.9899802605         2.9310936885         6.0548948074
        0.1150000000         1.2675719351         3.1119061528         1.4501417102         0.9976358929         2.9310936885         6.2866497695
        0.1200000000         1.3131715115         3.1262333128         1.4782173056         1.0206027900         3.6624542550         6.5128054285
        0.1250000000         1.3576014911         3.1401954710         1.4705603251         1.0257065449         3.4629922823         6.7331603551
        0.1300000000         1.4008223016         3.1537799966         1.4782173056         1.0359140547         3.6624542550         6.9475182869
        0.1350000000         1.4427954477         3.1669745938         1.4909789399         1.0639847068         3.9948908762         7.1556883025
        0.1400000000         1.4834835455         3.1797673140         1.4807696325         1.0665365843         3.7289415793         7.3574849922
        0.1450000000         1.5228503554         3.1921465664         1.4960835936         1.0920553588         4.1278655246         7.5527286224
        0.1500000000         1.5608608147         3.2041011299         1.4960835936         1.1022628687         4.1278655246         7.7412452965
        0.1550000000         1.5974810688         3.2156201631         1.5062929011         1.1226778884         4.3938148215         7.9228671090
        0.1600000000         1.6326785014         3.2266932149         1.5165022085         1.1328853982         4.6597641184         8.0974322957
        0.1650000000         1.6664217633         3.2373102347         1.5267115159         1.1533004179         4.9257134153         8.2647853774
        0.1700000000         1.6986808005         3.2474615818         1.5113975548         1.1660598052         4.5267894700         8.4247772983
        0.1750000000         1.7294268810         3.2571380346         1.5343684965         1.1890267023         5.1251753880         8.5772655592
        0.1800000000         1.7586326204         3.2663307998         1.5369208233         1.2094417220         5.1916627122         8.7221143440
        0.1850000000         1.7862720060         3.2750315204         1.5420254771         1.2273048642         5.3246373607         8.8591946410
        0.1900000000         1.8123204204         3.2832322842         1.5369208233         1.2426161289         5.1916627122         8.9883843572
        0.1950000000         1.8367546633         3.2909256312         1.5701010725         1.2757905359         6.0559979272         9.1095684280
        0.2000000000         1.8595529718         3.2981045609         1.5394731502         1.2859980457         5.2581500365         9.2226389188
        0.2050000000         1.8806950403         3.3047625390         1.5752057262         1.3191724527         6.1889725756         9.3274951216
        0.2100000000         1.9001620382         3.3108935037         1.5726533993         1.3395874724         6.1224852514         9.4240436447
        0.2150000000         1.9179366270         3.3164918719         1.5726533993         1.3600024920         6.1224852514         9.5121984954
        0.2200000000         1.9340029755         3.3215525442         1.5905196873         1.3906250215         6.5878965210         9.5918811574
        0.2250000000         1.9483467739         3.3260709099         1.5828627068         1.4084881638         6.3884345483         9.6630206600
        0.2300000000         1.9609552467         3.3300428520         1.6007289948         1.4314550609         6.8538458179         9.7255536418
        0.2350000000         1.9718171640         3.3334647505         1.5828627068         1.4518700806         6.3884345483         9.7794244066
        0.2400000000         1.9809228514         3.3363334864         1.6032813216         1.4901482425         6.9203331421         9.8245849738
        0.2450000000         1.9882641988         3.3386464446         1.6058336485         1.5029076297         6.9868204664         9.8609951202
        0.2500000000         1.9938346675         3.3404015163         1.5828627068         1.5335301593         6.3884345483         9.8886224168
        0.2550000000         1.9976292960         3.3415971013         1.6262522633         1.5616008113         7.5187190602         9.9074422567
        0.2600000000         1.9996447048         3.3422321095         1.6211476096         1.5973270957         7.3857444117         9.9174378777
        0.2650000000         1.9998790986         3.3423059618         1.6109383022         1.6228458703         7.1197951148         9.9186003772
        0.2700000000         1.9983322687         3.3418185909         1.6390138976         1.6458127674         7.8511556813         9.9109287198
        0.2750000000         1.9950055928         3.3407704413         1.6236999365         1.6764352970         7.4522317359         9.8944297382
        0.2800000000         1.9899020340         3.3391624686         1.6211476096         1.6994021941         7.3857444117         9.8691181276
        0.2850000000         1.9830261376         3.3369961390         1.6236999365         1.7223690912         7.4522317359         9.8350164322
        0.2900000000         1.9743840280         3.3342734275         1.6313569170         1.7631991306         7.6516937086         9.7921550252
        0.2950000000         1.9639834022         3.3309968162         1.6645371662         1.7810622728         8.5160289236         9.7405720818
        0.3000000000         1.9518335239         3.3271692918         1.6415662245         1.8218923121         7.9176430055         9.6803135450
        0.3050000000         1.9379452144         3.3227943428         1.6339092439         1.8448592093         7.7181810329         9.6114330852
        0.3100000000         1.9223308436         3.3178759559         1.6492232050         1.8754817388         8.1171049782         9.5339920518
        0.3150000000         1.9050043187         3.3124186121         1.6466708782         1.9086561457         8.0506176540         9.4480594189
        0.3200000000         1.8859810718         3.3064272827         1.6288045902         1.9341749203         7.5852063844         9.3537117236
        0.3250000000         1.8652780463         3.2999074241         1.6390138976         1.9622455724         7.8511556813         9.2510329984
        0.3300000000         1.8429136816         3.2928649726         1.6517755319         1.9954199793         8.1835923024         9.1401146955
        0.3350000000         1.8189078970         3.2853063387         1.6492232050         2.0183868765         8.1171049782         9.0210556061
        0.3400000000         1.7932820736         3.2772384010         1.6364615707         2.0541131609         7.7846683571         8.8939617721
        0.3450000000         1.7660590353         3.2686684992         1.6543278587         2.0847356904         8.2500796267         8.7589463915
        0.3500000000         1.7372630289         3.2596044272         1.6747464736         2.1128063424         8.7819782205         8.6161297180
        0.3550000000         1.7069197019         3.2500544258         1.6517755319         2.1408769945         8.1835923024         8.4656389534
        0.3600000000         1.6750560801         3.2400271741         1.6390138976         2.1714995240         7.8511556813         8.3076081348
        0.3650000000         1.6417005433         3.2295317820         1.6721941467         2.2072258084         8.7154908963         8.1421780147
        0.3700000000         1.6068828002         3.2185777807         1.6517755319         2.2378483379         8.1835923024         7.9694959360
        0.3750000000         1.5706338618         3.2071751140         1.6390138976         2.2659189900         7.8511556813         7.7897157008
        0.3800000000         1.5329860136         3.1953341284         1.6441185513         2.2990933970         7.9841303298         7.6029974331
        0.3850000000         1.4939727874         3.1830655636         1.6466708782         2.3271640490         8.0506176540         7.4095074366
        0.3900000000         1.4536289310         3.1703805419         1.6441185513         2.3577865785         7.9841303298         7.2094180461
        0.3950000000         1.4119903771         3.1572905577         1.6415662245         2.3884091080         7.9176430055         7.0029074743
        0.4000000000         1.3690942119         3.1438074667         1.6492232050         2.4215835150         8.1171049782         6.7901596531
        0.4050000000         1.3249786414         3.1299434744         1.6492232050         2.4649654318         8.1171049782         6.5713640698
        0.4100000000         1.2796829579         3.1157111245         1.6441185513         2.4828285740         7.9841303298         6.3467155980
        0.4150000000         1.2332475047         3.1011232874         1.6492232050         2.5211067359         8.1171049782         6.1164143244
        0.4200000000         1.1857136403         3.0861931474         1.6721941467         2.5568330203         8.7154908963         5.8806653705
        0.4250000000         1.1371237015         3.0709341911         1.6466708782         2.5797999174         8.0506176540         5.6396787098
        0.4300000000         1.0875209656         3.0553601939         1.6441185513         2.6078705695         7.9841303298         5.3936689808
        0.4350000000         1.0369496120         3.0394852076         1.6364615707         2.6487006088         7.7846683571         5.1428552959
        0.4400000000         0.9854546831         3.0233235469         1.6390138976         2.6716675060         7.8511556813         4.8874610463
        0.4450000000         0.9330820435         3.0068897763         1.6339092439         2.6971862806         7.7181810329         4.6277137029
