% f=7.80Hz  n_cycles=5  N_total=128  dt=0.005000
% Amp=1.0000V  K_lin=8.382100
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5000000000         1.3301823480         3.7511116711        -0.2110972544         0.0000000000
        0.0050000000         0.2425992308         2.8558139805         1.3276300211         3.7511116711        -0.2775845786         2.0334910125
        0.0100000000         0.4707039322         2.9700771166         1.3429439823         3.7638710584         0.1213393667         3.9454874298
        0.0150000000         0.6706855765         3.0746915402         1.3454963091         3.7664229359         0.1878266909         5.6217535711
        0.0200000000         0.8305958992         3.1617202864         1.3301823480         3.7511116711        -0.2110972544         6.9621378866
        0.0250000000         0.9408807690         3.2236856276         1.3378393285         3.7587673035        -0.0116352817         7.8865566935
        0.0300000000         0.9949510170         3.2546927016         1.3454963091         3.7664229359         0.1878266909         8.3397789194
        0.0350000000         0.9895761186         3.2515912101         1.4475893834         3.7562154260         2.8473196600         8.2947259837
        0.0400000000         0.9250772068         3.2147026532         1.4782173056         3.7740785683         3.6451675507         7.7540896554
        0.0450000000         0.8053078857         3.1477426174         1.4271707685         3.7919417105         2.3154210662         6.7501712288
        0.0500000000         0.6374239897         3.0569801396         1.4807696325         3.8072529752         3.7116548750         5.3429516245
        0.0550000000         0.4314560457         2.9500510662         1.5165022085         3.8200123625         4.6424774141         3.6165077205
        0.0600000000         0.1997099805         2.8348784167         1.4501417102         3.8276679949         2.9138069842         1.6739890277
        0.0650000000        -0.0439681183         2.5000000000         1.4603510177         3.8455311371         3.1797562811        -0.3685451646
        0.0700000000        -0.2850192625         2.0993030471         1.4884266131         3.8608424019         3.9111168476        -2.3890599599
        0.0750000000        -0.5090414158         1.9815212309         1.4348277491         3.8710499117         2.5148830389        -4.2668360510
        0.0800000000        -0.7026499698         1.8753679100         1.4067521537         3.8736017892         1.7835224724        -5.8896823119
        0.0850000000        -0.8542774317         1.7890535002         1.3863335388         3.8863611765         1.2516238786        -7.1606388602
        0.0900000000        -0.9548645447         1.7300922722         1.3557056165         3.8838092990         0.4537759878        -8.0037701005
        0.0950000000        -0.9984015501         1.7041209077         1.3327346748         3.8965686863        -0.1446099302        -8.3687016332
        0.1000000000        -0.9822872507         1.7137664411         1.3123160600         3.8838092990        -0.6765085240        -8.2336299643
        0.1050000000        -0.9074844245         1.7580424288         1.2000136783         3.8761536666        -3.6019507900        -7.6066251949
        0.1100000000        -0.7784623016         1.8325814980         1.2382985811         3.8582905244        -2.6046409266        -6.5251488580
        0.1150000000        -0.6029295417         1.9305816442         1.2255369469         3.8531867695        -2.9370775477        -5.0538157114
        0.1200000000        -0.3913736668         2.0440201584         1.1719380829         3.8378755047        -4.3333113565        -3.2805332128
        0.1250000000        -0.1564344650         2.1647092765         1.2000136783         3.8225642400        -3.6019507900        -1.3112493294
        0.1300000000         0.0878511966         2.7810372335         1.2357462543         3.8123567301        -2.6711282508         0.7363775146
        0.1350000000         0.3268880297         2.8974500748         1.1974613514         3.7970454654        -3.6684381142         2.7400081534
        0.1400000000         0.5463943467         3.0091538399         1.2714788303         3.7995973429        -1.7403057116         4.5799320538
        0.1450000000         0.7332553462         3.1083657754         1.3046590794         3.7868379556        -0.8759704967         6.1462196376
        0.1500000000         0.8763066800         3.1872014866         1.3378393285         3.7868379556        -0.0116352817         7.3452902228
        0.1550000000         0.9670014878         3.2386115232         1.3480486360         3.7842860781         0.2543140152         8.1055031706
        0.1600000000         0.9999210442         3.2575643996         1.3301823480         3.7791823232        -0.2110972544         8.3814381846
        0.1650000000         0.9730985110         3.2421097353         1.3403916554         3.7919417105         0.0548520425         8.1566090289
        0.1700000000         0.8881364488         3.1938419350         1.5062929011         3.7919417105         4.3765281172         7.4444485276
        0.1750000000         0.7501110696         3.1175189509         1.4680079982         3.8123567301         3.3792182538         6.2875059967
        0.1800000000         0.5672689491         3.0200394410         1.4348277491         3.8225642400         2.5148830389         4.7549050585
        0.1850000000         0.3505343202         2.9092511707         1.4756649788         3.8378755047         3.5786802265         2.9382137253
        0.1900000000         0.1128563849         2.7929798184         1.5267115159         3.8557386469         4.9084267110         0.9459735036
        0.1950000000        -0.1315643591         2.1771872397         1.4424847297         3.8710499117         2.7143450116        -1.1027856143
        0.2000000000        -0.3681245527         2.0562002571         1.4501417102         3.8736017892         2.9138069842        -3.0856568131
        0.2050000000        -0.5826904797         1.9416460127         1.4220661148         3.8838092990         2.1824464177        -4.8841698696
        0.2100000000        -0.7624425110         1.8416830163         1.3863335388         3.8838092990         1.2516238786        -6.3908693715
        0.2150000000        -0.8966410368         1.7643942298         1.3659149240         3.8991205638         0.7197252848        -7.5157348344
        0.2200000000        -0.9772681236         1.7167628261         1.3225253674         3.8940168088        -0.4105592271        -8.1915591386
        0.2250000000        -0.9995065604         1.7034580545         1.3199730405         3.8889130539        -0.4770465513        -8.3779639396
        0.2300000000        -0.9620276716         1.7258384464         1.2025660052         3.8889130539        -3.5354634658        -8.0638121460
        0.2350000000        -0.8670707012         1.7816327013         1.2255369469         3.8659461568        -2.9370775477        -7.2678733242
        0.2400000000        -0.7203090249         1.8654657569         1.2280892737         3.8531867695        -2.8705902235        -6.0377022775
        0.2450000000        -0.5305111843         1.9699588837         1.2255369469         3.8506348920        -2.9370775477        -4.4467977980
        0.2500000000        -0.3090169944         2.0869253944         1.1872520440         3.8302198724        -3.9343874111        -2.5902113486
        0.2550000000        -0.0690600257         2.2083096495         1.2382985811         3.8174604851        -2.6046409266        -0.5788680415
        0.2600000000         0.1750230590         2.8229024256         1.1974613514         3.7995973429        -3.6684381142         1.4670607826
        0.2650000000         0.4086490747         2.9384860584         1.2204322931         3.7995973429        -3.0700521962         3.4253374093
        0.2700000000         0.6178596131         3.0466222530         1.2689265034         3.7817342006        -1.8067930359         5.1789610629
        0.2750000000         0.7901550124         3.1394068211         1.2893451183         3.7715266908        -1.2748944420         6.6231583292
        0.2800000000         0.9152411726         3.2091295530         1.3276300211         3.7766304457        -0.2775845786         7.6716430330
        0.2850000000         0.9856445951         3.2493253088         1.3557056165         3.7766304457         0.4537759878         8.2617715610
        0.2900000000         0.9971589003         3.2559679685         1.3327346748         3.7766304457        -0.1446099302         8.3582856179
        0.2950000000         0.9490961450         3.2283694477         1.3608102703         3.7868379556         0.5867506363         7.9554187969
        0.3000000000         0.8443279255         3.1693457491         1.5267115159         3.7944935879         4.9084267110         7.0772411044
        0.3050000000         0.6891138084         3.0845604443         1.4424847297         3.8047010978         2.7143450116         5.7762208533
        0.3100000000         0.4927273415         2.9813844176         1.4169614611         3.8123567301         2.0494717693         4.1300898496
        0.3150000000         0.2669019893         2.8677510310         1.5113975548         3.8327717498         4.5095027657         2.2371991647
        0.3200000000         0.0251300954         2.5000000000         1.4603510177         3.8429792597         3.1797562811         0.2106429730
