% f=7.20Hz  n_cycles=5  N_total=138  dt=0.005000
% Amp=1.0000V  K_lin=8.382100
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5000000000         1.3352870017         4.2691427953        -0.0781226060         0.0000000000
        0.0050000000         0.2242707609         2.8468470166         1.3352870017         4.2691427953        -0.0781226060         1.8798599454
        0.0100000000         0.4371157667         2.9529291670         1.3378393285         4.2665909178        -0.0116352817         3.6639480676
        0.0150000000         0.6276913613         3.0518219394         1.3531532897         4.2691427953         0.3872886636         5.2613717595
        0.0200000000         0.7862884321         3.1372844894         1.3327346748         4.2614871629        -0.1446099302         6.5907482670
        0.0250000000         0.9048270525         3.2032436979         1.3454963091         4.2742465502         0.1878266909         7.5843508365
        0.0300000000         0.9772681236         3.2445052162         1.3378393285         4.2716946728        -0.0116352817         8.1915591386
        0.0350000000         0.9999210442         3.2575643996         1.4271707685         4.2819021826         2.3154210662         8.3814381846
        0.0400000000         0.9716317329         3.2412676639         1.4986359205         4.2895578150         4.1770661445         8.1443143485
        0.0450000000         0.8938414242         3.1970511969         1.4297230954         4.3023172023         2.3819083904         7.4922682014
        0.0500000000         0.7705132428         3.1286453753         1.4680079982         4.3201803445         3.3792182538         6.4585190523
        0.0550000000         0.6079302977         3.0413821630         1.5011882474         4.3278359769         4.2435534688         5.0957325483
        0.0600000000         0.4143755810         2.9413849376         1.4731126519         4.3533547515         3.5121929023         3.4733375574
        0.0650000000         0.1997099805         2.8348784167         1.4654556714         4.3584585064         3.3127309296         1.6739890277
        0.0700000000        -0.0251300954         2.5000000000         1.5062929011         4.3763216486         4.3765281172        -0.2106429730
        0.0750000000        -0.2486898872         2.1179371467         1.4526940371         4.3839772810         2.9802943085        -2.0845435032
        0.0800000000        -0.4595798606         2.0079693541         1.4629033445         4.4018404232         3.2462436054        -3.8522443497
        0.0850000000        -0.6470559616         1.9062946351         1.4322754222         4.4145998105         2.4483957146        -5.4236877755
        0.0900000000        -0.8015669849         1.8193964899         1.4041998268         4.4273591978         1.7170351482        -6.7188146239
        0.0950000000        -0.9152411726         1.7534885558         1.3608102703         4.4222554428         0.5867506363        -7.6716430330
        0.1000000000        -0.9822872507         1.7137664411         1.3225253674         4.4222554428        -0.4105592271        -8.2336299643
        0.1050000000        -0.9992894726         1.7035882916         1.3046590794         4.4248073203        -0.8759704967        -8.3761442886
        0.1100000000        -0.9653816388         1.7238441090         1.1974613514         4.4120479330        -3.6684381142        -8.0919254349
        0.1150000000        -0.8822912264         1.7727747704         1.2382985811         4.3890810359        -2.6046409266        -7.3954532891
        0.1200000000        -0.7542513807         1.8463240964         1.2255369469         4.3865291584        -2.9370775477        -6.3222104985
        0.1250000000        -0.5877852523         1.9388651776         1.1642811023         4.3686660162        -4.5327733292        -4.9268747632
        0.1300000000        -0.3913736668         2.0440201584         1.2102229857         4.3508028740        -3.3360014931        -3.2805332128
        0.1350000000        -0.1750230590         2.1553471046         1.2127753126         4.3431472416        -3.2695141688        -1.4670607826
        0.1400000000         0.0502443182         2.5000000000         1.1949090246         4.3354916092        -3.7349254384         0.4211528994
        0.1450000000         0.2729519355         2.8707310989         1.2127753126         4.3099728347        -3.2695141688         2.2879104187
        0.1500000000         0.4817536741         2.9757439454         1.2229846200         4.3099728347        -3.0035648719         4.0381074717
        0.1550000000         0.6660118674         3.0721950182         1.2561648691         4.2895578150        -2.1392296570         5.5825780740
        0.1600000000         0.8163392507         3.1538298080         1.3199730405         4.2946615699        -0.4770465513         6.8426372334
        0.1650000000         0.9250772068         3.2147026532         1.3123160600         4.2793503051        -0.6765085240         7.7540896554
        0.1700000000         0.9866859442         3.2499252589         1.3454963091         4.2844540601         0.1878266909         8.2705002529
        0.1750000000         0.9980267284         3.2564694227         1.3557056165         4.2870059375         0.4537759878         8.3655598404
        0.1800000000         0.9585217890         3.2337552419         1.4705603251         4.3023172023         3.4457055780         8.0344254877
        0.1850000000         0.8701837547         3.1837719841         1.4475893834         4.3150765896         2.8473196600         7.2939672500
        0.1900000000         0.7375131174         3.1106745551         1.4424847297         4.3252840994         2.7143450116         6.1819087010
