% f=0.20Hz  n_cycles=5  N_total=5000  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3429439823         3.2892218510         0.1030553526         0.0000000000
        0.0050000000         2.5132575862         2.5391941331         1.3378393285         3.2815662187        -0.0299192959         0.0438646198
        0.0100000000         5.0264159533         2.5690131131         1.3301823480         3.2764624638        -0.2293812686         0.0877275080
        0.0150000000         7.5393758862         2.5988297387         1.3378393285         3.2815662187        -0.0299192959         0.1315869328
        0.0200000000        10.0520381773         2.6286428326         1.3761242314         3.2815662187         0.9673905675         0.1754411627
        0.0250000000        12.5643036313         2.6584512181         1.3327346748         3.2790143412        -0.1628939444         0.2192884666
        0.0300000000        15.0760730680         2.6882537183         1.3378393285         3.2815662187        -0.0299192959         0.2631271133
        0.0350000000        17.5872473271         2.7180491566         1.3429439823         3.2892218510         0.1030553526         0.3069553722
        0.0400000000        20.0977272719         2.7467944162         1.3378393285         3.2841180961        -0.0299192959         0.3507715131
        0.0450000000        22.6074137928         2.7498112429         1.3378393285         3.2815662187        -0.0299192959         0.3945738060
        0.0500000000        25.1162078117         2.7528205304         1.3429439823         3.2892218510         0.1030553526         0.4383605219
        0.0550000000        27.6240102858         2.7558222588         1.3327346748         3.2764624638        -0.1628939444         0.4821299321
        0.0600000000        30.1307222112         2.7588164092         1.3557056165         3.2815662187         0.4354919737         0.5258803086
        0.0650000000        32.6362446273         2.7618029629         1.3429439823         3.2892218510         0.1030553526         0.5696099242
        0.0700000000        35.1404786203         2.7647819020         1.3454963091         3.2866699736         0.1695426768         0.6133170527
        0.0750000000        37.6433253274         2.7677532089         1.3352870017         3.2790143412        -0.0964066201         0.6569999684
        0.0800000000        40.1446859405         2.7707168667         1.3710195777         3.2841180961         0.8344159190         0.7006569468
        0.0850000000        42.6444617101         2.7736728591         1.3786765582         3.2892218510         1.0338778917         0.7442862646
        0.0900000000        45.1425539494         2.7766211698         1.3608102703         3.2892218510         0.5684666221         0.7878861992
        0.0950000000        47.6388640379         2.7795617834         1.3735719045         3.2968774834         0.9009032433         0.8314550294
        0.1000000000        50.1332934257         2.7824946846         1.3812288851         3.3045331158         1.1003652160         0.8749910351
        0.1050000000        52.6257436369         2.7854198584         1.3684672508         3.3045331158         0.7679285948         0.9184924978
        0.1100000000        55.1161162739         2.7883372903         1.3812288851         3.2994293609         1.1003652160         0.9619576999
        0.1150000000        57.6043130209         2.7912469660         1.3837812120         3.3172925031         1.1668525402         1.0053849256
        0.1200000000        60.0902356483         2.7941488715         1.3710195777         3.3172925031         0.8344159190         1.0487724604
        0.1250000000        62.5737860161         2.7970429930         1.3761242314         3.3198443806         0.9673905675         1.0921185914
        0.1300000000        65.0548660780         2.7999293169         1.3633625971         3.3326037679         0.6349539464         1.1354216075
        0.1350000000        67.5333778851         2.8028078297         1.3786765582         3.3275000129         1.0338778917         1.1786797991
        0.1400000000        70.0092235901         2.8056785182         1.3761242314         3.3249481355         0.9673905675         1.2218914584
        0.1450000000        72.4823054509         2.8085413691         1.3761242314         3.3326037679         0.9673905675         1.2650548796
        0.1500000000        74.9525258343         2.8113963695         1.3863335388         3.3402594002         1.2333398644         1.3081683585
        0.1550000000        77.4197872203         2.8142435062         1.3735719045         3.3377075228         0.9009032433         1.3512301932
        0.1600000000        79.8839922058         2.8170827662         1.3735719045         3.3428112777         0.9009032433         1.3942386836
        0.1650000000        82.3450435080         2.8199141365         1.3786765582         3.3530187875         1.0338778917         1.4371921319
        0.1700000000        84.8028439688         2.8227376041         1.3761242314         3.3632262974         0.9673905675         1.4800888423
        0.1750000000        87.2572965586         2.8255531559         1.3812288851         3.3581225424         1.1003652160         1.5229271213
        0.1800000000        89.7083043798         2.8283607787         1.3786765582         3.3606744199         1.0338778917         1.5657052778
        0.1850000000        92.1557706706         2.8311604593         1.3812288851         3.3632262974         1.1003652160         1.6084216229
        0.1900000000        94.5995988095         2.8339521842         1.3863335388         3.3734338072         1.2333398644         1.6510744703
        0.1950000000        97.0396923182         2.8367359398         1.3863335388         3.3785375621         1.2333398644         1.6936621361
        0.2000000000        99.4759548659         2.8395117125         1.3888858657         3.3836413170         1.2998271886         1.7361829390
        0.2050000000       101.9082902734         2.8422794882         1.3863335388         3.3887450720         1.2333398644         1.7786352003
        0.2100000000       104.3366025160         2.8450392528         1.3939905194         3.4015044592         1.4328018371         1.8210172442
        0.2150000000       106.7607957282         2.8477909918         1.3863335388         3.3989525818         1.2333398644         1.8633273975
        0.2200000000       109.1807742069         2.8505346906         1.3990951731         3.4117119691         1.5657764855         1.9055639898
        0.2250000000       111.5964424157         2.8532703340         1.3863335388         3.4066082142         1.2333398644         1.9477253537
        0.2300000000       114.0077049880         2.8559979067         1.3914381925         3.4168157240         1.3663145129         1.9898098247
        0.2350000000       116.4144667313         2.8587173931         1.3939905194         3.4193676015         1.4328018371         2.0318157414
        0.2400000000       118.8166326308         2.8614287771         1.4041998268         3.4346788662         1.6987511340         2.0737414455
        0.2450000000       121.2141078531         2.8641320422         1.3965428462         3.4321269888         1.4992891613         2.1155852819
        0.2500000000       123.6067977500         2.8668271717         1.3965428462         3.4397826211         1.4992891613         2.1573455986
        0.2550000000       125.9946078621         2.8695141481         1.4067521537         3.4525420084         1.7652384582         2.1990207470
        0.2600000000       128.3774439229         2.8721929537         1.4093044805         3.4576457633         1.8317257824         2.2406090817
        0.2650000000       130.7552118620         2.8748635704         1.3990951731         3.4601976408         1.5657764855         2.2821089611
        0.2700000000       133.1278178092         2.8775259795         1.4016475000         3.4653013957         1.6322638098         2.3235187468
        0.2750000000       135.4951680981         2.8801801617         1.4067521537         3.4755089056         1.7652384582         2.3648368039
        0.2800000000       137.8571692698         2.8828260973         1.4041998268         3.4755089056         1.6987511340         2.4060615012
        0.2850000000       140.2137280765         2.8854637661         1.4041998268         3.4831645379         1.6987511340         2.4471912114
        0.2900000000       142.5647514853         2.8880931472         1.4144091342         3.4959239252         1.9647004309         2.4882243107
        0.2950000000       144.9101466818         2.8907142192         1.4041998268         3.4959239252         1.6987511340         2.5291591791
        0.3000000000       147.2498210739         2.8933269601         1.4041998268         3.4959239252         1.6987511340         2.5699942007
        0.3050000000       149.5836822951         2.8959313473         1.3990951731         3.5086833125         1.5657764855         2.6107277633
        0.3100000000       151.9116382087         2.8985273576         1.4067521537         3.5112351900         1.7652384582         2.6513582588
        0.3150000000       154.2335969110         2.9011149671         1.4195137880         3.5316502097         2.0976750794         2.6918840833
        0.3200000000       156.5494667349         2.9036941512         1.4169614611         3.5316502097         2.0311877551         2.7323036368
        0.3250000000       158.8591562539         2.9062648849         1.4144091342         3.5418577195         1.9647004309         2.7726153236
        0.3300000000       161.1625742855         2.9088271422         1.4169614611         3.5495133519         2.0311877551         2.8128175523
        0.3350000000       163.4596298945         2.9113808965         1.4144091342         3.5571689842         1.9647004309         2.8529087358
        0.3400000000       165.7502323973         2.9139261206         1.4220661148         3.5648246166         2.1641624036         2.8928872913
        0.3450000000       168.0342913647         2.9164627866         1.4144091342         3.5673764941         1.9647004309         2.9327516406
        0.3500000000       170.3117166260         2.9189908657         1.4271707685         3.5801358814         2.2971370520         2.9725002098
        0.3550000000       172.5824182724         2.9215103285         1.4220661148         3.5954471461         2.1641624036         3.0121314299
        0.3600000000       174.8463066604         2.9240211448         1.4271707685         3.5928952687         2.2971370520         3.0516437362
        0.3650000000       177.1032924156         2.9265232837         1.4246184417         3.6082065334         2.2306497278         3.0910355688
        0.3700000000       179.3532864360         2.9290167134         1.4271707685         3.6184140433         2.2971370520         3.1303053726
        0.3750000000       181.5961998958         2.9315014016         1.4348277491         3.6337253080         2.4965990247         3.1694515973
        0.3800000000       183.8319442486         2.9339773148         1.4348277491         3.6362771855         2.4965990247         3.2084726975
        0.3850000000       186.0604312310         2.9364444191         1.4399324028         3.6515884502         2.6295736732         3.2473671327
        0.3900000000       188.2815728661         2.9389026796         1.4475893834         3.6617959601         2.8290356458         3.2861333673
        0.3950000000       190.4952814672         2.9413520607         1.4348277491         3.6668997150         2.4965990247         3.3247698711
        0.4000000000       192.7014696407         2.9437925258         1.4424847297         3.6796591023         2.6960609974         3.3632751187
        0.4050000000       194.9000502901         2.9462240379         1.4475893834         3.6796591023         2.8290356458         3.4016475899
        0.4100000000       197.0909366193         2.9486465587         1.4424847297         3.6898666121         2.6960609974         3.4398857698
        0.4150000000       199.2740421358         2.9510600493         1.4424847297         3.7051778769         2.6960609974         3.4779881490
        0.4200000000       201.4492806543         2.9534644700         1.4399324028         3.7179372642         2.6295736732         3.5159532232
        0.4250000000       203.6165663001         2.9558597803         1.4501417102         3.7358004064         2.8955229701         3.5537794935
        0.4300000000       205.7758135126         2.9582459387         1.4833219594         3.7383522838         3.7598581850         3.5914654668
        0.4350000000       207.9269370483         2.9606229030         1.4475893834         3.7409041613         2.8290356458         3.6290096551
        0.4400000000       210.0698519845         2.9629906302         1.4552463639         3.7664229359         3.0284976185         3.6664105763
        0.4450000000       212.2044737227         2.9653490762         1.4577986908         3.7664229359         3.0949849428         3.7036667539
        0.4500000000       214.3307179916         2.9676981964         1.4552463639         3.7817342006         3.0284976185         3.7407767171
        0.4550000000       216.4485008508         2.9700379452         1.4577986908         3.8021492203         3.0949849428         3.7777390009
