% f=3.70Hz  n_cycles=5  N_total=270  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3378393285         1.7606472531        -0.0299192959         0.0000000000
        0.0050000000        46.3909379236         2.7780924397         1.3454963091         1.7683028855         0.1695426768         0.8096746099
        0.0100000000        92.1557706706         2.8311604593         1.3403916554         1.7606472531         0.0365680283         1.6084216229
        0.0150000000       136.6768431566         2.8815041616         1.3378393285         1.7683028855        -0.0299192959         2.3854609243
        0.0200000000       179.3532864360         2.9290167134         1.3378393285         1.7606472531        -0.0299192959         3.1303053726
        0.0250000000       219.6091271993         2.9735298953         1.3735719045         1.7631991306         0.9009032433         3.8329023371
        0.0300000000       256.9010612706         3.0147873652         1.3403916554         1.7631991306         0.0365680283         4.4837693710
        0.0350000000       290.7257861948         3.0524380821         1.3378393285         1.7631991306        -0.0299192959         5.0741221895
        0.0400000000       320.6267939484         3.0860487059         1.3480486360         1.7657510080         0.2360300010         5.5959932245
        0.0450000000       346.2005321012         3.1151316420         1.4680079982         1.7683028855         3.3609342397         6.0423391573
        0.0500000000       367.1018502736         3.1391838905         1.4118568074         1.7887179052         1.8982131067         6.4071359774
        0.0550000000       383.0486583830         3.1577310843         1.4399324028         1.7912697826         2.6295736732         6.6854602841
        0.0600000000       393.8257338117         3.1703710062         1.4501417102         1.8014772924         2.8955229701         6.8735557341
        0.0650000000       399.2876261113         3.1768113704         1.4680079982         1.8142366797         3.3609342397         6.9688837381
        0.0700000000       399.3606200436         3.1768976017         1.4526940371         1.8269960670         2.9620102943         6.9701577226
        0.0750000000       394.0437304619         3.1706276047         1.4884266131         1.8397554543         3.8928328335         6.8773604934
        0.0800000000       383.4087156070         3.1581519642         1.4782173056         1.8474110867         3.6268835366         6.6917444682
        0.0850000000       367.5991086374         3.1397595562         1.4858742862         1.8729298613         3.8263455092         6.4158147731
        0.0900000000       346.8282804658         3.1158500870         1.4935312668         1.8805854937         4.0258074819         6.0532954332
        0.0950000000       321.3765600449         3.0868965309         1.4782173056         1.8958967584         3.6268835366         5.6090791115
        0.1000000000       291.5874509686         3.0534017031         1.5343684965         1.9112080232         5.0896046696         5.0891610769
        0.1050000000       257.8629954510         3.0158541617         1.4935312668         1.9239674105         4.0258074819         4.5005582897
        0.1100000000       220.6583482514         2.9746891421         1.4986359205         1.9469343076         4.1587821304         3.8512146990
        0.1150000000       180.4756337767         2.9302601523         1.4858742862         1.9571418174         3.8263455092         3.1498940290
        0.1200000000       137.8571692698         2.8828260973         1.4935312668         1.9699012047         4.0258074819         2.4060615012
        0.1250000000        93.3781455424         2.8325573170         1.4807696325         1.9801087146         3.6933708608         1.6297560891
        0.1300000000        47.6388640379         2.7795617834         1.5190545354         2.0005237343         4.6906807242         0.8314550294
        0.1350000000         1.2566349944         2.5242841280         1.4756649788         2.0132831215         3.5603962123         0.0219324181
        0.1400000000       -45.1425539494         2.2285116004         1.4731126519         2.0311462638         3.4939088881        -0.7878861992
        0.1450000000       -90.9324862587         2.1557625475         1.4680079982         2.0413537736         3.3609342397        -1.5870712822
        0.1500000000      -135.4951680981         2.0917118922         1.4271707685         2.0515612834         2.2971370520        -2.3648368039
        0.1550000000      -178.2291689508         2.0351283359         1.3863335388         2.0617687933         1.2333398644        -3.1106858213
        0.1600000000      -218.5577386937         1.9849440941         1.3608102703         2.0719763031         0.5684666221        -3.8145521459
        0.1650000000      -255.9365915805         1.9403602572         1.3301823480         2.0694244256        -0.2293812686        -4.4669361994
        0.1700000000      -289.8612520748         1.9008907940         1.3276300211         2.0566650383        -0.2958685928        -5.0590332227
        0.1750000000      -319.8738633948         1.8663527618         1.3352870017         2.0566650383        -0.0964066201        -5.5828521073
        0.1800000000      -345.5693668771         1.8368155697         1.3429439823         2.0719763031         0.1030553526        -6.0313232460
        0.1850000000      -366.6009687628         1.8125245409         1.2689265034         2.0592169158        -1.8250770500        -6.3983939459
        0.1900000000      -382.6848206235         1.7938138864         1.2025660052         2.0464575285        -3.5537474799        -6.6791101173
        0.1950000000      -393.6038502605         1.7810222451         1.2561648691         2.0464575285        -2.1575136712        -6.8696831356
        0.2000000000      -399.2106913713         1.7744210320         1.2229846200         2.0260425088        -3.0218488861        -6.9675409736
        0.2050000000      -399.4296724478         1.7741627305         1.1795950634         2.0056274892        -4.1521333980        -6.9713629144
        0.2100000000      -394.2578380596         1.7802534768         1.2229846200         1.9979718568        -3.0218488861        -6.8810973759
        0.2150000000      -383.7649887416         1.7925519781         1.1821473903         1.9826605920        -4.0856460737        -6.6979626074
        0.2200000000      -368.0927389463         1.8107948412         1.1898043709         1.9699012047        -3.8861841010        -6.4244302473
        0.2250000000      -347.4526057753         1.8346464383         1.1872520440         1.9545899400        -3.9526714253        -6.0641919654
        0.2300000000      -322.1231542844         1.8637691675         1.1923566977         1.9418305527        -3.8196967768        -5.6221096392
