% f=1.10Hz  n_cycles=5  N_total=909  dt=0.005000
% Amp=400.00deg/s
Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5093739758         1.3327346748         2.0668725482        -0.1628939444         0.0000000000
        0.0050000000        13.8202565498         2.6733532774         1.3378393285         2.0719763031        -0.0299192959         0.2412089803
        0.0100000000        27.6240102858         2.7558222588         1.3327346748         2.0668725482        -0.1628939444         0.4821299321
        0.0150000000        41.3947781002         2.7721958221         1.3454963091         2.0796319355         0.1695426768         0.7224751710
        0.0200000000        55.1161162739         2.7883372903         1.3403916554         2.0719763031         0.0365680283         0.9619576999
        0.0250000000        68.7716401118         2.8042441528         1.3454963091         2.0847356904         0.1695426768         1.2002915519
        0.0300000000        82.3450435080         2.8199141365         1.3378393285         2.0745281806        -0.0299192959         1.4371921319
        0.0350000000        95.8201184168         2.8353450590         1.3378393285         2.0745281806        -0.0299192959         1.6723765560
        0.0400000000       109.1807742069         2.8505346906         1.3378393285         2.0745281806        -0.0299192959         1.9055639898
        0.0450000000       122.4110568754         2.8654806250         1.3378393285         2.0745281806        -0.0299192959         2.1364759833
        0.0500000000       135.4951680981         2.8801801617         1.3429439823         2.0745281806         0.1030553526         2.3648368039
        0.0550000000       148.4174840948         2.8946301994         1.4246184417         2.0745281806         2.2306497278         2.5903737650
        0.0600000000       161.1625742855         2.9088271422         1.3659149240         2.0745281806         0.7014412706         2.8128175523
        0.0650000000       173.7152197159         2.9227668194         1.4041998268         2.0974950777         1.6987511340         3.0319025449
        0.0700000000       186.0604312310         2.9364444191         1.3990951731         2.0974950777         1.5657764855         3.2473671327
        0.0750000000       198.1834673730         2.9498544352         1.4144091342         2.1102544650         1.9647004309         3.4589540287
        0.0800000000       210.0698519845         2.9629906302         1.3965428462         2.1102544650         1.4992891613         3.6664105763
        0.0850000000       221.7053914947         2.9758460106         1.4220661148         2.1230138523         2.1641624036         3.8694890510
        0.0900000000       233.0761918674         2.9884128179         1.4041998268         2.1179100974         1.6987511340         4.0679469561
        0.0950000000       244.1686751926         3.0006825326         1.4118568074         2.1332213621         1.8982131067         4.2615473123
        0.1000000000       254.9695958995         3.0126458917         1.4220661148         2.1306694847         2.1641624036         4.4500589409
        0.1050000000       265.4660565730         3.0242929194         1.4220661148         2.1485326269         2.1641624036         4.6332567395
        0.1100000000       275.6455233549         3.0356129687         1.4297230954         2.1638438916         2.3636243763         4.8109219509
        0.1150000000       285.4958409106         3.0465947760         1.4424847297         2.1663957691         2.6960609974         4.9828424246
        0.1200000000       295.0052469433         3.0572265239         1.4297230954         2.1766032789         2.3636243763         5.1488128698
        0.1250000000       304.1623862400         3.0674959150         1.4322754222         2.1791551564         2.4301117005         5.3086351006
