% f=5.70Hz  n_cycles=5  N_total=175  dt=0.005000
% Amp=1.0000V  K_lin=8.382100
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Omega_target[rad/s] 
        0.0000000000         0.0000000000         2.5000000000         1.3352870017         0.0024036839        -0.0781226060         0.0000000000
        0.0050000000         0.1781152903         2.8243995676         1.3378393285         0.0024036839        -0.0116352817         1.4929801745
        0.0100000000         0.3505343202         2.9092511707         1.3454963091         0.0075074388         0.1878266909         2.9382137253
        0.0150000000         0.5117430001         2.9911885984         1.3352870017         0.0024036839        -0.0781226060         4.2894810013
        0.0200000000         0.6565857558         3.0671677578         1.3378393285        -0.0001481936        -0.0116352817         5.5035674633
        0.0250000000         0.7804304073         3.1340727103         1.3352870017         0.0024036839        -0.0781226060         6.5416457174
        0.0300000000         0.8793163102         3.1888890779         1.3429439823         0.0075074388         0.1213393667         7.3705172436
        0.0350000000         0.9500810191         3.2289316032         1.3582579434         0.0049555613         0.5202633121         7.9636741102
        0.0400000000         0.9904614257         3.2521017657         1.4935312668         0.0024036839         4.0440914961         8.3021467163
        0.0450000000         0.9991661343         3.2571279726         1.4501417102        -0.0001481936         2.9138069842         8.3751104547
        0.0500000000         0.9759167619         3.2437285669         1.4399324028         0.0075074388         2.6478576873         8.1802318902
        0.0550000000         0.9214568408         3.2126497680         1.4909789399        -0.0052519485         3.9776041719         7.7237433854
        0.0600000000         0.8375280400         3.1655666151         1.4986359205         0.0100593162         4.1770661445         7.0202437844
        0.0650000000         0.7268144655         3.1048774464         1.4858742862        -0.0001481936         3.8446295234         6.0922315312
        0.0700000000         0.5928568202         3.0334486411         1.5113975548         0.0151630711         4.5095027657         4.9693851523
        0.0750000000         0.4399391699         2.9543661540         1.4884266131         0.0304743359         3.9111168476         3.6876141156
        0.0800000000         0.2729519355         2.8707310989         1.4935312668         0.0508893556         4.0440914961         2.2879104187
        0.0850000000         0.0972354939         2.7855130371         1.5062929011         0.0738562527         4.3765281172         0.8150376336
        0.0900000000        -0.0815906116         2.2020972610         1.4782173056         0.0840637625         3.6451675507        -0.6839006652
        0.0950000000        -0.2578073882         2.1132722538         1.4731126519         0.0917193949         3.5121929023        -2.1609673087
        0.1000000000        -0.4257792916         2.0258947862         1.4220661148         0.1019269048         2.1824464177        -3.5689245998
        0.1050000000        -0.5801344544         1.9430400370         1.3863335388         0.1146862920         1.2516238786        -4.8627450102
        0.1100000000        -0.7159364830         1.8679211979         1.3429439823         0.1146862920         0.1213393667        -6.0010511943
        0.1150000000        -0.8288423269         1.8037415199         1.3250776943         0.1223419244        -0.3440719029        -6.9474392683
        0.1200000000        -0.9152411726         1.7534885558         1.3352870017         0.1121344146        -0.0781226060        -7.6716430330
        0.1250000000        -0.9723699204         1.7196834199         1.3403916554         0.1172381695         0.0548520425        -8.1505019098
        0.1300000000        -0.9984015501         1.7041209077         1.2357462543         0.1121344146        -2.6711282508        -8.3687016332
        0.1350000000        -0.9925035507         1.7076557844         1.1846997172         0.0942712724        -4.0008747353        -8.3192640127
        0.1400000000        -0.9548645447         1.7300922722         1.2485078886         0.0942712724        -2.3386916297        -8.0037701005
        0.1450000000        -0.8866882557         1.7702098686         1.1898043709         0.0738562527        -3.8679000869        -7.4323096281
        0.1500000000        -0.7901550124         1.8259175450         1.1489671412         0.0534412330        -4.9316972745        -6.6231583292
        0.1550000000        -0.6683520202         1.8944915443         1.2025660052         0.0355780908        -3.5354634658        -5.6021934682
        0.1600000000        -0.5251746300         1.9728375343         1.1719380829         0.0279224584        -4.3333113565        -4.4020662658
        0.1650000000        -0.3652017619         2.0577276650         1.1719380829         0.0126111937        -4.3333113565        -3.0611576884
        0.1700000000        -0.1935494681         2.1459854418         1.1974613514         0.0024036839        -3.6684381142        -1.6223509961
        0.1750000000        -0.0157073173         2.5000000000         1.1719380829        -0.0001481936        -4.3333113565        -0.1316603044
        0.1800000000         0.1626371652         2.8169140413         1.2025660052         0.0024036839        -3.5354634658         1.3632409824
        0.1850000000         0.3357803894         2.9018816553         1.2229846200         0.0049555613        -3.0035648719         2.8145448019
        0.1900000000         0.4981851053         2.9841944351         1.2561648691        -0.0078038260        -2.1392296570         4.1758373715
        0.1950000000         0.6446574886         3.0608209139         1.3046590794         0.0024036839        -0.8759704967         5.4035835354
        0.2000000000         0.7705132428         3.1286453753         1.3480486360        -0.0001481936         0.2543140152         6.4585190523
        0.2050000000         0.8717274065         3.1846361161         1.3403916554        -0.0001481936         0.0548520425         7.3069062943
